B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
291	GO:BP	GO:0007040	lysosome organization	0.0169643140224104	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a lysosome. A lysosome is a cytoplasmic, membrane-bounded organelle that is found in most animal cells and that contains a variety of hydrolases."" [GOC:mah]"	103	95	6	21110	0.0631578947368421	0.058252427184466	query_1	['GO:0080171']	['RAB14', 'RAB34', 'RAB7A', 'RAB39A', 'HPS4', 'HPS1']
292	GO:BP	GO:0034498	early endosome to Golgi transport	0.0173154162662139	True	"""The directed movement of substances from early endosomes to the Golgi."" [GOC:rb]"	9	95	3	21110	0.031578947368421	0.3333333333333333	query_1	['GO:0042147', 'GO:0048193']	['RBSN', 'EHD3', 'RAB6A']
293	GO:BP	GO:0007030	Golgi organization	0.0174506872820022	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the Golgi apparatus."" [GOC:dph, GOC:jl, GOC:mah]"	158	95	7	21110	0.0736842105263157	0.0443037974683544	query_1	['GO:0006996', 'GO:0010256']	['RBSN', 'RAB1B', 'OPTN', 'RAB8A', 'HTT', 'EHD3', 'RAB1A']
294	REAC	REAC:R-HSA-1660499	Synthesis of PIPs at the plasma membrane	0.0178950799441234	True	Synthesis of PIPs at the plasma membrane	52	82	5	10790	0.0609756097560975	0.0961538461538461	query_1	['REAC:R-HSA-1483255']	['RAB14', 'RUFY1', 'BMX', 'RAB5A', 'RAB4A']
295	GO:MF	GO:0017022	myosin binding	0.0194007326148174	True	"""Binding to a myosin; myosins are any of a superfamily of molecular motor proteins that bind to actin and use the energy of ATP hydrolysis to generate force and movement along actin filaments."" [GOC:mah]"	74	96	5	20195	0.0520833333333333	0.0675675675675675	query_1	['GO:0008092']	['RAB14', 'RAB8A', 'RAB10', 'RAB3A', 'RAB6A']
296	GO:MF	GO:0061133	endopeptidase activator activity	0.0205437005646928	True	"""Binds to and increases the activity of an endopeptidase."" [GOC:dph, GOC:tb]"	13	96	3	20195	0.03125	0.2307692307692307	query_1	['GO:0016504', 'GO:0061135']	['APH1B', 'PSENEN', 'APH1A']
297	TF	TF:M10072	Factor: sp4; motif: NNGNARGRGGCGGRGCNNRR	0.0211396754857991	True	Factor: sp4; motif: NNGNARGRGGCGGRGCNNRR	10786	98	74	20011	0.7551020408163265	0.0068607454107175	query_1	['TF:M00000']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'ANKLE2', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MICALL1', 'MTDH', 'RAB8A', 'PSEN1', 'AS3MT', 'HTT', 'TMEM102', 'APH1B', 'OSBPL1A', 'HPS4', 'RAB8B', 'SALL2', 'RABEP1', 'VPS45', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'RABGEF1', 'RAB3IP', 'SCML1', 'HMMR', 'C19orf54', 'RAB5C', 'RABGGTA', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'PSENEN', 'TNRC6C', 'RAB1A', 'CHML', 'GGA2', 'RAB12', 'GGA3', 'YWHAE', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'GDI2', 'RAB10', 'TBC1D17', 'RAB18', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'PTP4A2', 'RAB6A', 'RAB3IL1']
298	KEGG	KEGG:04145	Phagosome	0.021215568662156	True	Phagosome	147	50	6	8161	0.12	0.0408163265306122	query_1	['KEGG:00000']	['RAB7A', 'EEA1', 'RAB5B', 'RAB5C', 'RAB5A', 'RILP']
299	REAC	REAC:R-HSA-1236394	Signaling by ERBB4	0.0215182482276873	True	Signaling by ERBB4	54	82	5	10790	0.0609756097560975	0.0925925925925925	query_1	['REAC:R-HSA-9006934']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
300	GO:CC	GO:0030425	dendrite	0.0217698135868303	True	"""A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."" [GOC:aruk, GOC:bc, GOC:dos, GOC:mah, GOC:nln, ISBN:0198506732]"	633	94	11	22122	0.1170212765957446	0.0173775671406003	query_1	['GO:0043005', 'GO:0097447']	['RAB8A', 'PSEN1', 'HTT', 'BACE1', 'RIN3', 'RABGEF1', 'RAB3IP', 'RAB5A', 'NGFR', 'NGF', 'APP']
301	GO:CC	GO:0005811	lipid droplet	0.0220279559176826	True	"""An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins."" [GOC:mah, GOC:tb]"	103	94	5	22122	0.0531914893617021	0.0485436893203883	query_1	['GO:0043232']	['RAB7A', 'RAB5C', 'RAB18', 'EHD1', 'RAB3GAP1']
302	GO:CC	GO:0097447	dendritic tree	0.0223886215732503	True	"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]"	635	94	11	22122	0.1170212765957446	0.0173228346456692	query_1	['GO:0036477', 'GO:0043005']	['RAB8A', 'PSEN1', 'HTT', 'BACE1', 'RIN3', 'RABGEF1', 'RAB3IP', 'RAB5A', 'NGFR', 'NGF', 'APP']
303	HPA	HPA:0250131	hippocampus; neuronal cells[≥Low]	0.0226334653498044	True	hippocampus; neuronal cells[≥Low]	6219	76	59	11006	0.7763157894736842	0.0094870557967518	query_1	['HPA:0250000']	['RAB14', 'RAB34', 'RAB1B', 'SORT1', 'TPX2', 'RAB7A', 'EEA1', 'PAWR', 'OPTN', 'MICALL1', 'MTDH', 'PSEN1', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'BACE1', 'SALL2', 'RABGGTB', 'RABEP1', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'HMMR', 'RAB5C', 'RABGGTA', 'CHM', 'RAB5A', 'B4GALT7', 'GGA1', 'PSENEN', 'RAB1A', 'SHROOM3', 'CHML', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'PPFIA3', 'GDI1', 'MECP2', 'APH1A', 'GDI2', 'RAB10', 'APP', 'RAB35', 'SUN2', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A']
304	REAC	REAC:R-HSA-205017	NFG and proNGF binds to p75NTR	0.0231932242112177	True	NFG and proNGF binds to p75NTR	2	82	2	10790	0.024390243902439	1.0	query_1	['REAC:R-HSA-193704']	['NGFR', 'NGF']
305	CORUM	CORUM:241	BLOC-3 (biogenesis of lysosome-related organelles complex 3)	0.0239407147644037	True	BLOC-3 (biogenesis of lysosome-related organelles complex 3)	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['HPS4', 'HPS1']
306	CORUM	CORUM:6956	REP-RGGT-Rab complex	0.0239407147644037	True	REP-RGGT-Rab complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['RABGGTA', 'CHM']
307	CORUM	CORUM:1794	SORT1-NGFR complex	0.0239407147644037	True	SORT1-NGFR complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['SORT1', 'NGFR']
308	CORUM	CORUM:4039	PAR4-BACE1 complex	0.0239407147644037	True	PAR4-BACE1 complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['PAWR', 'BACE1']
309	CORUM	CORUM:2572	RAB5-EEA1 complex	0.0239407147644037	True	RAB5-EEA1 complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['EEA1', 'RAB5A']
310	CORUM	CORUM:7574	APP-PSEN1 complex	0.0239407147644037	True	APP-PSEN1 complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['PSEN1', 'APP']
311	CORUM	CORUM:5424	NGF-p75 complex	0.0239407147644037	True	NGF-p75 complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['NGFR', 'NGF']
312	CORUM	CORUM:11	BLOC-3 (biogenesis of lysosome-related organelles complex 3)	0.0239407147644037	True	BLOC-3 (biogenesis of lysosome-related organelles complex 3)	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['HPS4', 'HPS1']
313	CORUM	CORUM:7333	MICALL1-RAB13 complex	0.0239407147644037	True	MICALL1-RAB13 complex	2	28	2	3383	0.0714285714285714	1.0	query_1	['CORUM:0000000']	['MICALL1', 'RAB13']
314	GO:BP	GO:0045055	regulated exocytosis	0.0247597778672418	True	"""A process of exocytosis in which soluble proteins and other substances are initially stored in secretory vesicles for later release. It is found mainly in cells that are specialized for secreting products such as hormones, neurotransmitters, or digestive enzymes rapidly on demand."" [GOC:mah, ISBN:0716731363]"	233	95	8	21110	0.0842105263157894	0.0343347639484978	query_1	['GO:0006887']	['PSEN1', 'RAB31', 'RABGEF1', 'RAB5A', 'PPFIA3', 'RAB10', 'RAB3GAP1', 'RAB3A']
315	MIRNA	MIRNA:hsa-miR-181c-3p	hsa-miR-181c-3p	0.0247687360134872	True	hsa-miR-181c-3p	32	91	4	14850	0.0439560439560439	0.125	query_1	['MIRNA:000000']	['RAB14', 'RAB32', 'RAB5B', 'RAB22A']
316	HPA	HPA:0030051	appendix; glandular cells[≥Low]	0.0255956813432745	True	appendix; glandular cells[≥Low]	6741	76	62	11006	0.8157894736842105	0.0091974484497848	query_1	['HPA:0030000']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'MICALL1', 'MTDH', 'PSEN1', 'AS3MT', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'BACE1', 'RABGGTB', 'RABEP1', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'HMMR', 'C19orf54', 'RAB5C', 'RABGGTA', 'CHM', 'RAB5A', 'B4GALT7', 'GGA1', 'RAB13', 'PSENEN', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'GDI1', 'APH1A', 'AURKA', 'GDI2', 'RAB10', 'RAB35', 'SUN2', 'DDX3Y', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB22A', 'RAB6A']
317	GO:CC	GO:0033162	melanosome membrane	0.0262580813050444	True	"""The lipid bilayer surrounding a melanosome."" [GOC:mah]"	21	94	3	22122	0.0319148936170212	0.1428571428571428	query_1	['GO:0042470', 'GO:0045009', 'GO:0090741']	['RAB7A', 'RAB32', 'RAB38']
318	GO:CC	GO:0045009	chitosome	0.0262580813050444	True	"""An intracellular membrane-bounded particle found in fungi and containing chitin synthase; it synthesizes chitin microfibrils. Chitin synthase activity exists in chitosomes and they are proposed to act as a reservoir for regulated transport of chitin synthase enzymes to the division septum."" [ISBN:0198506732, PMID:8970154]"	21	94	3	22122	0.0319148936170212	0.1428571428571428	query_1	['GO:0031410']	['RAB7A', 'RAB32', 'RAB38']
319	GO:CC	GO:0090741	pigment granule membrane	0.0262580813050444	True	"""Any membrane that is part of a pigment granule."" [PMID:11294610]"	21	94	3	22122	0.0319148936170212	0.1428571428571428	query_1	['GO:0030659', 'GO:0048770', 'GO:0098588']	['RAB7A', 'RAB32', 'RAB38']
320	TF	TF:M07226	Factor: SP1; motif: NCCCCKCCCCC	0.0265450122247321	True	Factor: SP1; motif: NCCCCKCCCCC	8488	98	63	20011	0.6428571428571429	0.0074222431668237	query_1	['TF:M00000']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'ANKLE2', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MICALL1', 'RAB8A', 'PSEN1', 'AS3MT', 'TMEM102', 'APH1B', 'OSBPL1A', 'RAB8B', 'SALL2', 'RABEP1', 'VPS45', 'RAB32', 'RAB5B', 'IL24', 'RABGEF1', 'RAB3IP', 'SCML1', 'RAB5C', 'RABGGTA', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'PSENEN', 'TNRC6C', 'RAB1A', 'CHML', 'GGA2', 'RAB12', 'GGA3', 'YWHAE', 'PPFIA3', 'GDI1', 'MECP2', 'GDI2', 'RAB10', 'TBC1D17', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB3IL1']
321	TF	TF:M03567	Factor: Sp2; motif: NYSGCCCCGCCCCCY	0.0274201996176833	True	Factor: Sp2; motif: NYSGCCCCGCCCCCY	7895	98	60	20011	0.6122448979591837	0.0075997466751108	query_1	['TF:M00000']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'ANKLE2', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MICALL1', 'MTDH', 'RAB8A', 'PSEN1', 'AS3MT', 'TMEM102', 'APH1B', 'RAB8B', 'SALL2', 'RABEP1', 'VPS45', 'DTD2', 'RAB32', 'RABGEF1', 'RAB3IP', 'SCML1', 'RAB5C', 'RABGGTA', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RILP', 'NGFR', 'PSENEN', 'RAB1A', 'CHML', 'GGA2', 'SALL1', 'RAB12', 'GGA3', 'PPFIA3', 'GDI1', 'MECP2', 'GDI2', 'TBC1D17', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'GOLGA7B', 'RAB23', 'HPS1', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'PTP4A2', 'RAB3IL1']
322	REAC	REAC:R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.0279867482390268	True	Signaling by NOTCH1 PEST Domain Mutants in Cancer	57	82	5	10790	0.0609756097560975	0.087719298245614	query_1	['REAC:R-HSA-2644603']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
323	REAC	REAC:R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.0279867482390268	True	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	57	82	5	10790	0.0609756097560975	0.087719298245614	query_1	['REAC:R-HSA-2644603']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
324	REAC	REAC:R-HSA-2644603	Signaling by NOTCH1 in Cancer	0.0279867482390268	True	Signaling by NOTCH1 in Cancer	57	82	5	10790	0.0609756097560975	0.087719298245614	query_1	['REAC:R-HSA-5663202']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
325	REAC	REAC:R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.0279867482390268	True	Constitutive Signaling by NOTCH1 PEST Domain Mutants	57	82	5	10790	0.0609756097560975	0.087719298245614	query_1	['REAC:R-HSA-2644602']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
326	REAC	REAC:R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.0279867482390268	True	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	57	82	5	10790	0.0609756097560975	0.087719298245614	query_1	['REAC:R-HSA-2894858']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'APH1A']
327	GO:CC	GO:0098590	plasma membrane region	0.0286626118938344	True	"""A membrane that is a (regional) part of the plasma membrane."" [GOC:dos]"	1292	94	16	22122	0.1702127659574468	0.0123839009287925	query_1	['GO:0005886', 'GO:0016020']	['SORT1', 'MTDH', 'RAB8A', 'PSEN1', 'BMX', 'NCSTN', 'EHD3', 'PSENEN', 'SHROOM3', 'EHD2', 'APH1A', 'AURKA', 'RAB18', 'APP', 'RAB35', 'EHD1']
328	GO:BP	GO:0043473	pigmentation	0.0289142171236791	True	"""The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells."" [GOC:jl]"	113	95	6	21110	0.0631578947368421	0.0530973451327433	query_1	['GO:0008150']	['HPS4', 'RAB32', 'RAB38', 'RAB1A', 'SHROOM3', 'HPS1']
329	HPA	HPA:0150052	duodenum; glandular cells[≥Medium]	0.0291427643960472	True	duodenum; glandular cells[≥Medium]	6098	76	58	11006	0.7631578947368421	0.0095113151853066	query_1	['HPA:0150051']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'TPX2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'MICALL1', 'MTDH', 'PSEN1', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'BACE1', 'RABGGTB', 'RABEP1', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'C19orf54', 'RAB5C', 'RABGGTA', 'CHM', 'RAB5A', 'B4GALT7', 'GGA1', 'PSENEN', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'GDI1', 'APH1A', 'GDI2', 'RAB10', 'SIRT2', 'RAB35', 'SUN2', 'DDX3Y', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB22A', 'RAB6A']
330	GO:BP	GO:0050789	regulation of biological process	0.0293457357997131	True	"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]"	12480	95	76	21110	0.8	0.0060897435897435	query_1	['GO:0008150', 'GO:0065007']	['RAB14', 'RAB34', 'GPAM', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'ANKLE2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MTDH', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'RAB31', 'APH1B', 'BMX', 'HPS4', 'RAB8B', 'BACE1', 'SALL2', 'RABEP1', 'RAB5B', 'RIN3', 'IL24', 'NCSTN', 'RABGEF1', 'RAB3IP', 'SCML1', 'RAB5C', 'CHM', 'RAB38', 'RAB5A', 'B4GALT7', 'RAB4A', 'GGA1', 'RAB13', 'RILP', 'NGFR', 'EHD3', 'PSENEN', 'TNRC6C', 'RAB1A', 'SHROOM3', 'CHML', 'NAT8', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'APH1A', 'AURKA', 'NGF', 'GDI2', 'RAB10', 'SIRT2', 'RAB18', 'APP', 'RAB35', 'SUN2', 'EHD1', 'RAB23', 'ACOT13', 'RAB3GAP1', 'RAB3A']
331	GO:CC	GO:0005615	extracellular space	0.0302850897370441	True	"""That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."" [ISBN:0198547684]"	3384	94	29	22122	0.3085106382978723	0.0085697399527186	query_1	['GO:0005576', 'GO:0110165']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'RAB7A', 'EEA1', 'RAB8A', 'OSBPL1A', 'RAB8B', 'RAB5B', 'IL24', 'NCSTN', 'RAB5C', 'RAB5A', 'RAB4A', 'RAB13', 'RAB1A', 'YWHAE', 'EHD2', 'MECP2', 'NGF', 'GDI2', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3GAP1', 'RAB22A', 'RAB6A']
332	GO:BP	GO:0044782	cilium organization	0.0326629554690324	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]"	403	95	10	21110	0.1052631578947368	0.0248138957816377	query_1	['GO:0006996', 'GO:0120036']	['RAB8A', 'HTT', 'RAB3IP', 'RILP', 'EHD3', 'EHD2', 'AURKA', 'GDI2', 'EHD1', 'RAB23']
333	GO:BP	GO:0090160	Golgi to lysosome transport	0.0337906723922041	True	"""The directed movement of substances from the Golgi to lysosomes."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	11	95	3	21110	0.031578947368421	0.2727272727272727	query_1	['GO:0006896', 'GO:0007041', 'GO:0016482']	['RBSN', 'SORT1', 'EHD3']
334	HPA	HPA:0380000	placenta	0.0361441581842822	True	placenta	7509	76	66	11006	0.868421052631579	0.0087894526568118	query_1	['HPA:0000000']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'MICALL1', 'MTDH', 'PSEN1', 'AS3MT', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'BACE1', 'RABGGTB', 'RABEP1', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'HMMR', 'C19orf54', 'RAB5C', 'RABGGTA', 'CHM', 'RAB5A', 'B4GALT7', 'GGA1', 'RAB13', 'EHD3', 'PSENEN', 'RAB1A', 'CHML', 'GGA2', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'APH1A', 'GDI2', 'RAB10', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB22A', 'RAB6A']
335	HPA	HPA:0150000	duodenum	0.0367462269747034	True	duodenum	7891	76	68	11006	0.8947368421052632	0.0086174122417944	query_1	['HPA:0000000']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'MICALL1', 'MTDH', 'PSEN1', 'AS3MT', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'BACE1', 'SALL2', 'RABGGTB', 'RABEP1', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'SCML1', 'HMMR', 'C19orf54', 'RAB5C', 'RABGGTA', 'CHM', 'RAB5A', 'B4GALT7', 'GGA1', 'RAB13', 'PSENEN', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'NAT8', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'PPFIA3', 'GDI1', 'MECP2', 'APH1A', 'GDI2', 'RAB10', 'SIRT2', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB22A', 'RAB6A']
336	GO:BP	GO:0061512	protein localization to cilium	0.0379560272818773	True	"""A process in which a protein is transported to, or maintained in, a location within a cilium."" [GOC:dph]"	70	95	5	21110	0.0526315789473684	0.0714285714285714	query_1	['GO:0033365']	['RAB8A', 'RABEP1', 'GGA1', 'GDI2', 'EHD1']
337	HPA	HPA:0100000	cerebral cortex	0.0385446815057202	True	cerebral cortex	8096	76	69	11006	0.9078947368421052	0.0085227272727272	query_1	['HPA:0000000']	['RAB14', 'RAB34', 'RBSN', 'RAB1B', 'SORT1', 'TPX2', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'MICALL1', 'MTDH', 'PSEN1', 'HTT', 'RAB31', 'OSBPL1A', 'HPS4', 'BACE1', 'SALL2', 'RABGGTB', 'RABEP1', 'DTD2', 'RAB32', 'RAB5B', 'RIN3', 'CCDC43', 'NCSTN', 'HMMR', 'C19orf54', 'RAB5C', 'RABGGTA', 'CHM', 'RAB5A', 'B4GALT7', 'GGA1', 'RAB13', 'EHD3', 'PSENEN', 'RAB1A', 'SHROOM3', 'CHML', 'GGA2', 'RAB3GAP2', 'SALL1', 'RAB12', 'GGA3', 'YWHAE', 'TRIM4', 'PPFIA3', 'EHD2', 'GDI1', 'MECP2', 'APH1A', 'GDI2', 'RAB10', 'SIRT2', 'APP', 'RAB35', 'SUN2', 'DDX3Y', 'EHD1', 'RAB23', 'HPS1', 'ACOT13', 'RAB3GAP1', 'RAB3A', 'RAB22A', 'RAB6A']
338	GO:CC	GO:0005776	autophagosome	0.040235921814869	True	"""A double-membrane-bounded compartment that engulfs endogenous cellular material as well as invading microorganisms to target them to the lytic vacuole/lysosome for degradation as part of macroautophagy."" [GOC:autophagy, ISBN:0198547684, PMID:11099404]"	117	94	5	22122	0.0531914893617021	0.0427350427350427	query_1	['GO:0005773']	['RAB7A', 'OPTN', 'HTT', 'TBC1D17', 'RAB23']
339	WP	WP:WP268	Notch signaling	0.0407645209893867	True	Notch signaling	44	59	4	8133	0.0677966101694915	0.0909090909090909	query_1	['WP:000000']	['PSEN1', 'APH1B', 'NCSTN', 'APH1A']
340	WP	WP:WP4301	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	0.0408786313696379	True	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	18	59	3	8133	0.0508474576271186	0.1666666666666666	query_1	['WP:000000']	['RAB5B', 'RAB5C', 'RAB5A']
341	GO:CC	GO:0031985	Golgi cisterna	0.0418763548515109	True	"""Any of the thin, flattened membrane-bounded compartments that form the central portion of the Golgi complex."" [GOC:mah]"	118	94	5	22122	0.0531914893617021	0.0423728813559322	query_1	['GO:0005795', 'GO:0098791']	['RAB34', 'SORT1', 'B4GALT7', 'PSENEN', 'APH1A']
342	GO:MF	GO:0016504	peptidase activator activity	0.0439465954744461	True	"""Binds to and increases the activity of a peptidase."" [GOC:ai]"	45	96	4	20195	0.0416666666666666	0.0888888888888888	query_1	['GO:0008047', 'GO:0061134']	['APH1B', 'PSENEN', 'APH1A', 'APP']
343	GO:BP	GO:0043476	pigment accumulation	0.0449071588168903	True	"""The aggregation of coloring matter in a particular location in an organism, tissue or cell, occurring in response to some external stimulus."" [GOC:jl]"	12	95	3	21110	0.031578947368421	0.25	query_1	['GO:0009605', 'GO:0043473']	['RAB32', 'RAB38', 'SHROOM3']
344	GO:BP	GO:0043482	cellular pigment accumulation	0.0449071588168903	True	"""The aggregation of coloring matter in a particular location in a cell, occurring in response to some external stimulus."" [GOC:jl]"	12	95	3	21110	0.031578947368421	0.25	query_1	['GO:0033059', 'GO:0043476', 'GO:0051716']	['RAB32', 'RAB38', 'SHROOM3']
345	HP	HP:0012322	Perifolliculitis	0.0460457014212537	True	Inflammation surrounding hair follicles.	2	26	2	4851	0.0769230769230769	1.0	query_1	['HP:0011123']	['PSEN1', 'PSENEN']
346	GO:BP	GO:0007219	Notch signaling pathway	0.0470075052104388	True	"""The series of molecular signals initiated by an extracellular ligand binding to the receptor Notch on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:go_curators, GOC:signaling]"	184	95	7	21110	0.0736842105263157	0.0380434782608695	query_1	['GO:0007166']	['PSEN1', 'APH1B', 'NCSTN', 'PSENEN', 'MECP2', 'APH1A', 'APP']
