Waardenburg-Shah syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
2268	GO:BP	GO:0051771	negative regulation of nitric-oxide synthase biosynthetic process	0.0370267063847845	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of a nitric-oxide synthase enzyme."" [GOC:ai]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0010558', 'GO:0051767', 'GO:0051769']	['EDN1']
2269	GO:BP	GO:0010742	macrophage derived foam cell differentiation	0.0370267063847845	True	"""The process in which a monocyte acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions."" [GOC:add, GOC:dph, GOC:tb]"	34	104	2	17376	0.0192307692307692	0.0588235294117647	query_1	['GO:0090077']	['ITGAV', 'ITGB3']
2270	GO:BP	GO:1990637	response to prolactin	0.0370267063847845	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prolactin stimulus. The anterior pituitary hormone prolactin has a number of roles including being essential for lactation."" [PMID:7760850]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0043434']	['SRC']
2271	GO:BP	GO:1990428	miRNA transport	0.0370267063847845	True	"""The directed movement of microRNA (miRNA) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore."" [GO:jl, PMID:24356509]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0050658']	['TGFBR2']
2272	GO:BP	GO:0010751	negative regulation of nitric oxide mediated signal transduction	0.0370267063847845	True	"""Any process that decreases the rate, frequency or extent of nitric oxide mediated signal transduction. Nitric oxide mediated signal transduction is The series of molecular signals mediated by the detection of nitric oxide (NO)."" [GOC:BHF, GOC:dph, GOC:tb]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0007263', 'GO:0010749', 'GO:1902532']	['THBS1']
2273	GO:BP	GO:0060024	rhythmic synaptic transmission	0.0370267063847845	True	"""Any process involved in the generation of rhythmic, synchronous synaptic inputs in a neural circuit."" [GOC:dph]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0050804']	['EDN1']
2274	GO:BP	GO:1990402	embryonic liver development	0.0370267063847845	True	"""The process occurring during the embryonic phase whose specific outcome is the progression of the liver over time, from its formation to the mature structure."" [PMID:15918910]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0048568']	['TGFB1']
2275	GO:BP	GO:0060300	regulation of cytokine activity	0.0370267063847845	True	"""Any process that modulates the rate, frequency or extent of the activity of a molecule that controls the survival, growth, differentiation and effector function of tissues and cells."" [GOC:BHF, GOC:dph, GOC:tb]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0010469', 'GO:1900120']	['NRP1']
2276	GO:BP	GO:1905702	regulation of inhibitory synapse assembly	0.0370267063847845	True	"""Any process that modulates the frequency, rate or extent of inhibitory synapse assembly."" [GO_REF:0000058, GOC:TermGenie, PMID:27779093]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0051963', 'GO:1904862']	['SEMA4D']
2277	GO:BP	GO:1905451	positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	0.0370267063847845	True	"""Any process that activates or increases the frequency, rate or extent of Fc-gamma receptor signaling pathway involved in phagocytosis."" [GO_REF:0000058, GOC:TermGenie, PMID:18832707]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0002699', 'GO:0038096', 'GO:0050766', 'GO:0060369', 'GO:1905449']	['RAPGEF1']
2278	GO:BP	GO:1905430	cellular response to glycine	0.0370267063847845	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glycine stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:18984164]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0071230', 'GO:1905429']	['FYN']
2279	GO:BP	GO:0060665	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling	0.0370267063847845	True	"""Any process that modulates the rate, frequency, or extent of branching involved in salivary gland morphogenesis as a result of signals being generated by the mesenchyme and received and interpreted by the salivary gland epithelium."" [GOC:dph, PMID:17336109]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0060638', 'GO:0060693']	['HGF']
2280	GO:BP	GO:2000864	regulation of estradiol secretion	0.0370267063847845	True	"""Any process that modulates the frequency, rate or extent of estradiol secretion."" [GOC:sl]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0035938', 'GO:2000831']	['SPP1']
2281	GO:BP	GO:0060846	blood vessel endothelial cell fate commitment	0.0370267063847845	True	"""The commitment of a cell to a blood vessel endothelial cell fate and its capacity to differentiate into a blood vessel endothelial cell."" [GOC:dph, GOC:sdb_2009, GOC:tb]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0060837', 'GO:0060839']	['NRP1']
2282	GO:BP	GO:0032412	regulation of monoatomic ion transmembrane transporter activity	0.0370267063847845	True	"""Any process that modulates the activity of an ion transporter."" [GOC:mah, GOC:tb]"	251	104	5	17376	0.048076923076923	0.0199203187250996	query_1	['GO:0022898']	['ITGB1', 'EDNRA', 'PLCG2', 'EDN1', 'PTK2B']
2283	GO:BP	GO:0044546	NLRP3 inflammasome complex assembly	0.0370267063847845	True	"""The aggregation, arrangement and bonding together of a set of components to form the NLRP3 inflammasome complex, occurring at the level of an individual cell."" [GOC:jl, PMID:21048113]"	34	104	2	17376	0.0192307692307692	0.0588235294117647	query_1	['GO:0140632']	['PLCG2', 'NEK7']
2284	GO:BP	GO:0060948	cardiac vascular smooth muscle cell development	0.0370267063847845	True	"""The process whose specific outcome is the progression of a cardiac vascular smooth muscle cell over time, from its formation to the mature state."" [GOC:mtg_heart]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0055006', 'GO:0060947', 'GO:0097084']	['VEGFA']
2285	GO:BP	GO:0032487	regulation of Rap protein signal transduction	0.0370267063847845	True	"""Any process that modulates the frequency, rate or extent of Rap protein signal transduction."" [GOC:mah]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0032486', 'GO:0046578']	['CBL']
2286	GO:BP	GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	0.0370267063847845	True	"""Any process that modulates the rate, frequency, or extent of the production of a cytokine that contributes to the immune response."" [GOC:BHF, GOC:dph]"	34	104	2	17376	0.0192307692307692	0.0588235294117647	query_1	['GO:0002720', 'GO:0061082']	['PLCG2', 'SYK']
2287	GO:BP	GO:0003220	left ventricular cardiac muscle tissue morphogenesis	0.0370267063847845	True	"""The process in which the anatomical structures of left cardiac ventricle muscle are generated and organized."" [GOC:mtg_heart]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0003214', 'GO:0055010']	['EDNRA']
2288	GO:BP	GO:0044319	wound healing, spreading of cells	0.0370267063847845	True	"""The migration of a cell along or through a wound gap that contributes to the reestablishment of a continuous surface."" [GOC:jl]"	34	104	2	17376	0.0192307692307692	0.0588235294117647	query_1	['GO:0016477', 'GO:0090505']	['ITGB1', 'ITGA5']
2289	GO:BP	GO:2000406	positive regulation of T cell migration	0.0370267063847845	True	"""Any process that activates or increases the frequency, rate or extent of T cell migration."" [GOC:mah]"	34	104	2	17376	0.0192307692307692	0.0588235294117647	query_1	['GO:0072678', 'GO:2000403', 'GO:2000404']	['ITGB3', 'ITGA4']
2290	GO:BP	GO:0072276	metanephric glomerulus vasculature morphogenesis	0.0370267063847845	True	"""The process in which the anatomical structures of the metanephric glomerulus vasculature are generated and organized. The metanephric glomerulus vasculature is composed of the tubule structures that carry blood or lymph in the metanephric glomerulus."" [GOC:mtg_kidney_jan10]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0072103', 'GO:0072239', 'GO:0072275']	['PDGFRA']
2291	GO:BP	GO:1903392	negative regulation of adherens junction organization	0.0370267063847845	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of adherens junction organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:21724833]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0034332', 'GO:0051129', 'GO:1903391']	['VEGFA']
2292	GO:BP	GO:0033624	negative regulation of integrin activation	0.0370267063847845	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of integrin activation."" [GOC:add]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0031333', 'GO:0033622', 'GO:0033623']	['JAM3']
2293	GO:BP	GO:0002581	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	0.0370267063847845	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of antigen processing and presentation of antigen (peptide or polysaccharide) via MHC class II."" [GOC:add]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0002504', 'GO:0002578', 'GO:0002580']	['THBS1']
2294	GO:BP	GO:1902951	negative regulation of dendritic spine maintenance	0.0370267063847845	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of dendritic spine maintenance."" [GO_REF:0000058, GOC:sjp, GOC:TermGenie, PMID:24328732]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0031345', 'GO:0097062', 'GO:1902950']	['FYN']
2295	GO:BP	GO:0072275	metanephric glomerulus morphogenesis	0.0370267063847845	True	"""The process in which the anatomical structures of the metanephric glomerulus are generated and organized. The metanephric glomerulus is a capillary tuft surrounded by Bowman's capsule in nephrons of the vertebrate kidney, or metanephros."" [GOC:mtg_kidney_jan10]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0072102', 'GO:0072224']	['PDGFRA']
2296	GO:BP	GO:0042305	specification of segmental identity, mandibular segment	0.0370267063847845	True	"""The specification of the characteristic structures of the mandibular segment following establishment of segment boundaries. Identity is considered to be the aggregate of characteristics by which a structure is recognized."" [ISBN:0878932437]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0007380', 'GO:0035289']	['EDNRA']
2297	GO:BP	GO:0099177	regulation of trans-synaptic signaling	0.0370267063847845	True	"""Any process that modulates the frequency, rate or extent of trans-synaptic signaling."" [GOC:dos]"	446	104	7	17376	0.0673076923076923	0.0156950672645739	query_1	['GO:0010646', 'GO:0023051', 'GO:0099537']	['ITGB1', 'SRC', 'FYN', 'PLCG1', 'EDN1', 'CDH1', 'PTK2B']
2298	GO:BP	GO:0002514	B cell tolerance induction	0.0370267063847845	True	"""A process involving any mechanism for tolerance induction in B cells."" [GOC:jal, ISBN:0781735149, PMID:16460922]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0002507']	['TGFBR2']
2299	GO:BP	GO:0021627	olfactory nerve morphogenesis	0.0370267063847845	True	"""The process in which the anatomical structure of the olfactory nerve is generated and organized. The olfactory nerve is a collection of sensory nerve rootlets that extend down from the olfactory bulb to the olfactory mucosa of the upper parts of the nasal cavity. This nerve conducts odor information to the brainstem."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0021553', 'GO:0021602']	['PLXNA1']
2300	GO:BP	GO:0021943	formation of radial glial scaffolds	0.0370267063847845	True	"""The formation of scaffolds from a radial glial cell. The scaffolds are used as a substrate for the radial migration of cells."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:15157725]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0000904', 'GO:0021932']	['ITGB1']
2301	GO:BP	GO:0035938	estradiol secretion	0.0370267063847845	True	"""The regulated release of estradiol into the circulatory system."" [GOC:sl, PMID:21632818]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0015850', 'GO:0035929']	['SPP1']
2302	GO:BP	GO:0150018	basal dendrite development	0.0370267063847845	True	"""The process whose specific outcome is the progression of a basal dendrite over time, from its formation to the mature structure."" [GOC:aruk, GOC:bc, PMID:22683681]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0016358']	['NRP1']
2303	GO:BP	GO:0150019	basal dendrite morphogenesis	0.0370267063847845	True	"""The process in which the anatomical structures of a basal dendrite are generated and organized."" [GOC:aruk, GOC:bc, PMID:22683681]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0048813', 'GO:0150018']	['NRP1']
2304	GO:BP	GO:0150020	basal dendrite arborization	0.0370267063847845	True	"""The process in which the anatomical structures of a dendritic tree are generated on the basal neuron side and organized into dendritic branches."" [GOC:aruk, GOC:bc, PMID:22683681]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0140059', 'GO:0150019']	['NRP1']
2305	GO:BP	GO:0021897	forebrain astrocyte development	0.0370267063847845	True	"""The process aimed at the progression of an astrocyte that resides in the forebrain, from initial commitment of the cell to its fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0014002', 'GO:0021896']	['POU3F2']
2306	GO:BP	GO:0150106	regulation of protein localization to cell-cell junction	0.0370267063847845	True	"""Any process that modulates the frequency, rate or extent of protein localization to cell-cell junction."" [GOC:aruk, GOC:bc, PMID:26706435]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0032880', 'GO:0150105']	['VCL']
2307	GO:BP	GO:2001141	regulation of RNA biosynthetic process	0.0370267063847845	True	"""Any process that modulates the frequency, rate or extent of RNA biosynthetic process."" [GOC:dph]"	3159	104	28	17376	0.2692307692307692	0.0088635644191199	query_1	['GO:0010556', 'GO:0031326', 'GO:0032774', 'GO:0051252']	['MET', 'PIK3R2', 'SRC', 'SPP1', 'TGFB3', 'PIK3R1', 'MITF', 'CRK', 'HGF', 'SHC1', 'PLCG2', 'TFE3', 'SOS1', 'SOX10', 'TGFB1', 'PLK1', 'EGFR', 'TFEB', 'POU3F1', 'SYK', 'ERBB2', 'POU3F2', 'EDN1', 'CDH1', 'VEGFA', 'EDNRB', 'TGFBR1', 'SEMA4D']
2308	GO:BP	GO:0002442	serotonin secretion involved in inflammatory response	0.0370267063847845	True	"""The regulated release of serotonin by a cell as part of an inflammatory response."" [GOC:add, ISBN:0781735149]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0001820', 'GO:0002351']	['SYK']
2309	GO:BP	GO:0002351	serotonin production involved in inflammatory response	0.0370267063847845	True	"""The synthesis or release of serotonin following a stimulus as part of an inflammatory response, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149, PMID:16730260]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0002532']	['SYK']
2310	GO:BP	GO:0034696	response to prostaglandin F	0.0370267063847845	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin F stimulus."" [GOC:BHF, GOC:vk]"	3	104	1	17376	0.0096153846153846	0.3333333333333333	query_1	['GO:0034694']	['EDN1']
