Dyskeratosis congenita	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
569	GO:BP	GO:0061014	positive regulation of mRNA catabolic process	0.0216375967948359	True	"""Any process that increases the rate, frequency, or extent of a mRNA catabolic process, the chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	96	111	4	15719	0.036036036036036	0.0416666666666666	query_1	['GO:0006402', 'GO:0031331', 'GO:0061013', 'GO:1903313']	['MLH1', 'DCP2', 'PARN', 'KHSRP']
568	GO:BP	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	0.0216375967948359	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of extrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	96	111	4	15719	0.036036036036036	0.0416666666666666	query_1	['GO:0097191', 'GO:2001234', 'GO:2001236']	['AKT1', 'AR', 'TERT', 'BRCA1']
572	GO:BP	GO:0030174	regulation of DNA-templated DNA replication initiation	0.0221643484980291	True	"""Any process that modulates the frequency, rate or extent of initiation of DNA-dependent DNA replication; the process in which DNA becomes competent to replicate. In eukaryotes, replication competence is established in early G1 and lost during the ensuing S phase."" [GOC:mah]"	15	111	2	15719	0.018018018018018	0.1333333333333333	query_1	['GO:0006270', 'GO:0090329']	['NBN', 'CDK2']
571	GO:BP	GO:1904814	regulation of protein localization to chromosome, telomeric region	0.0221643484980291	True	"""Any process that modulates the frequency, rate or extent of protein localization to chromosome, telomeric region."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:19487455]"	15	111	2	15719	0.018018018018018	0.1333333333333333	query_1	['GO:0032880', 'GO:0070198']	['DKC1', 'WRAP53']
575	GO:BP	GO:0062014	negative regulation of small molecule metabolic process	0.0222140473230899	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of a small molecule metabolic process."" [GOC:vw]"	97	111	4	15719	0.036036036036036	0.0412371134020618	query_1	['GO:0009892', 'GO:0044281', 'GO:0062012']	['AKT1', 'PARP1', 'BRCA1', 'TP53']
573	GO:BP	GO:0048608	reproductive structure development	0.0222140473230899	True	"""The reproductive developmental process whose specific outcome is the progression of somatic structures that will be used in the process of creating new individuals from one or more parents, from their formation to the mature structures."" [GOC:dph, GOC:isa_complete, GOC:jid]"	295	111	7	15719	0.063063063063063	0.023728813559322	query_1	['GO:0003006', 'GO:0048856', 'GO:0061458']	['BRIP1', 'MSH2', 'WDR48', 'BRCA2', 'AR', 'ERCC1', 'ATM']
574	GO:BP	GO:0097306	cellular response to alcohol	0.0222140473230899	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr]"	97	111	4	15719	0.036036036036036	0.0412371134020618	query_1	['GO:0071310', 'GO:0097305', 'GO:1901701']	['AKT1', 'BLM', 'RAD51', 'BRCA1']
576	GO:BP	GO:0050871	positive regulation of B cell activation	0.0222140473230899	True	"""Any process that activates or increases the frequency, rate or extent of B cell activation."" [GOC:ai]"	97	111	4	15719	0.036036036036036	0.0412371134020618	query_1	['GO:0042113', 'GO:0050864', 'GO:0051251']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
577	GO:BP	GO:0032768	regulation of monooxygenase activity	0.0223838159540359	True	"""Any process that modulates the activity of a monooxygenase."" [GOC:mah]"	49	111	3	15719	0.027027027027027	0.0612244897959183	query_1	['GO:0051341']	['AKT1', 'DHFR', 'TERT']
578	GO:BP	GO:0006220	pyrimidine nucleotide metabolic process	0.0223838159540359	True	"""The chemical reactions and pathways involving a pyrimidine nucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	49	111	3	15719	0.027027027027027	0.0612244897959183	query_1	['GO:0009117', 'GO:0072527']	['TYMS', 'OGG1', 'NEIL1']
579	GO:BP	GO:0030097	hemopoiesis	0.0223871699011103	True	"""The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates."" [GOC:dgh, ISBN:0198506732]"	914	111	14	15719	0.1261261261261261	0.0153172866520787	query_1	['GO:0048468']	['MSH2', 'XRCC6', 'LIG4', 'BRCA2', 'PARP1', 'XRCC5', 'ERCC1', 'NHEJ1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5', 'TP53', 'CTC1']
580	GO:BP	GO:0048477	oogenesis	0.0228768210305649	True	"""The complete process of formation and maturation of an ovum or female gamete from a primordial female germ cell. Examples of this process are found in Mus musculus and Drosophila melanogaster."" [GOC:kmv, GOC:mtg_sensu, GOC:pr]"	98	111	4	15719	0.036036036036036	0.0408163265306122	query_1	['GO:0007281', 'GO:0007292']	['MLH1', 'BRCA2', 'ERCC1', 'ATM']
581	GO:BP	GO:0044248	cellular catabolic process	0.0229881813868611	True	"""The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:jl]"	1429	111	19	15719	0.1711711711711711	0.013296011196641	query_1	['GO:0009056', 'GO:0044237']	['AKT1', 'MLH1', 'FEN1', 'OGG1', 'WDR45B', 'DCP2', 'DKC1', 'PARN', 'ERCC4', 'ATM', 'NAF1', 'SMG6', 'APEX1', 'KAT5', 'POLB', 'KHSRP', 'NPM1', 'TP53', 'NEIL1']
582	GO:BP	GO:0050789	regulation of biological process	0.0231028043739557	True	"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]"	10508	111	87	15719	0.7837837837837838	0.0082794061667301	query_1	['GO:0008150', 'GO:0065007']	['RBBP8', 'HUS1', 'RPA4', 'BRIP1', 'AKT1', 'RAD9B', 'NBN', 'STN1', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'TYMS', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'SHQ1', 'POLD4', 'H2AX', 'NHP2', 'RPA2', 'MSH3', 'MDC1', 'OGG1', 'DHFR', 'TEN1', 'DCP2', 'TINF2', 'POLA1', 'BRCA2', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'AR', 'TERT', 'DKC1', 'PARN', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'NAF1', 'SMG6', 'APEX1', 'PRIM2', 'HUS1B', 'USP46', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'XRCC1', 'RTEL1', 'KAT5', 'POLB', 'BARD1', 'WRN', 'NOP10', 'KHSRP', 'RMI2', 'NPM1', 'TP53', 'WRAP53', 'PNKP', 'NEIL1', 'PIF1', 'CTC1', 'RNF8', 'MSH6']
583	GO:BP	GO:1901701	cellular response to oxygen-containing compound	0.0234186442558225	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]"	1222	111	17	15719	0.1531531531531531	0.013911620294599	query_1	['GO:0070887', 'GO:1901700']	['BRIP1', 'AKT1', 'LIG4', 'DHFR', 'PCNA', 'AR', 'PARP1', 'XRCC5', 'BLM', 'ATM', 'RAD51', 'APEX1', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'TP53']
141	REAC	REAC:R-HSA-1221632	Meiotic synapsis	0.0234484155829257	True	Meiotic synapsis	76	104	4	10022	0.0384615384615384	0.0526315789473684	query_1	['REAC:R-HSA-1500620']	['H2AX', 'TINF2', 'ATR', 'BRCA1']
584	GO:BP	GO:0061458	reproductive system development	0.0235399548079565	True	"""The progression of the reproductive system over time from its formation to the mature structure. The reproductive system consists of the organs that function in reproduction."" [GOC:dph]"	299	111	7	15719	0.063063063063063	0.0234113712374581	query_1	['GO:0048731']	['BRIP1', 'MSH2', 'WDR48', 'BRCA2', 'AR', 'ERCC1', 'ATM']
585	GO:BP	GO:0006325	chromatin organization	0.0239792466555199	True	"""The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."" [PMID:20404130]"	638	111	11	15719	0.0990990990990991	0.0172413793103448	query_1	['GO:0016043']	['HLTF', 'APLF', 'H2AX', 'POLE3', 'BRCA1', 'CDK2', 'CHRAC1', 'KAT5', 'NPM1', 'TP53', 'RNF8']
586	GO:BP	GO:0050865	regulation of cell activation	0.0239792466555199	True	"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]"	638	111	11	15719	0.0990990990990991	0.0172413793103448	query_1	['GO:0001775', 'GO:0050794', 'GO:0051239']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'APLF', 'MLH1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5']
587	GO:BP	GO:0002696	positive regulation of leukocyte activation	0.0243495234780959	True	"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	380	111	8	15719	0.072072072072072	0.0210526315789473	query_1	['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'MLH1', 'PRKDC', 'KAT5']
588	GO:BP	GO:0016074	sno(s)RNA metabolic process	0.0244464356843664	True	"""The chemical reactions and pathways involving snoRNA, small nucleolar RNA, any of a class of small RNAs that are associated with the eukaryotic nucleus as components of small nucleolar ribonucleoproteins. They participate in the processing or modifications of many RNAs, mostly ribosomal RNAs (rRNAs) though snoRNAs are also known to target other classes of RNA, including spliceosomal RNAs, tRNAs, and mRNAs via a stretch of sequence that is complementary to a sequence in the targeted RNA."" [GOC:krc]"	16	111	2	15719	0.018018018018018	0.125	query_1	['GO:0034660']	['DKC1', 'PARN']
590	GO:BP	GO:0010940	positive regulation of necrotic cell death	0.0244464356843664	True	"""Any process that increases the rate, frequency or extent of necrotic cell death. Necrotic cell death is a cell death process that is morphologically characterized by a gain in cell volume (oncosis), swelling of organelles, plasma membrane rupture and subsequent loss of intracellular contents."" [PMID:16507998]"	16	111	2	15719	0.018018018018018	0.125	query_1	['GO:0010939', 'GO:0010942', 'GO:0070265']	['PARP1', 'TP53']
589	GO:BP	GO:1902036	regulation of hematopoietic stem cell differentiation	0.0244464356843664	True	"""Any process that modulates the frequency, rate or extent of hematopoietic stem cell differentiation."" [GOC:TermGenie, PMID:23403623]"	16	111	2	15719	0.018018018018018	0.125	query_1	['GO:0060218', 'GO:1901532', 'GO:2000736']	['PRKDC', 'KAT5']
591	GO:BP	GO:1902895	positive regulation of miRNA transcription	0.0244944520040058	True	"""Any process that activates or increases the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]"	51	111	3	15719	0.027027027027027	0.0588235294117647	query_1	['GO:0045893', 'GO:0061614', 'GO:1902893', 'GO:2000630']	['AR', 'TERT', 'TP53']
592	GO:BP	GO:1903131	mononuclear cell differentiation	0.025145920554415	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]"	466	111	9	15719	0.081081081081081	0.01931330472103	query_1	['GO:0002521']	['MSH2', 'XRCC6', 'LIG4', 'NHEJ1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5', 'TP53']
142	REAC	REAC:R-HSA-162906	HIV Infection	0.0253348841840966	True	HIV Infection	224	104	7	10022	0.0673076923076923	0.03125	query_1	['REAC:R-HSA-5663205']	['XRCC6', 'LIG4', 'FEN1', 'LIG1', 'XRCC4', 'XRCC5', 'NPM1']
593	GO:BP	GO:0046777	protein autophosphorylation	0.0254460664368391	True	"""The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."" [ISBN:0198506732]"	230	111	6	15719	0.054054054054054	0.0260869565217391	query_1	['GO:0006468']	['AKT1', 'NBN', 'RAD50', 'ATR', 'ATM', 'MRE11']
143	REAC	REAC:R-HSA-5688426	Deubiquitination	0.0254565234581804	True	Deubiquitination	281	104	8	10022	0.0769230769230769	0.0284697508896797	query_1	['REAC:R-HSA-597592']	['WDR48', 'WDR20', 'USP12', 'AR', 'BRCA1', 'POLB', 'BARD1', 'TP53']
594	GO:BP	GO:0051236	establishment of RNA localization	0.0254646953756877	True	"""The directed movement of RNA to a specific location."" [GOC:ai]"	162	111	5	15719	0.045045045045045	0.0308641975308641	query_1	['GO:0006403', 'GO:0051234']	['ATR', 'ATM', 'SMG6', 'KHSRP', 'NPM1']
596	GO:BP	GO:0035195	miRNA-mediated gene silencing	0.0256455056743361	True	"""A post-transcriptional gene silencing pathway in which regulatory microRNAs (miRNAs) elicit silencing of specific target genes. miRNAs are endogenous 21-24 nucleotide small RNAs processed from stem-loop RNA precursors (pre-miRNAs). Once incorporated into a RNA-induced silencing complex (RISC), miRNAs can downregulate protein production by either of two posttranscriptional mechanisms: endonucleolytic cleavage of the RNA (often mRNA) or mRNA translational repression, usually accompanied by poly-A tail shortening and subsequent degradation of the mRNA. miRNAs are present in all the animals and in plants, whereas siRNAs are present in lower animals and in plants."" [GOC:aruk, GOC:bc, GOC:rl, PMID:14744438, PMID:15066275, PMID:15066283, PMID:23209154, PMID:23985560, PMID:28379604]"	52	111	3	15719	0.027027027027027	0.0576923076923076	query_1	['GO:0035194']	['TERT', 'TP53', 'NEIL1']
595	GO:BP	GO:0030520	intracellular estrogen receptor signaling pathway	0.0256455056743361	True	"""The series of molecular signals initiated by estrogen binding to an intracellular receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	52	111	3	15719	0.027027027027027	0.0576923076923076	query_1	['GO:0030518']	['AR', 'PARP1', 'BRCA1']
145	REAC	REAC:R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.0257399848931644	True	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	14	104	2	10022	0.0192307692307692	0.1428571428571428	query_1	['REAC:R-HSA-6791312']	['CDK2', 'TP53']
144	REAC	REAC:R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	0.0257399848931644	True	Regulation of TP53 Activity through Association with Co-factors	14	104	2	10022	0.0192307692307692	0.1428571428571428	query_1	['REAC:R-HSA-5633007']	['AKT1', 'TP53']
597	GO:BP	GO:0070646	protein modification by small protein removal	0.0259947095519374	True	"""A protein modification process in which one or more covalently attached groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are removed from a target protein."" [GOC:mah]"	163	111	5	15719	0.045045045045045	0.0306748466257668	query_1	['GO:0006508', 'GO:0070647']	['USP1', 'USP12', 'USP46', 'BRCA1', 'BARD1']
604	GO:BP	GO:1902570	protein localization to nucleolus	0.02694063933343	True	"""A process in which a protein is transported to, or maintained in, a location within a nucleolus."" [GOC:TermGenie, PMID:22809626]"	17	111	2	15719	0.018018018018018	0.1176470588235294	query_1	['GO:0034504']	['TERT', 'WRN']
603	GO:BP	GO:0009223	pyrimidine deoxyribonucleotide catabolic process	0.02694063933343	True	"""The chemical reactions and pathways resulting in the breakdown of a pyrimidine deoxyribonucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	17	111	2	15719	0.018018018018018	0.1176470588235294	query_1	['GO:0006244', 'GO:0009219', 'GO:0009264', 'GO:0046386']	['OGG1', 'NEIL1']
601	GO:BP	GO:1900034	regulation of cellular response to heat	0.02694063933343	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	111	2	15719	0.018018018018018	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['ATR', 'ATM']
600	GO:BP	GO:0007140	male meiotic nuclear division	0.02694063933343	True	"""A cell cycle process by which the cell nucleus divides as part of a meiotic cell cycle in the male germline."" [GOC:dph, GOC:mah, GOC:vw]"	53	111	3	15719	0.027027027027027	0.0566037735849056	query_1	['GO:0022412', 'GO:0048232', 'GO:0140013']	['MLH1', 'BRCA2', 'ATM']
598	GO:BP	GO:0000028	ribosomal small subunit assembly	0.02694063933343	True	"""The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."" [GOC:jl, PMID:30467428]"	17	111	2	15719	0.018018018018018	0.1176470588235294	query_1	['GO:0022618', 'GO:0042255', 'GO:0042274']	['XRCC5', 'PRKDC']
599	GO:BP	GO:1904355	positive regulation of telomere capping	0.02694063933343	True	"""Any process that activates or increases the frequency, rate or extent of telomere capping."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:23959892]"	17	111	2	15719	0.018018018018018	0.1176470588235294	query_1	['GO:0016233', 'GO:0032206', 'GO:1904353']	['RTEL1', 'PNKP']
602	GO:BP	GO:2000042	negative regulation of double-strand break repair via homologous recombination	0.02694063933343	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of double-strand break repair via homologous recombination."" [GOC:vw]"	17	111	2	15719	0.018018018018018	0.1176470588235294	query_1	['GO:0000724', 'GO:0010569', 'GO:0045910', 'GO:2000780']	['TP53BP1', 'RMI2']
