Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
773	REAC	REAC:R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	0.0333602811316322	True	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	34	99	2	17376	0.0202020202020202	0.0588235294117647	query_1	['REAC:R-HSA-983705']	['PIK3R1', 'SOS1']
774	GO:CC	GO:0044295	axonal growth cone	0.0338504451038792	True	"""The migrating motile tip of a growing nerve cell axon."" [GOC:jl, NIF_Subcellular:sao203987954]"	24	99	2	17376	0.0202020202020202	0.0833333333333333	query_1	['GO:0030426']	['HSP90AB1', 'HSP90AA1']
775	GO:BP	GO:1903078	positive regulation of protein localization to plasma membrane	0.0339596592698617	True	"""Any process that activates or increases the frequency, rate or extent of protein localization to plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:11602640]"	60	99	3	17376	0.0303030303030303	0.05	query_1	['GO:0072659', 'GO:1903076', 'GO:1904377', 'GO:1905477']	['AKAP5', 'PIK3R1', 'EGFR']
776	GO:BP	GO:0032387	negative regulation of intracellular transport	0.0339596592698617	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of substances within cells."" [GOC:mah]"	60	99	3	17376	0.0303030303030303	0.05	query_1	['GO:0032386', 'GO:0046907', 'GO:0048523', 'GO:0051051']	['LRRK2', 'BAG3', 'KCNE1']
777	REAC	REAC:R-HSA-167021	PLC-gamma1 signalling	0.0348252342682765	True	PLC-gamma1 signalling	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['REAC:R-HSA-187037']	['PLCG1']
778	REAC	REAC:R-HSA-1296071	Potassium Channels	0.0348252342682765	True	Potassium Channels	95	99	3	17376	0.0303030303030303	0.031578947368421	query_1	['REAC:R-HSA-112316']	['KCNH2', 'KCNB1', 'KCNQ1']
779	REAC	REAC:R-HSA-9034793	Activated NTRK3 signals through PLCG1	0.0348252342682765	True	Activated NTRK3 signals through PLCG1	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['REAC:R-HSA-9034015']	['PLCG1']
780	REAC	REAC:R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	0.0348252342682765	True	Negative regulators of DDX58/IFIH1 signaling	35	99	2	17376	0.0202020202020202	0.0571428571428571	query_1	['REAC:R-HSA-168928']	['UBE2D3', 'UBE2D2']
781	REAC	REAC:R-HSA-9022535	Loss of phosphorylation of MECP2 at T308	0.0348252342682765	True	Loss of phosphorylation of MECP2 at T308	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['REAC:R-HSA-9005891']	['PRKACA']
782	GO:BP	GO:0043491	protein kinase B signaling	0.0350992070722005	True	"""A series of reactions, mediated by the intracellular serine/threonine kinase protein kinase B (also called AKT), which occurs as a result of a single trigger reaction or compound."" [GOC:bf, PMID:20517722]"	194	99	5	17376	0.0505050505050505	0.0257731958762886	query_1	['GO:0035556']	['HSP90AB1', 'RET', 'EGFR', 'HSP90AA1', 'PDCD6']
783	GO:BP	GO:0042306	regulation of protein import into nucleus	0.0350992070722005	True	"""Any process that modulates the frequency, rate or extent of movement of proteins from the cytoplasm to the nucleus."" [GOC:jl]"	61	99	3	17376	0.0303030303030303	0.0491803278688524	query_1	['GO:0006606', 'GO:0033157', 'GO:0046822', 'GO:1900180']	['PIK3R1', 'HSP90AA1', 'BAG3']
784	GO:BP	GO:0070613	regulation of protein processing	0.0350992070722005	True	"""Any process that modulates the frequency, rate or extent of protein processing, a protein maturation process achieved by the cleavage of a peptide bond or bonds within a protein."" [GOC:mah]"	61	99	3	17376	0.0303030303030303	0.0491803278688524	query_1	['GO:0016485', 'GO:0030162', 'GO:1903317']	['LRRK2', 'PRKACB', 'PRKACA']
785	GO:BP	GO:0051224	negative regulation of protein transport	0.0350992070722005	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	121	99	4	17376	0.0404040404040404	0.0330578512396694	query_1	['GO:0015031', 'GO:0051051', 'GO:0051223', 'GO:1904950']	['LRRK2', 'KCNB1', 'BAG3', 'KCNE1']
786	GO:BP	GO:0098655	monoatomic cation transmembrane transport	0.0350992070722005	True	"""The process in which a monoatomic cation is transported across a membrane. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:dos, GOC:vw]"	786	99	11	17376	0.1111111111111111	0.0139949109414758	query_1	['GO:0006812', 'GO:0034220']	['SCARA5', 'KCNE5', 'AKAP5', 'KCNH2', 'KCNB1', 'KCNE2', 'PLCG1', 'AKAP9', 'KCNQ1', 'PRKACA', 'KCNE1']
787	GO:BP	GO:0008152	metabolic process	0.0350992070722005	True	"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]"	10396	99	72	17376	0.7272727272727273	0.0069257406694882	query_1	['GO:0008150']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'DPP3', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PRKAR1B', 'SELENOI', 'PTPN23', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'USP54', 'STUB1', 'RNF128', 'PPAT', 'FKBP5', 'SOS1', 'UBE2G1', 'UBE2D3', 'PIR', 'PRKACB', 'UBE4B', 'KCNH2', 'ENDOG', 'SH3D19', 'UQCRQ', 'GRB2', 'KCNE2', 'HSPB8', 'EGFR', 'AKAP10', 'PRKACG', 'PRKAR2A', 'DNAJA4', 'HSP90AA1', 'RADX', 'OTUB1', 'PLCG1', 'PUM1', 'CHORDC1', 'USP8', 'AKAP9', 'ERBB2', 'UBE2V2', 'OSBPL9', 'GTF2IRD2', 'UBE2D2', 'KCNQ1', 'ESR1', 'PRKACA', 'NPEPL1', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'HSPA8', 'PTGES3', 'UBL7', 'MYCBP', 'BAG3', 'HELZ', 'ECHDC1', 'CBL', 'PDCD6', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'CDC37']
788	GO:BP	GO:0000729	DNA double-strand break processing	0.0354913069158908	True	"""The 5' to 3' exonucleolytic resection of the DNA at the site of the break to form a 3' single-strand DNA overhang."" [PMID:10357855]"	19	99	2	17376	0.0202020202020202	0.1052631578947368	query_1	['GO:0006259', 'GO:0006302']	['UBE2V2', 'UBE2N']
789	GO:CC	GO:0005634	nucleus	0.0358542244390773	True	"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]"	7163	99	53	17376	0.5353535353535354	0.0073991344408767	query_1	['GO:0043231']	['UBE2I', 'STIP1', 'HSPA1A', 'PIK3R1', 'HSP90AB1', 'HSPH1', 'PTPN23', 'OSBPL11', 'STUB1', 'CLINT1', 'FKBP5', 'UBE2D3', 'PIR', 'PRKACB', 'UBE4B', 'CEP68', 'AKAP11', 'ANXA11', 'ENDOG', 'SH3D19', 'GRB2', 'HSPB8', 'EGFR', 'PRKACG', 'HSP90AA1', 'RADX', 'OTUB1', 'FTH1', 'PLCG1', 'PUM1', 'USP8', 'ERBB2', 'UBE2V2', 'GTF2IRD2', 'UBE2D2', 'ESR1', 'PRKACA', 'NPEPL1', 'AKAP3', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'HSPA8', 'PTGES3', 'DNAJC7', 'MYCBP', 'BAG3', 'HELZ', 'PDCD6', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'GRAP2']
790	GO:CC	GO:0005576	extracellular region	0.0358542244390773	True	"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]"	3761	99	32	17376	0.3232323232323232	0.0085083754320659	query_1	['GO:0110165']	['HSPA1A', 'LRRK2', 'DPP3', 'HSP90AB1', 'HSPH1', 'CDK5RAP2', 'PTPN23', 'PRKAR2B', 'DNAJA2', 'FKBP5', 'UBE2G1', 'UBE2D3', 'PRKACB', 'ANXA11', 'GRB2', 'FTL', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'OTUB1', 'FTH1', 'UBE2V2', 'UBE2D2', 'PRKACA', 'DNAJA1', 'TOM1L2', 'HSPA8', 'ARTN', 'DNAJC7', 'PDCD6', 'UBE2N', 'CDC37']
791	GO:CC	GO:0036126	sperm flagellum	0.0363242977162042	True	"""A microtubule-based flagellum (or cilium) that is part of a sperm, a mature male germ cell that develops from a spermatid."" [GOC:cilia, GOC:sart, PMID:8441407]"	143	99	4	17376	0.0404040404040404	0.0279720279720279	query_1	['GO:0097729']	['PRKAR1A', 'HSP90AA1', 'PRKACA', 'AKAP3']
792	GO:BP	GO:0006879	intracellular iron ion homeostasis	0.0365119342704626	True	"""A homeostatic process involved in the maintenance of a steady state level of iron ions within a cell."" [GOC:ai, GOC:mah]"	62	99	3	17376	0.0303030303030303	0.0483870967741935	query_1	['GO:0030003', 'GO:0098771']	['SCARA5', 'FTL', 'FTH1']
793	GO:BP	GO:1903182	regulation of SUMO transferase activity	0.0366463113812286	True	"""Any process that modulates the frequency, rate or extent of SUMO ligase activity."" [GO_REF:0000059, GOC:bf, GOC:PARL, GOC:TermGenie]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0033233', 'GO:0051338']	['UBE2I']
794	GO:BP	GO:1903429	regulation of cell maturation	0.0366463113812286	True	"""Any process that modulates the frequency, rate or extent of cell maturation."" [GO_REF:0000058, GOC:TermGenie, PMID:17459944]"	20	99	2	17376	0.0202020202020202	0.1	query_1	['GO:0048469', 'GO:0060284']	['LRRK2', 'RET']
795	GO:BP	GO:0090667	cell chemotaxis to vascular endothelial growth factor	0.0366463113812286	True	"""The directed movement of a motile cell in response to the presence of vascular endothelial growth factor (VEGF)."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:21885851]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0035924', 'GO:0060326']	['GAB1']
796	GO:BP	GO:0036046	protein demalonylation	0.0366463113812286	True	"""The removal of a malonyl group (CO-CH2-CO), from an amino acid residue within a protein or peptide."" [GOC:sp, PMID:22076378]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0035601']	['SIRT5']
797	GO:BP	GO:1904897	regulation of hepatic stellate cell proliferation	0.0366463113812286	True	"""Any process that modulates the frequency, rate or extent of hepatic stellate cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:15358192]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0048145', 'GO:1990922']	['DDR2']
798	GO:BP	GO:0014886	transition between slow and fast fiber	0.0366463113812286	True	"""The process of conversion of slow-contracting muscle fibers to a faster character. This may involve increasing of contractile rate, fast myosin gene induction, increase in glycolytic metabolic properties, altered electrophysiology and altered innervation. This process also regulates skeletal muscle adapatation."" [GOC:ef, GOC:mtg_muscle]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0014733']	['GTF2IRD1']
799	GO:BP	GO:1904887	Wnt signalosome assembly	0.0366463113812286	True	"""The aggregation, arrangement and bonding together of a set of components to form a Wnt signalosome."" [GO_REF:0000079, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22899650]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0065003']	['LRRK2']
800	GO:BP	GO:2001259	positive regulation of cation channel activity	0.0366463113812286	True	"""Any process that activates or increases the frequency, rate or extent of cation channel activity."" [GOC:BHF]"	63	99	3	17376	0.0303030303030303	0.0476190476190476	query_1	['GO:0032414', 'GO:1904064', 'GO:2001257']	['AKAP5', 'KCNE2', 'KCNE1']
801	GO:BP	GO:1901389	negative regulation of transforming growth factor beta activation	0.0366463113812286	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of transforming growth factor beta activation."" [GOC:sl, GOC:TermGenie]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0010648', 'GO:0023057', 'GO:0036363', 'GO:0071635', 'GO:1901388']	['HSP90AB1']
802	GO:BP	GO:0042275	error-free postreplication DNA repair	0.0366463113812286	True	"""The conversion of DNA-damage induced single-stranded gaps into large molecular weight DNA via processes such as template switching, which does not remove the replication-blocking lesions but does not increase the endogenous mutation rate."" [GOC:elh, GOC:jl, PMID:11459630]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0006301']	['UBE2V2']
803	GO:BP	GO:1903755	positive regulation of SUMO transferase activity	0.0366463113812286	True	"""Any process that activates or increases the frequency, rate or extent of SUMO transferase activity."" [GO_REF:0000059, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:19955185]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0051347', 'GO:1903182']	['UBE2I']
804	GO:BP	GO:0090034	regulation of chaperone-mediated protein complex assembly	0.0366463113812286	True	"""Any process that modulates the frequency, rate, or extent of chaperone-mediated protein complex assembly. Chaperone-mediated protein complex assembly is the aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex."" [GOC:BHF, GOC:dph, GOC:tb]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0043254', 'GO:0051131']	['STUB1']
805	GO:BP	GO:0090035	positive regulation of chaperone-mediated protein complex assembly	0.0366463113812286	True	"""Any process that increases the frequency, rate, or extent of chaperone-mediated protein complex assembly. Chaperone-mediated protein complex assembly is the aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex."" [GOC:BHF, GOC:dph, GOC:tb]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0031334', 'GO:0051131', 'GO:0090034']	['STUB1']
806	GO:BP	GO:1903828	negative regulation of protein localization	0.0366463113812286	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of a protein localization."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	199	99	5	17376	0.0505050505050505	0.0251256281407035	query_1	['GO:0008104', 'GO:0032880', 'GO:0048523']	['LRRK2', 'KCNB1', 'DNAJA1', 'BAG3', 'KCNE1']
807	GO:BP	GO:1904764	chaperone-mediated autophagy translocation complex disassembly	0.0366463113812286	True	"""The disaggregation of a chaperone-mediated autophagy translocation complex into its constituent components."" [GO_REF:0000079, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:18644871]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0032984']	['HSPA8']
808	GO:BP	GO:0032411	positive regulation of transporter activity	0.0366463113812286	True	"""Any process that activates or increases the activity of a transporter."" [GOC:mah]"	123	99	4	17376	0.0404040404040404	0.032520325203252	query_1	['GO:0032409', 'GO:0044093', 'GO:0051050']	['AKAP5', 'KCNE2', 'AKAP9', 'KCNE1']
809	GO:BP	GO:0090668	endothelial cell chemotaxis to vascular endothelial growth factor	0.0366463113812286	True	"""The directed movement of an endothelial cell in response to the presence of vascular endothelial growth factor (VEGF)."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:21885851]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0090667']	['GAB1']
810	GO:BP	GO:1990832	slow axonal transport	0.0366463113812286	True	"""The directed slow movement of non-membranous molecules in nerve cell axons. It is comprised of a Slow Component a (SCa) and a Slow Component b (SCb) which differ in transport rates and protein composition."" [PMID:6378920]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0008088']	['HSPA8']
811	GO:BP	GO:1903125	negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation	0.0366463113812286	True	"""A peptidyl-threonine phosphorylation that results in negative regulation of thioredoxin peroxidase activity."" [GO_REF:0000063, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:21850687]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0018107']	['LRRK2']
812	GO:BP	GO:0021539	subthalamus development	0.0366463113812286	True	"""The process whose specific outcome is the progression of the subthalamus over time, from its formation to the mature structure. The subthalamus is the anterior part of the diencephalon that lies between the thalamus, hypothalamus, and tegmentum of the mesencephalon, including subthalamic nucleus, zona incerta, the fields of Forel, and the nucleus of ansa lenticularis."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0021536', 'GO:0048856']	['UQCRQ']
813	GO:BP	GO:1904899	positive regulation of hepatic stellate cell proliferation	0.0366463113812286	True	"""Any process that activates or increases the frequency, rate or extent of hepatic stellate cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:15358192]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0048146', 'GO:1904897', 'GO:1990922']	['DDR2']
814	GO:BP	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0.0366463113812286	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]"	20	99	2	17376	0.0202020202020202	0.1	query_1	['GO:0070059', 'GO:1902235', 'GO:1903573', 'GO:2001243']	['HSPA1A', 'LRRK2']
815	GO:BP	GO:0036047	peptidyl-lysine demalonylation	0.0366463113812286	True	"""The process of removing a malonyl group (CO-CH2-CO) from an malonylated lysine residue in a peptide or protein."" [GOC:sp, PMID:22076378]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0018205', 'GO:0036046']	['SIRT5']
816	GO:BP	GO:1902380	positive regulation of endoribonuclease activity	0.0366463113812286	True	"""Any process that activates or increases the frequency, rate or extent of endoribonuclease activity."" [GOC:bf, GOC:TermGenie]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0032075', 'GO:0060699']	['HSPA1A']
817	GO:BP	GO:2000469	negative regulation of peroxidase activity	0.0366463113812286	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of peroxidase activity."" [GOC:obol]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0048523', 'GO:0051354', 'GO:2000468']	['LRRK2']
818	GO:BP	GO:1990922	hepatic stellate cell proliferation	0.0366463113812286	True	"""The multiplication or reproduction of hepatic stellate cells, resulting in the expansion of a hepatic stellate cell population. Hepatic stellate cells are found in the perisinusoidal space of the liver, and are capable of multiple roles including storage of retinol, presentation of antigen to T cells (including CD1d-restricted NKT cells), and upon activation, production of extracellular matrix components. This cell type comprises approximately 8-15% of total cells in the liver."" [GOC:sl, PMID:15358192, PMID:18466260]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0048144']	['DDR2']
819	GO:BP	GO:0008626	granzyme-mediated apoptotic signaling pathway	0.0366463113812286	True	"""The series of molecular signals induced by granzymes which triggers the apoptotic death of a cell. The pathway starts with reception of a granzyme signal, and ends when the execution phase of apoptosis is triggered. Granzymes are serine proteases that are secreted by cytotoxic T cells and natural killer cells to induce apoptosis in target cells."" [GOC:mtg_apoptosis, PMID:17158907]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0097190', 'GO:0140507']	['UBE4B']
820	GO:BP	GO:0032043	mitochondrial DNA catabolic process	0.0366463113812286	True	"""The chemical reactions and pathways resulting in the breakdown of mitochondrial DNA."" [GOC:mah]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0006308', 'GO:0032042']	['ENDOG']
821	GO:BP	GO:1903387	positive regulation of homophilic cell adhesion	0.0366463113812286	True	"""Any process that activates or increases the frequency, rate or extent of homophilic cell adhesion."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:21724833]"	1	99	1	17376	0.0101010101010101	1.0	query_1	['GO:0007156', 'GO:0022409', 'GO:1903385']	['PTPN23']
