Transaldolase deficiency	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
398	GO:BP	GO:0090656	t-circle formation	0.0212831035815144	True	"""A telomere maintenance process that results in the formation of a telomeric circle, or t-circle. A t-circle is an extrachromosomal duplex or single-stranded circular DNA molecule composed of t-arrays. T-circles are involved in the control of telomere length via alternative-lengthening of telomeres (ALT) pathway and telomere rapid deletion (TRD)."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:19214183, PMID:19581589, PMID:19809492, PMID:19858100]"	15	95	2	15719	0.0210526315789473	0.1333333333333333	query_1	['GO:0001325', 'GO:0090737']	['NBN', 'BLM']
402	GO:BP	GO:0071495	cellular response to endogenous stimulus	0.0214353157349216	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]"	1385	95	17	15719	0.1789473684210526	0.0122743682310469	query_1	['GO:0009719']	['SNX6', 'PDK4', 'DDRGK1', 'UFL1', 'PHB2', 'METTL21C', 'BLM', 'RAD51', 'HDAC6', 'GPD1', 'BRCA1', 'STAT5A', 'PDK2', 'UBA5', 'PHB1', 'UFM1', 'STAT5B']
404	GO:BP	GO:0006913	nucleocytoplasmic transport	0.0214412433954534	True	"""The directed movement of molecules between the nucleus and the cytoplasm."" [GOC:go_curators]"	327	95	7	15719	0.0736842105263157	0.0214067278287461	query_1	['GO:0051169']	['UBE2I', 'HSPA9', 'PHB2', 'SUMO1', 'TRIM28', 'BARD1', 'UFM1']
403	GO:BP	GO:0051169	nuclear transport	0.0214412433954534	True	"""The directed movement of substances into, out of, or within the nucleus."" [GOC:ai]"	327	95	7	15719	0.0736842105263157	0.0214067278287461	query_1	['GO:0046907']	['UBE2I', 'HSPA9', 'PHB2', 'SUMO1', 'TRIM28', 'BARD1', 'UFM1']
405	GO:BP	GO:0043433	negative regulation of DNA-binding transcription factor activity	0.0215840056596886	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:jl]"	170	95	5	15719	0.0526315789473684	0.0294117647058823	query_1	['GO:0044092', 'GO:0051090']	['CDK5RAP3', 'PAXIP1', 'UFL1', 'PHB2', 'SUMO1']
406	GO:BP	GO:0010033	response to organic substance	0.0217654941898354	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm, PMID:23356676]"	2672	95	27	15719	0.2842105263157894	0.0101047904191616	query_1	['GO:0042221']	['PPIF', 'SNX6', 'PDK4', 'CDK5RAP3', 'OTC', 'HSPA9', 'UBAC2', 'DDRGK1', 'UFL1', 'PHB2', 'METTL21C', 'SETDB1', 'BCKDHB', 'HSPD1', 'PDK3', 'BLM', 'RAD51', 'HDAC6', 'GPD1', 'FAF2', 'BRCA1', 'STAT5A', 'PDK2', 'UBA5', 'PHB1', 'UFM1', 'STAT5B']
407	GO:BP	GO:0007049	cell cycle	0.0218559403224159	True	"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]"	1758	95	20	15719	0.2105263157894736	0.0113765642775881	query_1	['GO:0009987']	['RBBP8', 'UBE2I', 'CDK5RAP3', 'NBN', 'TP53BP1', 'RAD50', 'PAXIP1', 'SETDB2', 'H2AX', 'DDRGK1', 'MDC1', 'PHB2', 'BRCA2', 'RPA1', 'BLM', 'MRE11', 'RAD51', 'BRCA1', 'BARD1', 'STAT5B']
408	GO:BP	GO:0043543	protein acylation	0.0218559403224159	True	"""The addition of an acyl group, any group or radical of the form RCO- where R is an organic group, to a protein amino acid."" [GOC:jl]"	246	95	6	15719	0.0631578947368421	0.024390243902439	query_1	['GO:0036211']	['DLST', 'BRCA2', 'HDAC6', 'BRCA1', 'DLD', 'OGDH']
88	GO:CC	GO:0030904	retromer complex	0.0224222115204473	True	"""A conserved hetero-pentameric membrane-associated complex involved in retrograde transport from endosomes to the Golgi apparatus. The budding yeast retromer comprises Vps35p, Vps29p, Vps26p, Vps5p, and Vps17p. The mammalian complex shows slight variation in composition compared to yeast, and comprises SNX1 or SNX2, SNX5 or SNX6, VPS26A or VPS26B, VPS29, and VPS35."" [GOC:bf, PMID:26220253, PMID:27385586, PMID:9700157]"	21	97	2	16420	0.0206185567010309	0.0952380952380952	query_1	['GO:0012505', 'GO:0098796']	['SNX6', 'SNX1']
409	GO:BP	GO:0002699	positive regulation of immune effector process	0.0231297655216777	True	"""Any process that activates or increases the frequency, rate, or extent of an immune effector process."" [GOC:add]"	249	95	6	15719	0.0631578947368421	0.0240963855421686	query_1	['GO:0002252', 'GO:0002684', 'GO:0002697']	['TP53BP1', 'PAXIP1', 'PHB2', 'HSPD1', 'PHB1', 'STAT5B']
89	REAC	REAC:R-HSA-8983432	Interleukin-15 signaling	0.0233807683472503	True	Interleukin-15 signaling	14	83	2	10022	0.0240963855421686	0.1428571428571428	query_1	['REAC:R-HSA-451927']	['STAT5A', 'STAT5B']
88	REAC	REAC:R-HSA-1170546	Prolactin receptor signaling	0.0233807683472503	True	Prolactin receptor signaling	14	83	2	10022	0.0240963855421686	0.1428571428571428	query_1	['REAC:R-HSA-1280215']	['STAT5A', 'STAT5B']
411	GO:BP	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	0.0235258924466122	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of endoplasmic reticulum unfolded protein response."" [GOC:TermGenie]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0009968', 'GO:0030968', 'GO:1900101', 'GO:1903573']	['DDRGK1', 'UFL1']
413	GO:BP	GO:0006266	DNA ligation	0.0235258924466122	True	"""The re-formation of a broken phosphodiester bond in the DNA backbone, carried out by DNA ligase."" [ISBN:0815316194]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0006259']	['XRCC6', 'RAD51']
410	GO:BP	GO:1903320	regulation of protein modification by small protein conjugation or removal	0.0235258924466122	True	"""Any process that modulates the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	250	95	6	15719	0.0631578947368421	0.024	query_1	['GO:0031399', 'GO:0070647']	['UBE2I', 'CDK5RAP3', 'PAXIP1', 'UFL1', 'PIAS1', 'BRCA1']
412	GO:BP	GO:0023035	CD40 signaling pathway	0.0235258924466122	True	"""The series of molecular signals initiated by the binding of the cell surface receptor CD40 to one of its physiological ligands, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mtg_signal, GOC:signaling, PMID:11348017]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0007166']	['PHB2', 'PHB1']
414	GO:BP	GO:0072331	signal transduction by p53 class mediator	0.0238824205945099	True	"""An intracellular signaling process that is induced by the cell cycle regulator phosphoprotein p53 or an equivalent protein."" [GOC:mah]"	175	95	5	15719	0.0526315789473684	0.0285714285714285	query_1	['GO:0035556']	['CDK5RAP3', 'NBN', 'PAXIP1', 'BRCA2', 'PDK2']
415	GO:BP	GO:0007131	reciprocal meiotic recombination	0.0241532835944254	True	"""The cell cycle process in which double strand breaks are formed and repaired through a single or double Holliday junction intermediate. This results in the equal exchange of genetic material between non-sister chromatids in a pair of homologous chromosomes. These reciprocal recombinant products ensure the proper segregation of homologous chromosomes during meiosis I and create genetic diversity."" [PMID:2087779]"	54	95	3	15719	0.031578947368421	0.0555555555555555	query_1	['GO:0007127', 'GO:0140527', 'GO:1903046']	['RAD50', 'MRE11', 'RAD51']
416	GO:BP	GO:0140527	reciprocal homologous recombination	0.0241532835944254	True	"""A DNA recombination process that results in the bidirectional exchange of genetic material between highly homologous DNA molecules."" [PMID:17846636]"	54	95	3	15719	0.031578947368421	0.0555555555555555	query_1	['GO:0035825']	['RAD50', 'MRE11', 'RAD51']
417	GO:BP	GO:0030001	metal ion transport	0.0245456516615518	True	"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	833	95	12	15719	0.1263157894736842	0.0144057623049219	query_1	['GO:0006812']	['MAIP1', 'MCUB', 'METTL21C', 'MCU', 'SUMO1', 'VDAC1', 'AFG3L2', 'ISCU', 'MICU1', 'SMDT1', 'MICU2', 'PMPCB']
418	GO:BP	GO:0046822	regulation of nucleocytoplasmic transport	0.0251196988868019	True	"""Any process that modulates the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm."" [GOC:bf]"	110	95	4	15719	0.0421052631578947	0.0363636363636363	query_1	['GO:0006913', 'GO:0032386']	['SUMO1', 'TRIM28', 'BARD1', 'UFM1']
420	GO:BP	GO:0008213	protein alkylation	0.0252959130458424	True	"""The addition of an alkyl group to a protein amino acid. Alkyl groups are derived from alkanes by removal of one hydrogen atom."" [GOC:ma]"	178	95	5	15719	0.0526315789473684	0.0280898876404494	query_1	['GO:0036211']	['PAXIP1', 'SETDB2', 'METTL21C', 'SETDB1', 'BRCA1']
419	GO:BP	GO:0006479	protein methylation	0.0252959130458424	True	"""The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom."" [GOC:ai]"	178	95	5	15719	0.0526315789473684	0.0280898876404494	query_1	['GO:0008213', 'GO:0043414']	['PAXIP1', 'SETDB2', 'METTL21C', 'SETDB1', 'BRCA1']
421	GO:BP	GO:0071310	cellular response to organic substance	0.0255986041090964	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:mah]"	1915	95	21	15719	0.2210526315789473	0.0109660574412532	query_1	['GO:0010033', 'GO:0070887']	['SNX6', 'PDK4', 'CDK5RAP3', 'HSPA9', 'DDRGK1', 'UFL1', 'PHB2', 'METTL21C', 'HSPD1', 'PDK3', 'BLM', 'RAD51', 'HDAC6', 'GPD1', 'BRCA1', 'STAT5A', 'PDK2', 'UBA5', 'PHB1', 'UFM1', 'STAT5B']
424	GO:BP	GO:0033599	regulation of mammary gland epithelial cell proliferation	0.025810046191804	True	"""Any process that modulates the frequency, rate or extent of mammary gland epithelial cell proliferation."" [GOC:mah]"	17	95	2	15719	0.0210526315789473	0.1176470588235294	query_1	['GO:0033598', 'GO:0050678']	['PHB2', 'BRCA2']
422	GO:BP	GO:0006103	2-oxoglutarate metabolic process	0.025810046191804	True	"""The chemical reactions and pathways involving oxoglutarate, the dianion of 2-oxoglutaric acid. It is a key constituent of the TCA cycle and a key intermediate in amino-acid metabolism."" [ISBN:0198506732]"	17	95	2	15719	0.0210526315789473	0.1176470588235294	query_1	['GO:0043648']	['DLST', 'OGDH']
423	GO:BP	GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	0.025810046191804	True	"""Any process that modulates the frequency, rate or extent of single stranded viral RNA replication via double stranded DNA intermediate."" [GOC:go_curators]"	17	95	2	15719	0.0210526315789473	0.1176470588235294	query_1	['GO:0039692', 'GO:0045069', 'GO:2001141']	['SETDB1', 'TRIM28']
425	GO:BP	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	0.025810046191804	True	"""A mitotic cell cycle checkpoint that slows DNA synthesis in response to DNA damage by the prevention of new origin firing and the stabilization of slow replication fork progression."" [GOC:vw]"	17	95	2	15719	0.0210526315789473	0.1176470588235294	query_1	['GO:0044773']	['MDC1', 'MRE11']
90	REAC	REAC:R-HSA-9703648	Signaling by FLT3 ITD and TKD mutants	0.0259678846900471	True	Signaling by FLT3 ITD and TKD mutants	15	83	2	10022	0.0240963855421686	0.1333333333333333	query_1	['REAC:R-HSA-9682385']	['STAT5A', 'STAT5B']
91	REAC	REAC:R-HSA-1834941	STING mediated induction of host immune responses	0.0259678846900471	True	STING mediated induction of host immune responses	15	83	2	10022	0.0240963855421686	0.1333333333333333	query_1	['REAC:R-HSA-1834949']	['XRCC6', 'MRE11']
92	REAC	REAC:R-HSA-4655427	SUMOylation of DNA methylation proteins	0.0259678846900471	True	SUMOylation of DNA methylation proteins	15	83	2	10022	0.0240963855421686	0.1333333333333333	query_1	['REAC:R-HSA-3108232']	['UBE2I', 'SUMO1']
89	GO:CC	GO:0043073	germ cell nucleus	0.0259830976711465	True	"""The nucleus of a germ cell, a reproductive cell in multicellular organisms."" [CL:0000586, GOC:go_curators]"	69	97	3	16420	0.0309278350515463	0.0434782608695652	query_1	['GO:0005634']	['H2AX', 'RAD51', 'BRCA1']
90	GO:CC	GO:0098799	outer mitochondrial membrane protein complex	0.0262180400540087	True	"""Any protein complex that is part of the outer mitochondrial membrane."" [GOC:dos]"	23	97	2	16420	0.0206185567010309	0.0869565217391304	query_1	['GO:0005741', 'GO:0098796', 'GO:0098798']	['HSPA9', 'MFN1']
426	GO:BP	GO:0048878	chemical homeostasis	0.0264684000958011	True	"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]"	954	95	13	15719	0.1368421052631579	0.0136268343815513	query_1	['GO:0042592']	['PDK4', 'MAIP1', 'OTC', 'MCUB', 'METTL21C', 'MCU', 'PDK3', 'AFG3L2', 'ISCU', 'MICU1', 'SMDT1', 'PDK2', 'MICU2']
93	REAC	REAC:R-HSA-73857	RNA Polymerase II Transcription	0.0274804262465933	True	RNA Polymerase II Transcription	1274	83	19	10022	0.2289156626506024	0.0149136577708006	query_1	['REAC:R-HSA-74160']	['RBBP8', 'UBE2I', 'NBN', 'RAD50', 'ZNF45', 'ZNF350', 'H2AX', 'MDC1', 'SUMO1', 'HSPD1', 'RPA1', 'BLM', 'MRE11', 'RAD51', 'HDAC6', 'CBX5', 'BRCA1', 'TRIM28', 'BARD1']
427	GO:BP	GO:0002708	positive regulation of lymphocyte mediated immunity	0.0279093698972052	True	"""Any process that activates or increases the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]"	114	95	4	15719	0.0421052631578947	0.0350877192982456	query_1	['GO:0002449', 'GO:0002705', 'GO:0002706']	['TP53BP1', 'PAXIP1', 'HSPD1', 'STAT5B']
428	GO:BP	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	0.0287202795534309	True	"""A viral genome replication where the template is single-stranded RNA (ssRNA), and which proceeds via a double stranded DNA (dsDNA) intermediate molecule. Viral genomic RNA is first reverse transcribed into dsDNA, which integrates into the host chromosomal DNA, where it is transcribed by host RNA polymerase II."" [GOC:bf, GOC:jl, ISBN:0198506732, VZ:1937]"	18	95	2	15719	0.0210526315789473	0.1111111111111111	query_1	['GO:0039694']	['SETDB1', 'TRIM28']
94	REAC	REAC:R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	0.0288974576987907	True	Signaling by cytosolic FGFR1 fusion mutants	16	83	2	10022	0.0240963855421686	0.125	query_1	['REAC:R-HSA-1839124']	['STAT5A', 'STAT5B']
91	GO:CC	GO:0043228	non-membrane-bounded organelle	0.0297308973882859	True	"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]"	5014	97	41	16420	0.422680412371134	0.0081771041084962	query_1	['GO:0043226']	['RBBP8', 'UBE2I', 'CDK5RAP3', 'NBN', 'HSPA9', 'TP53BP1', 'RAD50', 'XRCC6', 'PAXIP1', 'PDHA2', 'SETDB2', 'H2AX', 'DDRGK1', 'UFL1', 'MDC1', 'PHB2', 'DBT', 'BRCA2', 'SETDB1', 'BCKDHB', 'PDHA1', 'SUMO1', 'RPA1', 'PDK3', 'ARL14EP', 'FLYWCH1', 'BLM', 'MRE11', 'VDAC1', 'RAD51', 'HDAC6', 'FAF2', 'CBX5', 'NDUFAB1', 'BRCA1', 'SDHA', 'STAT5A', 'MBD1', 'TRIM28', 'BARD1', 'STAT5B']
92	GO:CC	GO:0043232	intracellular non-membrane-bounded organelle	0.0297308973882859	True	"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]"	5013	97	41	16420	0.422680412371134	0.0081787352882505	query_1	['GO:0043228', 'GO:0043229']	['RBBP8', 'UBE2I', 'CDK5RAP3', 'NBN', 'HSPA9', 'TP53BP1', 'RAD50', 'XRCC6', 'PAXIP1', 'PDHA2', 'SETDB2', 'H2AX', 'DDRGK1', 'UFL1', 'MDC1', 'PHB2', 'DBT', 'BRCA2', 'SETDB1', 'BCKDHB', 'PDHA1', 'SUMO1', 'RPA1', 'PDK3', 'ARL14EP', 'FLYWCH1', 'BLM', 'MRE11', 'VDAC1', 'RAD51', 'HDAC6', 'FAF2', 'CBX5', 'NDUFAB1', 'BRCA1', 'SDHA', 'STAT5A', 'MBD1', 'TRIM28', 'BARD1', 'STAT5B']
429	GO:BP	GO:0031399	regulation of protein modification process	0.0297668237991839	True	"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	1440	95	17	15719	0.1789473684210526	0.0118055555555555	query_1	['GO:0036211', 'GO:0051246']	['SNX6', 'UBE2I', 'CDK5RAP3', 'NBN', 'RAD50', 'XRCC6', 'PAXIP1', 'DDRGK1', 'UFL1', 'PHB2', 'BLM', 'PIAS1', 'MRE11', 'RAD51', 'HDAC6', 'BRCA1', 'PHB1']
95	REAC	REAC:R-HSA-6791055	TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P	0.0309466842600146	True	TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P	1	83	1	10022	0.0120481927710843	1.0	query_1	['REAC:R-HSA-6791465']	['TALDO1']
99	REAC	REAC:R-HSA-6791462	TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P	0.0309466842600146	True	TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P	1	83	1	10022	0.0120481927710843	1.0	query_1	['REAC:R-HSA-6791465']	['TALDO1']
98	REAC	REAC:R-HSA-9703465	Signaling by FLT3 fusion proteins	0.0309466842600146	True	Signaling by FLT3 fusion proteins	17	83	2	10022	0.0240963855421686	0.1176470588235294	query_1	['REAC:R-HSA-9682385']	['STAT5A', 'STAT5B']
97	REAC	REAC:R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	0.0309466842600146	True	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	17	83	2	10022	0.0240963855421686	0.1176470588235294	query_1	['REAC:R-HSA-9669938']	['STAT5A', 'STAT5B']
96	REAC	REAC:R-HSA-9669938	Signaling by KIT in disease	0.0309466842600146	True	Signaling by KIT in disease	17	83	2	10022	0.0240963855421686	0.1176470588235294	query_1	['REAC:R-HSA-5663202']	['STAT5A', 'STAT5B']
447	GO:BP	GO:0070844	polyubiquitinated protein transport	0.0319411161871123	True	"""The directed movement of polyubiquitinated proteins in a cell, including the movement of proteins between specific compartments or structures within a cell."" [GOC:BHF, GOC:mah, PMID:14675537]"	1	95	1	15719	0.0105263157894736	1.0	query_1	['GO:0006886']	['HDAC6']
