Wiedemann-Rautenstrauch syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
252	REAC	REAC:R-HSA-9674401	Sunitinib-resistant PDGFR mutants	0.0215687649333629	True	Sunitinib-resistant PDGFR mutants	1	93	1	10022	0.010752688172043	1.0	query_1	['REAC:R-HSA-9674415']	['PDGFRA']
260	REAC	REAC:R-HSA-399954	Sema3A PAK dependent Axon repulsion	0.0215836000827803	True	Sema3A PAK dependent Axon repulsion	16	93	2	10022	0.021505376344086	0.125	query_1	['REAC:R-HSA-373755']	['FYN', 'HSP90AA1']
259	REAC	REAC:R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	0.0215836000827803	True	Gastrin-CREB signalling pathway via PKC and MAPK	16	93	2	10022	0.021505376344086	0.125	query_1	['REAC:R-HSA-416476']	['SOS1', 'EGFR']
261	REAC	REAC:R-HSA-5654720	PI-3K cascade:FGFR4	0.0215836000827803	True	PI-3K cascade:FGFR4	16	93	2	10022	0.021505376344086	0.125	query_1	['REAC:R-HSA-5654716']	['PIK3R1', 'PTPN11']
945	GO:BP	GO:1904036	negative regulation of epithelial cell apoptotic process	0.0219365585251725	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of epithelial cell apoptotic process."" [GO_REF:0000058, GOC:TermGenie, PMID:19137015]"	58	100	3	15719	0.03	0.0517241379310344	query_1	['GO:0043066', 'GO:1904019', 'GO:1904035']	['FGA', 'FGB', 'FGG']
262	REAC	REAC:R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.0220650340823916	True	Toll Like Receptor 4 (TLR4) Cascade	140	93	5	10022	0.053763440860215	0.0357142857142857	query_1	['REAC:R-HSA-168898']	['FGA', 'PLCG2', 'FGB', 'FGG', 'PTPN11']
947	GO:BP	GO:0002718	regulation of cytokine production involved in immune response	0.0220652423802644	True	"""Any process that modulates the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]"	114	100	4	15719	0.04	0.0350877192982456	query_1	['GO:0001817', 'GO:0002367', 'GO:0002700']	['TGFB3', 'PLCG2', 'APOA1', 'SYK']
946	GO:BP	GO:0002367	cytokine production involved in immune response	0.0220652423802644	True	"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus contributing to an immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	114	100	4	15719	0.04	0.0350877192982456	query_1	['GO:0001816', 'GO:0002440', 'GO:0006955']	['TGFB3', 'PLCG2', 'APOA1', 'SYK']
970	GO:BP	GO:1901629	regulation of presynaptic membrane organization	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of presynaptic membrane organization."" [GOC:TermGenie, PMID:22426000]"	1	100	1	15719	0.01	1.0	query_1	['GO:0050807', 'GO:0097090']	['LRP4']
971	GO:BP	GO:0002281	macrophage activation involved in immune response	0.0223900676307847	True	"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0002275', 'GO:0042116']	['PLCG2', 'SYK']
972	GO:BP	GO:2000541	positive regulation of protein geranylgeranylation	0.0223900676307847	True	"""Any process that activates or increases the frequency, rate or extent of protein geranylgeranylation."" [GOC:obol]"	1	100	1	15719	0.01	1.0	query_1	['GO:0018344', 'GO:0031325', 'GO:0031401', 'GO:2000539']	['MUSK']
973	GO:BP	GO:0150054	regulation of postsynaptic neurotransmitter receptor diffusion trapping	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of postsynaptic neurotransmitter receptor diffusion trapping."" [GOC:aruk, GOC:bc, PMID:20935643]"	1	100	1	15719	0.01	1.0	query_1	['GO:0060341', 'GO:0065008', 'GO:0098970', 'GO:1902683']	['ITGB3']
974	GO:BP	GO:0032752	positive regulation of interleukin-3 production	0.0223900676307847	True	"""Any process that activates or increases the frequency, rate, or extent of interleukin-3 production."" [GOC:mah]"	1	100	1	15719	0.01	1.0	query_1	['GO:0001819', 'GO:0032632', 'GO:0032672']	['SYK']
975	GO:BP	GO:2000539	regulation of protein geranylgeranylation	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of protein geranylgeranylation."" [GOC:obol]"	1	100	1	15719	0.01	1.0	query_1	['GO:0010556', 'GO:0018344', 'GO:0031323', 'GO:0031399']	['MUSK']
976	GO:BP	GO:1900729	regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of adenylate cyclase-inhibiting opioid receptor signaling pathway."" [GOC:sjw, GOC:TermGenie, PMID:17157995]"	1	100	1	15719	0.01	1.0	query_1	['GO:0031635', 'GO:2000474']	['ITGB3']
979	GO:BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	0.0223900676307847	True	"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte mediated immunity."" [GOC:add]"	59	100	3	15719	0.03	0.0508474576271186	query_1	['GO:0002444', 'GO:0002703']	['LYN', 'SYK', 'FCGR1A']
978	GO:BP	GO:2000476	positive regulation of opioid receptor signaling pathway	0.0223900676307847	True	"""Any process that activates or increases the frequency, rate or extent of opioid receptor signaling pathway."" [GOC:obol]"	1	100	1	15719	0.01	1.0	query_1	['GO:0038003', 'GO:0045745', 'GO:2000474']	['ITGB3']
980	GO:BP	GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury	0.0223900676307847	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	100	1	15719	0.01	1.0	query_1	['GO:0048671', 'GO:0048673', 'GO:0048681', 'GO:0048683']	['SPP1']
981	GO:BP	GO:0006837	serotonin transport	0.0223900676307847	True	"""The directed movement of serotonin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Serotonin (5-hydroxytryptamine) is a monoamine neurotransmitter occurring in the peripheral and central nervous systems."" [GOC:ai]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0015844', 'GO:0015850']	['ITGB3', 'SYK']
982	GO:BP	GO:0060945	cardiac neuron differentiation	0.0223900676307847	True	"""The process in which a relatively unspecialized cell acquires specialized features of a neuron of the heart."" [GOC:mtg_heart]"	1	100	1	15719	0.01	1.0	query_1	['GO:0030182', 'GO:0035051', 'GO:0048483']	['VCAM1']
988	GO:BP	GO:0043496	regulation of protein homodimerization activity	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of protein homodimerization, interacting selectively with an identical protein to form a homodimer."" [GOC:jl, GOC:tb]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043393']	['ITGA4']
987	GO:BP	GO:0048683	regulation of collateral sprouting of intact axon in response to injury	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	100	1	15719	0.01	1.0	query_1	['GO:0048670', 'GO:0048673', 'GO:0048679']	['SPP1']
986	GO:BP	GO:0031345	negative regulation of cell projection organization	0.0223900676307847	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]"	183	100	5	15719	0.05	0.0273224043715847	query_1	['GO:0030030', 'GO:0031344', 'GO:0051129']	['SPP1', 'LRP4', 'FYN', 'CDH1', 'ITGA3']
985	GO:BP	GO:0048673	collateral sprouting of intact axon in response to injury	0.0223900676307847	True	"""The process in which outgrowths develop from the axons of intact undamaged neurons as a result of injury to an axon. The collateral sprouts typically appear from undamaged axons in a tissue which has had part of its nerve supply removed, and they can often innervate successfully any cells that have lost some or all of their original synaptic input."" [GOC:dgh, GOC:dph, GOC:jid]"	1	100	1	15719	0.01	1.0	query_1	['GO:0031103', 'GO:0048668']	['SPP1']
984	GO:BP	GO:0060739	mesenchymal-epithelial cell signaling involved in prostate gland development	0.0223900676307847	True	"""Any process that mediates the transfer of information from a mesenchymal cell to an epithelial cell where it is received and interpreted contributing to the progression of the prostate gland over time."" [GOC:dph]"	1	100	1	15719	0.01	1.0	query_1	['GO:0022414', 'GO:0030850', 'GO:0060638']	['TNC']
983	GO:BP	GO:0061847	response to cholecystokinin	0.0223900676307847	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cholecystokinin stimulus."" [PMID:14622258]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043434']	['CRK']
977	GO:BP	GO:0150103	reactive gliosis	0.0223900676307847	True	"""A neuroinflammatory response, occurring over several days, during which glial cells undergo nonspecific reactive changes in response to damage to the central nervous system (CNS); typically involves the proliferation or hypertrophy of different types of glial cells."" [GOC:aruk, GOC:bc, PMID:24462092]"	1	100	1	15719	0.01	1.0	query_1	['GO:0150076']	['ITGB1']
969	GO:BP	GO:0051463	negative regulation of cortisol secretion	0.0223900676307847	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the regulated release of cortisol from a cell."" [GOC:ai]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043400', 'GO:0051462', 'GO:2000850']	['PTPN11']
964	GO:BP	GO:0051656	establishment of organelle localization	0.0223900676307847	True	"""The directed movement of an organelle to a specific location."" [GOC:ai]"	431	100	8	15719	0.08	0.0185614849187935	query_1	['GO:0051234', 'GO:0051640']	['ITGB1', 'ITGA4', 'LAT', 'LYN', 'LMNB2', 'SYK', 'UXT', 'CBL']
967	GO:BP	GO:0051580	regulation of neurotransmitter uptake	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a neurotransmitter into a neuron or glial cell."" [GOC:ai]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0001504', 'GO:0001505', 'GO:0051588']	['ITGB1', 'ITGB3']
968	GO:BP	GO:1901631	positive regulation of presynaptic membrane organization	0.0223900676307847	True	"""Any process that activates or increases the frequency, rate or extent of presynaptic membrane organization."" [GOC:TermGenie, PMID:22426000]"	1	100	1	15719	0.01	1.0	query_1	['GO:0051130', 'GO:0097090', 'GO:1901629']	['LRP4']
949	GO:BP	GO:0000304	response to singlet oxygen	0.0223900676307847	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a singlet oxygen stimulus. Singlet oxygen is a dioxygen (O2) molecule in which two 2p electrons have similar spin. Singlet oxygen is more highly reactive than the form in which these electrons are of opposite spin, and it is produced in mutant chloroplasts lacking carotenoids and by leukocytes during metabolic burst."" [GOC:krc, ISBN:0124325653, ISBN:0198506732]"	1	100	1	15719	0.01	1.0	query_1	['GO:0000302', 'GO:0010035']	['FYN']
950	GO:BP	GO:0045887	positive regulation of synaptic assembly at neuromuscular junction	0.0223900676307847	True	"""Any process that activates or increases the frequency, rate or extent of synaptic assembly at neuromuscular junction."" [GOC:go_curators]"	1	100	1	15719	0.01	1.0	query_1	['GO:0008582', 'GO:0048639', 'GO:0051124', 'GO:0051965', 'GO:1904398']	['AGRN']
951	GO:BP	GO:0048626	myoblast fate specification	0.0223900676307847	True	"""The process in which a cell becomes capable of differentiating autonomously into a myoblast in an environment that is neutral with respect to the developmental pathway. Upon specification, the cell fate can be reversed. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:dph, GOC:mtg_muscle]"	1	100	1	15719	0.01	1.0	query_1	['GO:0001708', 'GO:0048625']	['ITGB1']
952	GO:BP	GO:1990859	cellular response to endothelin	0.0223900676307847	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an endothelin stimulus. Endothelin is any of three secretory vasoconstrictive peptides (endothelin-1, -2, -3)."" [PMID:16365184]"	1	100	1	15719	0.01	1.0	query_1	['GO:0071375', 'GO:1990839']	['CRK']
953	GO:BP	GO:0085017	entry into host cell by a symbiont-containing vacuole	0.0223900676307847	True	"""The invasion by a symbiont of a cell of a host organism, forming a vacuole in which the symbiont resides. The vacuole membrane is formed from lipids and proteins derived from both host and symbiont. Begins when the symbiont attaches on to the host cell membrane which invaginates and deepens as the symbiont enters, and ends when the host cell membrane closes behind the newly-formed vacuole."" [GOC:jl, PMID:18665841, PMID:8690024, PMID:9580555]"	1	100	1	15719	0.01	1.0	query_1	['GO:0044409']	['ITGAV']
954	GO:BP	GO:1990771	clathrin-dependent extracellular exosome endocytosis	0.0223900676307847	True	"""The clathrin-mediated endocytosis of an extracellular exosome."" [PMID:24951588]"	1	100	1	15719	0.01	1.0	query_1	['GO:0051650', 'GO:0072583']	['ITGA4']
955	GO:BP	GO:0090074	negative regulation of protein homodimerization activity	0.0223900676307847	True	"""Any process that decreases the frequency, rate or extent of protein homodimerization, interacting selectively with an identical protein to form a homodimer."" [GOC:dph, GOC:tb]"	1	100	1	15719	0.01	1.0	query_1	['GO:0032091', 'GO:0043496']	['ITGA4']
956	GO:BP	GO:0002575	basophil chemotaxis	0.0223900676307847	True	"""The movement of a basophil in response to an external stimulus."" [GOC:add, PMID:11292027]"	1	100	1	15719	0.01	1.0	query_1	['GO:0071621']	['VEGFA']
957	GO:BP	GO:1905669	TORC1 complex assembly	0.0223900676307847	True	"""The aggregation, arrangement and bonding together of a set of components to form a TORC1 complex."" [GO_REF:0000079, GOC:kmv, GOC:TermGenie, PMID:21952218]"	1	100	1	15719	0.01	1.0	query_1	['GO:0065003']	['PIH1D1']
948	GO:BP	GO:1900731	positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0223900676307847	True	"""Any process that activates or increases the frequency, rate or extent of adenylate cyclase-inhibiting opioid receptor signaling pathway."" [GOC:sjw, GOC:TermGenie, PMID:17157995]"	1	100	1	15719	0.01	1.0	query_1	['GO:0031635', 'GO:1900729', 'GO:2000476']	['ITGB3']
959	GO:BP	GO:0035728	response to hepatocyte growth factor	0.0223900676307847	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hepatocyte growth factor stimulus."" [GOC:bf]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0070848']	['BCAR1', 'CRK']
958	GO:BP	GO:0090138	regulation of actin cytoskeleton organization by cell-cell adhesion	0.0223900676307847	True	"""Any cell-cell adhesion process that modulates the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	1	100	1	15719	0.01	1.0	query_1	['GO:0032956', 'GO:0098609']	['JAM3']
960	GO:BP	GO:0035906	descending aorta development	0.0223900676307847	True	"""The progression of the descending aorta over time, from its initial formation to the mature structure. The descending aorta is the portion of the aorta in a two-pass circulatory system from the arch of aorta to the point where it divides into the common iliac arteries. In a two-pass circulatory system blood passes twice through the heart to supply the body once."" [GOC:bf, GOC:dgh, MA:0002571, UBERON:0001514, Wikipedia:Descending_aorta]"	1	100	1	15719	0.01	1.0	query_1	['GO:0035904', 'GO:0048856']	['LOX']
961	GO:BP	GO:1904702	regulation of protein localization to adherens junction	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of protein localization to adherens junction. An adherens junction is a cell-cell junction composed of the epithelial cadherin-catenin complex at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:kmv, GOC:TermGenie, PMID:26412237]"	1	100	1	15719	0.01	1.0	query_1	['GO:0071896', 'GO:0150106']	['VCL']
966	GO:BP	GO:1903570	regulation of protein kinase D signaling	0.0223900676307847	True	"""Any process that modulates the frequency, rate or extent of protein kinase D signaling."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:20497126]"	1	100	1	15719	0.01	1.0	query_1	['GO:0089700', 'GO:1902531']	['VEGFA']
962	GO:BP	GO:0043157	response to cation stress	0.0223900676307847	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of cation stress, an increase or decrease in the concentration of positively charged ions in the environment."" [GOC:jl, PMID:14762213]"	1	100	1	15719	0.01	1.0	query_1	['GO:0009651']	['PTK2B']
963	GO:BP	GO:1904027	negative regulation of collagen fibril organization	0.0223900676307847	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of collagen fibril organization."" [GO_REF:0000058, GOC:TermGenie, PMID:25451920]"	1	100	1	15719	0.01	1.0	query_1	['GO:0030199', 'GO:1902904', 'GO:1903054', 'GO:1904026']	['EMILIN1']
