Acral peeling skin syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1940	GO:BP	GO:1903006	positive regulation of protein K63-linked deubiquitination	0.0281893133627021	True	"""Any process that activates or increases the frequency, rate or extent of protein K63-linked deubiquitination."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22970133]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0070536', 'GO:1903003', 'GO:1903004']	['VCP']
1948	GO:BP	GO:0061857	endoplasmic reticulum stress-induced pre-emptive quality control	0.0281893133627021	True	"""The response to endoplasimic reticulum stress in which nascent proteins are degraded by attenuation of their translocation into the ER followed by rerouting to the cytosol without cleavage of the signal peptide, and subsequent degradation by the proteasome."" [PMID:17129784, PMID:26565908]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0034976']	['VCP']
1979	GO:BP	GO:0072053	renal inner medulla development	0.0281893133627021	True	"""The process whose specific outcome is the progression of the renal inner medulla over time, from its formation to the mature structure. The renal inner medulla is unique to mammalian kidneys and is the innermost region of the mammalian kidney."" [GOC:mtg_kidney_jan10]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0001822', 'GO:0048856']	['CTNNB1']
1946	GO:BP	GO:0001545	primary ovarian follicle growth	0.0281893133627021	True	"""Increase in size of primary follicles including oocyte growth and granulosa and/or theca cell proliferation until more than one layer of granulosa cells is present (preantral follicle)."" [GOC:mtg_mpo, https://www.ncbi.nlm.nih.gov/books/NBK279054/]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0001541', 'GO:0022602', 'GO:0048589']	['SRC']
1945	GO:BP	GO:0051228	mitotic spindle disassembly	0.0281893133627021	True	"""The controlled breakdown of the spindle during a mitotic cell cycle."" [GOC:ai]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0007052', 'GO:0051230']	['VCP']
1944	GO:BP	GO:1905938	positive regulation of germ cell proliferation	0.0281893133627021	True	"""Any process that activates or increases the frequency, rate or extent of germ cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:15342467]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0008284', 'GO:0036093', 'GO:0051240', 'GO:1905936', 'GO:2000243']	['SRC']
1943	GO:BP	GO:0009949	polarity specification of anterior/posterior axis	0.0281893133627021	True	"""Any process resulting in the establishment of polarity along the anterior/posterior axis."" [GOC:go_curators]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0009948', 'GO:0065001']	['SHH']
1942	GO:BP	GO:1902897	regulation of postsynaptic density protein 95 clustering	0.0281893133627021	True	"""Any process that modulates the frequency, rate or extent of postsynaptic density protein 95 clustering."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:10570482]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0097119', 'GO:1905475', 'GO:1905874']	['CDH2']
1947	GO:BP	GO:0036023	embryonic skeletal limb joint morphogenesis	0.0281893133627021	True	"""The process, occurring in the embryo, in which the anatomical structures of a skeletal limb joint are generated and organized. A skeletal limb joint is the connecting structure between the bones of a limb."" [GOC:bf, Wikipedia:Joint]"	2	101	1	15719	0.0099009900990099	0.5	query_1	['GO:0030326', 'GO:0036022', 'GO:0060272']	['CTNNB1']
1989	GO:BP	GO:0045229	external encapsulating structure organization	0.0282530858824772	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]"	300	101	6	15719	0.0594059405940594	0.02	query_1	['GO:0016043']	['IHH', 'ADAM10', 'ABL1', 'NOTCH1', 'APP', 'SMAD3']
1990	GO:BP	GO:0032787	monocarboxylic acid metabolic process	0.0282946640992423	True	"""The chemical reactions and pathways involving monocarboxylic acids, any organic acid containing one carboxyl (COOH) group or anion (COO-)."" [GOC:vk]"	585	101	9	15719	0.0891089108910891	0.0153846153846153	query_1	['GO:0019752']	['AKT1', 'PSEN1', 'NR1H2', 'NR1H3', 'SIRT1', 'EP300', 'NCOR1', 'APP', 'TP53']
1991	GO:BP	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	0.0282946640992423	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of epidermal growth factor receptor signaling pathway activity."" [GOC:go_curators]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0007173', 'GO:0042058', 'GO:1901185']	['PSEN1', 'EGFR']
1993	GO:BP	GO:1900078	positive regulation of cellular response to insulin stimulus	0.0282946640992423	True	"""Any process that activates or increases the frequency, rate or extent of cellular response to insulin stimulus."" [GOC:TermGenie, GOC:yaf]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0032869', 'GO:0048522', 'GO:0048584', 'GO:1900076']	['SRC', 'SIRT1']
1995	GO:BP	GO:0021801	cerebral cortex radial glia-guided migration	0.0282946640992423	True	"""The radial migration of neuronal or glial precursor cells along radial glial cells during the development of the cerebral cortex."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0021799', 'GO:0022030']	['CTNNB1', 'FOXG1']
1996	GO:BP	GO:0046639	negative regulation of alpha-beta T cell differentiation	0.0282946640992423	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0045581', 'GO:0046632', 'GO:0046636', 'GO:0046637']	['IHH', 'SHH']
1997	GO:BP	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	0.0282946640992423	True	"""An Fc-gamma receptor signaling pathway that contributes to the endocytic engulfment of external particulate material by phagocytes."" [GOC:phg, PMID:12488490, PMID:15466916]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0002431', 'GO:0002433', 'GO:0038094']	['SRC', 'ABL1']
1998	GO:BP	GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	0.0282946640992423	True	"""An immune response-regulating cell surface receptor signaling pathway that contributes to the endocytic engulfment of external particulate material by phagocytes."" [GO_REF:0000022, GOC:add, GOC:bf, ISBN:0781735149]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0002252', 'GO:0002768', 'GO:0006909']	['SRC', 'ABL1']
1999	GO:BP	GO:1901983	regulation of protein acetylation	0.0282946640992423	True	"""Any process that modulates the frequency, rate or extent of protein acetylation."" [GOC:TermGenie, PMID:22117195]"	76	101	3	15719	0.0297029702970297	0.0394736842105263	query_1	['GO:0006473', 'GO:0031399']	['SIRT1', 'SMAD4', 'HDAC2']
1992	GO:BP	GO:0022030	telencephalon glial cell migration	0.0282946640992423	True	"""The orderly movement of glial cells through the telencephalon."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0008347', 'GO:0022029']	['CTNNB1', 'FOXG1']
1994	GO:BP	GO:0010818	T cell chemotaxis	0.0282946640992423	True	"""The directed movement of a T cell in response to an external stimulus. A T cell is a type of lymphocyte whose defining characteristic is the expression of a T cell receptor complex."" [GOC:dph, GOC:tb]"	27	101	2	15719	0.0198019801980198	0.074074074074074	query_1	['GO:0048247', 'GO:0072678']	['ADAM10', 'ADAM17']
222	REAC	REAC:R-HSA-1227986	Signaling by ERBB2	0.0284214578737852	True	Signaling by ERBB2	45	98	3	10022	0.0306122448979591	0.0666666666666666	query_1	['REAC:R-HSA-9006934']	['AKT1', 'SRC', 'EGFR']
223	REAC	REAC:R-HSA-1474228	Degradation of the extracellular matrix	0.028684150575801	True	Degradation of the extracellular matrix	133	98	5	10022	0.0510204081632653	0.037593984962406	query_1	['REAC:R-HSA-1474244']	['ADAM10', 'PSEN1', 'ADAM17', 'NCSTN', 'CDH1']
225	REAC	REAC:R-HSA-9723907	Loss of Function of TP53 in Cancer	0.0286864473379803	True	Loss of Function of TP53 in Cancer	1	98	1	10022	0.010204081632653	1.0	query_1	['REAC:R-HSA-9734009']	['TP53']
224	REAC	REAC:R-HSA-9723905	Loss of function of TP53 in cancer due to loss of tetramerization ability	0.0286864473379803	True	Loss of function of TP53 in cancer due to loss of tetramerization ability	1	98	1	10022	0.010204081632653	1.0	query_1	['REAC:R-HSA-9723907']	['TP53']
2000	GO:BP	GO:0051054	positive regulation of DNA metabolic process	0.028954621176202	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]"	302	101	6	15719	0.0594059405940594	0.0198675496688741	query_1	['GO:0006259', 'GO:0010604', 'GO:0045935', 'GO:0051052']	['AKT1', 'SRC', 'CTNNB1', 'EGFR', 'SIRT1', 'MECP2']
2001	GO:BP	GO:0007283	spermatogenesis	0.0291458355956695	True	"""The developmental process by which male germ line stem cells self renew or give rise to successive cell types resulting in the development of a spermatozoa."" [GOC:jid, ISBN:9780878933846, PMID:28073824, PMID:30990821]"	588	101	9	15719	0.0891089108910891	0.0153061224489795	query_1	['GO:0003006', 'GO:0048232']	['PTCH1', 'DHH', 'SRC', 'UBE2J1', 'AR', 'SIRT1', 'SMAD4', 'NOTCH1', 'SKIL']
2002	GO:BP	GO:0030500	regulation of bone mineralization	0.0291958430517404	True	"""Any process that modulates the frequency, rate or extent of bone mineralization."" [GOC:go_curators]"	77	101	3	15719	0.0297029702970297	0.0389610389610389	query_1	['GO:0030278', 'GO:0030282', 'GO:0070167']	['RXRA', 'RXRB', 'SMAD3']
123	GO:CC	GO:0120025	plasma membrane bounded cell projection	0.029322490352305	True	"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]"	2125	101	22	16420	0.2178217821782178	0.0103529411764705	query_1	['GO:0042995']	['PTCH1', 'AKT1', 'BOC', 'ADAM10', 'SRC', 'PSEN1', 'CTNNB1', 'ADAM17', 'CENPJ', 'ABL1', 'PLK2', 'AMIGO1', 'CTNNA1', 'EGFR', 'CDH2', 'NOTCH2', 'CDH1', 'CTNNA2', 'RARA', 'HHIP', 'APP', 'CTNND1']
2003	GO:BP	GO:0048588	developmental cell growth	0.0294743189285648	True	"""The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another."" [GOC:go_curators, GOC:isa_complete]"	219	101	5	15719	0.0495049504950495	0.0228310502283105	query_1	['GO:0016049', 'GO:0048468', 'GO:0048589']	['CTNNB1', 'ABL1', 'SIN3A', 'CDH1', 'APP']
2004	GO:BP	GO:0007159	leukocyte cell-cell adhesion	0.0295102213632188	True	"""The attachment of a leukocyte to another cell via adhesion molecules."" [GOC:go_curators]"	394	101	7	15719	0.0693069306930693	0.0177664974619289	query_1	['GO:0098609']	['IHH', 'AKT1', 'SRC', 'FOXO3', 'ABL1', 'SHH', 'RARA']
2005	GO:BP	GO:0050867	positive regulation of cell activation	0.0295102213632188	True	"""Any process that activates or increases the frequency, rate or extent of activation."" [GOC:ai]"	394	101	7	15719	0.0693069306930693	0.0177664974619289	query_1	['GO:0001775', 'GO:0048522', 'GO:0050865', 'GO:0051240']	['IHH', 'AKT1', 'SRC', 'FOXO3', 'ABL1', 'SHH', 'RARA']
2006	GO:BP	GO:0030534	adult behavior	0.0296098564601342	True	"""Behavior in a fully developed and mature organism."" [GOC:mah, ISBN:0877797099]"	143	101	4	15719	0.0396039603960396	0.0279720279720279	query_1	['GO:0007610']	['NCSTN', 'MECP2', 'APP', 'HDAC2']
2007	GO:BP	GO:0014065	phosphatidylinositol 3-kinase signaling	0.0296098564601342	True	"""A series of reactions within the signal-receiving cell, mediated by the intracellular phosphatidylinositol 3-kinase (PI3K). Many cell surface receptor linked signaling pathways signal through PI3K to regulate numerous cellular functions."" [GOC:ef, http://www.biocarta.com, PMID:22525052, Wikipedia:PI3K]"	143	101	4	15719	0.0396039603960396	0.0279720279720279	query_1	['GO:0048015']	['AKT1', 'SRC', 'EGFR', 'SIRT1']
2008	GO:BP	GO:0002685	regulation of leukocyte migration	0.0299352512334171	True	"""Any process that modulates the frequency, rate, or extent of leukocyte migration."" [GOC:add]"	220	101	5	15719	0.0495049504950495	0.0227272727272727	query_1	['GO:0002682', 'GO:0030334', 'GO:0050900']	['AKT1', 'ADAM10', 'ADAM17', 'ABL1', 'APP']
2015	GO:BP	GO:0060487	lung epithelial cell differentiation	0.029987694336719	True	"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell that contributes to the epithelium of the lung."" [GOC:dph]"	28	101	2	15719	0.0198019801980198	0.0714285714285714	query_1	['GO:0030855', 'GO:0060428', 'GO:0060479']	['CTNNB1', 'RBPJ']
2018	GO:BP	GO:0060479	lung cell differentiation	0.029987694336719	True	"""The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features of a mature cell found in the lung. Differentiation includes the processes involved in commitment of a cell to a specific fate."" [GOC:dph, GOC:mtg_lung]"	28	101	2	15719	0.0198019801980198	0.0714285714285714	query_1	['GO:0030154', 'GO:0030324']	['CTNNB1', 'RBPJ']
2017	GO:BP	GO:0032943	mononuclear cell proliferation	0.029987694336719	True	"""The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."" [GOC:add]"	305	101	6	15719	0.0594059405940594	0.0196721311475409	query_1	['GO:0070661']	['IHH', 'CTNNB1', 'NCSTN', 'ABL1', 'SHH', 'TP53']
2014	GO:BP	GO:0001964	startle response	0.029987694336719	True	"""An action or movement due to the application of a sudden unexpected stimulus."" [GOC:dph]"	28	101	2	15719	0.0198019801980198	0.0714285714285714	query_1	['GO:0009605', 'GO:0050905']	['MECP2', 'CTNNA2']
2019	GO:BP	GO:0033688	regulation of osteoblast proliferation	0.029987694336719	True	"""Any process that modulates the frequency, rate or extent of osteoblast proliferation."" [GOC:mah]"	28	101	2	15719	0.0198019801980198	0.0714285714285714	query_1	['GO:0033687', 'GO:0042127']	['ABL1', 'SMAD3']
2020	GO:BP	GO:0036296	response to increased oxygen levels	0.029987694336719	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting an increase in the level of oxygen."" [GOC:al]"	28	101	2	15719	0.0198019801980198	0.0714285714285714	query_1	['GO:0070482']	['FOXO1', 'HDAC2']
