Autosomal dominant cutis laxa	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
2016	GO:BP	GO:0033137	negative regulation of peptidyl-serine phosphorylation	0.0271965466030601	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	27	103	2	17376	0.0194174757281553	0.074074074074074	query_1	['GO:0001933', 'GO:0018105', 'GO:0033135']	['SMAD7', 'HGF']
2017	GO:BP	GO:0048843	negative regulation of axon extension involved in axon guidance	0.0271965466030601	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of axon extension involved in axon guidance."" [GOC:devbiol]"	27	103	2	17376	0.0194174757281553	0.074074074074074	query_1	['GO:0030517', 'GO:0048841', 'GO:0048846', 'GO:0050922']	['NRP1', 'SEMA4D']
2018	GO:BP	GO:0048668	collateral sprouting	0.0271965466030601	True	"""The process in which outgrowths develop from the shafts of existing axons."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	27	103	2	17376	0.0194174757281553	0.074074074074074	query_1	['GO:0007409', 'GO:0048588', 'GO:0060560']	['SPP1', 'SEMA4D']
2019	GO:BP	GO:0021954	central nervous system neuron development	0.027347864071572	True	"""The process whose specific outcome is the progression of a neuron whose cell body is located in the central nervous system, from initial commitment of the cell to a neuronal fate, to the fully functional differentiated neuron."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	78	103	3	17376	0.029126213592233	0.0384615384615384	query_1	['GO:0021953', 'GO:0048666']	['NRP2', 'NRP1', 'PLXNA1']
2020	GO:BP	GO:2000866	positive regulation of estradiol secretion	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of estradiol secretion."" [GOC:sl]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0035938', 'GO:2000833', 'GO:2000864']	['SPP1']
2021	GO:BP	GO:2000538	positive regulation of B cell chemotaxis	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of B cell chemotaxis."" [GOC:obol]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0035754', 'GO:0140131', 'GO:2000537']	['PTK2B']
2022	GO:BP	GO:2000537	regulation of B cell chemotaxis	0.0278399340261932	True	"""Any process that modulates the frequency, rate or extent of B cell chemotaxis."" [GOC:obol]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0035754', 'GO:1901623']	['PTK2B']
2023	GO:BP	GO:2000536	negative regulation of entry of bacterium into host cell	0.0278399340261932	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of entry of bacterium into host cell."" [GOC:obol]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0035635', 'GO:0048519', 'GO:2000535']	['ITGAV']
2024	GO:BP	GO:2000386	positive regulation of ovarian follicle development	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of ovarian follicle development."" [GOC:obol]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001541', 'GO:0051094', 'GO:2000243', 'GO:2000354']	['SRC']
2025	GO:BP	GO:0051346	negative regulation of hydrolase activity	0.0278399340261932	True	"""Any process that stops or reduces the rate of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]"	319	103	6	17376	0.058252427184466	0.018808777429467	query_1	['GO:0043086', 'GO:0051336']	['SRC', 'HGF', 'VEGFA', 'VTN', 'THBS1', 'SEMA4D']
2026	GO:BP	GO:0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse	0.0278399340261932	True	"""Any process that activates, maintains or increases the frequency, rate or extent of the directed movement of L-glutamate into a neuron or glial cell."" [GOC:ai]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0002038', 'GO:0051935', 'GO:0051943', 'GO:0051946']	['ITGB1']
2027	GO:BP	GO:0044334	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	0.0278399340261932	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes involved in the positive regulation of epithelial cell to mesenchymal cell transition."" [GOC:BHF, GOC:jl]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0010718', 'GO:0060070']	['CTNNB1']
2028	GO:BP	GO:1905223	epicardium morphogenesis	0.0278399340261932	True	"""The developmental process by which an epicardium is generated and organized."" [GO_REF:0000083, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18718461]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0009653']	['TGFBR1']
2029	GO:BP	GO:0043086	negative regulation of catalytic activity	0.0278399340261932	True	"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	624	103	9	17376	0.087378640776699	0.0144230769230769	query_1	['GO:0044092', 'GO:0050790']	['SRC', 'SMAD7', 'HGF', 'LYN', 'VEGFA', 'VTN', 'THBS1', 'CBL', 'SEMA4D']
2030	GO:BP	GO:0097102	endothelial tip cell fate specification	0.0278399340261932	True	"""The process involved in the specification of identity of an endothelial tip cell. Once specification has taken place, a cell will be committed to differentiate down a specific pathway if left in its normal environment. An endothelial tip cell is a specialized endothelial cell localized to the leading edge of an angiogenic sprout that senses extracellular signals and guides the directed growth of blood vessels."" [CL:0000704, GOC:dgh, PMID:21521739]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0002040', 'GO:0097101']	['NRP1']
2031	GO:BP	GO:0042704	uterine wall breakdown	0.0278399340261932	True	"""The sloughing of the endometrium and blood vessels during menstruation that results from a drop in progesterone levels."" [GOC:dph]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0022602']	['TGFB3']
2032	GO:BP	GO:0097532	stress response to acid chemical	0.0278399340261932	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis caused by the chemical structure of the anion portion of a dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:aa, GOC:BHF, GOC:go_curators, GOC:rl, PMID:10615049, PMID:19170886, Wikipedia:Acid]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001101', 'GO:0006950']	['VEGFA']
2033	GO:BP	GO:1904881	cellular response to hydrogen sulfide	0.0278399340261932	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen sulfide stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:24012591]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0070887', 'GO:1904880']	['KDR']
2034	GO:BP	GO:0097533	cellular stress response to acid chemical	0.0278399340261932	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in cellular homeostasis caused by the chemical structure of the anion portion of a dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:aa, GOC:BHF, GOC:go_curators, GOC:rl, PMID:10615049, PMID:19170886, Wikipedia:Acid]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0033554', 'GO:0071229', 'GO:0097532']	['VEGFA']
2035	GO:BP	GO:0010730	negative regulation of hydrogen peroxide biosynthetic process	0.0278399340261932	True	"""Any process that decreases the rate, frequency or extent of hydrogen peroxide biosynthesis. The chemical reactions and pathways resulting in the formation of hydrogen peroxide (H2O2), a potentially harmful byproduct of aerobic cellular respiration which can cause damage to DNA."" [GOC:dph, GOC:hjd, GOC:tb]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0010727', 'GO:0010728', 'GO:0031327', 'GO:0050665', 'GO:1903427']	['FYN']
2036	GO:BP	GO:0001802	type III hypersensitivity	0.0278399340261932	True	"""An inflammatory response resulting from recognition of immune complexes via complement or Fc receptors on effector cells leading to activation of neutrophils and other leukocytes and damage to bystander tissue."" [GOC:add, ISBN:0781735149]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0002444', 'GO:0002524', 'GO:0016064']	['FCGR1A']
2037	GO:BP	GO:1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of skeletal muscle acetylcholine-gated channel clustering."" [GO_REF:0000058, GOC:TermGenie, PMID:7722643]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0071340', 'GO:1903911', 'GO:1904393']	['LRP4']
2038	GO:BP	GO:0001803	regulation of type III hypersensitivity	0.0278399340261932	True	"""Any process that modulates the frequency, rate, or extent of type III hypersensitivity, a type of inflammatory response."" [GOC:add, ISBN:0781735149]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001802', 'GO:0002883', 'GO:0002886', 'GO:0002889']	['FCGR1A']
2039	GO:BP	GO:0001805	positive regulation of type III hypersensitivity	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of type III hypersensitivity, a type of inflammatory response."" [GOC:add, ISBN:0781735149]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001802', 'GO:0001803', 'GO:0002885', 'GO:0002888', 'GO:0002891']	['FCGR1A']
2040	GO:BP	GO:0036023	embryonic skeletal limb joint morphogenesis	0.0278399340261932	True	"""The process, occurring in the embryo, in which the anatomical structures of a skeletal limb joint are generated and organized. A skeletal limb joint is the connecting structure between the bones of a limb."" [GOC:bf, Wikipedia:Joint]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0030326', 'GO:0036022', 'GO:0060272']	['CTNNB1']
2041	GO:BP	GO:0018277	protein deamination	0.0278399340261932	True	"""The removal of an amino group from a protein amino acid."" [GOC:ai]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0036211']	['LOXL1']
2042	GO:BP	GO:0034764	positive regulation of transmembrane transport	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]"	229	103	5	17376	0.0485436893203883	0.0218340611353711	query_1	['GO:0034762', 'GO:0048522', 'GO:0051050', 'GO:0055085']	['ITGB1', 'PIK3R1', 'PLCG2', 'PLCG1', 'PTPN11']
2043	GO:BP	GO:0032946	positive regulation of mononuclear cell proliferation	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]"	148	103	4	17376	0.0388349514563106	0.027027027027027	query_1	['GO:0032943', 'GO:0032944', 'GO:0070665']	['TGFBR2', 'ZAP70', 'SYK', 'VCAM1']
2044	GO:BP	GO:0021628	olfactory nerve formation	0.0278399340261932	True	"""The process that gives rise to the olfactory nerve. This process pertains to the initial formation of a structure from unspecified parts. The olfactory nerve is a collection of sensory nerve rootlets that extend down from the olfactory bulb to the olfactory mucosa of the upper parts of the nasal cavity. This nerve conducts odor information to the brainstem."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0021603', 'GO:0021627']	['PLXNA1']
2045	GO:BP	GO:0150102	negative regulation of monocyte activation	0.0278399340261932	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of monocyte activation."" [GOC:aruk, PMID:15597323]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0002695', 'GO:0042117']	['FN1']
2046	GO:BP	GO:0032675	regulation of interleukin-6 production	0.0278399340261932	True	"""Any process that modulates the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]"	148	103	4	17376	0.0388349514563106	0.027027027027027	query_1	['GO:0001817', 'GO:0032635']	['HGF', 'PLCG2', 'SYK', 'PTPN11']
2047	GO:BP	GO:0032672	regulation of interleukin-3 production	0.0278399340261932	True	"""Any process that modulates the frequency, rate, or extent of interleukin-3 production."" [GOC:mah]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001817', 'GO:0032632']	['SYK']
2048	GO:BP	GO:1903141	negative regulation of establishment of endothelial barrier	0.0278399340261932	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of establishment of endothelial barrier."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:24851274]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0061028', 'GO:1901551', 'GO:1903140']	['VEGFA']
2049	GO:BP	GO:1901492	positive regulation of lymphangiogenesis	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of lymphangiogenesis."" [GOC:dph, GOC:TermGenie, PMID:20133819]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001946', 'GO:0051094', 'GO:1901490']	['VEGFC']
2050	GO:BP	GO:1902761	positive regulation of chondrocyte development	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of chondrocyte development."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:16575901]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0002063', 'GO:0010720', 'GO:0032332', 'GO:0061181']	['SMAD7']
2051	GO:BP	GO:0032635	interleukin-6 production	0.0278399340261932	True	"""The appearance of interleukin-6 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]"	148	103	4	17376	0.0388349514563106	0.027027027027027	query_1	['GO:0001816']	['HGF', 'PLCG2', 'SYK', 'PTPN11']
2052	GO:BP	GO:1901551	negative regulation of endothelial cell development	0.0278399340261932	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of endothelial cell development."" [GOC:pr, GOC:TermGenie, PMID:19470579]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001885', 'GO:0010721', 'GO:0045602', 'GO:1901550']	['VEGFA']
2053	GO:BP	GO:1901706	mesenchymal cell differentiation involved in bone development	0.0278399340261932	True	"""The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the mesenchymal cells of bone as it progresses from its formation to the mature state."" [GOC:hjd, GOC:TermGenie, PMID:21571217]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0048762', 'GO:0060348']	['RANBP3L']
2054	GO:BP	GO:1901963	regulation of cell proliferation involved in outflow tract morphogenesis	0.0278399340261932	True	"""Any process that modulates the frequency, rate or extent of cell proliferation involved in outflow tract morphogenesis."" [GOC:dph, GOC:mtg_heart, GOC:TermGenie, PMID:21419760]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0061325', 'GO:2000136']	['CTNNB1']
2055	GO:BP	GO:0002554	serotonin secretion by platelet	0.0278399340261932	True	"""The regulated release of serotonin by a platelet or group of platelets."" [GOC:add, ISBN:0781735149]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0002442', 'GO:0002576', 'GO:0051649', 'GO:0140029']	['SYK']
2056	GO:BP	GO:0001545	primary ovarian follicle growth	0.0278399340261932	True	"""Increase in size of primary follicles including oocyte growth and granulosa and/or theca cell proliferation until more than one layer of granulosa cells is present (preantral follicle)."" [GOC:mtg_mpo, https://www.ncbi.nlm.nih.gov/books/NBK279054/]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0001541', 'GO:0022602', 'GO:0048589']	['SRC']
2057	GO:BP	GO:0008615	pyridoxine biosynthetic process	0.0278399340261932	True	"""The chemical reactions and pathways resulting in the formation of pyridoxine, 2-methyl-3-hydroxy-4,5-bis(hydroxymethyl)pyridine, one of the vitamin B6 compounds."" [GOC:ai]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0008614', 'GO:0019438', 'GO:0042819', 'GO:1901617']	['PSAT1']
2058	GO:BP	GO:0061047	positive regulation of branching involved in lung morphogenesis	0.0278399340261932	True	"""Any process that increases the rate, frequency, or extent of the process in which a highly ordered sequence of patterning events generates the branched structures of the lung, consisting of reiterated combinations of bud outgrowth, elongation, and dichotomous subdivision of terminal units."" [GOC:dph, GOC:yaf]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0051240', 'GO:0060441', 'GO:0061046', 'GO:1905332']	['CTNNB1']
2059	GO:BP	GO:2000017	positive regulation of determination of dorsal identity	0.0278399340261932	True	"""Any process that activates or increases the frequency, rate or extent of determination of dorsal identity."" [GOC:obol]"	2	103	1	17376	0.0097087378640776	0.5	query_1	['GO:0048263', 'GO:0051094', 'GO:0051240', 'GO:2000015']	['CTNNB1']
