Autosomal recessive cerebellar ataxia due to STUB1 deficiency	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
234	REAC	REAC:R-HSA-6807004	Negative regulation of MET activity	0.024766908506627	True	Negative regulation of MET activity	20	77	2	10022	0.0259740259740259	0.1	query_1	['REAC:R-HSA-6806834']	['USP8', 'CBL']
319	GO:BP	GO:1904427	positive regulation of calcium ion transmembrane transport	0.0251855610662015	True	"""Any process that activates or increases the frequency, rate or extent of calcium ion transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:22910094]"	93	99	4	15719	0.0404040404040404	0.043010752688172	query_1	['GO:0051928', 'GO:0070588', 'GO:1903169', 'GO:1904064']	['AKAP5', 'KCNE2', 'PLCG1', 'KCNE1']
320	GO:BP	GO:0071825	protein-lipid complex subunit organization	0.0253093302850542	True	"""Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-lipid complex."" [GOC:mah]"	45	99	3	15719	0.0303030303030303	0.0666666666666666	query_1	['GO:0043933']	['PRKACB', 'PRKACG', 'PRKACA']
321	GO:BP	GO:1903050	regulation of proteolysis involved in protein catabolic process	0.0253676165715032	True	"""Any process that modulates the frequency, rate or extent of proteolysis involved in cellular catabolic process."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18307834]"	223	99	6	15719	0.0606060606060606	0.0269058295964125	query_1	['GO:0030162', 'GO:0051603']	['HSPA1A', 'LRRK2', 'HSP90AB1', 'STUB1', 'KCNE2', 'PRKACA']
322	GO:BP	GO:0006942	regulation of striated muscle contraction	0.0259363773125206	True	"""Any process that modulates the frequency, rate or extent of striated muscle contraction."" [GOC:go_curators]"	94	99	4	15719	0.0404040404040404	0.0425531914893617	query_1	['GO:0006937', 'GO:0006941']	['HSP90AA1', 'AKAP9', 'KCNQ1', 'PRKACA']
235	REAC	REAC:R-HSA-388396	GPCR downstream signalling	0.0261636213571592	True	GPCR downstream signalling	564	77	10	10022	0.1298701298701298	0.0177304964539007	query_1	['REAC:R-HSA-372790']	['PIK3R1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'SOS1', 'PRKACB', 'EGFR', 'PRKACG', 'PRKAR2A', 'PRKACA']
78	GO:CC	GO:0071944	cell periphery	0.0261715347839773	True	"""The broad region around and including the plasma membrane of a cell,  encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures."" [GOC:pdt]"	5277	98	44	16420	0.4489795918367347	0.0083380708736024	query_1	['GO:0110165']	['SCARA5', 'KCNE5', 'HSPA1A', 'DDR2', 'LRRK2', 'AKAP5', 'PIK3R1', 'HSP90AB1', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'CLINT1', 'SOS1', 'UBE2D3', 'PRKACB', 'AKAP11', 'ANXA11', 'KCNH2', 'SH3D19', 'KCNB1', 'GFRA3', 'GRB2', 'KCNE2', 'EGFR', 'AKAP10', 'PRKAR2A', 'HSP90AA1', 'GPR161', 'PLCG1', 'USP8', 'AKAP9', 'ERBB2', 'KCNQ1', 'ESR1', 'PRKACA', 'GAB2', 'SHC3', 'HSPA8', 'GAREM1', 'CBL', 'KCNE1', 'GRAP2']
238	REAC	REAC:R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	0.0262325795381205	True	GLI3 is processed to GLI3R by the proteasome	60	77	3	10022	0.0389610389610389	0.05	query_1	['REAC:R-HSA-5610787']	['PRKACB', 'PRKACG', 'PRKACA']
237	REAC	REAC:R-HSA-5610780	Degradation of GLI1 by the proteasome	0.0262325795381205	True	Degradation of GLI1 by the proteasome	60	77	3	10022	0.0389610389610389	0.05	query_1	['REAC:R-HSA-5610787']	['PRKACB', 'PRKACG', 'PRKACA']
236	REAC	REAC:R-HSA-5610783	Degradation of GLI2 by the proteasome	0.0262325795381205	True	Degradation of GLI2 by the proteasome	60	77	3	10022	0.0389610389610389	0.05	query_1	['REAC:R-HSA-5610787']	['PRKACB', 'PRKACG', 'PRKACA']
323	GO:BP	GO:0051130	positive regulation of cellular component organization	0.026450026578749	True	"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	1079	99	15	15719	0.1515151515151515	0.0139017608897126	query_1	['GO:0016043', 'GO:0048522', 'GO:0051128']	['HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'CDK5RAP2', 'PTPN23', 'RET', 'STUB1', 'ENDOG', 'GRB2', 'HSP90AA1', 'USP8', 'AKAP9', 'ESR1', 'CBL']
324	GO:BP	GO:0018105	peptidyl-serine phosphorylation	0.0265912868116088	True	"""The phosphorylation of peptidyl-serine to form peptidyl-O-phospho-L-serine."" [RESID:AA0037]"	303	99	7	15719	0.0707070707070707	0.0231023102310231	query_1	['GO:0006468', 'GO:0018209']	['LRRK2', 'HSP90AB1', 'RET', 'EGFR', 'HSP90AA1', 'AKAP9', 'PRKACA']
325	GO:BP	GO:1901021	positive regulation of calcium ion transmembrane transporter activity	0.0265912868116088	True	"""Any process that activates or increases the frequency, rate or extent of calcium ion transmembrane transporter activity."" [GOC:BHF, GOC:TermGenie]"	46	99	3	15719	0.0303030303030303	0.0652173913043478	query_1	['GO:0032414', 'GO:1901019', 'GO:1904427']	['AKAP5', 'KCNE2', 'KCNE1']
239	REAC	REAC:R-HSA-912631	Regulation of signaling by CBL	0.0266712565682422	True	Regulation of signaling by CBL	21	77	2	10022	0.0259740259740259	0.0952380952380952	query_1	['REAC:R-HSA-512988']	['PIK3R1', 'CBL']
79	GO:CC	GO:0099522	cytosolic region	0.0268766883770881	True	"""Any (proper) part of the cytosol of a single cell of sufficient size to still be considered cytosol."" [GOC:dos]"	19	98	2	16420	0.0204081632653061	0.1052631578947368	query_1	['GO:0005829']	['LRRK2', 'HSPA8']
81	GO:CC	GO:0097489	multivesicular body, internal vesicle lumen	0.0277309052018661	True	"""The volume enclosed by the membrane of the multivesicular body internal vesicle."" [GOC:pde, PMID:21183070]"	1	98	1	16420	0.010204081632653	1.0	query_1	['GO:0031983', 'GO:0070013', 'GO:0097487']	['EGFR']
80	GO:CC	GO:0099400	caveola neck	0.0277309052018661	True	"""A membrane microdomain that forms a necklace around the bulb (crater) of a caveola. Intramembrane particles are concentrated in this region and cytoskeletal components, including actin, are highly enriched in the area underlying it."" [GOC:pad, GOC:PARL, PMID:17227843]"	1	98	1	16420	0.010204081632653	1.0	query_1	['GO:0005901', 'GO:0098590', 'GO:0098857']	['LRRK2']
240	REAC	REAC:R-HSA-5653656	Vesicle-mediated transport	0.0280428744782341	True	Vesicle-mediated transport	661	77	11	10022	0.1428571428571428	0.0166414523449319	query_1	['REAC:0000000']	['SCARA5', 'HSPH1', 'CLINT1', 'SH3D19', 'FTL', 'EGFR', 'HSP90AA1', 'FTH1', 'PUM1', 'HSPA8', 'CBL']
326	GO:BP	GO:1901019	regulation of calcium ion transmembrane transporter activity	0.0286942808979111	True	"""Any process that modulates the frequency, rate or extent of calcium ion transmembrane transporter activity."" [GOC:BHF, GOC:TermGenie]"	97	99	4	15719	0.0404040404040404	0.0412371134020618	query_1	['GO:0032412', 'GO:1903169']	['AKAP5', 'KCNE2', 'PRKACA', 'KCNE1']
328	GO:BP	GO:0045989	positive regulation of striated muscle contraction	0.0295885132197556	True	"""Any process that activates or increases the frequency, rate or extent of striated muscle contraction."" [GOC:go_curators]"	14	99	2	15719	0.0202020202020202	0.1428571428571428	query_1	['GO:0006941', 'GO:0006942', 'GO:0045933']	['HSP90AA1', 'KCNQ1']
327	GO:BP	GO:0061029	eyelid development in camera-type eye	0.0295885132197556	True	"""The progression of the eyelid in a camera-type eye from its formation to the mature state. The eyelid is a membranous cover that helps protect and lubricate the eye."" [GOC:dph, GOC:yaf]"	14	99	2	15719	0.0202020202020202	0.1428571428571428	query_1	['GO:0043010', 'GO:0048856']	['SOS1', 'EGFR']
329	GO:BP	GO:0046677	response to antibiotic	0.0296019620031211	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antibiotic stimulus. An antibiotic is a chemical substance produced by a microorganism which has the capacity to inhibit the growth of or to kill other microorganisms."" [GOC:ai, GOC:ef]"	48	99	3	15719	0.0303030303030303	0.0625	query_1	['GO:0042221']	['ENDOG', 'HSP90AA1', 'CBL']
330	GO:BP	GO:0030029	actin filament-based process	0.0307304831826169	True	"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]"	779	99	12	15719	0.1212121212121212	0.0154043645699614	query_1	['GO:0009987']	['KCNE5', 'PIK3R1', 'PRKAR1A', 'SHC1', 'GAB1', 'AKAP11', 'KCNH2', 'GRB2', 'KCNE2', 'AKAP9', 'KCNQ1', 'KCNE1']
241	REAC	REAC:R-HSA-373755	Semaphorin interactions	0.0308623895671378	True	Semaphorin interactions	64	77	3	10022	0.0389610389610389	0.046875	query_1	['REAC:R-HSA-422475']	['HSP90AB1', 'HSP90AA1', 'ERBB2']
331	GO:BP	GO:1990573	potassium ion import across plasma membrane	0.031200688816718	True	"""The directed movement of potassium ions from outside of a cell, across the plasma membrane and into the cytosol."" [PMID:9139127]"	49	99	3	15719	0.0303030303030303	0.0612244897959183	query_1	['GO:0071805', 'GO:0098659']	['KCNH2', 'KCNE2', 'KCNQ1']
242	REAC	REAC:R-HSA-5339562	Uptake and actions of bacterial toxins	0.0314233226925621	True	Uptake and actions of bacterial toxins	23	77	2	10022	0.0259740259740259	0.0869565217391304	query_1	['REAC:R-HSA-5663205']	['HSP90AB1', 'HSP90AA1']
332	GO:BP	GO:0030162	regulation of proteolysis	0.0315895932717538	True	"""Any process that modulates the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:mah]"	681	99	11	15719	0.1111111111111111	0.0161527165932452	query_1	['GO:0006508', 'GO:0051246']	['HSPA1A', 'LRRK2', 'HSP90AB1', 'RET', 'STUB1', 'PRKACB', 'SH3D19', 'KCNE2', 'PRKACA', 'UBL7', 'PDCD6']
333	GO:BP	GO:0051896	regulation of protein kinase B signaling	0.0324054357767327	True	"""Any process that modulates the frequency, rate or extent of protein kinase B signaling, a series of reactions mediated by the intracellular serine/threonine kinase protein kinase B."" [GOC:ai]"	164	99	5	15719	0.0505050505050505	0.0304878048780487	query_1	['GO:0043491', 'GO:1902531']	['HSP90AB1', 'RET', 'EGFR', 'HSP90AA1', 'PDCD6']
334	GO:BP	GO:0051972	regulation of telomerase activity	0.0327461112135304	True	"""Any process that modulates the frequency, rate or extent of telomerase activity, the catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1). Telomerases catalyze extension of the 3'- end of a DNA strand by one deoxynucleotide at a time using an internal RNA template that encodes the telomeric repeat sequence."" [EC:2.-.-.-, GOC:ai]"	50	99	3	15719	0.0303030303030303	0.06	query_1	['GO:0051338', 'GO:2000278']	['HSP90AB1', 'HSP90AA1', 'PTGES3']
335	GO:BP	GO:0043254	regulation of protein-containing complex assembly	0.0328355786582607	True	"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]"	402	99	8	15719	0.0808080808080808	0.0199004975124378	query_1	['GO:0044087', 'GO:0051128', 'GO:0065003']	['HSPA1A', 'CDK5RAP2', 'STUB1', 'GRB2', 'HSP90AA1', 'AKAP9', 'ESR1', 'HSPA8']
336	GO:BP	GO:0071871	response to epinephrine	0.0331937744859028	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an epinephrine stimulus. Epinephrine is a catecholamine that has the formula C9H13NO3; it is secreted by the adrenal medulla to act as a hormone, and released by certain neurons to act as a neurotransmitter active in the central nervous system."" [GOC:BHF, GOC:mah]"	15	99	2	15719	0.0202020202020202	0.1333333333333333	query_1	['GO:0071869']	['KCNQ1', 'PRKACA']
243	REAC	REAC:R-HSA-70171	Glycolysis	0.0332542703856825	True	Glycolysis	66	77	3	10022	0.0389610389610389	0.0454545454545454	query_1	['REAC:R-HSA-70326']	['PRKACB', 'PRKACG', 'PRKACA']
244	REAC	REAC:R-HSA-4090294	SUMOylation of intracellular receptors	0.0338324874599877	True	SUMOylation of intracellular receptors	24	77	2	10022	0.0259740259740259	0.0833333333333333	query_1	['REAC:R-HSA-3108232']	['UBE2I', 'ESR1']
337	GO:BP	GO:0006626	protein targeting to mitochondrion	0.0344234511876487	True	"""The process of directing proteins towards and into the mitochondrion, usually mediated by mitochondrial proteins that recognize signals contained within the imported protein."" [GOC:mcc, ISBN:0716731363]"	103	99	4	15719	0.0404040404040404	0.0388349514563106	query_1	['GO:0006605', 'GO:0006839', 'GO:0007005', 'GO:0072655']	['LRRK2', 'UBE2D3', 'HSP90AA1', 'BAG3']
338	GO:BP	GO:0018209	peptidyl-serine modification	0.0350955216821307	True	"""The modification of peptidyl-serine."" [GOC:go_curators]"	321	99	7	15719	0.0707070707070707	0.0218068535825545	query_1	['GO:0018193']	['LRRK2', 'HSP90AB1', 'RET', 'EGFR', 'HSP90AA1', 'AKAP9', 'PRKACA']
339	GO:BP	GO:1904029	regulation of cyclin-dependent protein kinase activity	0.0354204526643159	True	"""Any process that modulates the frequency, rate or extent of cyclin-dependent protein kinase activity."" [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:22995177]"	104	99	4	15719	0.0404040404040404	0.0384615384615384	query_1	['GO:0045859', 'GO:0051726']	['HSP90AB1', 'CDK5RAP2', 'EGFR', 'CDC37']
245	REAC	REAC:R-HSA-192905	vRNP Assembly	0.0357807194692769	True	vRNP Assembly	2	77	1	10022	0.0129870129870129	0.5	query_1	['REAC:R-HSA-168273']	['HSP90AA1']
340	GO:BP	GO:0031323	regulation of cellular metabolic process	0.0359883780591494	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]"	5085	99	45	15719	0.4545454545454545	0.0088495575221238	query_1	['GO:0019222', 'GO:0044237', 'GO:0050794']	['UBE2I', 'HSPA1A', 'DDR2', 'LRRK2', 'PIK3R1', 'HSP90AB1', 'CDK5RAP2', 'PRKAR1B', 'PRKAR1A', 'PRKAR2B', 'RET', 'SHC1', 'STUB1', 'SOS1', 'UBE2D3', 'KCNH2', 'ENDOG', 'SH3D19', 'GRB2', 'HSPB8', 'EGFR', 'PRKAR2A', 'HSP90AA1', 'RADX', 'OTUB1', 'PUM1', 'CHORDC1', 'AKAP9', 'ERBB2', 'UBE2V2', 'GTF2IRD2', 'ESR1', 'PRKACA', 'GTF2IRD1', 'SIRT5', 'DNAJA1', 'HSPA8', 'PTGES3', 'MYCBP', 'BAG3', 'CBL', 'GTF2IRD2B', 'CCDC117', 'UBE2N', 'CDC37']
247	REAC	REAC:R-HSA-1839124	FGFR1 mutant receptor activation	0.0360053597136909	True	FGFR1 mutant receptor activation	25	77	2	10022	0.0259740259740259	0.08	query_1	['REAC:R-HSA-5655302']	['PIK3R1', 'GAB2']
248	REAC	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	0.0360053597136909	True	Inactivation of CSF3 (G-CSF) signaling	25	77	2	10022	0.0259740259740259	0.08	query_1	['REAC:R-HSA-9674555']	['UBE2D3', 'UBE2D2']
246	REAC	REAC:R-HSA-201556	Signaling by ALK	0.0360053597136909	True	Signaling by ALK	25	77	2	10022	0.0259740259740259	0.08	query_1	['REAC:R-HSA-9006934']	['PIK3R1', 'PLCG1']
249	REAC	REAC:R-HSA-174824	Plasma lipoprotein assembly, remodeling, and clearance	0.0365594520731895	True	Plasma lipoprotein assembly, remodeling, and clearance	69	77	3	10022	0.0389610389610389	0.0434782608695652	query_1	['REAC:R-HSA-382551']	['PRKACB', 'PRKACG', 'PRKACA']
342	GO:BP	GO:0048146	positive regulation of fibroblast proliferation	0.0375994796382456	True	"""Any process that activates or increases the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]"	53	99	3	15719	0.0303030303030303	0.0566037735849056	query_1	['GO:0008284', 'GO:0048144', 'GO:0048145']	['DDR2', 'EGFR', 'ESR1']
343	GO:BP	GO:1902905	positive regulation of supramolecular fiber organization	0.0375994796382456	True	"""Any process that activates or increases the frequency, rate or extent of supramolecular fiber organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]"	171	99	5	15719	0.0505050505050505	0.0292397660818713	query_1	['GO:0051130', 'GO:0097435', 'GO:1902903']	['HSPA1A', 'CDK5RAP2', 'GRB2', 'USP8', 'AKAP9']
341	GO:BP	GO:0006826	iron ion transport	0.0375994796382456	True	"""The directed movement of iron (Fe) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	53	99	3	15719	0.0303030303030303	0.0566037735849056	query_1	['GO:0000041']	['SCARA5', 'FTL', 'FTH1']
82	GO:CC	GO:0071682	endocytic vesicle lumen	0.0377383883456943	True	"""The volume enclosed by the membrane of an endocytic vesicle."" [GOC:pde]"	23	98	2	16420	0.0204081632653061	0.0869565217391304	query_1	['GO:0030139', 'GO:0070013']	['HSPH1', 'HSP90AA1']
344	GO:BP	GO:0048015	phosphatidylinositol-mediated signaling	0.0383842944050992	True	"""The series of molecular signals in which a cell uses a phosphatidylinositol-mediated signaling to convert a signal into a response. Phosphatidylinositols include phosphatidylinositol (PtdIns) and its phosphorylated derivatives."" [GOC:bf, GOC:ceb, ISBN:0198506732]"	172	99	5	15719	0.0505050505050505	0.0290697674418604	query_1	['GO:0048017']	['PIK3R1', 'EGFR', 'ERBB2', 'GAB2', 'CBL']
250	REAC	REAC:R-HSA-354192	Integrin signaling	0.038504407333642	True	Integrin signaling	26	77	2	10022	0.0259740259740259	0.0769230769230769	query_1	['REAC:R-HSA-162582', 'REAC:R-HSA-76009']	['SHC1', 'SOS1']
345	GO:BP	GO:0071320	cellular response to cAMP	0.0394021648737133	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate) stimulus."" [GOC:mah]"	54	99	3	15719	0.0303030303030303	0.0555555555555555	query_1	['GO:0051591', 'GO:0071407', 'GO:0071417', 'GO:1901701']	['AKAP9', 'KCNQ1', 'KCNE1']
346	GO:BP	GO:0010498	proteasomal protein catabolic process	0.0399574690810371	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]"	510	99	9	15719	0.0909090909090909	0.0176470588235294	query_1	['GO:0030163', 'GO:0051603']	['HSPA1A', 'LRRK2', 'HSP90AB1', 'STUB1', 'UBE2G1', 'UBE2D3', 'UBE4B', 'KCNE2', 'PRKACA']
83	GO:CC	GO:0044295	axonal growth cone	0.0405219617133093	True	"""The migrating motile tip of a growing nerve cell axon."" [GOC:jl, NIF_Subcellular:sao203987954]"	24	98	2	16420	0.0204081632653061	0.0833333333333333	query_1	['GO:0030426']	['HSP90AB1', 'HSP90AA1']
348	GO:BP	GO:0046827	positive regulation of protein export from nucleus	0.0407101954451112	True	"""Any process that activates or increases the frequency, rate or extent of directed movement of proteins from the nucleus into the cytoplasm."" [GOC:bf]"	17	99	2	15719	0.0202020202020202	0.1176470588235294	query_1	['GO:0006611', 'GO:0046824', 'GO:0046825', 'GO:0090316']	['PRKACA', 'BAG3']
351	GO:BP	GO:1900034	regulation of cellular response to heat	0.0407101954451112	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	99	2	15719	0.0202020202020202	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['CHORDC1', 'DNAJC7']
