Thanatophoric dysplasia type 1	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
791	GO:BP	GO:0072678	T cell migration	0.0322153071591534	True	"""The movement of a T cell within or between different tissues and organs of the body."" [CL:0000084, GOC:BHF, GOC:mah]"	68	96	3	15719	0.03125	0.0441176470588235	query_1	['GO:0072676']	['CRK', 'ZAP70', 'CRKL']
80	GO:CC	GO:0097517	contractile actin filament bundle	0.032676128477765	True	"""An actin filament bundle in which the filaments are loosely packed (approximately 30-60 nm apart) and arranged with opposing polarities; the loose packing allows myosin (usually myosin-II) to enter the bundle."" [GOC:cjm, GOC:mah, ISBN:0815316194]"	70	97	3	16420	0.0309278350515463	0.0428571428571428	query_1	['GO:0032432']	['PXN', 'CORO1B', 'PTK2']
81	GO:CC	GO:0001725	stress fiber	0.032676128477765	True	"""A contractile actin filament bundle that consists of short actin filaments with alternating polarity, cross-linked by alpha-actinin and possibly other actin bundling proteins, and with myosin present in a periodic distribution along the fiber."" [PMID:16651381]"	70	97	3	16420	0.0309278350515463	0.0428571428571428	query_1	['GO:0042641', 'GO:0097517']	['PXN', 'CORO1B', 'PTK2']
792	GO:BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.0332790607950588	True	"""Any process that modulates the frequency, rate or extent of the platelet-derived growth factor receptor signaling pathway."" [GOC:dph, GOC:hjd, GOC:tb]"	23	96	2	15719	0.0208333333333333	0.0869565217391304	query_1	['GO:0009966', 'GO:0048008']	['SRC', 'CBL']
793	GO:BP	GO:0046635	positive regulation of alpha-beta T cell activation	0.0334482065891269	True	"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]"	69	96	3	15719	0.03125	0.0434782608695652	query_1	['GO:0046631', 'GO:0046634', 'GO:0050870']	['ZAP70', 'SHB', 'SYK']
794	GO:BP	GO:0045619	regulation of lymphocyte differentiation	0.034543013618984	True	"""Any process that modulates the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]"	208	96	5	15719	0.0520833333333333	0.0240384615384615	query_1	['GO:0030098', 'GO:0051249', 'GO:1902105']	['SOS1', 'ZAP70', 'SHB', 'SYK', 'ERBB2']
795	GO:BP	GO:0009612	response to mechanical stimulus	0.035178168074981	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:hb]"	209	96	5	15719	0.0520833333333333	0.0239234449760765	query_1	['GO:0009605', 'GO:0009628']	['SRC', 'FYN', 'PTK2B', 'PKD1', 'PTK2']
796	GO:BP	GO:0071396	cellular response to lipid	0.0352436958911376	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:mah]"	582	96	9	15719	0.09375	0.0154639175257731	query_1	['GO:0033993', 'GO:0071310']	['LATS1', 'SRC', 'PLCG2', 'LYN', 'CASP9', 'EGFR', 'SYK', 'PTK2B', 'HTRA2']
83	GO:CC	GO:0005769	early endosome	0.0354705011161593	True	"""A membrane-bounded organelle that receives incoming material from primary endocytic vesicles that have been generated by clathrin-dependent and clathrin-independent endocytosis; vesicles fuse with the early endosome to deliver cargo for sorting into recycling or degradation pathways."" [GOC:mah, NIF_Subcellular:nlx_subcell_20090701, PMID:19696797]"	397	97	7	16420	0.0721649484536082	0.017632241813602	query_1	['GO:0005768']	['RAPGEF1', 'WIPF3', 'EGFR', 'FCGR1A', 'ERBB2', 'SH3GL2', 'HAP1']
82	GO:CC	GO:0012506	vesicle membrane	0.0354705011161593	True	"""The lipid bilayer surrounding any membrane-bounded vesicle in the cell."" [GOC:mah, GOC:vesicle]"	1176	97	14	16420	0.1443298969072164	0.0119047619047619	query_1	['GO:0031090', 'GO:0031982']	['RAPGEF1', 'NCK1', 'WASL', 'SLC44A2', 'WAS', 'LYN', 'GRB2', 'EGFR', 'FCGR1A', 'ERBB2', 'SH3KBP1', 'SH3GL2', 'PKD1', 'NCK2']
84	GO:CC	GO:0005930	axoneme	0.0356164172861161	True	"""The bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements."" [GOC:bf, GOC:cilia, ISBN:0198547684]"	139	97	4	16420	0.0412371134020618	0.0287769784172661	query_1	['GO:0005856', 'GO:0097014', 'GO:0110165']	['TTC30B', 'RPGRIP1L', 'SPATA7', 'RPGRIP1']
797	GO:BP	GO:0051220	cytoplasmic sequestering of protein	0.0356757535474974	True	"""The selective interaction of a protein with specific molecules in the cytoplasm, thereby inhibiting its transport into other areas of the cell."" [GOC:ai]"	24	96	2	15719	0.0208333333333333	0.0833333333333333	query_1	['GO:0045185']	['LATS1', 'PKD1']
798	GO:BP	GO:0046637	regulation of alpha-beta T cell differentiation	0.0356757535474974	True	"""Any process that modulates the frequency, rate or extent of alpha-beta T cell differentiation."" [GOC:ai]"	71	96	3	15719	0.03125	0.0422535211267605	query_1	['GO:0045580', 'GO:0046632', 'GO:0046634']	['ZAP70', 'SHB', 'SYK']
801	GO:BP	GO:0036344	platelet morphogenesis	0.0356757535474974	True	"""Generation and organization of a platelet, a non-nucleated disk-shaped cell formed by extrusion from megakaryocytes, found in the blood of all mammals, and mainly involved in blood coagulation."" [CL:0000233, GOC:BHF, GOC:vk]"	24	96	2	15719	0.0208333333333333	0.0833333333333333	query_1	['GO:0000904']	['CASP9', 'PTPN11']
799	GO:BP	GO:0043555	regulation of translation in response to stress	0.0356757535474974	True	"""Modulation of the frequency, rate or extent of translation as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:jl]"	24	96	2	15719	0.0208333333333333	0.0833333333333333	query_1	['GO:0006417', 'GO:0033554']	['NCK1', 'NCK2']
800	GO:BP	GO:1903205	regulation of hydrogen peroxide-induced cell death	0.0356757535474974	True	"""Any process that modulates the frequency, rate or extent of hydrogen peroxide-induced cell death."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie]"	24	96	2	15719	0.0208333333333333	0.0833333333333333	query_1	['GO:0036474', 'GO:1901031', 'GO:1903201']	['MET', 'HGF']
802	GO:BP	GO:0045932	negative regulation of muscle contraction	0.0356757535474974	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of muscle contraction."" [GOC:go_curators]"	24	96	2	15719	0.0208333333333333	0.0833333333333333	query_1	['GO:0006936', 'GO:0006937', 'GO:0051241']	['DOCK4', 'DOCK5']
804	GO:BP	GO:0070527	platelet aggregation	0.0356757535474974	True	"""The adhesion of one platelet to one or more other platelets via adhesion molecules."" [GOC:BHF, GOC:vk]"	71	96	3	15719	0.03125	0.0422535211267605	query_1	['GO:0030168', 'GO:0034109']	['LYN', 'SYK', 'PDGFRA']
803	GO:BP	GO:0071230	cellular response to amino acid stimulus	0.0356757535474974	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups."" [GOC:mah]"	71	96	3	15719	0.03125	0.0422535211267605	query_1	['GO:0043200', 'GO:0071229', 'GO:0071417', 'GO:1901701']	['FYN', 'EGFR', 'PDGFRA']
805	GO:BP	GO:0048608	reproductive structure development	0.0358386428204104	True	"""The reproductive developmental process whose specific outcome is the progression of somatic structures that will be used in the process of creating new individuals from one or more parents, from their formation to the mature structures."" [GOC:dph, GOC:isa_complete, GOC:jid]"	295	96	6	15719	0.0625	0.0203389830508474	query_1	['GO:0003006', 'GO:0048856', 'GO:0061458']	['SRC', 'CRKL', 'PKD1', 'CBL', 'PTPN11', 'PDGFRA']
85	GO:CC	GO:0097014	ciliary plasm	0.0360768339782094	True	"""All of the contents of a cilium, excluding the plasma membrane surrounding the cilium."" [GOC:BHF, GOC:cilia, GOC:dos, PMID:17895364]"	140	97	4	16420	0.0412371134020618	0.0285714285714285	query_1	['GO:0005929', 'GO:0032838']	['TTC30B', 'RPGRIP1L', 'SPATA7', 'RPGRIP1']
244	REAC	REAC:R-HSA-373755	Semaphorin interactions	0.0365389235914557	True	Semaphorin interactions	64	84	3	10022	0.0357142857142857	0.046875	query_1	['REAC:R-HSA-422475']	['MET', 'FYN', 'ERBB2']
806	GO:BP	GO:0097194	execution phase of apoptosis	0.0369727032126714	True	"""A stage of the apoptotic process that starts with the controlled breakdown of the cell through the action of effector caspases or other effector molecules (e.g. cathepsins, calpains etc.). Key steps of the execution phase are rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:mtg_apoptosis, PMID:21760595]"	72	96	3	15719	0.03125	0.0416666666666666	query_1	['GO:0006915', 'GO:0009987']	['APAF1', 'CASP9', 'HTRA2']
245	REAC	REAC:R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	0.0371299089037366	True	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	24	84	2	10022	0.0238095238095238	0.0833333333333333	query_1	['REAC:R-HSA-9009391']	['EGFR', 'PTK2']
249	REAC	REAC:R-HSA-6783589	Interleukin-6 family signaling	0.0371299089037366	True	Interleukin-6 family signaling	24	84	2	10022	0.0238095238095238	0.0833333333333333	query_1	['REAC:R-HSA-449147']	['CBL', 'PTPN11']
248	REAC	REAC:R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	0.0371299089037366	True	Synthesis of IP3 and IP4 in the cytosol	24	84	2	10022	0.0238095238095238	0.0833333333333333	query_1	['REAC:R-HSA-1483249']	['PLCG2', 'PLCG1']
247	REAC	REAC:R-HSA-389948	PD-1 signaling	0.0371299089037366	True	PD-1 signaling	24	84	2	10022	0.0238095238095238	0.0833333333333333	query_1	['REAC:R-HSA-388841']	['LCK', 'PTPN11']
246	REAC	REAC:R-HSA-400685	Sema4D in semaphorin signaling	0.0371299089037366	True	Sema4D in semaphorin signaling	24	84	2	10022	0.0238095238095238	0.0833333333333333	query_1	['REAC:R-HSA-373755']	['MET', 'ERBB2']
807	GO:BP	GO:0051129	negative regulation of cellular component organization	0.0374372947947335	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	695	96	10	15719	0.1041666666666666	0.014388489208633	query_1	['GO:0016043', 'GO:0048523', 'GO:0051128']	['MET', 'NCK1', 'SRC', 'PIK3R1', 'HGF', 'WASL', 'FYN', 'WAS', 'CORO1B', 'NCK2']
86	GO:CC	GO:0098978	glutamatergic synapse	0.0374781786544586	True	"""A synapse that uses glutamate as a neurotransmitter."" [GOC:dos]"	404	97	7	16420	0.0721649484536082	0.0173267326732673	query_1	['GO:0045202']	['SRC', 'WASL', 'ASAP1', 'LYN', 'PLCG1', 'PTK2B', 'SH3GL2']
818	GO:BP	GO:0051450	myoblast proliferation	0.0379075016696394	True	"""The multiplication or reproduction of myoblasts, resulting in the expansion of a myoblast cell population. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:ai, GOC:mtg_muscle]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0008283']	['SRC', 'HGF']
817	GO:BP	GO:0035330	regulation of hippo signaling	0.0379075016696394	True	"""Any process that modulates the frequency, rate or extent of hippo signaling."" [GOC:bf]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0035329', 'GO:1902531']	['SRC', 'NEK8']
816	GO:BP	GO:0061458	reproductive system development	0.0379075016696394	True	"""The progression of the reproductive system over time from its formation to the mature structure. The reproductive system consists of the organs that function in reproduction."" [GOC:dph]"	299	96	6	15719	0.0625	0.020066889632107	query_1	['GO:0048731']	['SRC', 'CRKL', 'PKD1', 'CBL', 'PTPN11', 'PDGFRA']
815	GO:BP	GO:0051016	barbed-end actin filament capping	0.0379075016696394	True	"""The binding of a protein or protein complex to the barbed (or plus) end of an actin filament, thus preventing the addition, exchange or removal of further actin subunits."" [ISBN:071673706X]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0051693']	['NCK1', 'NCK2']
814	GO:BP	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	0.0379075016696394	True	"""Any process that modulates the frequency, rate or extent of the introduction of a phosphate group to a tyrosine residue of a STAT (Signal Transducer and Activator of Transcription) protein."" [GOC:jl, PMID:11426647]"	73	96	3	15719	0.03125	0.0410958904109589	query_1	['GO:0007260', 'GO:0050730']	['FYN', 'LYN', 'FGFR3']
813	GO:BP	GO:0001736	establishment of planar polarity	0.0379075016696394	True	"""Coordinated organization of groups of cells in the plane of an epithelium, such that they all orient to similar coordinates."" [GOC:dph]"	73	96	3	15719	0.03125	0.0410958904109589	query_1	['GO:0001738', 'GO:0007164']	['RPGRIP1L', 'NPHP1', 'DVL2']
812	GO:BP	GO:0046641	positive regulation of alpha-beta T cell proliferation	0.0379075016696394	True	"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell proliferation."" [GOC:ai]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0042102', 'GO:0046633', 'GO:0046635', 'GO:0046640']	['ZAP70', 'SYK']
811	GO:BP	GO:0007164	establishment of tissue polarity	0.0379075016696394	True	"""Coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates."" [GOC:jid]"	73	96	3	15719	0.03125	0.0410958904109589	query_1	['GO:0009653']	['RPGRIP1L', 'NPHP1', 'DVL2']
810	GO:BP	GO:0032958	inositol phosphate biosynthetic process	0.0379075016696394	True	"""The chemical reactions and pathways resulting in the formation of an inositol phosphate, 1,2,3,4,5,6-cyclohexanehexol, with one or more phosphate groups attached."" [GOC:mah]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0043647', 'GO:0046173', 'GO:0090407']	['PLCG2', 'PTK2B']
809	GO:BP	GO:0046628	positive regulation of insulin receptor signaling pathway	0.0379075016696394	True	"""Any process that increases the frequency, rate or extent of insulin receptor signaling."" [GOC:bf]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0008286', 'GO:0009967', 'GO:0046626', 'GO:1900078']	['SRC', 'PTPN11']
808	GO:BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	0.0379075016696394	True	"""Any process that modulates the frequency, rate or extent of vascular associated smooth muscle cell migration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20693317]"	25	96	2	15719	0.0208333333333333	0.08	query_1	['GO:0014910', 'GO:1904738']	['DOCK4', 'DOCK5']
820	GO:BP	GO:0045727	positive regulation of translation	0.0379336426620281	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA."" [GOC:dph, GOC:go_curators, GOC:tb]"	138	96	4	15719	0.0416666666666666	0.0289855072463768	query_1	['GO:0006412', 'GO:0006417', 'GO:0010557', 'GO:0010628', 'GO:0031328', 'GO:0034250', 'GO:0051247']	['NCK1', 'ERBB2', 'PTK2B', 'NCK2']
819	GO:BP	GO:0007224	smoothened signaling pathway	0.0379336426620281	True	"""The series of molecular signals generated as a consequence of activation of the transmembrane protein Smoothened."" [GOC:mah, PMID:15205520]"	138	96	4	15719	0.0416666666666666	0.0289855072463768	query_1	['GO:0007166']	['TMEM231', 'RPGRIP1L', 'B9D1', 'ARL3']
97	GO:CC	GO:0070436	Grb2-EGFR complex	0.0387917603635658	True	"""A protein complex that contains the epidermal growth factor receptor (EGFR) and Grb2, and is involved in linking EGFR activation to the p21-Ras pathway."" [GOC:mah, PMID:7798267]"	2	97	1	16420	0.0103092783505154	0.5	query_1	['GO:0098797']	['GRB2']
95	GO:CC	GO:0005813	centrosome	0.0387917603635658	True	"""A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle."" [GOC:mah, ISBN:0198547684]"	624	97	9	16420	0.0927835051546391	0.0144230769230769	query_1	['GO:0005815']	['NPHP4', 'RPGRIP1L', 'B9D1', 'ARL3', 'AHI1', 'NEK8', 'HAP1', 'B9D2', 'LCK']
94	GO:CC	GO:0014069	postsynaptic density	0.0387917603635658	True	"""An electron dense network of proteins within and adjacent to the postsynaptic membrane of an asymmetric, neuron-neuron synapse. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [GOC:BHF, GOC:dos, GOC:ef, GOC:jid, GOC:pr, GOC:sjp, http://molneuro.kaist.ac.kr/psd, PMID:14532281, Wikipedia:Postsynaptic_density]"	320	97	6	16420	0.0618556701030927	0.01875	query_1	['GO:0032279', 'GO:0099572']	['SRC', 'SOS1', 'FYN', 'LYN', 'PTK2B', 'NCK2']
