B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
127	GO:CC	GO:0005814	centriole	0.0328771245250726	True	"""A cellular organelle, found close to the nucleus in many eukaryotic cells, consisting of a small cylinder with microtubular walls, 300-500 nm long and 150-250 nm in diameter. It contains nine short, parallel, peripheral microtubular fibrils, each fibril consisting of one complete microtubule fused to two incomplete microtubules. Cells usually have two centrioles, lying at right angles to each other. At division, each pair of centrioles generates another pair and the twin pairs form the pole of the mitotic spindle."" [ISBN:0198547684]"	154	94	4	16420	0.0425531914893617	0.0259740259740259	query_1	['GO:0005815', 'GO:0043232']	['RAB8A', 'HTT', 'AURKA', 'SIRT2']
205	GO:BP	GO:0021700	developmental maturation	0.0329206395483229	True	"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	313	94	7	15719	0.0744680851063829	0.0223642172523961	query_1	['GO:0032502']	['RAB32', 'RAB38', 'MECP2', 'AURKA', 'SIRT2', 'APP', 'RAB3A']
128	GO:CC	GO:0042734	presynaptic membrane	0.0340736012239405	True	"""A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane."" [GOC:jl, ISBN:0815316194]"	156	94	4	16420	0.0425531914893617	0.0256410256410256	query_1	['GO:0097060', 'GO:0098793']	['PSEN1', 'NCSTN', 'PSENEN', 'APH1A']
129	GO:CC	GO:0036064	ciliary basal body	0.0345467494891613	True	"""A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport."" [GOC:cilia, GOC:clt, PMID:21750193]"	157	94	4	16420	0.0425531914893617	0.0254777070063694	query_1	['GO:0005815', 'GO:0005929']	['RAB8A', 'RAB3IP', 'RILP', 'AURKA']
206	GO:BP	GO:0016485	protein processing	0.0352571698799512	True	"""Any protein maturation process achieved by the cleavage of a peptide bond or bonds within a protein. Protein maturation is the process leading to the attainment of the full functional capacity of a protein."" [GOC:curators, GOC:jl, GOC:jsg]"	236	94	6	15719	0.0638297872340425	0.0254237288135593	query_1	['GO:0006508', 'GO:0051604']	['PSEN1', 'APH1B', 'BACE1', 'NCSTN', 'PSENEN', 'APH1A']
207	GO:BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	0.0354917484230958	True	"""The directed movement of a protein to a specific location in the endoplasmic reticulum."" [GOC:mah]"	48	94	3	15719	0.0319148936170212	0.0625	query_1	['GO:0070972', 'GO:0072594']	['RAB3GAP2', 'RAB10', 'RAB3GAP1']
208	GO:BP	GO:0048699	generation of neurons	0.0359032800273924	True	"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]"	1375	94	17	15719	0.1808510638297872	0.0123636363636363	query_1	['GO:0022008']	['MICALL1', 'RAB8A', 'PSEN1', 'RAB13', 'NGFR', 'SALL1', 'YWHAE', 'GDI1', 'MECP2', 'AURKA', 'NGF', 'RAB10', 'APP', 'RAB35', 'EHD1', 'RAB3A', 'RAB6A']
209	GO:BP	GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.0359032800273924	True	"""Any microtubule cytoskeleton organization that is involved in mitosis."" [GO_REF:0000060, GOC:TermGenie, PMID:18799626]"	164	94	5	15719	0.0531914893617021	0.0304878048780487	query_1	['GO:0000226', 'GO:1903047']	['TPX2', 'HTT', 'MECP2', 'AURKA', 'SUN2']
210	GO:BP	GO:0007154	cell communication	0.0359032800273924	True	"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]"	5768	94	48	15719	0.5106382978723404	0.0083217753120665	query_1	['GO:0009987']	['RAB14', 'RAB34', 'SORT1', 'RAB7A', 'RUFY1', 'EEA1', 'PAWR', 'OPTN', 'RAB39A', 'MTDH', 'RAB8A', 'PSEN1', 'HTT', 'TMEM102', 'APH1B', 'BMX', 'RAB8B', 'BACE1', 'RABEP1', 'RIN3', 'IL24', 'NCSTN', 'RABGEF1', 'CHM', 'RAB38', 'RAB5A', 'RAB4A', 'RAB13', 'NGFR', 'PSENEN', 'RAB1A', 'CHML', 'SALL1', 'RAB12', 'YWHAE', 'PPFIA3', 'GDI1', 'MECP2', 'APH1A', 'AURKA', 'NGF', 'GDI2', 'SIRT2', 'RAB18', 'APP', 'RAB35', 'RAB3GAP1', 'RAB3A']
211	GO:BP	GO:0042983	amyloid precursor protein biosynthetic process	0.0361208112074916	True	"""The chemical reactions and pathways resulting in the formation of amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]"	14	94	2	15719	0.0212765957446808	0.1428571428571428	query_1	['GO:0009059', 'GO:0042982', 'GO:1901566']	['PAWR', 'NCSTN']
212	GO:BP	GO:0042984	regulation of amyloid precursor protein biosynthetic process	0.0361208112074916	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of amyloid precursor protein (APP), the precursor of amyloid-beta."" [GOC:go_curators]"	14	94	2	15719	0.0212765957446808	0.1428571428571428	query_1	['GO:0010559', 'GO:0042983']	['PAWR', 'NCSTN']
130	GO:CC	GO:0048786	presynaptic active zone	0.0370129036928583	True	"""A specialized region of the plasma membrane and cell cortex of a presynaptic neuron; encompasses a region of the plasma membrane where synaptic vesicles dock and fuse, and a specialized cortical cytoskeletal matrix."" [GOC:dh, GOC:dl, GOC:ef, GOC:jid, GOC:pr, PMID:3152289]"	87	94	3	16420	0.0319148936170212	0.0344827586206896	query_1	['GO:0098793', 'GO:0110165']	['PPFIA3', 'APP', 'RAB3A']
213	GO:BP	GO:0010950	positive regulation of endopeptidase activity	0.0372908096573003	True	"""Any process that increases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	166	94	5	15719	0.0531914893617021	0.0301204819277108	query_1	['GO:0010952', 'GO:0052548']	['APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'APH1A']
60	REAC	REAC:R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	0.0375367416004056	True	Initiation of Nuclear Envelope (NE) Reformation	16	82	2	10022	0.024390243902439	0.125	query_1	['REAC:R-HSA-2995410']	['ANKLE2', 'SIRT2']
61	REAC	REAC:R-HSA-264642	Acetylcholine Neurotransmitter Release Cycle	0.0375367416004056	True	Acetylcholine Neurotransmitter Release Cycle	16	82	2	10022	0.024390243902439	0.125	query_1	['REAC:R-HSA-112310']	['PPFIA3', 'RAB3A']
62	REAC	REAC:R-HSA-193639	p75NTR signals via NF-kB	0.0375367416004056	True	p75NTR signals via NF-kB	16	82	2	10022	0.024390243902439	0.125	query_1	['REAC:R-HSA-193704']	['NGFR', 'NGF']
131	GO:CC	GO:0030426	growth cone	0.0377951118008274	True	"""The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."" [GOC:aruk, GOC:bc, ISBN:0815316194, PMID:10082468]"	162	94	4	16420	0.0425531914893617	0.0246913580246913	query_1	['GO:0030427', 'GO:0150034']	['PSEN1', 'NGFR', 'SIRT2', 'APP']
214	GO:BP	GO:0006909	phagocytosis	0.0384174673596608	True	"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]"	242	94	6	15719	0.0638297872340425	0.024793388429752	query_1	['GO:0006897']	['RAB14', 'RAB34', 'RAB7A', 'RAB39A', 'RAB31', 'RAB5A']
132	GO:CC	GO:0045171	intercellular bridge	0.0387421863972217	True	"""A direct connection between the cytoplasm of two cells that is formed following the completion of cleavage furrow ingression during cell division. They are usually present only briefly prior to completion of cytokinesis. However, in some cases, such as the bridges between germ cells during their development, they become stabilised."" [PMID:9635420]"	89	94	3	16420	0.0319148936170212	0.0337078651685393	query_1	['GO:0110165']	['TPX2', 'EHD2', 'RAB35']
215	GO:BP	GO:0033043	regulation of organelle organization	0.039385717655253	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:mah]"	1154	94	15	15719	0.1595744680851064	0.0129982668977469	query_1	['GO:0006996', 'GO:0051128']	['RBSN', 'RAB1B', 'TPX2', 'RAB7A', 'HTT', 'TMEM102', 'RAB5A', 'EHD3', 'RAB3GAP2', 'MECP2', 'AURKA', 'GDI2', 'SIRT2', 'RAB3GAP1', 'RAB3A']
63	REAC	REAC:R-HSA-168249	Innate Immune System	0.0396131644995436	True	Innate Immune System	1022	82	16	10022	0.1951219512195122	0.0156555772994129	query_1	['REAC:R-HSA-168256']	['RAB14', 'RBSN', 'RAB7A', 'EEA1', 'PSEN1', 'RAB31', 'RAB5B', 'NCSTN', 'RAB5C', 'TRIM4', 'GDI2', 'RAB10', 'RAB18', 'APP', 'RAB3A', 'RAB6A']
216	GO:BP	GO:0006898	receptor-mediated endocytosis	0.0396330562158963	True	"""An endocytosis process in which cell surface receptors ensure specificity of transport. A specific receptor on the cell surface binds tightly to the extracellular macromolecule (the ligand) that it recognizes; the plasma-membrane region containing the receptor-ligand complex then undergoes endocytosis, forming a transport vesicle containing the receptor-ligand complex and excluding most other plasma-membrane proteins. Receptor-mediated endocytosis generally occurs via clathrin-coated pits and vesicles."" [GOC:mah, ISBN:0716731363]"	244	94	6	15719	0.0638297872340425	0.0245901639344262	query_1	['GO:0006897']	['MICALL1', 'RAB31', 'RIN3', 'RABGEF1', 'HMMR', 'RAB5A']
217	GO:BP	GO:0061462	protein localization to lysosome	0.0400664050028507	True	"""A process in which a protein is transported to, or maintained in, a location within a lysosome."" [GOC:dph]"	51	94	3	15719	0.0319148936170212	0.0588235294117647	query_1	['GO:0072665']	['SORT1', 'RAB7A', 'GGA3']
218	GO:BP	GO:0051452	intracellular pH reduction	0.0400664050028507	True	"""Any process that reduces the internal pH of a cell, measured by the concentration of the hydrogen ion."" [GOC:ai]"	51	94	3	15719	0.0319148936170212	0.0588235294117647	query_1	['GO:0051453']	['RAB7A', 'RAB39A', 'RAB38']
219	GO:BP	GO:0097531	mast cell migration	0.0401951189209176	True	"""The movement of a mast cell within or between different tissues and organs of the body."" [GOC:cvs, PMID:24152847]"	15	94	2	15719	0.0212765957446808	0.1333333333333333	query_1	['GO:0097529']	['RIN3', 'RABGEF1']
65	REAC	REAC:R-HSA-181429	Serotonin Neurotransmitter Release Cycle	0.0403936027858615	True	Serotonin Neurotransmitter Release Cycle	17	82	2	10022	0.024390243902439	0.1176470588235294	query_1	['REAC:R-HSA-112310']	['PPFIA3', 'RAB3A']
64	REAC	REAC:R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	0.0403936027858615	True	Norepinephrine Neurotransmitter Release Cycle	17	82	2	10022	0.024390243902439	0.1176470588235294	query_1	['REAC:R-HSA-112310']	['PPFIA3', 'RAB3A']
133	GO:CC	GO:0030427	site of polarized growth	0.0411988309444276	True	"""Any part of a cell where non-isotropic growth takes place."" [GOC:mah]"	167	94	4	16420	0.0425531914893617	0.0239520958083832	query_1	['GO:0110165']	['PSEN1', 'NGFR', 'SIRT2', 'APP']
220	GO:BP	GO:0032386	regulation of intracellular transport	0.0417820902365445	True	"""Any process that modulates the frequency, rate or extent of the directed movement of substances within cells."" [GOC:mah]"	331	94	7	15719	0.0744680851063829	0.0211480362537764	query_1	['GO:0046907', 'GO:0051049', 'GO:0060341']	['PSEN1', 'HPS4', 'YWHAE', 'EHD2', 'GDI1', 'EHD1', 'RAB23']
134	GO:CC	GO:0005790	smooth endoplasmic reticulum	0.042589354602885	True	"""The smooth endoplasmic reticulum (smooth ER or SER) has no ribosomes attached to it. The smooth ER is the recipient of the proteins synthesized in the rough ER. Those proteins to be exported are passed to the Golgi complex, the resident proteins are returned to the rough ER and the lysosomal proteins after phosphorylation of their mannose residues are passed to the lysosomes. Glycosylation of the glycoproteins also continues. The smooth ER is the site of synthesis of lipids, including the phospholipids. The membranes of the smooth ER also contain enzymes that catalyze a series of reactions to detoxify both lipid-soluble drugs and harmful products of metabolism. Large quantities of certain compounds such as phenobarbital cause an increase in the amount of the smooth ER."" [ISBN:0198506732]"	34	94	2	16420	0.0212765957446808	0.0588235294117647	query_1	['GO:0005783']	['PSEN1', 'APP']
140	GO:CC	GO:1990812	growth cone filopodium	0.0431166043958433	True	"""A thin, stiff protrusion extended by the leading edge of an axonal or dendritic growth cone."" [PMID:25598228]"	3	94	1	16420	0.0106382978723404	0.3333333333333333	query_1	['GO:0030175', 'GO:0030426', 'GO:0043005']	['APP']
139	GO:CC	GO:0098842	postsynaptic early endosome	0.0431166043958433	True	"""An early endosome of the postsynapse. It acts as the major sorting station on the endocytic pathway, targeting neurotransmitter receptors for degregation or recycling."" [PMID:19603039, PMID:20820847, PMID:24727350]"	3	94	1	16420	0.0106382978723404	0.3333333333333333	query_1	['GO:0005769', 'GO:0098845']	['RAB5A']
138	GO:CC	GO:0044308	axonal spine	0.0431166043958433	True	"""A spine that originates from the axon, usually from the initial segment."" [NIF_Subcellular:sao18239917]"	3	94	1	16420	0.0106382978723404	0.3333333333333333	query_1	['GO:0030424', 'GO:0044309']	['EEA1']
137	GO:CC	GO:0060200	clathrin-sculpted acetylcholine transport vesicle	0.0431166043958433	True	"""A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release and containing acetylcholine."" [GOC:dph]"	3	94	1	16420	0.0106382978723404	0.3333333333333333	query_1	['GO:0030133', 'GO:0060198']	['RAB3A']
136	GO:CC	GO:0060201	clathrin-sculpted acetylcholine transport vesicle membrane	0.0431166043958433	True	"""The lipid bilayer surrounding a clathrin-sculpted acetylcholine transport vesicle."" [GOC:dph]"	3	94	1	16420	0.0106382978723404	0.3333333333333333	query_1	['GO:0030658', 'GO:0030665', 'GO:0060200']	['RAB3A']
135	GO:CC	GO:0051233	spindle midzone	0.0431166043958433	True	"""The area in the center of the spindle where the spindle microtubules from opposite poles overlap."" [GOC:ai, PMID:15296749]"	35	94	2	16420	0.0212765957446808	0.0571428571428571	query_1	['GO:0005819', 'GO:0110165']	['AURKA', 'APP']
221	GO:BP	GO:0021782	glial cell development	0.0436530035193147	True	"""The process aimed at the progression of a glial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	107	94	4	15719	0.0425531914893617	0.0373831775700934	query_1	['GO:0010001', 'GO:0048468']	['PSEN1', 'NCSTN', 'SIRT2', 'APP']
226	GO:BP	GO:0010952	positive regulation of peptidase activity	0.0443479800927289	True	"""Any process that increases the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	175	94	5	15719	0.0531914893617021	0.0285714285714285	query_1	['GO:0045862', 'GO:0051345', 'GO:0052547']	['APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'APH1A']
223	GO:BP	GO:0099638	endosome to plasma membrane protein transport	0.0443479800927289	True	"""The directed movement of proteins from the endosome to the plasma membrane in transport vesicles."" [GOC:dos]"	16	94	2	15719	0.0212765957446808	0.125	query_1	['GO:0006886', 'GO:0032456', 'GO:0061951']	['RAB7A', 'RAB8A']
222	GO:BP	GO:1905906	regulation of amyloid fibril formation	0.0443479800927289	True	"""Any process that modulates the frequency, rate or extent of amyloid fibril formation."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:23106396]"	16	94	2	15719	0.0212765957446808	0.125	query_1	['GO:0051246', 'GO:1902903', 'GO:1990000']	['PSEN1', 'APP']
225	GO:BP	GO:1901741	positive regulation of myoblast fusion	0.0443479800927289	True	"""Any process that activates or increases the frequency, rate or extent of myoblast fusion."" [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21364645]"	16	94	2	15719	0.0212765957446808	0.125	query_1	['GO:0007520', 'GO:0060143', 'GO:1901739']	['EHD2', 'EHD1']
224	GO:BP	GO:0006895	Golgi to endosome transport	0.0443479800927289	True	"""The directed movement of substances from the Golgi to early sorting endosomes. Clathrin vesicles transport substances from the trans-Golgi to endosomes."" [GOC:jl, ISBN:0716731363, PMID:10873832]"	16	94	2	15719	0.0212765957446808	0.125	query_1	['GO:0006892', 'GO:0016482']	['RAB14', 'SORT1']
141	GO:CC	GO:0044309	neuron spine	0.0445289714605	True	"""A small membranous protrusion, often ending in a bulbous head and attached to the neuron by a narrow stalk or neck."" [ISBN:0198504888, NIF_Subcellular:sao1145756102]"	174	94	4	16420	0.0425531914893617	0.0229885057471264	query_1	['GO:0043005']	['EEA1', 'RAB8A', 'NGFR', 'APP']
142	GO:CC	GO:0005815	microtubule organizing center	0.0459725223953509	True	"""An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides."" [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]"	818	94	10	16420	0.1063829787234042	0.0122249388753056	query_1	['GO:0015630', 'GO:0110165']	['RAB8A', 'PSEN1', 'HTT', 'RAB3IP', 'HMMR', 'RILP', 'MECP2', 'AURKA', 'SIRT2', 'RAB23']
227	GO:BP	GO:0031329	regulation of cellular catabolic process	0.0463245210754988	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]"	627	94	10	15719	0.1063829787234042	0.0159489633173843	query_1	['GO:0009894', 'GO:0031323', 'GO:0044248']	['OPTN', 'MTDH', 'RAB8A', 'PSEN1', 'HTT', 'TNRC6C', 'RAB3GAP2', 'SIRT2', 'APP', 'RAB3GAP1']
