COG5-CDG	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1250	GO:BP	GO:0035966	response to topologically incorrect protein	0.0259291673116171	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure."" [GOC:bf]"	160	101	7	21110	0.0693069306930693	0.04375	query_1	['GO:0006950', 'GO:0010033']	['BCL2L11', 'BAX', 'HSPA1A', 'HSP90AB1', 'BBC3', 'HSP90AA1', 'BAK1']
1251	GO:BP	GO:0010466	negative regulation of peptidase activity	0.026712388066298	True	"""Any process that stops or reduces the rate of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	224	101	8	21110	0.0792079207920792	0.0357142857142857	query_1	['GO:0045861', 'GO:0051346', 'GO:0052547']	['AKT1', 'CARD8', 'TNF', 'TNFSF14', 'BIRC3', 'BIRC2', 'SFN', 'APP']
1252	GO:BP	GO:0001773	myeloid dendritic cell activation	0.0267234782966629	True	"""The change in morphology and behavior of a dendritic cell resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]"	30	101	4	21110	0.0396039603960396	0.1333333333333333	query_1	['GO:0002274']	['LTBR', 'RELB', 'PYCARD', 'TRAF6']
1253	GO:BP	GO:0097400	interleukin-17-mediated signaling pathway	0.0270631586511698	True	"""The series of molecular signals initiated by interleukin-17 binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ic, PMID:21602493]"	10	101	3	21110	0.0297029702970297	0.3	query_1	['GO:0019221', 'GO:0097398']	['IKBKE', 'TRAF2', 'TRAF6']
1254	GO:BP	GO:0006924	activation-induced cell death of T cells	0.0270631586511698	True	"""A T cell apoptotic process that occurs towards the end of the expansion phase following the initial activation of mature T cells by antigen and is triggered by T cell receptor stimulation and signals transmitted via various surface-expressed members of the TNF receptor family such as Fas ligand, Fas, and TNF and the p55 and p75 TNF receptors."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196, PMID:12414721, PMID:12752672]"	10	101	3	21110	0.0297029702970297	0.3	query_1	['GO:0043029', 'GO:0070231']	['AKT1', 'FAS', 'FADD']
1255	GO:BP	GO:0051709	regulation of killing of cells of another organism	0.0270631586511698	True	"""Any process that modulates the frequency, rate or extent of the killing by an organism of cells in another organism."" [GOC:ai]"	10	101	3	21110	0.0297029702970297	0.3	query_1	['GO:0031341', 'GO:0031640', 'GO:0035821']	['BCL2L11', 'BCL2L1', 'BAD']
1256	GO:BP	GO:1900226	negative regulation of NLRP3 inflammasome complex assembly	0.0270631586511698	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of NLRP3 inflammasome complex assembly."" [GOC:TermGenie]"	10	101	3	21110	0.0297029702970297	0.3	query_1	['GO:0031333', 'GO:0044546', 'GO:1900225']	['PYDC2', 'CARD8', 'MEFV']
1257	GO:BP	GO:0002676	regulation of chronic inflammatory response	0.0270631586511698	True	"""Any process that modulates the frequency, rate, or extent of a chronic inflammatory response."" [GOC:add]"	10	101	3	21110	0.0297029702970297	0.3	query_1	['GO:0002544', 'GO:0050727']	['TNF', 'LTA', 'TNFAIP3']
1258	GO:BP	GO:2000271	positive regulation of fibroblast apoptotic process	0.0270631586511698	True	"""Any process that activates or increases the frequency, rate or extent of fibroblast apoptotic process."" [GOC:mtg_apoptosis, GOC:obol, GOC:yaf]"	10	101	3	21110	0.0297029702970297	0.3	query_1	['GO:0043065', 'GO:0044346', 'GO:2000269']	['BCL2L11', 'BID', 'BBC3']
1259	WP	WP:WP5090	Complement system in neuronal development and plasticity	0.0271809662074882	True	Complement system in neuronal development and plasticity	106	92	7	8133	0.0760869565217391	0.0660377358490566	query_1	['WP:000000']	['BAX', 'CASP10', 'FASLG', 'FAS', 'BID', 'BAK1', 'CASP8']
1260	GO:MF	GO:0042826	histone deacetylase binding	0.0272487741276176	True	"""Binding to histone deacetylase."" [GOC:jl]"	126	101	6	20195	0.0594059405940594	0.0476190476190476	query_1	['GO:0019899']	['HSPA1A', 'HSP90AB1', 'RELA', 'HSP90AA1', 'TRAF6', 'TP53']
1261	GO:BP	GO:0034605	cellular response to heat	0.0278210928653887	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."" [GOC:mah]"	63	101	5	21110	0.0495049504950495	0.0793650793650793	query_1	['GO:0009408', 'GO:0033554']	['HSPA1A', 'GSK3B', 'CREBBP', 'HSP90AB1', 'HSP90AA1']
1262	HP	HP:0003262	Smooth muscle antibody positivity	0.0280139784486541	True	The presence in serum of antibodies against smooth muscle.	6	50	3	4851	0.06	0.5	query_1	['HP:0030057']	['CASP10', 'FASLG', 'FAS']
1263	HP	HP:0002851	Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells	0.0280139784486541	True	An abnormally increased proportion of CD4-negative, CD8-negative (double negative or DN) alpha-beta regulatory T cells (Tregs) as compared to total number of T cells.	6	50	3	4851	0.06	0.5	query_1	['HP:0031399']	['CASP10', 'FASLG', 'FAS']
1264	GO:BP	GO:0009887	animal organ morphogenesis	0.0281907125178422	True	"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]"	1076	101	17	21110	0.1683168316831683	0.0157992565055762	query_1	['GO:0009653', 'GO:0048513']	['BCL2L11', 'BAX', 'BCL2', 'RELA', 'FASLG', 'BTRC', 'TNF', 'NFKB1', 'CFLAR', 'FBXW11', 'TAB1', 'TNFAIP3', 'TRAF6', 'BAK1', 'CUL1', 'FBXW7', 'TP53']
1265	WP	WP:WP2882	Nuclear receptors meta-pathway	0.0287198006888985	True	Nuclear receptors meta-pathway	313	92	12	8133	0.1304347826086956	0.0383386581469648	query_1	['WP:000000']	['BAX', 'HSPA1A', 'HSP90AB1', 'FKBP5', 'TNF', 'NFKB2', 'HSP90AA1', 'BIRC3', 'TNFAIP3', 'BIRC2', 'CUL1', 'CDC37']
1266	CORUM	CORUM:3015	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	0.0290115687291676	True	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	6	75	3	3383	0.04	0.5	query_1	['CORUM:0000000']	['RBX1', 'SKP1', 'CUL1']
1267	HP	HP:0002923	Rheumatoid factor positive	0.0299207281108746	True	The presence in the serum of an autoantibody directed against the Fc portion of IgG.	17	50	4	4851	0.08	0.2352941176470588	query_1	['HP:0030057']	['CASP10', 'FASLG', 'FAS', 'RIPK1']
1268	REAC	REAC:R-HSA-114294	Activation, translocation and oligomerization of BAX	0.0300378023784393	True	Activation, translocation and oligomerization of BAX	2	94	2	10790	0.0212765957446808	1.0	query_1	['REAC:R-HSA-109606']	['BAX', 'BID']
1269	REAC	REAC:R-HSA-111452	Activation and oligomerization of BAK protein	0.0300378023784393	True	Activation and oligomerization of BAK protein	2	94	2	10790	0.0212765957446808	1.0	query_1	['REAC:R-HSA-109606']	['BID', 'BAK1']
1270	REAC	REAC:R-HSA-844623	The IPAF inflammasome	0.0300378023784393	True	The IPAF inflammasome	2	94	2	10790	0.0212765957446808	1.0	query_1	['REAC:R-HSA-622312']	['NLRC4', 'CASP1']
1271	GO:BP	GO:0050854	regulation of antigen receptor-mediated signaling pathway	0.0300648894021733	True	"""Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell."" [GOC:ai]"	64	101	5	21110	0.0495049504950495	0.078125	query_1	['GO:0009966', 'GO:0050776', 'GO:0050851']	['CARD11', 'RELA', 'MALT1', 'IKBKG', 'BCL10']
1272	WP	WP:WP4949	16p11.2 proximal deletion syndrome	0.0302572437669489	True	16p11.2 proximal deletion syndrome	76	92	6	8133	0.0652173913043478	0.0789473684210526	query_1	['WP:000000']	['NFKB1', 'TRAF2', 'REL', 'TRAF6', 'CASP8', 'TP53']
1273	WP	WP:WP2037	Prolactin signaling pathway	0.0302572437669489	True	Prolactin signaling pathway	76	92	6	8133	0.0652173913043478	0.0789473684210526	query_1	['WP:000000']	['GSK3B', 'AKT1', 'NFKBIB', 'RELA', 'NFKB1', 'NFKBIA']
1274	GO:BP	GO:0071453	cellular response to oxygen levels	0.0304456818237752	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:mah]"	164	101	7	21110	0.0693069306930693	0.0426829268292682	query_1	['GO:0070482', 'GO:0070887']	['AKT1', 'BCL2', 'FAS', 'BBC3', 'CFLAR', 'TP53', 'BAD']
1275	GO:BP	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	0.0305700431460718	True	"""Any process that modulates the frequency, rate or extent of endoplasmic reticulum unfolded protein response."" [GOC:TermGenie]"	31	101	4	21110	0.0396039603960396	0.1290322580645161	query_1	['GO:0009966', 'GO:0030968', 'GO:1905897']	['BCL2L11', 'BAX', 'BBC3', 'BAK1']
1276	GO:BP	GO:2000108	positive regulation of leukocyte apoptotic process	0.0305700431460718	True	"""Any process that activates or increases the frequency, rate or extent of leukocyte apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]"	31	101	4	21110	0.0396039603960396	0.1290322580645161	query_1	['GO:0043065', 'GO:0071887', 'GO:2000106']	['BCL2L11', 'BAX', 'BBC3', 'TP53']
1277	GO:BP	GO:0046907	intracellular transport	0.0310679082653919	True	"""The directed movement of substances within a cell."" [GOC:ai]"	1834	101	23	21110	0.2277227722772277	0.0125408942202835	query_1	['GO:0006810', 'GO:0051641', 'GO:0051649']	['BCL2L11', 'BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'BCL2', 'RNF31', 'BID', 'BBC3', 'MALT1', 'HSP90AA1', 'FBXW11', 'SNX33', 'COG7', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'APP', 'FBXW7', 'TP53', 'BAD', 'CDC37']
1278	HPA	HPA:0530722	spleen; cells in white pulp[≥Medium]	0.0313638634340259	True	spleen; cells in white pulp[≥Medium]	2715	74	33	11006	0.4459459459459459	0.0121546961325966	query_1	['HPA:0530721']	['BCL2L11', 'CARD11', 'BAX', 'STIP1', 'TANK', 'AKT1', 'NFKBIE', 'CREBBP', 'BCL2', 'HSP90AB1', 'CHUK', 'CARD8', 'TAB2', 'FOXO3', 'RELA', 'IKBKB', 'FKBP5', 'MCL1', 'NFKB1', 'TNIP2', 'BID', 'TNIP1', 'NFKB2', 'XPNPEP3', 'SNX33', 'RELB', 'PYCARD', 'BAK1', 'CASP8', 'FBXW7', 'BCL10', 'UBE2N', 'CDC37']
1279	WP	WP:WP4788	Autosomal recessive osteopetrosis pathways	0.0318315088673617	True	Autosomal recessive osteopetrosis pathways	11	92	3	8133	0.0326086956521739	0.2727272727272727	query_1	['WP:000000']	['IKBKB', 'NFKB1', 'TRAF6']
1280	GO:BP	GO:0030217	T cell differentiation	0.0319789079077701	True	"""The process in which a precursor cell type acquires characteristics of a more mature T-cell. A T cell is a type of lymphocyte whose definin characteristic is the expression of a T cell receptor complex."" [GO_REF:0000022, GOC:jid, GOC:mah]"	302	101	9	21110	0.0891089108910891	0.0298013245033112	query_1	['GO:0030098', 'GO:0042110']	['CARD11', 'BCL2', 'FOXO3', 'FADD', 'NLRP3', 'MALT1', 'RELB', 'TP53', 'BAD']
1281	HPA	HPA:0160000	endometrium 1	0.033026848869264	True	endometrium 1	7048	74	62	11006	0.8378378378378378	0.0087968217934165	query_1	['HPA:0000000']	['SHARPIN', 'BCL2L11', 'BAX', 'STIP1', 'MAP3K8', 'TANK', 'HSPA1A', 'AKT1', 'NFKBIE', 'CREBBP', 'MAP3K14', 'BCL2', 'CASP10', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'TAB2', 'FOXO3', 'RELA', 'IKBKB', 'FKBP5', 'TBKBP1', 'MCL1', 'IKBKE', 'AZI2', 'BTRC', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BID', 'BBC3', 'RIPK1', 'SKP1', 'TRADD', 'MALT1', 'NFKB2', 'XPNPEP3', 'HSP90AA1', 'FBXW11', 'SNX33', 'TAB1', 'MAP3K7', 'TNFAIP3', 'RELB', 'PYCARD', 'NLRP1', 'TRAF6', 'BIRC2', 'BCL2L1', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'TAB3', 'CUL1', 'FBXW7', 'BCL10', 'UBE2N', 'BAD', 'CDC37']
1282	KEGG	KEGG:05202	Transcriptional misregulation in cancer	0.0330772556906223	True	Transcriptional misregulation in cancer	192	95	9	8161	0.0947368421052631	0.046875	query_1	['KEGG:00000']	['BAX', 'RELA', 'NFKB1', 'BIRC3', 'REL', 'BIRC2', 'BCL2L1', 'BAK1', 'TP53']
1283	GO:BP	GO:0032879	regulation of localization	0.0333689357587685	True	"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]"	2115	101	25	21110	0.2475247524752475	0.0118203309692671	query_1	['GO:0050789', 'GO:0051179']	['BAX', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'FASLG', 'IKBKE', 'TNF', 'RNF31', 'NFKB1', 'BBC3', 'RIPK1', 'HSP90AA1', 'SNX33', 'PYCARD', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'APP', 'FBXW7', 'BAD']
1284	GO:BP	GO:0009408	response to heat	0.0338738934316977	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."" [GOC:lr]"	111	101	6	21110	0.0594059405940594	0.054054054054054	query_1	['GO:0006950', 'GO:0009266']	['HSPA1A', 'GSK3B', 'AKT1', 'CREBBP', 'HSP90AB1', 'HSP90AA1']
1285	REAC	REAC:R-HSA-9762114	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	0.0339145357883879	True	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	52	94	5	10790	0.0531914893617021	0.0961538461538461	query_1	['REAC:R-HSA-9759194']	['GSK3B', 'RBX1', 'BTRC', 'SKP1', 'CUL1']
1286	HPA	HPA:0380521	placenta; trophoblastic cells[≥Low]	0.0340284366919533	True	placenta; trophoblastic cells[≥Low]	6353	74	58	11006	0.7837837837837838	0.0091295450968046	query_1	['HPA:0380000']	['SHARPIN', 'BCL2L11', 'BAX', 'STIP1', 'MAP3K8', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'NFKBIE', 'MAP3K14', 'BCL2', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'TAB2', 'RELA', 'IKBKB', 'FKBP5', 'FASLG', 'MCL1', 'IKBKE', 'AZI2', 'BTRC', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'BBC3', 'RIPK1', 'SKP1', 'TRADD', 'NFKB2', 'XPNPEP3', 'HSP90AA1', 'FBXW11', 'SNX33', 'TAB1', 'BIRC3', 'MAP3K7', 'TNFAIP3', 'RELB', 'PYCARD', 'NLRP1', 'TRAF6', 'BIRC2', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'APP', 'TAB3', 'CUL1', 'FBXW7', 'UBE2N', 'BAD', 'CDC37']
1287	WP	WP:WP2263	Androgen receptor network in prostate cancer	0.0342172814662263	True	Androgen receptor network in prostate cancer	110	92	7	8133	0.0760869565217391	0.0636363636363636	query_1	['WP:000000']	['BAX', 'AKT1', 'BCL2', 'FKBP5', 'CASP8', 'TP53', 'BAD']
1288	GO:BP	GO:0090304	nucleic acid metabolic process	0.0353041220645383	True	"""Any cellular metabolic process involving nucleic acids."" [GOC:dph, GOC:tb]"	7534	101	57	21110	0.5643564356435643	0.0075657021502521	query_1	['GO:0006139', 'GO:0043170']	['CARD11', 'BAX', 'HSPA1A', 'AKT1', 'TNFRSF1B', 'NFKBIE', 'CREBBP', 'NFKBIB', 'UBE2V1', 'TRAF3', 'PYDC2', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'FOXO3', 'RELA', 'IKBKB', 'NLRC4', 'FASLG', 'IKBKE', 'RBX1', 'RBCK1', 'BTRC', 'TBK1', 'TNF', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'NLRP3', 'RIPK1', 'CFLAR', 'TRADD', 'MALT1', 'TNIP1', 'NFKB2', 'HSP90AA1', 'TAX1BP1', 'FBXW11', 'IKBKG', 'TRAF2', 'MAP3K7', 'TNFAIP3', 'AIM2', 'RELB', 'PYCARD', 'REL', 'TRAF6', 'BIRC2', 'NFKBIA', 'APP', 'FBXW7', 'TP53', 'BCL10', 'UBE2N', 'NLRP2']
1289	GO:MF	GO:0061135	endopeptidase regulator activity	0.0362614388358569	True	"""Binds to and modulates the activity of a peptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:dph, GOC:tb]"	194	101	7	20195	0.0693069306930693	0.0360824742268041	query_1	['GO:0061134']	['CARD8', 'NLRC4', 'TNFSF14', 'BIRC3', 'NLRP1', 'BIRC2', 'APP']
1290	GO:BP	GO:0009719	response to endogenous stimulus	0.0366967964311736	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]"	1720	101	22	21110	0.2178217821782178	0.0127906976744186	query_1	['GO:0050896']	['BCL2L11', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'CREBBP', 'BCL2', 'HSP90AB1', 'RELA', 'FASLG', 'TNF', 'NFKB1', 'NLRP3', 'RIPK1', 'CFLAR', 'HSP90AA1', 'TAB1', 'MAP3K7', 'BCL2L1', 'APP', 'TP53', 'BAD']
1291	GO:BP	GO:2000347	positive regulation of hepatocyte proliferation	0.0370824395160661	True	"""Any process that activates or increases the frequency, rate or extent of hepatocyte proliferation."" [GOC:BHF, GOC:mah]"	11	101	3	21110	0.0297029702970297	0.2727272727272727	query_1	['GO:0050679', 'GO:0072574', 'GO:2000345']	['TNF', 'CFLAR', 'TNFAIP3']
1292	GO:BP	GO:0010918	positive regulation of mitochondrial membrane potential	0.0370824395160661	True	"""Any process that activates or increases the frequency, rate or extent of establishment or extent of a mitochondrial membrane potential, the electric potential existing across any mitochondrial membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."" [GOC:dph, GOC:tb]"	11	101	3	21110	0.0297029702970297	0.2727272727272727	query_1	['GO:0045838', 'GO:0051881']	['AKT1', 'BID', 'BAD']
1293	GO:BP	GO:1903829	positive regulation of protein localization	0.0372622218707152	True	"""Any process that activates or increases the frequency, rate or extent of a protein localization."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	475	101	11	21110	0.1089108910891089	0.0231578947368421	query_1	['GO:0008104', 'GO:0032880', 'GO:0048522']	['GSK3B', 'AKT1', 'HSP90AB1', 'TNF', 'RNF31', 'BBC3', 'HSP90AA1', 'SNX33', 'SFN', 'FBXW7', 'BAD']
1294	WP	WP:WP2583	T cell receptor and co-stimulatory signaling	0.0375071553240414	True	T cell receptor and co-stimulatory signaling	28	92	4	8133	0.0434782608695652	0.1428571428571428	query_1	['WP:000000']	['GSK3B', 'AKT1', 'NFKB1', 'NFKBIA']
1295	GO:CC	GO:0031467	Cul7-RING ubiquitin ligase complex	0.0375296551754042	True	"""A ubiquitin ligase complex in which a cullin from the Cul7 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 linker and an F-box protein."" [PMID:15571813, PMID:15688063]"	4	101	2	22122	0.0198019801980198	0.5	query_1	['GO:0031461']	['RBX1', 'SKP1']
1296	GO:MF	GO:0005488	binding	0.0381761397899506	True	"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]"	18338	101	101	20195	1.0	0.0055076889519031	query_1	['GO:0003674']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'STIP1', 'MAP3K8', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'TNFRSF1B', 'NFKBIE', 'CREBBP', 'NFKBIB', 'UBE2V1', 'MAP3K14', 'TRAF3', 'PYDC2', 'BCL2', 'CASP10', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'TAB2', 'FOXO3', 'RELA', 'IKBKB', 'NLRC4', 'FKBP5', 'TBKBP1', 'FASLG', 'MCL1', 'CASP5', 'IKBKE', 'RBX1', 'FYB1', 'RBCK1', 'AZI2', 'BTRC', 'TBK1', 'TNF', 'FAS', 'RNF31', 'FADD', 'NFKB1', 'TNIP2', 'PSTPIP1', 'BID', 'NLRP3', 'LTA', 'BBC3', 'RIPK1', 'SKP1', 'CFLAR', 'TNFSF14', 'TRADD', 'MALT1', 'LTB', 'TNIP1', 'NFKB2', 'XPNPEP3', 'HSP90AA1', 'TAX1BP1', 'COG5', 'FBXW11', 'SNX33', 'IKBKG', 'TAB1', 'BIRC3', 'TRAF2', 'NLRP4', 'MAP3K7', 'TNFAIP3', 'AIM2', 'MEFV', 'LTBR', 'RELB', 'PYCARD', 'REL', 'COG7', 'NLRP1', 'TRAF6', 'BIRC2', 'BCL2L1', 'SFN', 'NFKBIA', 'BAK1', 'CASP1', 'CASP8', 'APP', 'TAB3', 'CUL1', 'FBXW7', 'RHPN2', 'TP53', 'BCL10', 'UBE2N', 'BAD', 'NLRP2', 'CDC37']
1297	GO:BP	GO:0048511	rhythmic process	0.0393335659404748	True	"""Any process pertinent to the generation and maintenance of rhythms in the physiology of an organism."" [GOC:jid]"	310	101	9	21110	0.0891089108910891	0.0290322580645161	query_1	['GO:0008150']	['GSK3B', 'CREBBP', 'BTRC', 'TNF', 'NFKB2', 'FBXW11', 'RELB', 'FBXW7', 'TP53']
1298	GO:BP	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0.0394652432386614	True	"""Any process that modulates the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]"	33	101	4	21110	0.0396039603960396	0.1212121212121212	query_1	['GO:0070059', 'GO:1905897', 'GO:2001242']	['BCL2L11', 'HSPA1A', 'BBC3', 'BCL2L1']
1299	HPA	HPA:0600222	tonsil; squamous epithelial cells[≥Medium]	0.0396580955590302	True	tonsil; squamous epithelial cells[≥Medium]	4946	74	49	11006	0.6621621621621622	0.0099069955519611	query_1	['HPA:0600221']	['SHARPIN', 'BCL2L11', 'CARD11', 'BAX', 'STIP1', 'MAP3K8', 'TANK', 'HSPA1A', 'GSK3B', 'AKT1', 'NFKBIE', 'CREBBP', 'MAP3K14', 'HSP90AB1', 'CHUK', 'CARD8', 'TNFRSF1A', 'TAB2', 'FOXO3', 'RELA', 'IKBKB', 'FKBP5', 'MCL1', 'IKBKE', 'AZI2', 'BTRC', 'RNF31', 'NFKB1', 'TNIP2', 'BBC3', 'RIPK1', 'SKP1', 'TNIP1', 'NFKB2', 'XPNPEP3', 'FBXW11', 'SNX33', 'TAB1', 'RELB', 'PYCARD', 'TRAF6', 'BIRC2', 'SFN', 'BAK1', 'CASP8', 'TAB3', 'FBXW7', 'BAD', 'CDC37']
1300	REAC	REAC:R-HSA-9708530	Regulation of BACH1 activity	0.0401766707144871	True	Regulation of BACH1 activity	11	94	3	10790	0.0319148936170212	0.2727272727272727	query_1	['REAC:R-HSA-9755511']	['RBX1', 'SKP1', 'CUL1']
1301	REAC	REAC:R-HSA-193692	Regulated proteolysis of p75NTR	0.0401766707144871	True	Regulated proteolysis of p75NTR	11	94	3	10790	0.0319148936170212	0.2727272727272727	query_1	['REAC:R-HSA-193704']	['RELA', 'NFKB1', 'TRAF6']
1302	HP	HP:0004315	Decreased circulating IgG level	0.0403279332878887	True	An abnormally decreased level of immunoglobulin G (IgG) in blood.	89	50	7	4851	0.14	0.0786516853932584	query_1	['HP:0004313', 'HP:0410242']	['CASP10', 'FASLG', 'FAS', 'NFKB2', 'IKBKG', 'REL', 'CASP8']
