Geroderma osteodysplastica	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1954	GO:BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0168022475127546	True	"""Any process that decreases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]"	128	100	4	17376	0.04	0.03125	query_1	['GO:0007178', 'GO:0009968', 'GO:0090092']	['SMURF2', 'SMAD7', 'TGFB3', 'SMURF1']
1955	REAC	REAC:R-HSA-1839124	FGFR1 mutant receptor activation	0.016938075074797	True	FGFR1 mutant receptor activation	25	100	2	17376	0.02	0.08	query_1	['REAC:R-HSA-5655302']	['PIK3R1', 'PIK3CA']
1956	REAC	REAC:R-HSA-5654726	Negative regulation of FGFR1 signaling	0.016938075074797	True	Negative regulation of FGFR1 signaling	25	100	2	17376	0.02	0.08	query_1	['REAC:R-HSA-5654736']	['PTPN11', 'CBL']
1957	REAC	REAC:R-HSA-9705462	Inactivation of CSF3 (G-CSF) signaling	0.016938075074797	True	Inactivation of CSF3 (G-CSF) signaling	25	100	2	17376	0.02	0.08	query_1	['REAC:R-HSA-9674555']	['LYN', 'SYK']
1958	GO:BP	GO:0014823	response to activity	0.0170256163014051	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an activity stimulus."" [GOC:mtg_muscle]"	66	100	3	17376	0.03	0.0454545454545454	query_1	['GO:0050896']	['ITGB3', 'PIK3CA', 'CBL']
1959	GO:BP	GO:0043954	cellular component maintenance	0.0170256163014051	True	"""The organization process that preserves a cellular component in a stable functional or structural state."" [GOC:dph, GOC:jl, GOC:mah]"	66	100	3	17376	0.03	0.0454545454545454	query_1	['GO:0016043']	['ITGB3', 'PARD6A', 'FYN']
1960	GO:BP	GO:0045806	negative regulation of endocytosis	0.0170256163014051	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of endocytosis."" [GOC:go_curators]"	66	100	3	17376	0.03	0.0454545454545454	query_1	['GO:0006897', 'GO:0030100', 'GO:0051051', 'GO:0051129']	['ITGAV', 'ITGB3', 'TGFB1']
1961	REAC	REAC:R-HSA-418555	G alpha (s) signalling events	0.0171275743799786	True	G alpha (s) signalling events	142	100	4	17376	0.04	0.028169014084507	query_1	['REAC:R-HSA-388396']	['ITGB1', 'FN1', 'SRC', 'ITGA5']
1962	GO:BP	GO:2001235	positive regulation of apoptotic signaling pathway	0.0171631720582422	True	"""Any process that activates or increases the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	129	100	4	17376	0.04	0.0310077519379844	query_1	['GO:0009967', 'GO:0043065', 'GO:0097190', 'GO:2001233']	['NCK1', 'TGFBR1', 'LCK', 'NCK2']
1963	GO:BP	GO:0006357	regulation of transcription by RNA polymerase II	0.0171719094809628	True	"""Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]"	2346	100	23	17376	0.23	0.0098039215686274	query_1	['GO:0006355', 'GO:0006366']	['MET', 'NCK1', 'SMURF2', 'PIK3R2', 'SMAD7', 'FGFR2', 'TGFB3', 'PIK3R1', 'CRK', 'HGF', 'CTNNB1', 'ZNF398', 'WASL', 'SOS1', 'SQSTM1', 'WAS', 'DVL2', 'TGFB1', 'EGFR', 'HRAS', 'TRAF6', 'SMAD3', 'NCK2']
1964	GO:BP	GO:0006508	proteolysis	0.0172171845527345	True	"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]"	1670	100	18	17376	0.18	0.0107784431137724	query_1	['GO:0019538']	['KLHDC10', 'SMURF2', 'SRC', 'SMAD7', 'HGF', 'CTNNB1', 'USP4', 'SQSTM1', 'FYN', 'LYN', 'SYK', 'SMURF1', 'PTK2B', 'VTN', 'PTK2', 'LCK', 'SMAD3', 'CBL']
1965	GO:BP	GO:0009855	determination of bilateral symmetry	0.017596034692183	True	"""The establishment of an organism's body plan or part of an organism with respect to a single longitudinal plane. The pattern can either be symmetric, such that the halves are mirror images, or asymmetric where the pattern deviates from this symmetry."" [GOC:go_curators]"	130	100	4	17376	0.04	0.0307692307692307	query_1	['GO:0009799']	['CTNNB1', 'TGFBR2', 'DVL2', 'SMAD3']
1966	GO:BP	GO:0035567	non-canonical Wnt signaling pathway	0.0176794390613623	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via effectors other than beta-catenin."" [GOC:signaling]"	67	100	3	17376	0.03	0.044776119402985	query_1	['GO:0016055']	['SMURF2', 'DVL2', 'SMURF1']
1967	GO:BP	GO:0046323	glucose import	0.0176794390613623	True	"""The directed movement of the hexose monosaccharide glucose into a cell or organelle."" [GOC:ai]"	67	100	3	17376	0.03	0.044776119402985	query_1	['GO:1904659']	['PIK3R1', 'PRKCI', 'PTPN11']
1968	GO:CC	GO:0031093	platelet alpha granule lumen	0.0177130285194664	True	"""The volume enclosed by the membrane of the platelet alpha granule."" [GOC:mah, PMID:8467233]"	65	100	3	17376	0.03	0.0461538461538461	query_1	['GO:0031091', 'GO:0034774']	['FN1', 'TGFB3', 'HGF']
1969	GO:BP	GO:0009799	specification of symmetry	0.0180235609481846	True	"""The establishment of an organism's body plan or part of an organism such that a similar arrangement in form and relationship of parts around a common axis, or around each side of a plane is created."" [GOC:go_curators]"	131	100	4	17376	0.04	0.0305343511450381	query_1	['GO:0007389']	['CTNNB1', 'TGFBR2', 'DVL2', 'SMAD3']
1970	GO:BP	GO:0002702	positive regulation of production of molecular mediator of immune response	0.0180235609481846	True	"""Any process that activates or increases the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]"	131	100	4	17376	0.04	0.0305343511450381	query_1	['GO:0002440', 'GO:0002699', 'GO:0002700', 'GO:0010628']	['PLCG2', 'SYK', 'TRAF6', 'PRKCZ']
1971	REAC	REAC:R-HSA-389948	PD-1 signaling	0.0180642792756978	True	PD-1 signaling	26	100	2	17376	0.02	0.0769230769230769	query_1	['REAC:R-HSA-388841']	['LCK', 'PTPN11']
1972	REAC	REAC:R-HSA-8863795	Downregulation of ERBB2 signaling	0.0180642792756978	True	Downregulation of ERBB2 signaling	26	100	2	17376	0.02	0.0769230769230769	query_1	['REAC:R-HSA-1227986']	['EGFR', 'ERBB2']
1973	REAC	REAC:R-HSA-5654733	Negative regulation of FGFR4 signaling	0.0180642792756978	True	Negative regulation of FGFR4 signaling	26	100	2	17376	0.02	0.0769230769230769	query_1	['REAC:R-HSA-5654743']	['PTPN11', 'CBL']
1974	REAC	REAC:R-HSA-8980692	RHOA GTPase cycle	0.0181794295602837	True	RHOA GTPase cycle	145	100	4	17376	0.04	0.0275862068965517	query_1	['REAC:R-HSA-9012999']	['PIK3R2', 'PIK3R1', 'VAV1', 'DOCK2']
1975	GO:BP	GO:0035020	regulation of Rac protein signal transduction	0.0181826131735991	True	"""Any process that modulates the frequency, rate or extent of Rac protein signal transduction."" [GOC:bf]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0016601', 'GO:0046578']	['PIK3CB', 'CRK']
1976	GO:BP	GO:2000831	regulation of steroid hormone secretion	0.0181826131735991	True	"""Any process that modulates the frequency, rate or extent of steroid hormone secretion."" [GOC:sl]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0032368', 'GO:0035929', 'GO:0044060', 'GO:0046883']	['SPP1', 'PTPN11']
1977	GO:BP	GO:0006925	inflammatory cell apoptotic process	0.0181826131735991	True	"""Any apoptotic process in an inflammatory cell, any cell participating in the inflammatory response to a foreign substance e.g. neutrophil, macrophage."" [GOC:jl, GOC:mtg_apoptosis]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0006915']	['PIK3CB', 'PIK3CD']
1978	GO:BP	GO:0045061	thymic T cell selection	0.0181826131735991	True	"""The process of T cell selection that occurs in the thymus."" [ISBN:0781735149, PMID:12414722]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0033077', 'GO:0045058']	['ZAP70', 'DOCK2']
1979	GO:BP	GO:0033630	positive regulation of cell adhesion mediated by integrin	0.0181826131735991	True	"""Any process that activates or increases the frequency, rate, or extent of cell adhesion mediated by integrin."" [GOC:add]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0033627', 'GO:0033628', 'GO:0045785']	['ITGB3', 'SYK']
1980	GO:BP	GO:1902473	regulation of protein localization to synapse	0.0181826131735991	True	"""Any process that modulates the frequency, rate or extent of protein localization to synapse."" [GOC:kmv, GOC:TermGenie, PMID:22588719]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0032880', 'GO:0035418']	['HRAS', 'PRKCZ']
1981	GO:BP	GO:0060713	labyrinthine layer morphogenesis	0.0181826131735991	True	"""The process in which the labyrinthine layer of the placenta is generated and organized."" [GOC:dph]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0048598', 'GO:0060669', 'GO:0060711']	['FGFR2', 'GRB2']
1982	GO:BP	GO:0023019	signal transduction involved in regulation of gene expression	0.0181826131735991	True	"""Any process that modulates the frequency, rate or extent of gene expression as a consequence of a process in which a signal is released and/or conveyed from one location to another."" [GOC:mtg_signal]"	22	100	2	17376	0.02	0.0909090909090909	query_1	['GO:0007165', 'GO:0010468']	['SMAD3', 'PDGFRA']
1983	GO:BP	GO:0048645	animal organ formation	0.0182734731831303	True	"""The process pertaining to the initial formation of an animal organ from unspecified parts. The process begins with the specific processes that contribute to the appearance of the discrete structure, such as inductive events, and ends when the structural rudiment of the organ is recognizable, such as a condensation of mesenchymal cells into the organ rudiment. Organs are a natural part or structure in an animal or a plant, capable of performing some special action (termed its function), which is essential to the life or well-being of the whole. The heart and lungs are organs of animals, and the petal and leaf are organs of plants. In animals the organs are generally made up of several tissues, one of which usually predominates, and determines the principal function of the organ."" [GOC:dph, GOC:jid]"	68	100	3	17376	0.03	0.0441176470588235	query_1	['GO:0009887', 'GO:0048646']	['FGFR2', 'CTNNB1', 'TGFBR2']
1984	GO:BP	GO:0042093	T-helper cell differentiation	0.0182734731831303	True	"""The process in which a relatively unspecialized thymocyte acquires specialized features of a T-helper cell."" [GOC:ebc]"	68	100	3	17376	0.03	0.0441176470588235	query_1	['GO:0002294']	['SMAD7', 'SHB', 'PRKCZ']
1985	GO:BP	GO:0050890	cognition	0.0184928790973679	True	"""The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory."" [ISBN:0721619908]"	295	100	6	17376	0.06	0.0203389830508474	query_1	['GO:0050877']	['ITGB1', 'SRC', 'ITGA5', 'FYN', 'EGFR', 'PRKCZ']
1986	GO:BP	GO:0046907	intracellular transport	0.0185020719013067	True	"""The directed movement of substances within a cell."" [GOC:ai]"	1553	100	17	17376	0.17	0.0109465550547327	query_1	['GO:0006810', 'GO:0051641', 'GO:0051649']	['PIK3R2', 'SRC', 'PIK3R1', 'WASL', 'SQSTM1', 'FYN', 'PRKCI', 'WAS', 'PARD3', 'TGFB1', 'HRAS', 'SYK', 'SMURF1', 'ERBB2', 'PRKCZ', 'SMAD3', 'PTPN11']
1987	GO:BP	GO:0043583	ear development	0.0185167889337744	True	"""The process whose specific outcome is the progression of the ear over time, from its formation to the mature structure. The ear is the sense organ in vertebrates that is specialized for the detection of sound, and the maintenance of balance. Includes the outer ear and middle ear, which collect and transmit sound waves; and the inner ear, which contains the organs of balance and (except in fish) hearing. Also includes the pinna, the visible part of the outer ear, present in some mammals."" [GOC:jl, ISBN:0192801023]"	209	100	5	17376	0.05	0.0239234449760765	query_1	['GO:0007423']	['FGFR2', 'TGFB3', 'DVL2', 'TGFB1', 'PTPN11']
1988	GO:BP	GO:1904019	epithelial cell apoptotic process	0.0188045873788375	True	"""Any apoptotic process in an epithelial cell."" [GO_REF:0000085, GOC:TermGenie, PMID:19137015]"	133	100	4	17376	0.04	0.0300751879699248	query_1	['GO:0006915']	['TGFBR2', 'PRKCI', 'KDR', 'PLCG1']
1989	GO:BP	GO:0030003	intracellular monoatomic cation homeostasis	0.0188045873788375	True	"""A homeostatic process involved in the maintenance of a steady state level of monoatomic cations within a cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:mah]"	490	100	8	17376	0.08	0.0163265306122449	query_1	['GO:0006873', 'GO:0055080']	['PIK3CB', 'ITGB3', 'PLCG2', 'LYN', 'TGFB1', 'PLCG1', 'PTK2B', 'LCK']
1990	GO:BP	GO:0007098	centrosome cycle	0.0188045873788375	True	"""The cell cycle process in which centrosome duplication and separation takes place. The centrosome cycle can operate with a considerable degree of independence from other processes of the cell cycle."" [ISBN:0815316194]"	133	100	4	17376	0.04	0.0300751879699248	query_1	['GO:0022402', 'GO:0031023']	['CTNNB1', 'PARD6A', 'PARD6B', 'PARD6G']
1991	GO:BP	GO:0043297	apical junction assembly	0.0189007661433978	True	"""The formation of an apical junction, a functional unit located near the cell apex at the points of contact between epithelial cells composed of the tight junction, the zonula adherens junction and the desmosomes, by the aggregation, arrangement and bonding together of its constituents."" [GOC:go_curators, PMID:10854689, PMID:14729475, PMID:15196556]"	69	100	3	17376	0.03	0.0434782608695652	query_1	['GO:0007043']	['PARD3', 'VCL', 'F11R']
1992	GO:BP	GO:0061371	determination of heart left/right asymmetry	0.0189007661433978	True	"""Determination of the asymmetric location of the heart with respect to the left and right halves of the organism."" [GOC:dph, GOC:mtg_heart]"	69	100	3	17376	0.03	0.0434782608695652	query_1	['GO:0007368', 'GO:0007507']	['TGFBR2', 'DVL2', 'SMAD3']
1993	GO:BP	GO:0048844	artery morphogenesis	0.0189007661433978	True	"""The process in which the anatomical structures of arterial blood vessels are generated and organized. Arteries are blood vessels that transport blood from the heart to the body and its organs."" [GOC:dsf, PMID:16740480]"	69	100	3	17376	0.03	0.0434782608695652	query_1	['GO:0048514', 'GO:0060840']	['SMAD7', 'TGFBR2', 'TGFBR1']
1994	GO:BP	GO:0010827	regulation of glucose transmembrane transport	0.0189007661433978	True	"""Any process that modulates the frequency, rate or extent of glucose transport across a membrane. Glucose transport is the directed movement of the hexose monosaccharide glucose into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]"	69	100	3	17376	0.03	0.0434782608695652	query_1	['GO:0034762', 'GO:1904659']	['PIK3R1', 'PRKCI', 'PTPN11']
1995	REAC	REAC:R-HSA-3928663	EPHA-mediated growth cone collapse	0.0192088242178052	True	EPHA-mediated growth cone collapse	27	100	2	17376	0.02	0.074074074074074	query_1	['REAC:R-HSA-2682334']	['FYN', 'LYN']
1996	REAC	REAC:R-HSA-5218920	VEGFR2 mediated vascular permeability	0.0192088242178052	True	VEGFR2 mediated vascular permeability	27	100	2	17376	0.02	0.074074074074074	query_1	['REAC:R-HSA-4420097']	['CTNNB1', 'VAV1']
1997	REAC	REAC:R-HSA-5654727	Negative regulation of FGFR2 signaling	0.0192088242178052	True	Negative regulation of FGFR2 signaling	27	100	2	17376	0.02	0.074074074074074	query_1	['REAC:R-HSA-5654738']	['PTPN11', 'CBL']
1998	GO:BP	GO:0099536	synaptic signaling	0.0194095558008292	True	"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]"	708	100	10	17376	0.1	0.0141242937853107	query_1	['GO:0007267']	['ITGB1', 'SRC', 'CTNNB1', 'SQSTM1', 'FYN', 'HRAS', 'PLCG1', 'PTK2B', 'CRKL', 'PRKCZ']
1999	GO:BP	GO:0060444	branching involved in mammary gland duct morphogenesis	0.0195688024992057	True	"""The process in which the branching structure of the mammary gland duct is generated and organized. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph]"	23	100	2	17376	0.02	0.0869565217391304	query_1	['GO:0048754', 'GO:0060603']	['SRC', 'TGFB1']
2000	GO:BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.0195688024992057	True	"""Any process that modulates the frequency, rate or extent of the platelet-derived growth factor receptor signaling pathway."" [GOC:dph, GOC:hjd, GOC:tb]"	23	100	2	17376	0.02	0.0869565217391304	query_1	['GO:0009966', 'GO:0048008']	['SRC', 'CBL']
