Myoclonic-astatic epilepsy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1086	GO:BP	GO:0070555	response to interleukin-1	0.0327996077209925	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:BHF, GOC:mah]"	130	103	4	15719	0.0388349514563106	0.0307692307692307	query_1	['GO:0034097']	['SRC', 'FGB', 'FGG', 'APP']
1085	GO:BP	GO:0007266	Rho protein signal transduction	0.0327996077209925	True	"""The series of molecular signals within the cell that are mediated by a member of the Rho family of proteins switching to a GTP-bound active state."" [GOC:bf]"	130	103	4	15719	0.0388349514563106	0.0307692307692307	query_1	['GO:0007265']	['ITGB1', 'APOC3', 'APOE', 'APOA1']
1087	GO:BP	GO:0023061	signal release	0.0328610776463508	True	"""The process in which a signal is secreted or discharged into the extracellular medium from a cellular source."" [GOC:mtg_signal]"	459	103	8	15719	0.0776699029126213	0.0174291938997821	query_1	['GO:0007267', 'GO:0032940']	['SPP1', 'FGA', 'HFE', 'AGT', 'TFR2', 'FGB', 'FGG', 'DAB2']
1091	GO:BP	GO:0062009	secondary palate development	0.033156303009697	True	"""The biological process whose specific outcome is the progression of the secondary palate from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure. The secondary palate is the part of the palate formed from the fusion of the two palatine shelves, extensions of the maxillary prominences."" [PMID:28784960]"	24	103	2	15719	0.0194174757281553	0.0833333333333333	query_1	['GO:0060021']	['TGFB3', 'ITGB6']
1090	GO:BP	GO:1902932	positive regulation of alcohol biosynthetic process	0.033156303009697	True	"""Any process that activates or increases the frequency, rate or extent of alcohol biosynthetic process."" [GO_REF:0000058, GOC:mengo_curators, GOC:TermGenie, PMID:23332010]"	24	103	2	15719	0.0194174757281553	0.0833333333333333	query_1	['GO:0009891', 'GO:0046165', 'GO:0062013', 'GO:1902930']	['NTSR1', 'DAB2']
1088	GO:BP	GO:0006706	steroid catabolic process	0.033156303009697	True	"""The chemical reactions and pathways resulting in the breakdown of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [GOC:go_curators]"	24	103	2	15719	0.0194174757281553	0.0833333333333333	query_1	['GO:0008202', 'GO:0016042', 'GO:1901361']	['SPP1', 'APOE']
1089	GO:BP	GO:0099558	maintenance of synapse structure	0.033156303009697	True	"""A process that preserves the structural organistation and orientation of a synaptic cellular component such as the synaptic cytoskeleton and molecular scaffolds."" [GOC:dos, PMID:24449494, PMID:25611509]"	24	103	2	15719	0.0194174757281553	0.0833333333333333	query_1	['GO:0034331', 'GO:0050808']	['ITGB3', 'SYNGAP1']
133	REAC	REAC:R-HSA-8941413	Events associated with phagocytolytic activity of PMN cells	0.0332470058408815	True	Events associated with phagocytolytic activity of PMN cells	1	99	1	10022	0.0101010101010101	1.0	query_1	['REAC:R-HSA-1222556']	['MPO']
132	REAC	REAC:R-HSA-3359454	Defective TCN2 causes TCN2 deficiency	0.0332470058408815	True	Defective TCN2 causes TCN2 deficiency	1	99	1	10022	0.0101010101010101	1.0	query_1	['REAC:R-HSA-3296469']	['TCN2']
131	REAC	REAC:R-HSA-5619043	Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)	0.0332470058408815	True	Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)	1	99	1	10022	0.0101010101010101	1.0	query_1	['REAC:R-HSA-5619102']	['SLC2A1']
1092	GO:BP	GO:0048562	embryonic organ morphogenesis	0.0334185086393101	True	"""Morphogenesis, during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]"	283	103	6	15719	0.058252427184466	0.0212014134275618	query_1	['GO:0009887', 'GO:0048568', 'GO:0048598']	['TGFB3', 'MYO6', 'FBN1', 'FBN2', 'MFAP2', 'MFAP5']
215	GO:CC	GO:0070820	tertiary granule	0.0336537230916533	True	"""A secretory granule that contains cathepsin and gelatinase and is readily exocytosed upon cell activation; found primarily in mature neutrophil cells."" [GOC:BHF, GOC:mah, GOC:rl, PMID:12070036]"	157	104	4	16420	0.0384615384615384	0.0254777070063694	query_1	['GO:0030141']	['HBB', 'AP2A2', 'HP', 'ORM1']
216	GO:CC	GO:0043292	contractile fiber	0.0340759478254549	True	"""Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle."" [GOC:go_curators, ISBN:0815316194]"	239	104	5	16420	0.048076923076923	0.0209205020920502	query_1	['GO:0005737', 'GO:0043232', 'GO:0099512']	['SYNE1', 'SLC2A1', 'SCN1A', 'SYNE2', 'BIN1']
1093	GO:BP	GO:0007586	digestion	0.0343259060958464	True	"""The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:isa_complete, ISBN:0198506732]"	132	103	4	15719	0.0388349514563106	0.0303030303030303	query_1	['GO:0032501']	['LDLR', 'APOA1', 'APOA2', 'APOA4']
217	GO:CC	GO:0030134	COPII-coated ER to Golgi transport vesicle	0.034624983661648	True	"""A vesicle with a coat formed of the COPII coat complex proteins. The COPII coat complex is formed by the Sec23p/Sec24p and the Sec13p/Sec31p heterodimers. COPII-associated vesicles transport proteins from the rough endoplasmic reticulum to the Golgi apparatus (anterograde transport)."" [PMID:11252894, PMID:17499046, PMID:22160157, PMID:8004676, Wikipedia:COPII]"	88	104	3	16420	0.0288461538461538	0.034090909090909	query_1	['GO:0030135']	['PCSK9', 'SERPINA1', 'APP']
1095	GO:BP	GO:0001819	positive regulation of cytokine production	0.0346648609625795	True	"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]"	464	103	8	15719	0.0776699029126213	0.0172413793103448	query_1	['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']	['C3', 'SRC', 'AGT', 'ORM2', 'APOA2', 'FGR', 'APP', 'ORM1']
1094	GO:BP	GO:0043410	positive regulation of MAPK cascade	0.0346648609625795	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade."" [GOC:go_curators]"	464	103	8	15719	0.0776699029126213	0.0172413793103448	query_1	['GO:0000165', 'GO:0043408', 'GO:1902533']	['SRC', 'FGA', 'ITGB3', 'TGFB3', 'APOE', 'FGB', 'FGG', 'APP']
221	GO:CC	GO:0034668	integrin alpha4-beta1 complex	0.0348009477487806	True	"""An integrin complex that comprises one alpha4 subunit and one beta1 subunit."" [PMID:12297042]"	3	104	1	16420	0.0096153846153846	0.3333333333333333	query_1	['GO:0008305']	['ITGB1']
219	GO:CC	GO:0044217	other organism part	0.0348009477487806	True	"""Any constituent part of a secondary organism with which the first organism is interacting."" [GOC:jl]"	3	104	1	16420	0.0096153846153846	0.3333333333333333	query_1	['GO:0110165']	['CFH']
218	GO:CC	GO:0048237	rough endoplasmic reticulum lumen	0.0348009477487806	True	"""The volume enclosed by the membranes of the rough endoplasmic reticulum."" [GOC:jid]"	3	104	1	16420	0.0096153846153846	0.3333333333333333	query_1	['GO:0005788', 'GO:0005791']	['VTN']
222	GO:CC	GO:0034666	integrin alpha2-beta1 complex	0.0348009477487806	True	"""An integrin complex that comprises one alpha2 subunit and one beta1 subunit."" [PMID:12297042]"	3	104	1	16420	0.0096153846153846	0.3333333333333333	query_1	['GO:0008305']	['ITGB1']
220	GO:CC	GO:1990812	growth cone filopodium	0.0348009477487806	True	"""A thin, stiff protrusion extended by the leading edge of an axonal or dendritic growth cone."" [PMID:25598228]"	3	104	1	16420	0.0096153846153846	0.3333333333333333	query_1	['GO:0030175', 'GO:0030426', 'GO:0043005']	['APP']
1096	GO:BP	GO:1902475	L-alpha-amino acid transmembrane transport	0.0349570557579726	True	"""The directed movement of L-alpha-amino acid across a membrane."" [GOC:kmv, GOC:TermGenie, PMID:14668347]"	71	103	3	15719	0.029126213592233	0.0422535211267605	query_1	['GO:0003333', 'GO:0015807']	['ITGB1', 'AGT', 'NTSR1']
1099	GO:BP	GO:0060343	trabecula formation	0.0354966750546959	True	"""The process of creating a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0009887', 'GO:0048646', 'GO:0061383']	['FBN2', 'SLC40A1']
1097	GO:BP	GO:0048011	neurotrophin TRK receptor signaling pathway	0.0354966750546959	True	"""The series of molecular signals initiated by neurotrophin binding to its receptor on the surface of a target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:ceb, GOC:jc, GOC:signaling, PMID:12065629, Wikipedia:Trk_receptor]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0007169', 'GO:0038179']	['SRC', 'AGT']
1100	GO:BP	GO:0046628	positive regulation of insulin receptor signaling pathway	0.0354966750546959	True	"""Any process that increases the frequency, rate or extent of insulin receptor signaling."" [GOC:bf]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0008286', 'GO:0009967', 'GO:0046626', 'GO:1900078']	['SRC', 'AGT']
1101	GO:BP	GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	0.0354966750546959	True	"""Any process that activates or increases the frequency, rate or extent of G protein-coupled receptor signaling pathway activity."" [GOC:go_curators]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0007186', 'GO:0008277', 'GO:0009967']	['C3', 'ITGB3']
1102	GO:BP	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	0.0354966750546959	True	"""The process in which renin-angiotensin modulates the force with which blood passes through the circulatory system."" [GOC:mtg_cardio]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0001990']	['AGT', 'CTSG']
1103	GO:BP	GO:0050995	negative regulation of lipid catabolic process	0.0354966750546959	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of lipids."" [GOC:ai]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0009895', 'GO:0016042', 'GO:0045833', 'GO:0050994']	['APOC3', 'APOA2']
1098	GO:BP	GO:0051450	myoblast proliferation	0.0354966750546959	True	"""The multiplication or reproduction of myoblasts, resulting in the expansion of a myoblast cell population. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:ai, GOC:mtg_muscle]"	25	103	2	15719	0.0194174757281553	0.08	query_1	['GO:0008283']	['SRC', 'FGR']
223	GO:CC	GO:0005902	microvillus	0.0357512432597745	True	"""Thin cylindrical membrane-covered projections on the surface of an animal cell containing a core bundle of actin filaments. Present in especially large numbers on the absorptive surface of intestinal cells."" [ISBN:0815316194]"	90	104	3	16420	0.0288461538461538	0.0333333333333333	query_1	['GO:0098858']	['ITGAV', 'ITGB3', 'MYO6']
1104	GO:BP	GO:0034097	response to cytokine	0.0358753373539078	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]"	873	103	12	15719	0.116504854368932	0.0137457044673539	query_1	['GO:0010033']	['SRC', 'SPP1', 'TFRC', 'LOX', 'LDLRAP1', 'APOA1', 'FGB', 'FGG', 'CTSG', 'LRP8', 'APP', 'HPX']
1105	GO:BP	GO:0042982	amyloid precursor protein metabolic process	0.0360107618121806	True	"""The chemical reactions and pathways involving amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]"	72	103	3	15719	0.029126213592233	0.0416666666666666	query_1	['GO:0019538']	['APOE', 'LDLRAP1', 'BIN1']
1106	GO:BP	GO:0042180	cellular ketone metabolic process	0.0371147492409614	True	"""The chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms, as carried out by individual cells. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:jl, ISBN:0787650153]"	209	103	5	15719	0.0485436893203883	0.0239234449760765	query_1	['GO:0044237', 'GO:0044281', 'GO:0071704']	['APOC3', 'APOA1', 'APOA4', 'APOC2', 'DAB2']
1107	GO:BP	GO:0001895	retina homeostasis	0.0373108953238444	True	"""A tissue homeostatic process involved in the maintenance of an internal equilibrium within the retina of the eye, including control of cellular proliferation and death and control of metabolic function."" [GOC:add, GOC:dph, GOC:tb, PMID:15365173, PMID:15365178]"	73	103	3	15719	0.029126213592233	0.0410958904109589	query_1	['GO:0001894']	['SLC2A1', 'TF', 'ALB']
1108	GO:BP	GO:2000377	regulation of reactive oxygen species metabolic process	0.0374275636212704	True	"""Any process that modulates the frequency, rate or extent of reactive oxygen species metabolic process."" [GOC:mah]"	136	103	4	15719	0.0388349514563106	0.0294117647058823	query_1	['GO:0031323', 'GO:0072593']	['FYN', 'AGT', 'FBLN5', 'HP']
1109	GO:BP	GO:0006865	amino acid transport	0.0374275636212704	True	"""The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	136	103	4	15719	0.0388349514563106	0.0294117647058823	query_1	['GO:0046942', 'GO:0071705']	['SLC6A1', 'ITGB1', 'AGT', 'NTSR1']
1151	GO:BP	GO:1904298	regulation of transcytosis	0.0376759808635763	True	"""Any process that modulates the frequency, rate or extent of transcytosis."" [GO_REF:0000058, GOC:TermGenie, PMID:9664076]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0045056', 'GO:0051239', 'GO:0060627']	['LRP1']
1155	GO:BP	GO:0071874	cellular response to norepinephrine stimulus	0.0376759808635763	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a norepinephrine stimulus. Norepinephrine is a catecholamine that has the formula C8H11NO3; it acts as a hormone, and as a neurotransmitter in most of the sympathetic nervous system."" [GOC:BHF, GOC:mah]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0071870', 'GO:0071873']	['APP']
1154	GO:BP	GO:0071545	inositol phosphate catabolic process	0.0376759808635763	True	"""The chemical reactions and pathways resulting in the breakdown of an inositol phosphate, 1,2,3,4,5,6-cyclohexanehexol, with one or more phosphate groups attached."" [GOC:mah]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0043647', 'GO:0046174', 'GO:0046434']	['NTSR1']
1153	GO:BP	GO:0070483	detection of hypoxia	0.0376759808635763	True	"""The series of events in which a stimulus indicating lowered oxygen tension is received by a cell and converted into a molecular signal. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:BHF, GOC:mah]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0001666', 'GO:0003032']	['TGFB3']
1152	GO:BP	GO:0071873	response to norepinephrine	0.0376759808635763	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a norepinephrine stimulus. Norepinephrine is a catecholamine that has the formula C8H11NO3; it acts as a hormone, and as a neurotransmitter in most of the sympathetic nervous system."" [GOC:BHF, GOC:mah]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0071869']	['APP']
1150	GO:BP	GO:0010877	lipid transport involved in lipid storage	0.0376759808635763	True	"""The directed movement of lipids into cells that is part of their accumulation and maintenance."" [GOC:BHF, GOC:dph, GOC:tb]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0006869', 'GO:0019915']	['APOE']
1144	GO:BP	GO:0032381	negative regulation of intracellular sterol transport	0.0376759808635763	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of sterols within cells."" [GOC:mah]"	2	103	1	15719	0.0097087378640776	0.5	query_1	['GO:0032366', 'GO:0032372', 'GO:0032378', 'GO:0032380']	['PCSK9']
