Williams syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1172	GO:BP	GO:0021700	developmental maturation	0.028821181248508	True	"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	313	118	7	15719	0.059322033898305	0.0223642172523961	query_1	['GO:0032502']	['PLXNB1', 'RET', 'KDR', 'PTK2B', 'VEGFA', 'AGRN', 'SEMA4D']
1173	GO:BP	GO:0010563	negative regulation of phosphorus metabolic process	0.029087787198836	True	"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:dph, GOC:tb]"	392	118	8	15719	0.0677966101694915	0.0204081632653061	query_1	['GO:0006793', 'GO:0031324', 'GO:0051174']	['MLXIPL', 'HGF', 'LYN', 'SH3GL2', 'CRKL', 'EMILIN1', 'CBL', 'SEMA4D']
1174	GO:BP	GO:0032944	regulation of mononuclear cell proliferation	0.0292419950080162	True	"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]"	240	118	6	15719	0.0508474576271186	0.025	query_1	['GO:0032943', 'GO:0070663']	['SOS1', 'ZAP70', 'LYN', 'SYK', 'ERBB2', 'VCAM1']
121	GO:CC	GO:0030141	secretory granule	0.0296675413534547	True	"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]"	867	118	13	16420	0.1101694915254237	0.0149942329873125	query_1	['GO:0012505', 'GO:0099503']	['VEGFB', 'FN1', 'ITGAV', 'ITGB3', 'TGFB3', 'HGF', 'STX1A', 'ITGA2B', 'LOXL1', 'VCL', 'VEGFA', 'THBS1', 'ADAM15']
1182	GO:BP	GO:0097062	dendritic spine maintenance	0.0297687705064133	True	"""The organization process that preserves a dendritic spine in a stable functional or structural state. A dendritic spine is a specialized protrusion from a neuronal dendrite and is involved in synaptic transmission."" [GOC:BHF, PMID:20410104]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0043954', 'GO:0097061']	['FYN', 'ITGA3']
1181	GO:BP	GO:0014856	skeletal muscle cell proliferation	0.0297687705064133	True	"""The multiplication or reproduction of skeletal muscle cells, resulting in the expansion of a cell population."" [CL:0000188, GOC:ef, GOC:mtg_muscle]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0014855']	['SRC', 'HGF']
1180	GO:BP	GO:0048670	regulation of collateral sprouting	0.0297687705064133	True	"""Any process that modulates the frequency, rate or extent of collateral sprouting."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0048638', 'GO:0048668', 'GO:0050770', 'GO:0061387']	['SPP1', 'SEMA4D']
1175	GO:BP	GO:2000047	regulation of cell-cell adhesion mediated by cadherin	0.0297687705064133	True	"""Any process that modulates the frequency, rate or extent of cell-cell adhesion mediated by cadherin."" [GOC:obol]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0022407', 'GO:0044331']	['ADAM19', 'VEGFA']
1178	GO:BP	GO:0034762	regulation of transmembrane transport	0.0297687705064133	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a solute from one side of a membrane to the other."" [GOC:mah]"	562	118	10	15719	0.0847457627118644	0.0177935943060498	query_1	['GO:0050794', 'GO:0051049', 'GO:0055085']	['ITGB1', 'ITGB3', 'PIK3R1', 'PLCG2', 'FYN', 'LYN', 'PLCG1', 'PTK2B', 'THBS1', 'PTPN11']
1177	GO:BP	GO:0035313	wound healing, spreading of epidermal cells	0.0297687705064133	True	"""The migration of an epidermal cell along or through a wound gap that contributes to the reestablishment of a continuous epidermis."" [GOC:bf, PMID:15269788]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0044319']	['ITGB1', 'ITGA5']
1176	GO:BP	GO:0071498	cellular response to fluid shear stress	0.0297687705064133	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:mah]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0033554', 'GO:0034405']	['SRC', 'PTK2B']
1179	GO:BP	GO:0046629	gamma-delta T cell activation	0.0297687705064133	True	"""The change in morphology and behavior of a gamma-delta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:add]"	20	118	2	15719	0.0169491525423728	0.1	query_1	['GO:0042110']	['ITK', 'SYK']
1183	GO:BP	GO:0090630	activation of GTPase activity	0.0298524065493325	True	"""Any process that initiates the activity of an inactive GTPase through the replacement of GDP by GTP."" [GOC:dph, GOC:mah, GOC:tb]"	111	118	4	15719	0.0338983050847457	0.036036036036036	query_1	['GO:0043547']	['RAPGEF1', 'CRK', 'PTK2B', 'CRKL']
122	GO:CC	GO:0031258	lamellipodium membrane	0.0307862678007321	True	"""The portion of the plasma membrane surrounding a lamellipodium."" [GOC:mah]"	21	118	2	16420	0.0169491525423728	0.0952380952380952	query_1	['GO:0030027', 'GO:0031253', 'GO:0031256']	['ITGAV', 'ITGB3']
254	REAC	REAC:R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	0.0310097215403307	True	Signaling by cytosolic FGFR1 fusion mutants	16	108	2	10022	0.0185185185185185	0.125	query_1	['REAC:R-HSA-1839124']	['PIK3R1', 'GAB2']
253	REAC	REAC:R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	0.0310097215403307	True	Gastrin-CREB signalling pathway via PKC and MAPK	16	108	2	10022	0.0185185185185185	0.125	query_1	['REAC:R-HSA-416476']	['SOS1', 'EGFR']
252	REAC	REAC:R-HSA-5218921	VEGFR2 mediated cell proliferation	0.0310097215403307	True	VEGFR2 mediated cell proliferation	16	108	2	10022	0.0185185185185185	0.125	query_1	['REAC:R-HSA-4420097']	['KDR', 'PLCG1']
1186	GO:BP	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.031432008821919	True	"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]"	1963	118	24	15719	0.2033898305084746	0.0122261844116148	query_1	['GO:0006139', 'GO:0019219', 'GO:0031325', 'GO:0051173']	['MLX', 'MET', 'MLXIPL', 'SRC', 'SPP1', 'TGFB3', 'PIK3R1', 'HGF', 'RET', 'SHC1', 'BUD23', 'NCF1', 'BCL7B', 'SMARCA5', 'GTF2I', 'EGFR', 'RFC2', 'ERBB2', 'CDH1', 'TRMT112', 'PTK2B', 'VEGFA', 'AGRN', 'BAZ1B']
1185	GO:BP	GO:1904062	regulation of monoatomic cation transmembrane transport	0.031432008821919	True	"""Any process that modulates the frequency, rate or extent of cation transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:15304482]"	319	118	7	15719	0.059322033898305	0.0219435736677116	query_1	['GO:0034765', 'GO:0098655']	['ITGB1', 'ITGB3', 'PLCG2', 'FYN', 'LYN', 'PLCG1', 'PTK2B']
1184	GO:BP	GO:0010952	positive regulation of peptidase activity	0.031432008821919	True	"""Any process that increases the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	175	118	5	15719	0.0423728813559322	0.0285714285714285	query_1	['GO:0045862', 'GO:0051345', 'GO:0052547']	['RET', 'FYN', 'LYN', 'SYK', 'LCK']
1187	GO:BP	GO:0032615	interleukin-12 production	0.031445038353911	True	"""The appearance of interleukin-12 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]"	60	118	3	15719	0.0254237288135593	0.05	query_1	['GO:0001816']	['PLCG2', 'SYK', 'THBS1']
1188	GO:BP	GO:0032655	regulation of interleukin-12 production	0.031445038353911	True	"""Any process that modulates the frequency, rate, or extent of interleukin-12 production."" [GOC:mah]"	60	118	3	15719	0.0254237288135593	0.05	query_1	['GO:0001817', 'GO:0032615']	['PLCG2', 'SYK', 'THBS1']
1189	GO:BP	GO:0030199	collagen fibril organization	0.031445038353911	True	"""Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix."" [GOC:mah, ISBN:0815316194]"	60	118	3	15719	0.0254237288135593	0.05	query_1	['GO:0030198', 'GO:0097435']	['LOX', 'LOXL1', 'EMILIN1']
1190	GO:BP	GO:0050922	negative regulation of chemotaxis	0.031445038353911	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient."" [GOC:ai]"	60	118	3	15719	0.0254237288135593	0.05	query_1	['GO:0006935', 'GO:0032102', 'GO:0040013', 'GO:0050920']	['NRP1', 'THBS1', 'SEMA4D']
1191	GO:BP	GO:0043200	response to amino acid	0.0315181144691746	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups."" [GOC:ef, GOC:mlg]"	113	118	4	15719	0.0338983050847457	0.0353982300884955	query_1	['GO:0001101', 'GO:0010243', 'GO:1901700']	['FYN', 'LYN', 'EGFR', 'PDGFRA']
123	GO:CC	GO:0099512	supramolecular fiber	0.0318510886785192	True	"""A polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:dos]"	976	118	14	16420	0.1186440677966101	0.0143442622950819	query_1	['GO:0099081']	['SRC', 'LTBP1', 'FYN', 'FBLN5', 'JAM3', 'FBN1', 'VCL', 'FBN2', 'MFAP2', 'MFAP5', 'CLIP2', 'NRP1', 'ELN', 'MFAP4']
1201	GO:BP	GO:0031290	retinal ganglion cell axon guidance	0.0322031976625209	True	"""The process in which the migration of an axon growth cone of a retinal ganglion cell (RGC) is directed to its target in the brain in response to a combination of attractive and repulsive cues."" [GOC:ejs]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0007411']	['VEGFA', 'NRP1']
1200	GO:BP	GO:0035584	calcium-mediated signaling using intracellular calcium source	0.0322031976625209	True	"""The series of molecular signals in which a cell uses calcium ions released from an intracellular store to convert a signal into a response."" [GOC:bf, GOC:BHF, PMID:20192754]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0019722']	['KDR', 'VCAM1']
1199	GO:BP	GO:0051590	positive regulation of neurotransmitter transport	0.0322031976625209	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0006836', 'GO:0051050', 'GO:0051588']	['ITGB1', 'STX1A']
1198	GO:BP	GO:0018209	peptidyl-serine modification	0.0322031976625209	True	"""The modification of peptidyl-serine."" [GOC:go_curators]"	321	118	7	15719	0.059322033898305	0.0218068535825545	query_1	['GO:0018193']	['MLXIPL', 'SRC', 'HGF', 'RET', 'EGFR', 'SYK', 'VEGFA']
1197	GO:BP	GO:0051882	mitochondrial depolarization	0.0322031976625209	True	"""The process in which the potential difference across the mitochondrial membrane is reduced from its steady state level."" [Wikipedia:Depolarization, Wikipedia:Mitochondrion]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0051881', 'GO:0051899']	['SRC', 'KDR']
1196	GO:BP	GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.0322031976625209	True	"""The multiplication or reproduction of blood vessel endothelial cells, resulting in the expansion of a cell population contributing to sprouting angiogenesis."" [GOC:dph, GOC:tb, PMID:16391003]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0001935', 'GO:0002040']	['VEGFA', 'THBS1']
1195	GO:BP	GO:0033005	positive regulation of mast cell activation	0.0322031976625209	True	"""Any process that activates or increases the frequency, rate, or extent of mast cell activation."" [GOC:mah]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0002696', 'GO:0033003', 'GO:0045576']	['SYK', 'GAB2']
1194	GO:BP	GO:0010888	negative regulation of lipid storage	0.0322031976625209	True	"""Any process that decreases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0010883', 'GO:0019915', 'GO:1905953']	['ITGAV', 'ITGB3']
1193	GO:BP	GO:0010557	positive regulation of macromolecule biosynthetic process	0.0322031976625209	True	"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	1860	118	23	15719	0.1949152542372881	0.0123655913978494	query_1	['GO:0009059', 'GO:0009891', 'GO:0010556', 'GO:0010604']	['MLX', 'MET', 'MLXIPL', 'SRC', 'SPP1', 'TGFB3', 'PIK3R1', 'HGF', 'RET', 'SHC1', 'NCF1', 'SMARCA5', 'GTF2I', 'EGFR', 'RFC2', 'KDR', 'ERBB2', 'CDH1', 'PTK2B', 'VEGFA', 'AGRN', 'BAZ1B', 'THBS1']
1192	GO:BP	GO:0048485	sympathetic nervous system development	0.0322031976625209	True	"""The process whose specific outcome is the progression of the sympathetic nervous system over time, from its formation to the mature structure. The sympathetic nervous system is one of the two divisions of the vertebrate autonomic nervous system (the other being the parasympathetic nervous system). The sympathetic preganglionic neurons have their cell bodies in the thoracic and lumbar regions of the spinal cord and connect to the paravertebral chain of sympathetic ganglia. Innervate heart and blood vessels, sweat glands, viscera and the adrenal medulla. Most sympathetic neurons, but not all, use noradrenaline as a post-ganglionic neurotransmitter."" [FMA:9906, GOC:jid, GOC:sr]"	21	118	2	15719	0.0169491525423728	0.0952380952380952	query_1	['GO:0048483', 'GO:0048731']	['NRP2', 'NRP1']
1202	GO:BP	GO:0032481	positive regulation of type I interferon production	0.0325653313527948	True	"""Any process that activates or increases the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, GOC:mah]"	61	118	3	15719	0.0254237288135593	0.0491803278688524	query_1	['GO:0001819', 'GO:0032479', 'GO:0032606']	['PLCG2', 'SYK', 'PTPN11']
1203	GO:BP	GO:0003006	developmental process involved in reproduction	0.0326665703472687	True	"""A developmental process in which a progressive change in the state of some part of an organism, germline or somatic, specifically contributes to its ability to form offspring."" [GOC:dph, GOC:isa_complete]"	941	118	14	15719	0.1186440677966101	0.0148777895855472	query_1	['GO:0022414', 'GO:0032502']	['FKBP6', 'SRC', 'SPP1', 'TNC', 'JAM3', 'KDR', 'PTK2B', 'VEGFA', 'CRKL', 'ADAM15', 'CBL', 'JAM2', 'PTPN11', 'PDGFRA']
255	REAC	REAC:R-HSA-9013404	RAC2 GTPase cycle	0.0327042068713392	True	RAC2 GTPase cycle	85	108	4	10022	0.037037037037037	0.0470588235294117	query_1	['REAC:R-HSA-9012999']	['ITGB1', 'PIK3R1', 'NCF1', 'VAV1']
1204	GO:BP	GO:0031349	positive regulation of defense response	0.0335818996238045	True	"""Any process that activates or increases the frequency, rate or extent of a defense response."" [GOC:mah]"	404	118	8	15719	0.0677966101694915	0.0198019801980198	query_1	['GO:0006952', 'GO:0031347', 'GO:0048584']	['SRC', 'PLCG2', 'FYN', 'LYN', 'VAV1', 'SYK', 'FCGR1A', 'EMILIN1']
1205	GO:BP	GO:0042129	regulation of T cell proliferation	0.0338387634233615	True	"""Any process that modulates the frequency, rate or extent of T cell proliferation."" [GOC:jl]"	179	118	5	15719	0.0423728813559322	0.0279329608938547	query_1	['GO:0042098', 'GO:0050670', 'GO:0050863']	['SOS1', 'ZAP70', 'SYK', 'ERBB2', 'VCAM1']
1206	GO:BP	GO:0006360	transcription by RNA polymerase I	0.0339242119434151	True	"""The synthesis of RNA from a DNA template by RNA polymerase I (RNAP I), originating at an RNAP I promoter."" [GOC:jl, GOC:txnOH]"	62	118	3	15719	0.0254237288135593	0.0483870967741935	query_1	['GO:0006351']	['SMARCA5', 'ERBB2', 'BAZ1B']
