Autosomal recessive cutis laxa type 2, classic type	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
352	GO:BP	GO:0045807	positive regulation of endocytosis	0.0185480099214282	True	"""Any process that activates or increases the frequency, rate or extent of endocytosis."" [GOC:go_curators]"	151	97	5	15719	0.0515463917525773	0.0331125827814569	query_1	['GO:0006897', 'GO:0030100', 'GO:0051050', 'GO:0051130']	['C3', 'FLOT1', 'TSG101', 'VPS28', 'CBL']
354	GO:BP	GO:0033673	negative regulation of kinase activity	0.0187657717021893	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:mah]"	221	97	6	15719	0.0618556701030927	0.0271493212669683	query_1	['GO:0042326', 'GO:0043549', 'GO:0051348']	['AIDA', 'TSG101', 'CHMP6', 'AGT', 'CASP3', 'CBL']
353	GO:BP	GO:0044092	negative regulation of molecular function	0.0187657717021893	True	"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	971	97	14	15719	0.1443298969072164	0.0144181256436663	query_1	['GO:0065009']	['AGTR2', 'AIDA', 'TSG101', 'CHMP6', 'AGT', 'SLN', 'TIMP3', 'CASP3', 'PLN', 'ACE', 'TP53', 'CYLD', 'CBL', 'MITD1']
355	GO:BP	GO:0006886	intracellular protein transport	0.0188153402068378	True	"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]"	865	97	13	15719	0.134020618556701	0.015028901734104	query_1	['GO:0008104', 'GO:0015031', 'GO:0046907']	['AP1G2', 'HGS', 'VPS4A', 'CHMP4B', 'STAM2', 'TSG101', 'CHMP4A', 'AGT', 'STAM', 'VPS37C', 'VPS28', 'ATP6AP1', 'TP53']
57	REAC	REAC:R-HSA-6794362	Protein-protein interactions at synapses	0.0191164256572181	True	Protein-protein interactions at synapses	79	78	4	10022	0.0512820512820512	0.050632911392405	query_1	['REAC:R-HSA-112316']	['LRFN3', 'FLOT1', 'FLOT2', 'RTN3']
118	GO:CC	GO:0005789	endoplasmic reticulum membrane	0.0192904318728352	True	"""The lipid bilayer surrounding the endoplasmic reticulum."" [GOC:mah]"	1090	100	14	16420	0.14	0.0128440366972477	query_1	['GO:0031090', 'GO:0042175', 'GO:0098827']	['TMEM199', 'CCDC115', 'ATP6AP2', 'DMPK', 'SLN', 'PDIA6', 'PLN', 'ATP6AP1', 'ATL1', 'ATP2A1', 'RTN3', 'SPAST', 'VMA21', 'SARAF']
58	REAC	REAC:R-HSA-9013420	RHOU GTPase cycle	0.0194121189025569	True	RHOU GTPase cycle	39	78	3	10022	0.0384615384615384	0.0769230769230769	query_1	['REAC:R-HSA-9012999']	['HGS', 'STAM2', 'STAM']
119	GO:CC	GO:0016324	apical plasma membrane	0.0195606148639993	True	"""The region of the plasma membrane located at the apical end of the cell."" [GOC:curators]"	359	100	7	16420	0.07	0.0194986072423398	query_1	['GO:0045177', 'GO:0098590']	['ATP6AP2', 'TCIRG1', 'ATP6V0A4', 'ATP6V0D1', 'ATP6V1E1', 'ATP6V1A', 'ATP6V0D2']
120	GO:CC	GO:0098827	endoplasmic reticulum subcompartment	0.0195779163559016	True	"""A distinct region of the endoplasmic reticulum."" [GOC:dos]"	1094	100	14	16420	0.14	0.0127970749542961	query_1	['GO:0005783', 'GO:0031984']	['TMEM199', 'CCDC115', 'ATP6AP2', 'DMPK', 'SLN', 'PDIA6', 'PLN', 'ATP6AP1', 'ATL1', 'ATP2A1', 'RTN3', 'SPAST', 'VMA21', 'SARAF']
356	GO:BP	GO:0010959	regulation of metal ion transport	0.02005155211109	True	"""Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]"	386	97	8	15719	0.0824742268041237	0.0207253886010362	query_1	['GO:0030001', 'GO:0043269']	['HSPA2', 'DMPK', 'AGT', 'SLN', 'PLN', 'ATP2A1', 'ACE', 'SARAF']
357	GO:BP	GO:0003013	circulatory system process	0.0202994372260356	True	"""A organ system process carried out by any of the organs or tissues of the circulatory system. The circulatory system is an organ system that moves extracellular fluids to and from tissue within a multicellular organism."" [GOC:mtg_cardio]"	570	97	10	15719	0.1030927835051546	0.0175438596491228	query_1	['GO:0003008']	['ANPEP', 'AGTR1', 'AGTR2', 'ATP6AP2', 'DMPK', 'AGT', 'REN', 'PLN', 'ATP2A1', 'ACE']
361	GO:BP	GO:0010663	positive regulation of striated muscle cell apoptotic process	0.0209528393276112	True	"""Any process that increases the rate or extent of striated muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a striated muscle cell and result in its death."" [GOC:dph, GOC:mtg_apoptosis, GOC:tb]"	13	97	2	15719	0.0206185567010309	0.1538461538461538	query_1	['GO:0010658', 'GO:0010661', 'GO:0010662']	['AGT', 'TP53']
360	GO:BP	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	0.0209528393276112	True	"""Any process that increases the rate or extent of cardiac cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a cardiac muscle cell and result in its death."" [GOC:dph, GOC:mtg_apoptosis, GOC:tb]"	13	97	2	15719	0.0206185567010309	0.1538461538461538	query_1	['GO:0010659', 'GO:0010663', 'GO:0010665']	['AGT', 'TP53']
359	GO:BP	GO:1901077	regulation of relaxation of muscle	0.0209528393276112	True	"""Any process that modulates the frequency, rate or extent of relaxation of muscle."" [GOC:TermGenie]"	13	97	2	15719	0.0206185567010309	0.1538461538461538	query_1	['GO:0090075', 'GO:0090257']	['SLN', 'PLN']
358	GO:BP	GO:0002468	dendritic cell antigen processing and presentation	0.0209528393276112	True	"""The process in which a dendritic cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591]"	13	97	2	15719	0.0206185567010309	0.1538461538461538	query_1	['GO:0019882']	['FGL2', 'CD68']
362	GO:BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	0.0209889008175264	True	"""Any process that decreases the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF]"	95	97	4	15719	0.0412371134020618	0.0421052631578947	query_1	['GO:0048585', 'GO:0071363', 'GO:0090287']	['HGS', 'AGTR2', 'LEMD2', 'AGT']
363	GO:BP	GO:0097300	programmed necrotic cell death	0.0211405090449397	True	"""A necrotic cell death process that results from the activation of endogenous cellular processes, such as signaling involving death domain receptors or Toll-like receptors."" [GOC:mtg_apoptosis, PMID:21760595]"	46	97	3	15719	0.0309278350515463	0.0652173913043478	query_1	['GO:0012501', 'GO:0070265']	['SPATA2', 'TP53', 'CYLD']
364	GO:BP	GO:0072657	protein localization to membrane	0.0211995036278164	True	"""A process in which a protein is transported to, or maintained in, a specific location in a membrane."" [GOC:mah]"	575	97	10	15719	0.1030927835051546	0.017391304347826	query_1	['GO:0008104', 'GO:0051668']	['HGS', 'VPS4A', 'CHMP4B', 'FLOT1', 'TM9SF1', 'CHMP4A', 'FLOT2', 'VPS37C', 'ATP6AP1', 'SORBS1']
365	GO:BP	GO:0044089	positive regulation of cellular component biogenesis	0.0212195287494624	True	"""Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]"	481	97	9	15719	0.0927835051546391	0.0187110187110187	query_1	['GO:0044085', 'GO:0044087', 'GO:0048522']	['CHMP2A', 'HGS', 'VPS4A', 'VPS4B', 'FLOT1', 'TSG101', 'AGT', 'STAM', 'TP53']
121	GO:CC	GO:0098562	cytoplasmic side of membrane	0.0215137467426069	True	"""The side of a membrane that faces the cytoplasm."" [GOC:dos]"	197	100	5	16420	0.05	0.0253807106598984	query_1	['GO:0098552']	['CHMP4B', 'CHMP4A', 'LITAF', 'CHMP4C', 'CYLD']
366	GO:BP	GO:0007010	cytoskeleton organization	0.0215701250398911	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]"	1444	97	18	15719	0.1855670103092783	0.0124653739612188	query_1	['GO:0006996']	['CGNL1', 'CHMP2A', 'CHMP2B', 'CHMP1A', 'VPS4A', 'CHMP1B', 'CHMP4B', 'VPS4B', 'SH3BP1', 'CHMP4A', 'CHMP6', 'CHMP7', 'CHMP5', 'CHMP3', 'CHMP4C', 'SORBS1', 'CYLD', 'SPAST']
122	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.0219685315481101	True	"""The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane."" [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]"	1111	100	14	16420	0.14	0.0126012601260126	query_1	['GO:0012505', 'GO:0016020']	['TMEM199', 'CCDC115', 'ATP6AP2', 'DMPK', 'SLN', 'PDIA6', 'PLN', 'ATP6AP1', 'ATL1', 'ATP2A1', 'RTN3', 'SPAST', 'VMA21', 'SARAF']
367	GO:BP	GO:1901019	regulation of calcium ion transmembrane transporter activity	0.0223232817194621	True	"""Any process that modulates the frequency, rate or extent of calcium ion transmembrane transporter activity."" [GOC:BHF, GOC:TermGenie]"	97	97	4	15719	0.0412371134020618	0.0412371134020618	query_1	['GO:0032412', 'GO:1903169']	['HSPA2', 'SLN', 'PLN', 'ATP2A1']
368	GO:BP	GO:0051047	positive regulation of secretion	0.0232095471538108	True	"""Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]"	312	97	7	15719	0.0721649484536082	0.0224358974358974	query_1	['GO:0046903', 'GO:0051046', 'GO:0051050']	['CHMP2A', 'HGS', 'VPS4A', 'VPS4B', 'TSG101', 'AGT', 'STAM']
123	GO:CC	GO:0030137	COPI-coated vesicle	0.0233789290616612	True	"""A vesicle with a coat formed of the COPI coat complex proteins. COPI-coated vesicles are found associated with Golgi membranes at steady state, are involved in Golgi to endoplasmic reticulum (retrograde) vesicle transport, and possibly also in intra-Golgi transport."" [GOC:mah, PMID:11252894]"	22	100	2	16420	0.02	0.0909090909090909	query_1	['GO:0005798', 'GO:0030135']	['TMEM199', 'CCDC115']
370	GO:BP	GO:0046677	response to antibiotic	0.0234237009729015	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antibiotic stimulus. An antibiotic is a chemical substance produced by a microorganism which has the capacity to inhibit the growth of or to kill other microorganisms."" [GOC:ai, GOC:ef]"	48	97	3	15719	0.0309278350515463	0.0625	query_1	['GO:0042221']	['CASP3', 'TP53', 'CBL']
369	GO:BP	GO:0140353	lipid export from cell	0.0234237009729015	True	"""The directed movement of a lipid from a cell, into the extracellular region."" [GOC:pg]"	48	97	3	15719	0.0309278350515463	0.0625	query_1	['GO:0006869', 'GO:0140352']	['AGTR1', 'AGT', 'REN']
374	GO:BP	GO:0060047	heart contraction	0.0235112375640695	True	"""The multicellular organismal process in which the heart decreases in volume in a characteristic way to propel blood through the body."" [GOC:dph]"	234	97	6	15719	0.0618556701030927	0.0256410256410256	query_1	['GO:0003015', 'GO:0008015']	['AGTR2', 'DMPK', 'AGT', 'PLN', 'ATP2A1', 'ACE']
373	GO:BP	GO:0032940	secretion by cell	0.0235112375640695	True	"""The controlled release of a substance by a cell."" [GOC:mah]"	787	97	12	15719	0.1237113402061855	0.0152477763659466	query_1	['GO:0046903', 'GO:0140352']	['AGTR1', 'CHMP2A', 'HGS', 'VPS4A', 'VPS4B', 'TSG101', 'AGT', 'STAM', 'REN', 'TCIRG1', 'TMEM79', 'CBL']
371	GO:BP	GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	0.0235112375640695	True	"""The regulation of blood pressure mediated by detection of stimuli and a neurological response."" [GOC:mtg_cardio, ISBN:0721643949]"	14	97	2	15719	0.0206185567010309	0.1428571428571428	query_1	['GO:0003073', 'GO:0050877']	['AGTR2', 'AGT']
372	GO:BP	GO:1902902	negative regulation of autophagosome assembly	0.0235112375640695	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of autophagosome assembly."" [GO_REF:0000058, GOC:als, GOC:autophagy, GOC:TermGenie, PMID:21975012]"	14	97	2	15719	0.0206185567010309	0.1428571428571428	query_1	['GO:0000045', 'GO:0016242', 'GO:1902116', 'GO:2000785']	['CHMP4B', 'CHMP4A']
375	GO:BP	GO:0043409	negative regulation of MAPK cascade	0.0248512295094589	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the MAPKKK cascade."" [GOC:go_curators]"	164	97	5	15719	0.0515463917525773	0.0304878048780487	query_1	['GO:0000165', 'GO:0043408', 'GO:1902532']	['AIDA', 'LEMD2', 'AGT', 'TIMP3', 'CYLD']
124	GO:CC	GO:1902495	transmembrane transporter complex	0.0249643033399126	True	"""A transmembrane protein complex which enables the transfer of a substance from one side of a membrane to the other."" [GOC:bhm, GOC:TermGenie, PMID:18024586]"	379	100	7	16420	0.07	0.0184696569920844	query_1	['GO:0098796', 'GO:1990351']	['ATP6V0A2', 'HSPA2', 'ATP6V0D1', 'PLN', 'ATP6V1A', 'ATP2A1', 'ATP6V0C']
376	GO:BP	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	0.0258904290496007	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]"	50	97	3	15719	0.0309278350515463	0.06	query_1	['GO:0001933', 'GO:0018108', 'GO:0050730']	['TSG101', 'CHMP6', 'CBL']
381	GO:BP	GO:0034349	glial cell apoptotic process	0.0265151609262313	True	"""Any apoptotic process in a glial cell, a non-neuronal cell of the nervous system."" [CL:0000125, GOC:mtg_apoptosis, GOC:sart]"	15	97	2	15719	0.0206185567010309	0.1333333333333333	query_1	['GO:0006915']	['CASP3', 'TP53']
380	GO:BP	GO:0034116	positive regulation of heterotypic cell-cell adhesion	0.0265151609262313	True	"""Any process that activates or increases the frequency, rate, or extent of heterotypic cell-cell adhesion."" [GOC:add]"	15	97	2	15719	0.0206185567010309	0.1333333333333333	query_1	['GO:0022409', 'GO:0034113', 'GO:0034114']	['FLOT1', 'GCNT2']
377	GO:BP	GO:0018119	peptidyl-cysteine S-nitrosylation	0.0265151609262313	True	"""The covalent addition of a nitric oxide (NO) group to the sulphur (S) atom of a cysteine residue in a protein, to form peptidyl-S-nitrosyl-L-cysteine."" [RESID:AA0230]"	15	97	2	15719	0.0206185567010309	0.1333333333333333	query_1	['GO:0017014', 'GO:0018198']	['TBC1D24', 'ACE']
378	GO:BP	GO:0017014	protein nitrosylation	0.0265151609262313	True	"""The covalent addition of a nitric oxide group to an amino acid within a protein."" [GOC:ai, PMID:20972426]"	15	97	2	15719	0.0206185567010309	0.1333333333333333	query_1	['GO:0036211']	['TBC1D24', 'ACE']
379	GO:BP	GO:0034374	low-density lipoprotein particle remodeling	0.0265151609262313	True	"""The acquisition, loss or modification of a protein or lipid within a low-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase, with the subsequent loss of free fatty acid, and the transfer of cholesterol esters from LDL to a triglyceride-rich lipoprotein particle by cholesteryl ester transfer protein (CETP), with the simultaneous transfer of triglyceride to LDL."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]"	15	97	2	15719	0.0206185567010309	0.1333333333333333	query_1	['GO:0034369']	['AGTR1', 'AGT']
382	GO:BP	GO:0048771	tissue remodeling	0.0270362728506206	True	"""The reorganization or renovation of existing tissues. This process can either change the characteristics of a tissue such as in blood vessel remodeling, or result in the dynamic equilibrium of a tissue such as in bone remodeling."" [GOC:ebc]"	168	97	5	15719	0.0515463917525773	0.0297619047619047	query_1	['GO:0032501']	['AGTR2', 'AGT', 'TCIRG1', 'ACE', 'TP53']
383	GO:BP	GO:0046903	secretion	0.0282326765103754	True	"""The controlled release of a substance by a cell or a tissue."" [GOC:ai]"	915	97	13	15719	0.134020618556701	0.014207650273224	query_1	['GO:0006810']	['AGTR1', 'CHMP2A', 'HGS', 'VPS4A', 'VPS4B', 'TSG101', 'AGT', 'STAM', 'REN', 'TCIRG1', 'TMEM79', 'ACE', 'CBL']
59	REAC	REAC:R-HSA-8856828	Clathrin-mediated endocytosis	0.0284713865888041	True	Clathrin-mediated endocytosis	143	78	5	10022	0.0641025641025641	0.0349650349650349	query_1	['REAC:R-HSA-199991']	['AGTR1', 'HGS', 'STAM2', 'STAM', 'CBL']
384	GO:BP	GO:0003015	heart process	0.0285936811484312	True	"""A circulatory system process carried out by the heart. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:mtg_cardio]"	245	97	6	15719	0.0618556701030927	0.0244897959183673	query_1	['GO:0003013']	['AGTR2', 'DMPK', 'AGT', 'PLN', 'ATP2A1', 'ACE']
385	GO:BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.0285936811484312	True	"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]"	245	97	6	15719	0.0618556701030927	0.0244897959183673	query_1	['GO:0001932', 'GO:0018108']	['TSG101', 'CHMP6', 'AGT', 'ACE', 'TP53', 'CBL']
386	GO:BP	GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	0.0296385490768059	True	"""The targeting of proteins to a membrane that occurs after their translation. Some secretory proteins exhibit posttranslational transport into the endoplasmic reticulum (ER) lumen: they are synthesized in their entirety on free cytosolic ribosomes and then released into the cytosol, where they are bound by chaperones which keep them in an unfolded state, and subsequently are translocated across the ER membrane."" [ISBN:0716731363]"	16	97	2	15719	0.0206185567010309	0.125	query_1	['GO:0006612', 'GO:0045047']	['CHMP4B', 'CHMP4A']
387	GO:BP	GO:0010744	positive regulation of macrophage derived foam cell differentiation	0.0296385490768059	True	"""Any process that increases the rate, frequency or extent of macrophage derived foam cell differentiation. Macrophage derived foam cell differentiation is the process in which a macrophage acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions."" [GOC:add, GOC:dph, GOC:tb]"	16	97	2	15719	0.0206185567010309	0.125	query_1	['GO:0010742', 'GO:0010743', 'GO:0045597']	['AGTR1', 'AGT']
388	GO:BP	GO:0014819	regulation of skeletal muscle contraction	0.0296385490768059	True	"""Any process that modulates the frequency, rate or extent of skeletal muscle contraction."" [GOC:ef, GOC:mtg_muscle]"	16	97	2	15719	0.0206185567010309	0.125	query_1	['GO:0003009', 'GO:0006942']	['DMPK', 'ATP2A1']
