Waardenburg syndrome type 2	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
904	GO:BP	GO:0034599	cellular response to oxidative stress	0.0027972847157305	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:mah]"	278	106	10	21110	0.0943396226415094	0.0359712230215827	query_1	['GO:0006979', 'GO:0062197']	['MET', 'SRC', 'EDNRA', 'HGF', 'PYCR1', 'PXN', 'FYN', 'EGFR', 'EDN1', 'PDGFRA']
905	GO:BP	GO:0051017	actin filament bundle assembly	0.002802369898326	True	"""The assembly of actin filament bundles; actin filaments are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness."" [GOC:ai]"	159	106	8	21110	0.0754716981132075	0.050314465408805	query_1	['GO:0022607', 'GO:0061572']	['MET', 'ITGB5', 'SRC', 'TGFB3', 'PIK3R1', 'PXN', 'PTK2B', 'TGFBR1']
906	REAC	REAC:R-HSA-187037	Signaling by NTRK1 (TRKA)	0.0028299601569381	True	Signaling by NTRK1 (TRKA)	112	96	8	10790	0.0833333333333333	0.0714285714285714	query_1	['REAC:R-HSA-166520']	['RAPGEF1', 'PIK3R1', 'CRK', 'SHC1', 'SOS1', 'PLCG1', 'SH3GL2', 'CRKL']
907	GO:BP	GO:0010762	regulation of fibroblast migration	0.0029178861963722	True	"""Any process that modulates the rate, frequency or extent of fibroblast cell migration. Fibroblast cell migration is accomplished by extension and retraction of a pseudopodium."" [GOC:dph, GOC:tb]"	39	106	5	21110	0.0471698113207547	0.1282051282051282	query_1	['GO:0010761', 'GO:0030334']	['ITGB1', 'ITGB3', 'TGFB1', 'PTK2', 'THBS1']
908	GO:BP	GO:0071634	regulation of transforming growth factor beta production	0.0029178861963722	True	"""Any process that modulates the frequency, rate, or extent of production of transforming growth factor-beta."" [GOC:mah]"	39	106	5	21110	0.0471698113207547	0.1282051282051282	query_1	['GO:0001817', 'GO:0071604']	['FN1', 'ITGAV', 'CD2AP', 'ITGB6', 'THBS1']
909	GO:BP	GO:0001990	regulation of systemic arterial blood pressure by hormone	0.0029178861963722	True	"""The process in which hormones modulate the force with which blood passes through the circulatory system. A hormone is one of a group of substances formed in very small amounts in one specialized organ or group of cells and carried (sometimes in the bloodstream) to another organ or group of cells, in the same organism, upon which they have a specific regulatory action."" [GOC:mtg_cardio, ISBN:0721643949]"	39	106	5	21110	0.0471698113207547	0.1282051282051282	query_1	['GO:0003044', 'GO:0050886']	['EDN2', 'EDN3', 'EDN1', 'ECE1', 'EDNRB']
910	CORUM	CORUM:2383	ITGA5-ITGB1-FN1-TGM2 complex	0.0029229199131756	True	ITGA5-ITGB1-FN1-TGM2 complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['ITGB1', 'FN1', 'ITGA5']
911	CORUM	CORUM:2456	MET-CIN85-SH3GL3-CBL complex, HGF stimulated	0.0029229199131756	True	MET-CIN85-SH3GL3-CBL complex, HGF stimulated	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['MET', 'SH3KBP1', 'CBL']
912	CORUM	CORUM:2850	ITGA5-ITGB1-FN-1-NOV complex	0.0029229199131756	True	ITGA5-ITGB1-FN-1-NOV complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['ITGB1', 'FN1', 'ITGA5']
913	CORUM	CORUM:2896	ITGA2b-ITGB3-CD47-FAK complex	0.0029229199131756	True	ITGA2b-ITGB3-CD47-FAK complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['ITGB3', 'ITGA2B', 'PTK2']
914	CORUM	CORUM:6193	ADAM12-alphaVbeta3-integrin-MMP-14 complex	0.0029229199131756	True	ADAM12-alphaVbeta3-integrin-MMP-14 complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['ITGAV', 'ITGB3', 'ADAM12']
915	CORUM	CORUM:6842	EphA1 receptor signaling complex	0.0029229199131756	True	EphA1 receptor signaling complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['PIK3R1', 'PTK2B', 'LCK']
916	CORUM	CORUM:6990	THSD1-FAK-talin-vinculin complex	0.0029229199131756	True	THSD1-FAK-talin-vinculin complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['VCL', 'TLN1', 'PTK2']
917	CORUM	CORUM:2376	ITGA2B-ITGB3-FN1-TGM2 complex	0.0029229199131756	True	ITGA2B-ITGB3-FN1-TGM2 complex	4	52	3	3383	0.0576923076923076	0.75	query_1	['CORUM:0000000']	['FN1', 'ITGB3', 'ITGA2B']
918	REAC	REAC:R-HSA-8875513	MET interacts with TNS proteins	0.0029296629795945	True	MET interacts with TNS proteins	5	96	3	10790	0.03125	0.6	query_1	['REAC:R-HSA-8875878']	['MET', 'ITGB1', 'HGF']
919	REAC	REAC:R-HSA-8851907	MET activates PI3K/AKT signaling	0.0029296629795945	True	MET activates PI3K/AKT signaling	5	96	3	10790	0.03125	0.6	query_1	['REAC:R-HSA-6806834']	['MET', 'PIK3R1', 'HGF']
920	WP	WP:WP4747	Netrin-UNC5B signaling pathway	0.0029392174227694	True	Netrin-UNC5B signaling pathway	52	89	6	8133	0.0674157303370786	0.1153846153846153	query_1	['WP:000000']	['SRC', 'FYN', 'PTK2B', 'VCAM1', 'PTK2', 'PTPN11']
921	GO:MF	GO:0005021	vascular endothelial growth factor receptor activity	0.0029541260330859	True	"""Combining with a vascular endothelial growth factor (VEGF) receptor ligand and transmitting the signal across the plasma membrane to initiate a change in cell activity."" [GOC:mah, GOC:signaling, PMID:19909239]"	7	106	3	20195	0.0283018867924528	0.4285714285714285	query_1	['GO:0004714']	['NRP2', 'PDGFRA', 'FLT1']
922	GO:MF	GO:0016004	phospholipase activator activity	0.002973498062368	True	"""Binds to and increases the activity of a phospholipase, an enzyme that catalyzes of the hydrolysis of a glycerophospholipid."" [GOC:ai]"	22	106	4	20195	0.0377358490566037	0.1818181818181818	query_1	['GO:0060229']	['SRC', 'FYN', 'EGFR', 'LCK']
923	GO:MF	GO:0005158	insulin receptor binding	0.002973498062368	True	"""Binding to an insulin receptor."" [GOC:ai]"	22	106	4	20195	0.0377358490566037	0.1818181818181818	query_1	['GO:0005102', 'GO:0044877']	['SRC', 'PIK3R1', 'SHC1', 'PTPN11']
924	REAC	REAC:R-HSA-9700206	Signaling by ALK in cancer	0.0030186522485279	True	Signaling by ALK in cancer	53	96	6	10790	0.0625	0.1132075471698113	query_1	['REAC:R-HSA-5663202']	['FN1', 'PIK3R1', 'GRB2', 'VCL', 'PLCG1', 'EML4']
925	REAC	REAC:R-HSA-9725370	Signaling by ALK fusions and activated point mutants	0.0030186522485279	True	Signaling by ALK fusions and activated point mutants	53	96	6	10790	0.0625	0.1132075471698113	query_1	['REAC:R-HSA-9700206']	['FN1', 'PIK3R1', 'GRB2', 'VCL', 'PLCG1', 'EML4']
926	GO:BP	GO:0006979	response to oxidative stress	0.0030332256831279	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]"	425	106	12	21110	0.1132075471698113	0.028235294117647	query_1	['GO:0006950']	['MET', 'SRC', 'EDNRA', 'CRK', 'HGF', 'PYCR1', 'PXN', 'FYN', 'EGFR', 'EDN1', 'PTK2B', 'PDGFRA']
927	REAC	REAC:R-HSA-187687	Signalling to ERKs	0.0030876776882139	True	Signalling to ERKs	31	96	5	10790	0.0520833333333333	0.1612903225806451	query_1	['REAC:R-HSA-187037']	['RAPGEF1', 'CRK', 'SHC1', 'SOS1', 'CRKL']
928	REAC	REAC:R-HSA-389356	CD28 co-stimulation	0.0030876776882139	True	CD28 co-stimulation	31	96	5	10790	0.0520833333333333	0.1612903225806451	query_1	['REAC:R-HSA-388841']	['PIK3R1', 'FYN', 'LYN', 'VAV1', 'LCK']
929	GO:BP	GO:0055080	monoatomic cation homeostasis	0.0030891157123781	True	"""Any process involved in the maintenance of an internal steady state of monoatomic cations within an organism or cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:jid, GOC:mah]"	591	106	14	21110	0.1320754716981132	0.0236886632825719	query_1	['GO:0050801']	['KEL', 'EDN2', 'EDNRA', 'ITGB3', 'PLCG2', 'EDN3', 'LYN', 'TGFB1', 'PLCG1', 'EDN1', 'PTK2B', 'EDNRB', 'XK', 'LCK']
930	KEGG	KEGG:05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	0.0032030072937847	True	PD-L1 expression and PD-1 checkpoint pathway in cancer	89	85	7	8161	0.0823529411764705	0.0786516853932584	query_1	['KEGG:00000']	['PIK3R1', 'LAT', 'EGFR', 'PLCG1', 'EML4', 'LCK', 'PTPN11']
931	GO:BP	GO:0061572	actin filament bundle organization	0.0032251605900763	True	"""A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle."" [GOC:dph]"	162	106	8	21110	0.0754716981132075	0.0493827160493827	query_1	['GO:0007015']	['MET', 'ITGB5', 'SRC', 'TGFB3', 'PIK3R1', 'PXN', 'PTK2B', 'TGFBR1']
932	REAC	REAC:R-HSA-9703648	Signaling by FLT3 ITD and TKD mutants	0.0032395955561803	True	Signaling by FLT3 ITD and TKD mutants	15	96	4	10790	0.0416666666666666	0.2666666666666666	query_1	['REAC:R-HSA-9682385']	['PIK3R1', 'SOS1', 'GRB2', 'PTPN11']
933	GO:BP	GO:0009612	response to mechanical stimulus	0.0032461485481177	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:hb]"	219	106	9	21110	0.0849056603773584	0.0410958904109589	query_1	['GO:0009605', 'GO:0009628']	['SRC', 'ITGB3', 'TGFBR2', 'FYN', 'TGFB1', 'EDN1', 'PTK2B', 'PTK2', 'THBS1']
934	GO:BP	GO:0010863	positive regulation of phospholipase C activity	0.0033214624265494	True	"""Any process that increases the rate of phospholipase C activity."" [GOC:dph, GOC:tb]"	40	106	5	21110	0.0471698113207547	0.125	query_1	['GO:0010518', 'GO:1900274']	['EDNRA', 'ITK', 'EGFR', 'PDGFRA', 'FLT1']
935	GO:BP	GO:0060341	regulation of cellular localization	0.0034765278983959	True	"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]"	980	106	18	21110	0.1698113207547169	0.0183673469387755	query_1	['GO:0032879', 'GO:0050794', 'GO:0051641']	['ITGB1', 'CD2AP', 'SRC', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'FYN', 'TGFB1', 'PLK1', 'EGFR', 'VCL', 'ERBB2', 'CDH1', 'VEGFA', 'CRKL', 'ITGA3', 'PTPN11']
936	GO:MF	GO:0030545	signaling receptor regulator activity	0.0034919890234168	True	"""Binds to and modulates the activity of a receptor."" [GOC:ceb]"	546	106	13	20195	0.1226415094339622	0.0238095238095238	query_1	['GO:0098772']	['EDN2', 'VEGFB', 'KITLG', 'SPP1', 'TGFB3', 'FLT3LG', 'HGF', 'EDN3', 'TGFB1', 'EGFR', 'EDN1', 'VEGFA', 'PGF']
937	GO:MF	GO:0043274	phospholipase binding	0.0035849845038302	True	"""Binding to a phospholipase."" [GOC:jl]"	23	106	4	20195	0.0377358490566037	0.1739130434782608	query_1	['GO:0019899']	['SRC', 'FYN', 'SYK', 'LCK']
938	REAC	REAC:R-HSA-5654741	Signaling by FGFR3	0.0036338240488893	True	Signaling by FGFR3	32	96	5	10790	0.0520833333333333	0.15625	query_1	['REAC:R-HSA-190236']	['PIK3R1', 'SOS1', 'PLCG1', 'CBL', 'PTPN11']
939	HP	HP:0002088	Abnormal lung morphology	0.0036632549169348	True	Any structural anomaly of the lung.	1148	55	29	4851	0.5272727272727272	0.0252613240418118	query_1	['HP:0012252']	['CD2AP', 'KITLG', 'SPP1', 'EDNRA', 'TGFB3', 'PIK3R1', 'MITF', 'NEK9', 'ITK', 'PLCG2', 'SOS1', 'TGFBR2', 'TYR', 'LAT', 'SNAI2', 'SOX10', 'TGFB1', 'EGFR', 'SYK', 'ERBB2', 'SH3KBP1', 'MOGS', 'CRKL', 'EDNRB', 'TGFBR1', 'LCK', 'ITGA3', 'CBL', 'PTPN11']
940	WP	WP:WP395	IL-4 signaling pathway	0.0036640021849934	True	IL-4 signaling pathway	54	89	6	8133	0.0674157303370786	0.1111111111111111	query_1	['WP:000000']	['PIK3R1', 'SHC1', 'SOS1', 'GRB2', 'CBL', 'PTPN11']
941	REAC	REAC:R-HSA-2871796	FCERI mediated MAPK activation	0.0036812555919281	True	FCERI mediated MAPK activation	83	96	7	10790	0.0729166666666666	0.0843373493975903	query_1	['REAC:R-HSA-2454202']	['PLCG2', 'SOS1', 'LYN', 'LCP2', 'VAV1', 'SYK', 'PLCG1']
942	WP	WP:WP2253	Pilocytic astrocytoma	0.0036930212544377	True	Pilocytic astrocytoma	6	89	3	8133	0.0337078651685393	0.5	query_1	['WP:000000']	['SOS1', 'GRB2', 'PTPN11']
943	KEGG	KEGG:05161	Hepatitis B	0.0036979361780857	True	Hepatitis B	161	85	9	8161	0.1058823529411764	0.0559006211180124	query_1	['KEGG:00000']	['SRC', 'TGFB3', 'PIK3R1', 'SOS1', 'TGFBR2', 'GRB2', 'TGFB1', 'PTK2B', 'TGFBR1']
944	GO:BP	GO:0031532	actin cytoskeleton reorganization	0.0037006262835191	True	"""A process that is carried out at the cellular level which results in dynamic structural changes to the arrangement of constituent parts of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:ecd, GOC:mah]"	115	106	7	21110	0.0660377358490566	0.0608695652173913	query_1	['GO:0030036']	['BCAR1', 'CD2AP', 'SHC1', 'GRB2', 'TGFB1', 'PTK2B', 'PDGFRA']
945	GO:BP	GO:0030003	intracellular monoatomic cation homeostasis	0.0037520729228237	True	"""A homeostatic process involved in the maintenance of a steady state level of monoatomic cations within a cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:mah]"	515	106	13	21110	0.1226415094339622	0.0252427184466019	query_1	['GO:0006873', 'GO:0055080']	['KEL', 'EDN2', 'EDNRA', 'ITGB3', 'PLCG2', 'EDN3', 'LYN', 'TGFB1', 'PLCG1', 'EDN1', 'PTK2B', 'XK', 'LCK']
946	GO:BP	GO:0007423	sensory organ development	0.0037586407852391	True	"""The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure."" [GOC:go_curators]"	601	106	14	21110	0.1320754716981132	0.0232945091514143	query_1	['GO:0048513']	['EDNRA', 'TGFB3', 'MITF', 'SOS1', 'TGFBR2', 'TGFB1', 'EGFR', 'EDN1', 'VEGFA', 'ECE1', 'TGFBR1', 'PTPN11', 'PDGFRA', 'FLT1']
947	WP	WP:WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	0.0037918336237171	True	Brain-derived neurotrophic factor (BDNF) signaling pathway	144	89	9	8133	0.1011235955056179	0.0625	query_1	['WP:000000']	['SRC', 'SPP1', 'PIK3R1', 'SHC1', 'FYN', 'GRB2', 'PLCG1', 'PTK2B', 'PTPN11']
948	GO:BP	GO:0050801	monoatomic ion homeostasis	0.0038322576601942	True	"""Any process involved in the maintenance of an internal steady state of monoatomic ions within an organism or cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:ai]"	602	106	14	21110	0.1320754716981132	0.0232558139534883	query_1	['GO:0048878']	['KEL', 'EDN2', 'EDNRA', 'ITGB3', 'PLCG2', 'EDN3', 'LYN', 'TGFB1', 'PLCG1', 'EDN1', 'PTK2B', 'EDNRB', 'XK', 'LCK']
949	GO:BP	GO:0071677	positive regulation of mononuclear cell migration	0.0039034642848274	True	"""Any process that increases the rate, frequency or extent of mononuclear cell migration. Mononuclear cell migration is the movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]"	74	106	6	21110	0.0566037735849056	0.081081081081081	query_1	['GO:0002687', 'GO:0071674', 'GO:0071675']	['ITGB3', 'ITGA4', 'MADCAM1', 'TGFB1', 'PTK2B', 'JAM2']
950	KEGG	KEGG:05222	Small cell lung cancer	0.0039713205005898	True	Small cell lung cancer	92	85	7	8161	0.0823529411764705	0.0760869565217391	query_1	['KEGG:00000']	['ITGB1', 'FN1', 'ITGAV', 'PIK3R1', 'ITGA2B', 'PTK2', 'ITGA3']
951	HP	HP:0032064	Gastrointestinal eosinophilia	0.0041031529459279	True	Eosinophilic infiltration of one or more gastrointestinal organs. Gastrointestinal eosinophilia is a broad term for abnormal eosinophil accumulation in the GI tract, involving many different disease identities. These diseases include primary eosinophil associated gastrointestinal diseases, gastrointestinal eosinophilia in HES and all gastrointestinal eosinophilic states associated with known causes. Each of these diseases has its unique features but there is no absolute boundary between them.	10	55	4	4851	0.0727272727272727	0.4	query_1	['HP:0012718']	['TGFB3', 'TGFBR2', 'TGFB1', 'TGFBR1']
952	GO:MF	GO:0030295	protein kinase activator activity	0.0041642012977817	True	"""Binds to and increases the activity of a protein kinase, an enzyme which phosphorylates a protein."" [GOC:ai]"	134	106	7	20195	0.0660377358490566	0.0522388059701492	query_1	['GO:0019209', 'GO:0019887']	['PIK3R1', 'NEK9', 'SHC1', 'SOS1', 'GRB2', 'TGFB1', 'EGFR']
953	GO:BP	GO:0002437	inflammatory response to antigenic stimulus	0.0042257175500583	True	"""An inflammatory response to an antigenic stimulus, which can be include any number of T cell or B cell epitopes."" [GOC:add, ISBN:0781735149]"	75	106	6	21110	0.0566037735849056	0.08	query_1	['GO:0006954', 'GO:0006955']	['SRC', 'FYN', 'LYN', 'SYK', 'PLCG1', 'FCGR1A']
954	GO:BP	GO:1900274	regulation of phospholipase C activity	0.0042598741281602	True	"""Any process that modulates the frequency, rate or extent of phospholipase C activity."" [GOC:BHF, GOC:TermGenie]"	42	106	5	21110	0.0471698113207547	0.119047619047619	query_1	['GO:0010517']	['EDNRA', 'ITK', 'EGFR', 'PDGFRA', 'FLT1']
955	GO:BP	GO:0048246	macrophage chemotaxis	0.0042598741281602	True	"""The movement of a macrophage in response to an external stimulus."" [GOC:jid]"	42	106	5	21110	0.0471698113207547	0.119047619047619	query_1	['GO:0030595', 'GO:1905517']	['EDN2', 'PTK2B', 'EDNRB', 'PTK2', 'THBS1']
956	GO:BP	GO:0071604	transforming growth factor beta production	0.0042598741281602	True	"""The appearance of any member of the transforming growth factor-beta family of cytokines due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Transforming growth factor-beta family members include TGF-B1, TGF-B2, and TGF-B3."" [GOC:add, GOC:rv, PMID:16891311, PMID:2022183]"	42	106	5	21110	0.0471698113207547	0.119047619047619	query_1	['GO:0001816']	['FN1', 'ITGAV', 'CD2AP', 'ITGB6', 'THBS1']
957	GO:BP	GO:2000403	positive regulation of lymphocyte migration	0.0042598741281602	True	"""Any process that activates or increases the frequency, rate or extent of lymphocyte migration."" [GOC:mah]"	42	106	5	21110	0.0471698113207547	0.119047619047619	query_1	['GO:0071677', 'GO:0072676', 'GO:2000401']	['ITGB3', 'ITGA4', 'MADCAM1', 'PTK2B', 'JAM2']
958	WP	WP:WP3678	Amplification and expansion of oncogenic pathways as metastatic traits	0.0042692865005515	True	Amplification and expansion of oncogenic pathways as metastatic traits	17	89	4	8133	0.0449438202247191	0.2352941176470588	query_1	['WP:000000']	['SRC', 'TNC', 'VEGFA', 'VCAM1']
959	WP	WP:WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition	0.0042692865005515	True	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition	17	89	4	8133	0.0449438202247191	0.2352941176470588	query_1	['WP:000000']	['FN1', 'SNAI2', 'TNC', 'CDH1']
960	GO:MF	GO:0005160	transforming growth factor beta receptor binding	0.0042846381233111	True	"""Binding to a transforming growth factor beta receptor."" [GOC:ai]"	24	106	4	20195	0.0377358490566037	0.1666666666666666	query_1	['GO:0005126']	['TGFB3', 'TGFBR2', 'TGFB1', 'TGFBR1']
961	REAC	REAC:R-HSA-210993	Tie2 Signaling	0.0042900548654376	True	Tie2 Signaling	16	96	4	10790	0.0416666666666666	0.25	query_1	['REAC:R-HSA-202733']	['PIK3R1', 'SHC1', 'SOS1', 'PTPN11']
962	GO:BP	GO:0006816	calcium ion transport	0.0043449419502986	True	"""The directed movement of calcium (Ca) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	440	106	12	21110	0.1132075471698113	0.0272727272727272	query_1	['GO:0030001', 'GO:0071702']	['ITGAV', 'EDNRA', 'ITGB3', 'PLCG2', 'FYN', 'LYN', 'TGFB1', 'PLCG1', 'EDN1', 'PTK2B', 'EDNRB', 'LCK']
963	GO:BP	GO:0045780	positive regulation of bone resorption	0.0043927543971238	True	"""Any process that activates or increases the frequency, rate or extent of bone resorption."" [GOC:go_curators]"	19	106	4	21110	0.0377358490566037	0.2105263157894736	query_1	['GO:0045124', 'GO:0045453', 'GO:0051240']	['SRC', 'SPP1', 'ITGB3', 'SYK']
964	WP	WP:WP3646	Hepatitis C and hepatocellular carcinoma	0.0045262162139061	True	Hepatitis C and hepatocellular carcinoma	56	89	6	8133	0.0674157303370786	0.1071428571428571	query_1	['WP:000000']	['SOS1', 'GRB2', 'TGFB1', 'VEGFA', 'TGFBR1', 'PTPN11']
965	WP	WP:WP4241	Type 2 papillary renal cell carcinoma	0.0045315760501331	True	Type 2 papillary renal cell carcinoma	34	89	5	8133	0.0561797752808988	0.1470588235294117	query_1	['WP:000000']	['TGFB3', 'TFE3', 'TGFB1', 'TFEB', 'VEGFA']
966	GO:BP	GO:0006873	intracellular monoatomic ion homeostasis	0.0045398288448096	True	"""A homeostatic process involved in the maintenance of a steady state level of monoatomic ions within a cell. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:mah]"	524	106	13	21110	0.1226415094339622	0.0248091603053435	query_1	['GO:0050801', 'GO:0055082']	['KEL', 'EDN2', 'EDNRA', 'ITGB3', 'PLCG2', 'EDN3', 'LYN', 'TGFB1', 'PLCG1', 'EDN1', 'PTK2B', 'XK', 'LCK']
