Xeroderma pigmentosum-Cockayne syndrome complex	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
571	GO:BP	GO:0001934	positive regulation of protein phosphorylation	0.0240676843968668	True	"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]"	688	103	11	15719	0.1067961165048543	0.0159883720930232	query_1	['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']	['AKT1', 'NBN', 'RAD50', 'XRCC6', 'CDKN1A', 'XRCC5', 'MRE11', 'CCND2', 'MNAT1', 'TP53', 'CCND1']
572	GO:BP	GO:2000042	negative regulation of double-strand break repair via homologous recombination	0.0240910174890528	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of double-strand break repair via homologous recombination."" [GOC:vw]"	17	103	2	15719	0.0194174757281553	0.1176470588235294	query_1	['GO:0000724', 'GO:0010569', 'GO:0045910', 'GO:2000780']	['TP53BP1', 'RMI2']
573	GO:BP	GO:0000028	ribosomal small subunit assembly	0.0240910174890528	True	"""The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."" [GOC:jl, PMID:30467428]"	17	103	2	15719	0.0194174757281553	0.1176470588235294	query_1	['GO:0022618', 'GO:0042255', 'GO:0042274']	['XRCC5', 'PRKDC']
574	GO:BP	GO:1900034	regulation of cellular response to heat	0.0240910174890528	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	103	2	15719	0.0194174757281553	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['ATR', 'ATM']
576	GO:BP	GO:0033599	regulation of mammary gland epithelial cell proliferation	0.0240910174890528	True	"""Any process that modulates the frequency, rate or extent of mammary gland epithelial cell proliferation."" [GOC:mah]"	17	103	2	15719	0.0194174757281553	0.1176470588235294	query_1	['GO:0033598', 'GO:0050678']	['BRCA2', 'CCND1']
575	GO:BP	GO:0009223	pyrimidine deoxyribonucleotide catabolic process	0.0240910174890528	True	"""The chemical reactions and pathways resulting in the breakdown of a pyrimidine deoxyribonucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	17	103	2	15719	0.0194174757281553	0.1176470588235294	query_1	['GO:0006244', 'GO:0009219', 'GO:0009264', 'GO:0046386']	['OGG1', 'NEIL1']
578	GO:BP	GO:0045859	regulation of protein kinase activity	0.0243240282762202	True	"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	593	103	10	15719	0.0970873786407767	0.0168634064080944	query_1	['GO:0001932', 'GO:0043549']	['AKT1', 'CDK7', 'XRCC6', 'CDKN1A', 'CCNH', 'XRCC5', 'BLM', 'CCND2', 'MNAT1', 'CCND1']
577	GO:BP	GO:0051246	regulation of protein metabolic process	0.0243240282762202	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	2396	103	26	15719	0.2524271844660194	0.0108514190317195	query_1	['GO:0019538', 'GO:0051171', 'GO:0060255', 'GO:0080090']	['HUS1', 'AKT1', 'NBN', 'RAD50', 'FANCI', 'CDK7', 'XRCC6', 'WDR48', 'PAXIP1', 'MLH1', 'CDKN1A', 'CCNH', 'XRCC5', 'BLM', 'MRE11', 'RAD51', 'CCND2', 'MNAT1', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'BARD1', 'TP53', 'KDM1A', 'CCND1']
580	GO:BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.0247195643844074	True	"""Any process that modulates the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]"	173	103	5	15719	0.0485436893203883	0.0289017341040462	query_1	['GO:0002460', 'GO:0002819']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
579	GO:BP	GO:0040029	epigenetic regulation of gene expression	0.0247195643844074	True	"""A process that modulates the frequency, rate or extent of gene expression through chromatin remodelling either by modifying higher order chromatin fiber structure, nucleosomal histones, or the DNA. Once established, this regulation may be maintained over many cell divisions. It can also be heritable in the absence of the instigating signal."" [PMID:10521337, PMID:11498582, PMID:22243696, PMID:34414474]"	173	103	5	15719	0.0485436893203883	0.0289017341040462	query_1	['GO:0006338', 'GO:0010468']	['POLE3', 'BRCA1', 'CDK2', 'TP53', 'KDM1A']
581	GO:BP	GO:2001141	regulation of RNA biosynthetic process	0.0247337579345032	True	"""Any process that modulates the frequency, rate or extent of RNA biosynthetic process."" [GOC:dph]"	3166	103	32	15719	0.3106796116504854	0.0101073910296904	query_1	['GO:0010556', 'GO:0031326', 'GO:0032774', 'GO:0051252']	['RBBP8', 'BRIP1', 'AKT1', 'TP53BP1', 'CDK7', 'XRCC6', 'HLTF', 'PAXIP1', 'OGG1', 'BRCA2', 'PCNA', 'AR', 'CCNH', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'APEX1', 'MNAT1', 'PRIM2', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'CDK4', 'TP53', 'KDM1A', 'CDK6', 'CCND1', 'RNF8']
582	GO:BP	GO:0009889	regulation of biosynthetic process	0.0248482583042889	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]"	3831	103	37	15719	0.3592233009708738	0.0096580527277473	query_1	['GO:0009058', 'GO:0019222']	['RBBP8', 'BRIP1', 'AKT1', 'USP1', 'TP53BP1', 'CDK7', 'XRCC6', 'HLTF', 'PAXIP1', 'MLH1', 'OGG1', 'BRCA2', 'PCNA', 'CDKN1A', 'ATR', 'AR', 'CCNH', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'APEX1', 'MNAT1', 'PRIM2', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'CDK4', 'TP53', 'PNKP', 'KDM1A', 'CDK6', 'CCND1', 'RNF8']
203	REAC	REAC:R-HSA-69275	G2/M Transition	0.0255559290368518	True	G2/M Transition	194	98	6	10022	0.0612244897959183	0.0309278350515463	query_1	['REAC:R-HSA-453274']	['CDK7', 'CDKN1A', 'CCNH', 'MNAT1', 'CDK2', 'TP53']
583	GO:BP	GO:0050789	regulation of biological process	0.0256898980974516	True	"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]"	10508	103	81	15719	0.7864077669902912	0.0077084126379901	query_1	['GO:0008150', 'GO:0065007']	['RBBP8', 'HUS1', 'RPA4', 'BRIP1', 'AKT1', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'CDK7', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'POLD4', 'H2AX', 'RPA2', 'ERCC3', 'MSH3', 'MDC1', 'OGG1', 'BRCA2', 'POLA1', 'PHLPP1', 'RAD1', 'PCNA', 'CDKN1A', 'ATR', 'RPA3', 'AR', 'CCNH', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'CCND2', 'APEX1', 'MNAT1', 'PRIM2', 'HUS1B', 'USP46', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'XRCC1', 'KAT5', 'BARD1', 'POLB', 'WRN', 'RMI2', 'CDK4', 'TP53', 'PHLPP2', 'ERCC2', 'PNKP', 'NEIL1', 'KDM1A', 'CDK6', 'CCND1', 'RNF8', 'MSH6']
584	GO:BP	GO:0031060	regulation of histone methylation	0.0258010300200274	True	"""Any process that modulates the frequency, rate or extent of the covalent addition of methyl groups to histones."" [GOC:mah]"	56	103	3	15719	0.029126213592233	0.0535714285714285	query_1	['GO:0016571', 'GO:0031056']	['PAXIP1', 'BRCA1', 'KDM1A']
585	GO:BP	GO:1903320	regulation of protein modification by small protein conjugation or removal	0.0264107082771065	True	"""Any process that modulates the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	250	103	6	15719	0.058252427184466	0.024	query_1	['GO:0031399', 'GO:0070647']	['AKT1', 'FANCI', 'WDR48', 'PAXIP1', 'BRCA1', 'KDM1A']
586	GO:BP	GO:0035092	sperm DNA condensation	0.0264822842792173	True	"""The progressive compaction of the spermatid chromatin so that it reaches a level of condensation that is not compatible with nuclear activities such as transcription or DNA replication."" [GOC:bf, PMID:11735001]"	18	103	2	15719	0.0194174757281553	0.1111111111111111	query_1	['GO:0006325', 'GO:0007289', 'GO:0022412']	['KAT5', 'RNF8']
587	GO:BP	GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	0.0264822842792173	True	"""Any process that activates, maintains or increases the rate of the cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage."" [GOC:jl]"	18	103	2	15719	0.0194174757281553	0.1111111111111111	query_1	['GO:0030330', 'GO:0043516', 'GO:1901798']	['ATR', 'ATM']
204	REAC	REAC:R-HSA-453274	Mitotic G2-G2/M phases	0.0266514473455771	True	Mitotic G2-G2/M phases	196	98	6	10022	0.0612244897959183	0.0306122448979591	query_1	['REAC:R-HSA-69278']	['CDK7', 'CDKN1A', 'CCNH', 'MNAT1', 'CDK2', 'TP53']
609	GO:BP	GO:0097552	mitochondrial double-strand break repair via homologous recombination	0.0267424549705147	True	"""The repair of a double-strand break in mitochondrial DNA in which the broken DNA molecule is repaired using homologous sequences."" [GOC:di, PMID:22214610]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0000725', 'GO:0097551']	['MRE11']
608	GO:BP	GO:0010243	response to organonitrogen compound	0.0267424549705147	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [PMID:9869419]"	1014	103	14	15719	0.1359223300970873	0.0138067061143984	query_1	['GO:0010033', 'GO:1901698']	['BRIP1', 'AKT1', 'OGG1', 'PCNA', 'PARP1', 'BLM', 'RAD51', 'APEX1', 'BRCA1', 'PRKDC', 'CDK4', 'TP53', 'KDM1A', 'CCND1']
615	GO:BP	GO:1904762	positive regulation of myofibroblast differentiation	0.0267424549705147	True	"""Any process that activates or increases the frequency, rate or extent of myofibroblast differentiation."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20533548]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0036446', 'GO:0045597', 'GO:1904760']	['PARP1']
611	GO:BP	GO:0051102	DNA ligation involved in DNA recombination	0.0267424549705147	True	"""The re-formation of a broken phosphodiester bond in the DNA backbone, carried out by DNA ligase, that contributes to DNA recombination."" [GOC:ai]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006266', 'GO:0006310']	['LIG4']
612	GO:BP	GO:0043060	meiotic metaphase I plate congression	0.0267424549705147	True	"""The alignment of chromosomes at the metaphase plate, a plane halfway between the poles of the meiotic spindle, during meiosis I."" [GOC:cab1, PMID:10809666]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0045143', 'GO:0051311']	['MLH1']
613	GO:BP	GO:0090298	negative regulation of mitochondrial DNA replication	0.0267424549705147	True	"""Any process that decreases the rate, frequency or extent of the process in which new strands of DNA are synthesized in the mitochondrion."" [GOC:tb]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006264', 'GO:0090296', 'GO:1901859', 'GO:2000104']	['LIG3']
614	GO:BP	GO:1905843	regulation of cellular response to gamma radiation	0.0267424549705147	True	"""Any process that modulates the frequency, rate or extent of cellular response to gamma radiation."" [GO_REF:0000058, GOC:TermGenie, PMID:23505386]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0050794', 'GO:0071480', 'GO:2001228']	['ATM']
610	GO:BP	GO:1905768	negative regulation of double-stranded telomeric DNA binding	0.0267424549705147	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of double-stranded telomeric DNA binding."" [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:18812185]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:1904743', 'GO:1905767']	['ERCC4']
616	GO:BP	GO:1904877	positive regulation of DNA ligase activity	0.0267424549705147	True	"""Any process that activates or increases the frequency, rate or extent of DNA ligase activity."" [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:rl, GOC:TermGenie, PMID:17389648]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0051106', 'GO:0051351', 'GO:1904875']	['XRCC1']
623	GO:BP	GO:0002821	positive regulation of adaptive immune response	0.0267424549705147	True	"""Any process that activates or increases the frequency, rate, or extent of an adaptive immune response."" [GOC:add]"	113	103	4	15719	0.0388349514563106	0.0353982300884955	query_1	['GO:0002250', 'GO:0002819', 'GO:0050778']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
618	GO:BP	GO:1904331	regulation of error-prone translesion synthesis	0.0267424549705147	True	"""Any process that modulates the frequency, rate or extent of error-prone translesion synthesis."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:22761594]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006282', 'GO:0042276', 'GO:2000278']	['USP1']
619	GO:BP	GO:1904333	positive regulation of error-prone translesion synthesis	0.0267424549705147	True	"""Any process that activates or increases the frequency, rate or extent of error-prone translesion synthesis."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:22761594]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0042276', 'GO:0045739', 'GO:1904331', 'GO:2000573']	['USP1']
620	GO:BP	GO:1905856	negative regulation of pentose-phosphate shunt	0.0267424549705147	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of pentose-phosphate shunt."" [GO_REF:0000058, GOC:TermGenie, PMID:19015259]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006098', 'GO:0043456', 'GO:1900543']	['TP53']
621	GO:BP	GO:0097551	mitochondrial double-strand break repair	0.0267424549705147	True	"""The repair of double-strand breaks in mitochondrial DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:di, PMID:22214610]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006302']	['MRE11']
622	GO:BP	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	0.0267424549705147	True	"""Any DNA replication, Okazaki fragment processing that is involved in mitotic cell cycle DNA replication."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie, PMID:1234]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0033567', 'GO:1902969', 'GO:1903047']	['LIG1']
607	GO:BP	GO:1903451	negative regulation of G1 to G0 transition	0.0267424549705147	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of G1 to G0 transition."" [GO_REF:0000058, GOC:di, GOC:TermGenie, PMID:24088570]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0010948', 'GO:0070314', 'GO:1903450']	['TP53']
627	GO:BP	GO:0000715	nucleotide-excision repair, DNA damage recognition	0.0267424549705147	True	"""The identification of lesions in DNA, such as pyrimidine-dimers, intrastrand cross-links, and bulky adducts. The wide range of substrate specificity suggests the repair complex recognizes distortions in the DNA helix."" [GOC:elh, PMID:10197977]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006289', 'GO:0051276']	['XPA']
624	GO:BP	GO:0008284	positive regulation of cell population proliferation	0.0267424549705147	True	"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]"	909	103	13	15719	0.1262135922330097	0.0143014301430143	query_1	['GO:0008283', 'GO:0042127', 'GO:0048522']	['AKT1', 'WDR48', 'LIG4', 'POLD4', 'CDKN1A', 'AR', 'CCND2', 'MNAT1', 'CDK2', 'CDK4', 'KDM1A', 'CDK6', 'CCND1']
626	GO:BP	GO:0000718	nucleotide-excision repair, DNA damage removal	0.0267424549705147	True	"""The removal of the oligonucleotide that contains the DNA damage. The oligonucleotide is formed by dual incisions that flank the site of DNA damage."" [GOC:elh, PMID:10197977]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006289', 'GO:0044349']	['PNKP']
617	GO:BP	GO:0075713	establishment of integrated proviral latency	0.0267424549705147	True	"""A process by which the virus integrates into the host genome and establishes as a stable provirus or prophage."" [GOC:jl]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0019043']	['LIG4']
606	GO:BP	GO:0060520	activation of prostate induction by androgen receptor signaling pathway	0.0267424549705147	True	"""The series of molecular signals initiated by androgen binding to its receptor in the urogenital sinus mesenchyme that initiates prostate induction. Prostate induction is the close range interaction of the urogenital sinus mesenchyme and the urogenital sinus epithelium that causes the cells of the urogenital sinus epithelium to change their fates and specify the development of the prostate gland."" [GOC:dph, GOC:tb, PMID:18977204]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0010647', 'GO:0023056', 'GO:0030521', 'GO:0042659', 'GO:0060514', 'GO:0060685', 'GO:0110110', 'GO:1905332', 'GO:2000243']	['AR']
625	GO:BP	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	0.0267424549705147	True	"""The unwinding, or local denaturation, of the DNA duplex to create a bubble around the site of the DNA damage."" [GOC:elh, PMID:10197977]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006289', 'GO:0032508']	['ERCC3']
604	GO:BP	GO:0019102	male somatic sex determination	0.0267424549705147	True	"""The determination of sex and sexual phenotypes in a male organism's soma."" [GOC:mah]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0018993', 'GO:0030238']	['AR']
588	GO:BP	GO:0006288	base-excision repair, DNA ligation	0.0267424549705147	True	"""The ligation by DNA ligase of DNA strands. Ligation occurs after polymerase action to fill the gap left by the action of endonucleases during base-excision repair."" [ISBN:1550091131]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006284', 'GO:0051103']	['LIG3']
589	GO:BP	GO:1904631	response to glucoside	0.0267424549705147	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucoside stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:16842873]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:1903416']	['RAD51']
590	GO:BP	GO:0097698	telomere maintenance via base-excision repair	0.0267424549705147	True	"""A telomere maintenance process that occurs by base-excision repair of telomeric DNA in response to DNA damage. Telomeric sequences are particularly susceptible to oxidative DNA damage, due to their G-rich nature."" [GOC:BHF, GOC:BHF_telomere, GOC:jbu, PMID:24703901]"	1	103	1	15719	0.0097087378640776	1.0	query_1	['GO:0006284', 'GO:0043247']	['APEX1']
