Waardenburg-Shah syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1698	GO:BP	GO:0070098	chemokine-mediated signaling pathway	0.0409013408679041	True	"""The series of molecular signals initiated by a chemokine binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	84	104	3	15719	0.0288461538461538	0.0357142857142857	query_1	['GO:0019221', 'GO:1990869']	['LYN', 'EDN1', 'PTK2B']
1699	GO:BP	GO:0033077	T cell differentiation in thymus	0.0409013408679041	True	"""The process in which a precursor cell type acquires the specialized features of a T cell via a differentiation pathway dependent upon transit through the thymus."" [GOC:add, ISBN:0781735149]"	84	104	3	15719	0.0288461538461538	0.0357142857142857	query_1	['GO:0030217']	['SOS1', 'ZAP70', 'ERBB2']
1701	GO:BP	GO:0051046	regulation of secretion	0.0417869559337689	True	"""Any process that modulates the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]"	604	104	9	15719	0.0865384615384615	0.0149006622516556	query_1	['GO:0046903', 'GO:0051049']	['CD2AP', 'SPP1', 'TGFB3', 'EDN3', 'LYN', 'SYK', 'EDN1', 'EDNRB', 'PTPN11']
1702	GO:BP	GO:0006807	nitrogen compound metabolic process	0.0418830811758396	True	"""The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen."" [GOC:jl, ISBN:0198506732]"	8936	104	70	15719	0.6730769230769231	0.0078334825425246	query_1	['GO:0008152']	['MET', 'KEL', 'VEGFB', 'FN1', 'ITGAV', 'PIK3R2', 'CD2AP', 'SRC', 'SPP1', 'EDNRA', 'ITGB3', 'TGFB3', 'PIK3R1', 'MITF', 'NEK9', 'CRK', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'TFE3', 'EDN3', 'SOS1', 'CLGN', 'TGFBR2', 'ITGA5', 'PXN', 'FYN', 'NEK6', 'LAT', 'ZAP70', 'ADAM19', 'SOX10', 'LYN', 'NEK7', 'TGFB1', 'LCP2', 'PLK1', 'EGFR', 'TFEB', 'POU3F1', 'SYK', 'FCGR1A', 'ERBB2', 'POU3F2', 'EDN1', 'CDH1', 'PTK2B', 'VEGFA', 'ECE1', 'MOGS', 'SH3GL2', 'ADAM12', 'CRKL', 'EDNRB', 'VTN', 'ECE2', 'VCAM1', 'TGFBR1', 'PTK2', 'NRP1', 'LCK', 'THBS1', 'ADAM15', 'CBL', 'PTPN11', 'PDGFRA', 'SEMA4D', 'FLT1', 'PGF']
1703	GO:BP	GO:0007281	germ cell development	0.0420218097438712	True	"""The process whose specific outcome is the progression of an immature germ cell over time, from its formation to the mature structure (gamete). A germ cell is any reproductive cell in a multicellular organism."" [GOC:go_curators]"	317	104	6	15719	0.0576923076923076	0.0189274447949526	query_1	['GO:0003006', 'GO:0007276', 'GO:0022412', 'GO:0048468']	['SRC', 'EDNRA', 'JAM3', 'EDN1', 'PTK2B', 'JAM2']
1704	GO:BP	GO:1901379	regulation of potassium ion transmembrane transport	0.0420498400226471	True	"""Any process that modulates the frequency, rate or extent of potassium ion transmembrane transport."" [GOC:BHF, GOC:TermGenie]"	85	104	3	15719	0.0288461538461538	0.0352941176470588	query_1	['GO:0043266', 'GO:0071805', 'GO:1904062']	['KEL', 'ITGB1', 'EDN3']
1705	GO:BP	GO:0050672	negative regulation of lymphocyte proliferation	0.0420498400226471	True	"""Any process that stops, prevents or reduces the rate or extent of lymphocyte proliferation."" [GOC:ai]"	85	104	3	15719	0.0288461538461538	0.0352941176470588	query_1	['GO:0032945', 'GO:0046651', 'GO:0050670', 'GO:0051250']	['LYN', 'TGFB1', 'ERBB2']
1706	GO:BP	GO:0042475	odontogenesis of dentin-containing tooth	0.0420498400226471	True	"""The process whose specific outcome is the progression of a dentin-containing tooth over time, from its formation to the mature structure. A dentin-containing tooth is a hard, bony organ borne on the jaw or other bone of a vertebrate, and is composed mainly of dentin, a dense calcified substance, covered by a layer of enamel."" [GOC:cjm, GOC:mah, GOC:mtg_sensu, PMID:10333884, PMID:15355794]"	85	104	3	15719	0.0288461538461538	0.0352941176470588	query_1	['GO:0042476']	['TGFB1', 'ITGB6', 'PDGFRA']
1716	GO:BP	GO:0060603	mammary gland duct morphogenesis	0.0420587323352714	True	"""The process in which anatomical structures of the mammary ducts are generated and organized. Mammary ducts are epithelial tubes that transport milk."" [GOC:dph, PMID:17120154]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0060443', 'GO:0060562', 'GO:0061180']	['SRC', 'TGFB1']
1715	GO:BP	GO:0001975	response to amphetamine	0.0420587323352714	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amphetamine stimulus. Amphetamines consist of a group of compounds related to alpha-methylphenethylamine."" [GOC:dph, GOC:ef]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0014075']	['EDNRA', 'EDN1']
1714	GO:BP	GO:1901031	regulation of response to reactive oxygen species	0.0420587323352714	True	"""Any process that modulates the frequency, rate or extent of response to reactive oxygen species."" [GOC:kmv, GOC:TermGenie]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0000302', 'GO:1902882']	['MET', 'HGF']
1707	GO:BP	GO:0043267	negative regulation of potassium ion transport	0.0420587323352714	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0006813', 'GO:0043266', 'GO:0043271']	['KEL', 'PTK2B']
1712	GO:BP	GO:0090312	positive regulation of protein deacetylation	0.0420587323352714	True	"""Any process that increases the rate, frequency, or extent of protein deacetylation, the removal of an acetyl group from a protein amino acid. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid."" [GOC:ecd, PMID:20027304]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0006476', 'GO:0031401', 'GO:0090311']	['TGFB1', 'VEGFA']
1711	GO:BP	GO:0033365	protein localization to organelle	0.0420587323352714	True	"""A process in which a protein is transported to, or maintained in, a location within an organelle."" [GOC:mah]"	924	104	12	15719	0.1153846153846153	0.0129870129870129	query_1	['GO:0008104']	['PIK3R2', 'CD2AP', 'SRC', 'PIK3R1', 'FYN', 'TGFB1', 'PLK1', 'SYK', 'ERBB2', 'CDH1', 'VEGFA', 'NRP1']
1708	GO:BP	GO:0090183	regulation of kidney development	0.0420587323352714	True	"""Any process that modulates the rate, frequency or extent of kidney development. Kidney development is the process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:tb, GOC:yaf]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0001822', 'GO:0050793']	['TGFB1', 'VEGFA']
1709	GO:BP	GO:0061384	heart trabecula morphogenesis	0.0420587323352714	True	"""The process of shaping a trabecula in the heart. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0061383']	['SOS1', 'TGFBR1']
1713	GO:BP	GO:0048799	animal organ maturation	0.0420587323352714	True	"""A developmental process, independent of morphogenetic (shape) change, that is required for an animal organ to attain its fully functional state. An organ is a tissue or set of tissues that work together to perform a specific function or functions."" [GOC:curators]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0048513', 'GO:0071695']	['PLXNB1', 'SEMA4D']
1710	GO:BP	GO:0071402	cellular response to lipoprotein particle stimulus	0.0420587323352714	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoprotein particle stimulus."" [GOC:mah]"	32	104	2	15719	0.0192307692307692	0.0625	query_1	['GO:0051716']	['ITGB1', 'SYK']
1717	GO:BP	GO:0098657	import into cell	0.0421847821003363	True	"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]"	232	104	5	15719	0.048076923076923	0.021551724137931	query_1	['GO:0006810']	['ITGB1', 'ITGB3', 'FYN', 'ITGA4', 'THBS1']
1760	GO:BP	GO:0070507	regulation of microtubule cytoskeleton organization	0.0423051948316251	True	"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]"	154	104	4	15719	0.0384615384615384	0.0259740259740259	query_1	['GO:0000226', 'GO:0032886', 'GO:0051493']	['MET', 'EML3', 'PLK1', 'EML2']
1759	GO:BP	GO:1903392	negative regulation of adherens junction organization	0.0423051948316251	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of adherens junction organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:21724833]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0034332', 'GO:0051129', 'GO:1903391']	['VEGFA']
1758	GO:BP	GO:0036473	cell death in response to oxidative stress	0.0423051948316251	True	"""Any biological process that results in permanent cessation of all vital functions of a cell upon exposure to an oxidative stress stimulus."" [GOC:bf, GOC:PARL]"	86	104	3	15719	0.0288461538461538	0.0348837209302325	query_1	['GO:0008219', 'GO:0034599']	['MET', 'HGF', 'FYN']
1757	GO:BP	GO:2000864	regulation of estradiol secretion	0.0423051948316251	True	"""Any process that modulates the frequency, rate or extent of estradiol secretion."" [GOC:sl]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0035938', 'GO:2000831']	['SPP1']
1756	GO:BP	GO:0097101	blood vessel endothelial cell fate specification	0.0423051948316251	True	"""The process involved in the specification of identity of a blood vessel endothelial cell. Once specification has taken place, a cell will be committed to differentiate down a specific pathway if left in its normal environment. A blood vessel endothelial cell is an endothelial cell of the vascular tree, which includes blood vessels and lymphatic vessels."" [CL:0002139, GOC:dgh, PMID:21521739]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0060846', 'GO:0060847']	['NRP1']
1753	GO:BP	GO:0002774	Fc receptor mediated inhibitory signaling pathway	0.0423051948316251	True	"""The series of molecular signals generated as a consequence of the binding of the Fc portion of an immunoglobulin by an Fc receptor capable of inhibiting an immune effector process contributing to an immune response. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:add, ISBN:0781735149]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0002767']	['LYN']
1754	GO:BP	GO:0035938	estradiol secretion	0.0423051948316251	True	"""The regulated release of estradiol into the circulatory system."" [GOC:sl, PMID:21632818]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0015850', 'GO:0035929']	['SPP1']
1752	GO:BP	GO:0070494	regulation of thrombin-activated receptor signaling pathway	0.0423051948316251	True	"""Any process that modulates the frequency, rate or extent of a thrombin-activated receptor signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0008277', 'GO:0070493']	['MET']
1751	GO:BP	GO:2000588	positive regulation of platelet-derived growth factor receptor-beta signaling pathway	0.0423051948316251	True	"""Any process that activates or increases the frequency, rate or extent of platelet-derived growth factor receptor-beta signaling pathway."" [GOC:obol]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0010641', 'GO:0035791', 'GO:2000586']	['SRC']
1750	GO:BP	GO:0003220	left ventricular cardiac muscle tissue morphogenesis	0.0423051948316251	True	"""The process in which the anatomical structures of left cardiac ventricle muscle are generated and organized."" [GOC:mtg_heart]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0003214', 'GO:0055010']	['EDNRA']
1749	GO:BP	GO:0070447	positive regulation of oligodendrocyte progenitor proliferation	0.0423051948316251	True	"""Any process that activates or increases the rate or extent of oligodendrocyte progenitor proliferation."" [GOC:mah, GOC:sl]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0014015', 'GO:0070444', 'GO:0070445', 'GO:2000179']	['LYN']
1748	GO:BP	GO:1902951	negative regulation of dendritic spine maintenance	0.0423051948316251	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of dendritic spine maintenance."" [GO_REF:0000058, GOC:sjp, GOC:TermGenie, PMID:24328732]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0031345', 'GO:0097062', 'GO:1902950']	['FYN']
1755	GO:BP	GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	0.0423051948316251	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of thrombin-activated receptor protein signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0045744', 'GO:0070493', 'GO:0070494']	['MET']
1761	GO:BP	GO:0002894	positive regulation of type II hypersensitivity	0.0423051948316251	True	"""Any process that activates or increases the frequency, rate, or extent of type II hypersensitivity."" [GOC:add]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0002445', 'GO:0002885', 'GO:0002888', 'GO:0002891', 'GO:0002892']	['FCGR1A']
1764	GO:BP	GO:0014043	negative regulation of neuron maturation	0.0423051948316251	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of neuron maturation."" [GOC:ef]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0014041', 'GO:0042551', 'GO:1903430']	['EDNRB']
1763	GO:BP	GO:0009826	unidimensional cell growth	0.0423051948316251	True	"""The process in which a cell irreversibly increases in size in one [spatial] dimension or along one axis, resulting in the morphogenesis of the cell."" [ISBN:0943088399]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0000902', 'GO:0016049', 'GO:0060560']	['EDN2']
1780	GO:BP	GO:0070101	positive regulation of chemokine-mediated signaling pathway	0.0423051948316251	True	"""Any process that increases the rate, frequency or extent of a chemokine-mediated signaling pathway."" [GOC:mah]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0001961', 'GO:0070098', 'GO:0070099']	['EDN1']
1779	GO:BP	GO:0021627	olfactory nerve morphogenesis	0.0423051948316251	True	"""The process in which the anatomical structure of the olfactory nerve is generated and organized. The olfactory nerve is a collection of sensory nerve rootlets that extend down from the olfactory bulb to the olfactory mucosa of the upper parts of the nasal cavity. This nerve conducts odor information to the brainstem."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0021553', 'GO:0021602']	['PLXNA1']
1778	GO:BP	GO:2000474	regulation of opioid receptor signaling pathway	0.0423051948316251	True	"""Any process that modulates the frequency, rate or extent of opioid receptor signaling pathway."" [GOC:obol]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0008277', 'GO:0038003']	['ITGB3']
1777	GO:BP	GO:1904235	regulation of substrate-dependent cell migration, cell attachment to substrate	0.0423051948316251	True	"""Any process that modulates the frequency, rate or extent of substrate-dependent cell migration, cell attachment to substrate."" [GO_REF:0000058, GOC:TermGenie, PMID:25834989]"	3	104	1	15719	0.0096153846153846	0.3333333333333333	query_1	['GO:0006931', 'GO:0010810', 'GO:0030334']	['FN1']
