Seckel syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
549	GO:BP	GO:0050865	regulation of cell activation	0.0216207157121647	True	"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]"	638	108	11	15719	0.1018518518518518	0.0172413793103448	query_1	['GO:0001775', 'GO:0050794', 'GO:0051239']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'APLF', 'MLH1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5']
550	GO:BP	GO:0062014	negative regulation of small molecule metabolic process	0.0218662301155234	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of a small molecule metabolic process."" [GOC:vw]"	97	108	4	15719	0.037037037037037	0.0412371134020618	query_1	['GO:0009892', 'GO:0044281', 'GO:0062012']	['AKT1', 'PARP1', 'BRCA1', 'TP53']
551	GO:BP	GO:0097306	cellular response to alcohol	0.0218662301155234	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr]"	97	108	4	15719	0.037037037037037	0.0412371134020618	query_1	['GO:0071310', 'GO:0097305', 'GO:1901701']	['AKT1', 'BLM', 'RAD51', 'BRCA1']
552	GO:BP	GO:0050871	positive regulation of B cell activation	0.0218662301155234	True	"""Any process that activates or increases the frequency, rate or extent of B cell activation."" [GOC:ai]"	97	108	4	15719	0.037037037037037	0.0412371134020618	query_1	['GO:0042113', 'GO:0050864', 'GO:0051251']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
553	GO:BP	GO:0061458	reproductive system development	0.0222570306131535	True	"""The progression of the reproductive system over time from its formation to the mature structure. The reproductive system consists of the organs that function in reproduction."" [GOC:dph]"	299	108	7	15719	0.0648148148148148	0.0234113712374581	query_1	['GO:0048731']	['BRIP1', 'MSH2', 'WDR48', 'BRCA2', 'AR', 'ERCC1', 'ATM']
554	GO:BP	GO:0030174	regulation of DNA-templated DNA replication initiation	0.022553007600998	True	"""Any process that modulates the frequency, rate or extent of initiation of DNA-dependent DNA replication; the process in which DNA becomes competent to replicate. In eukaryotes, replication competence is established in early G1 and lost during the ensuing S phase."" [GOC:mah]"	15	108	2	15719	0.0185185185185185	0.1333333333333333	query_1	['GO:0006270', 'GO:0090329']	['NBN', 'CDK2']
555	GO:BP	GO:0048477	oogenesis	0.0225557097188816	True	"""The complete process of formation and maturation of an ovum or female gamete from a primordial female germ cell. Examples of this process are found in Mus musculus and Drosophila melanogaster."" [GOC:kmv, GOC:mtg_sensu, GOC:pr]"	98	108	4	15719	0.037037037037037	0.0408163265306122	query_1	['GO:0007281', 'GO:0007292']	['MLH1', 'BRCA2', 'ERCC1', 'ATM']
556	GO:BP	GO:0002696	positive regulation of leukocyte activation	0.0226706016689825	True	"""Any process that activates or increases the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	380	108	8	15719	0.074074074074074	0.0210526315789473	query_1	['GO:0002684', 'GO:0002694', 'GO:0045321', 'GO:0050867']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'MLH1', 'PRKDC', 'KAT5']
557	GO:BP	GO:1903131	mononuclear cell differentiation	0.0232341339482806	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]"	466	108	9	15719	0.0833333333333333	0.01931330472103	query_1	['GO:0002521']	['MSH2', 'XRCC6', 'LIG4', 'NHEJ1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5', 'TP53']
558	GO:BP	GO:0071407	cellular response to organic cyclic compound	0.0234593918506724	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus."" [GOC:mah]"	555	108	10	15719	0.0925925925925925	0.018018018018018	query_1	['GO:0014070', 'GO:0071310']	['HDAC1', 'AR', 'PARP1', 'BLM', 'RAD51', 'APEX1', 'BRCA1', 'KAT5', 'NPM1', 'KDM1A']
559	GO:BP	GO:0044085	cellular component biogenesis	0.0234645020014958	True	"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]"	3106	108	33	15719	0.3055555555555556	0.0106245975531229	query_1	['GO:0071840']	['UBE2I', 'BRIP1', 'NBN', 'TP53BP1', 'RAD52', 'MLH1', 'PLK4', 'CENPJ', 'CEP152', 'H2AX', 'PLK2', 'ATR', 'CENPE', 'SUMO1', 'PARP1', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'POLE3', 'RAD51', 'CEP63', 'EXO1', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'NUP85', 'WRN', 'NPM1', 'PCNT', 'TP53', 'ABRAXAS1']
560	GO:BP	GO:0051972	regulation of telomerase activity	0.0235114467129732	True	"""Any process that modulates the frequency, rate or extent of telomerase activity, the catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1). Telomerases catalyze extension of the 3'- end of a DNA strand by one deoxynucleotide at a time using an internal RNA template that encodes the telomeric repeat sequence."" [EC:2.-.-.-, GOC:ai]"	50	108	3	15719	0.0277777777777777	0.06	query_1	['GO:0051338', 'GO:2000278']	['XRCC5', 'TP53', 'PNKP']
561	GO:BP	GO:0043392	negative regulation of DNA binding	0.0235114467129732	True	"""Any process that stops or reduces the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb]"	50	108	3	15719	0.0277777777777777	0.06	query_1	['GO:0051100', 'GO:0051101']	['SUMO1', 'ERCC4', 'KDM1A']
563	GO:BP	GO:0032502	developmental process	0.0236279232805778	True	"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]"	6018	108	55	15719	0.5092592592592593	0.0091392489199069	query_1	['GO:0008150']	['RBBP8', 'HUS1', 'BRIP1', 'AKT1', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'HDAC1', 'APLF', 'MLH1', 'PLK4', 'CEP152', 'H2AX', 'MSH3', 'OGG1', 'LIG1', 'PLK2', 'BRCA2', 'PHLPP1', 'RAD1', 'PCNA', 'AR', 'SUMO1', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'FANCD2', 'ATM', 'CEP63', 'APEX1', 'EXO1', 'BRCA1', 'PRKDC', 'XRCC1', 'XRCC2', 'NUP85', 'KAT5', 'POLB', 'WRN', 'RMI1', 'TP53', 'PHLPP2', 'KDM1A', 'POLE', 'RNF8', 'MSH6']
562	GO:BP	GO:0045892	negative regulation of DNA-templated transcription	0.0236279232805778	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"	1249	108	17	15719	0.1574074074074074	0.0136108887109687	query_1	['GO:0006351', 'GO:0006355', 'GO:1903507']	['RBBP8', 'UBE2I', 'UIMC1', 'XRCC6', 'HDAC1', 'PCNA', 'AR', 'SUMO1', 'PARP1', 'XRCC5', 'APEX1', 'BRCA1', 'CDK2', 'KAT5', 'TP53', 'KDM1A', 'RNF8']
564	GO:BP	GO:1903507	negative regulation of nucleic acid-templated transcription	0.0239650218498772	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]"	1251	108	17	15719	0.1574074074074074	0.0135891286970423	query_1	['GO:0097659', 'GO:1902679', 'GO:1903506']	['RBBP8', 'UBE2I', 'UIMC1', 'XRCC6', 'HDAC1', 'PCNA', 'AR', 'SUMO1', 'PARP1', 'XRCC5', 'APEX1', 'BRCA1', 'CDK2', 'KAT5', 'TP53', 'KDM1A', 'RNF8']
565	GO:BP	GO:0046777	protein autophosphorylation	0.0243225741251655	True	"""The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."" [ISBN:0198506732]"	230	108	6	15719	0.0555555555555555	0.0260869565217391	query_1	['GO:0006468']	['AKT1', 'NBN', 'RAD50', 'ATR', 'ATM', 'MRE11']
165	REAC	REAC:R-HSA-9694631	Maturation of nucleoprotein	0.0246992161743684	True	Maturation of nucleoprotein	13	104	2	10022	0.0192307692307692	0.1538461538461538	query_1	['REAC:R-HSA-9694635']	['UBE2I', 'SUMO1']
164	REAC	REAC:R-HSA-2564830	Cytosolic iron-sulfur cluster assembly	0.0246992161743684	True	Cytosolic iron-sulfur cluster assembly	13	104	2	10022	0.0192307692307692	0.1538461538461538	query_1	['REAC:R-HSA-1430728']	['BRIP1', 'POLD1']
566	GO:BP	GO:1902036	regulation of hematopoietic stem cell differentiation	0.0250724782788404	True	"""Any process that modulates the frequency, rate or extent of hematopoietic stem cell differentiation."" [GOC:TermGenie, PMID:23403623]"	16	108	2	15719	0.0185185185185185	0.125	query_1	['GO:0060218', 'GO:1901532', 'GO:2000736']	['PRKDC', 'KAT5']
567	GO:BP	GO:0010940	positive regulation of necrotic cell death	0.0250724782788404	True	"""Any process that increases the rate, frequency or extent of necrotic cell death. Necrotic cell death is a cell death process that is morphologically characterized by a gain in cell volume (oncosis), swelling of organelles, plasma membrane rupture and subsequent loss of intracellular contents."" [PMID:16507998]"	16	108	2	15719	0.0185185185185185	0.125	query_1	['GO:0010939', 'GO:0010942', 'GO:0070265']	['PARP1', 'TP53']
166	REAC	REAC:R-HSA-1221632	Meiotic synapsis	0.0252075482147671	True	Meiotic synapsis	76	104	4	10022	0.0384615384615384	0.0526315789473684	query_1	['REAC:R-HSA-1500620']	['UBE2I', 'H2AX', 'ATR', 'BRCA1']
568	GO:BP	GO:0051246	regulation of protein metabolic process	0.0258036699157112	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	2396	108	27	15719	0.25	0.0112687813021702	query_1	['GO:0019538', 'GO:0051171', 'GO:0060255', 'GO:0080090']	['UBE2I', 'HUS1', 'AKT1', 'NBN', 'RAD50', 'FANCI', 'XRCC6', 'WDR48', 'PAXIP1', 'HDAC1', 'MLH1', 'PLK2', 'CENPE', 'SUMO1', 'XRCC5', 'BLM', 'MRE11', 'RAD51', 'SUMO2', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'BARD1', 'NPM1', 'TP53', 'KDM1A']
569	GO:BP	GO:1901214	regulation of neuron death	0.0258221761323899	True	"""Any process that modulates the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	309	108	7	15719	0.0648148148148148	0.0226537216828478	query_1	['GO:0010941', 'GO:0070997']	['AKT1', 'MSH2', 'LIG4', 'PARP1', 'ATM', 'XRCC2', 'TP53']
570	GO:BP	GO:0030520	intracellular estrogen receptor signaling pathway	0.025835322681787	True	"""The series of molecular signals initiated by estrogen binding to an intracellular receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]"	52	108	3	15719	0.0277777777777777	0.0576923076923076	query_1	['GO:0030518']	['AR', 'PARP1', 'BRCA1']
571	GO:BP	GO:1902679	negative regulation of RNA biosynthetic process	0.0260229877099768	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]"	1263	108	17	15719	0.1574074074074074	0.0134600158353127	query_1	['GO:0010558', 'GO:0031327', 'GO:0032774', 'GO:0051253', 'GO:2001141']	['RBBP8', 'UBE2I', 'UIMC1', 'XRCC6', 'HDAC1', 'PCNA', 'AR', 'SUMO1', 'PARP1', 'XRCC5', 'APEX1', 'BRCA1', 'CDK2', 'KAT5', 'TP53', 'KDM1A', 'RNF8']
572	GO:BP	GO:0051253	negative regulation of RNA metabolic process	0.0260658259196779	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]"	1371	108	18	15719	0.1666666666666666	0.0131291028446389	query_1	['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']	['RBBP8', 'UBE2I', 'UIMC1', 'XRCC6', 'HDAC1', 'PCNA', 'AR', 'SUMO1', 'PARP1', 'XRCC5', 'APEX1', 'BRCA1', 'CDK2', 'KAT5', 'BARD1', 'TP53', 'KDM1A', 'RNF8']
573	GO:BP	GO:0016310	phosphorylation	0.0262709112566419	True	"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]"	1704	108	21	15719	0.1944444444444444	0.0123239436619718	query_1	['GO:0006796']	['HUS1', 'AKT1', 'NBN', 'RAD50', 'XRCC6', 'PLK4', 'PLK2', 'ATR', 'AR', 'CENPE', 'XRCC5', 'BLM', 'ATM', 'MRE11', 'RAD51', 'CDK2', 'PRKDC', 'BARD1', 'NPM1', 'TP53', 'PNKP']
574	GO:BP	GO:1901361	organic cyclic compound catabolic process	0.0265408794520882	True	"""The chemical reactions and pathways resulting in the breakdown of organic cyclic compound."" [GOC:TermGenie]"	478	108	9	15719	0.0833333333333333	0.0188284518828451	query_1	['GO:1901360', 'GO:1901575']	['AKT1', 'MLH1', 'FEN1', 'OGG1', 'ATM', 'APEX1', 'POLB', 'NPM1', 'NEIL1']
575	GO:BP	GO:0009408	response to heat	0.0268144399249141	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism."" [GOC:lr]"	104	108	4	15719	0.037037037037037	0.0384615384615384	query_1	['GO:0006950', 'GO:0009266']	['AKT1', 'ATR', 'SUMO1', 'ATM']
576	GO:BP	GO:0035282	segmentation	0.0268144399249141	True	"""The regionalization process that divides an organism or part of an organism into a series of semi-repetitive parts, or segments, often arranged along a longitudinal axis."" [PMID:10611687, PMID:9706689]"	104	108	4	15719	0.037037037037037	0.0384615384615384	query_1	['GO:0003002']	['ATM', 'PRKDC', 'XRCC2', 'TP53']
577	GO:BP	GO:0006606	protein import into nucleus	0.0268736941552426	True	"""The directed movement of a protein from the cytoplasm to the nucleus."" [GOC:jl]"	166	108	5	15719	0.0462962962962962	0.0301204819277108	query_1	['GO:0006886', 'GO:0034504', 'GO:0051170', 'GO:0072594']	['AKT1', 'SUMO1', 'POLA2', 'NUP85', 'TP53']
578	GO:BP	GO:0007140	male meiotic nuclear division	0.0268736941552426	True	"""A cell cycle process by which the cell nucleus divides as part of a meiotic cell cycle in the male germline."" [GOC:dph, GOC:mah, GOC:vw]"	53	108	3	15719	0.0277777777777777	0.0566037735849056	query_1	['GO:0022412', 'GO:0048232', 'GO:0140013']	['MLH1', 'BRCA2', 'ATM']
579	GO:BP	GO:0006351	DNA-templated transcription	0.0268833292259503	True	"""The synthesis of an RNA transcript from a DNA template."" [GOC:jl, GOC:txnOH]"	3265	108	34	15719	0.3148148148148148	0.0104134762633996	query_1	['GO:0097659']	['RBBP8', 'UBE2I', 'BRIP1', 'AKT1', 'TP53BP1', 'UIMC1', 'XRCC6', 'HLTF', 'PAXIP1', 'HDAC1', 'CENPJ', 'TRAIP', 'OGG1', 'BRCA2', 'PCNA', 'AR', 'SUMO1', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'SUMO2', 'APEX1', 'BRCA1', 'CDK2', 'PRKDC', 'NUP85', 'KAT5', 'NPM1', 'TP53', 'KDM1A', 'RNF8']
580	GO:BP	GO:0050867	positive regulation of cell activation	0.0269100326161682	True	"""Any process that activates or increases the frequency, rate or extent of activation."" [GOC:ai]"	394	108	8	15719	0.074074074074074	0.0203045685279187	query_1	['GO:0001775', 'GO:0048522', 'GO:0050865', 'GO:0051240']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'MLH1', 'PRKDC', 'KAT5']
581	GO:BP	GO:0097659	nucleic acid-templated transcription	0.0269228661572795	True	"""The synthesis of an RNA transcript from a nucleic acid template (DNA or RNA)."" [GOC:pr, GOC:txnOH, GOC:vw]"	3266	108	34	15719	0.3148148148148148	0.0104102878138395	query_1	['GO:0010467', 'GO:0032774']	['RBBP8', 'UBE2I', 'BRIP1', 'AKT1', 'TP53BP1', 'UIMC1', 'XRCC6', 'HLTF', 'PAXIP1', 'HDAC1', 'CENPJ', 'TRAIP', 'OGG1', 'BRCA2', 'PCNA', 'AR', 'SUMO1', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'SUMO2', 'APEX1', 'BRCA1', 'CDK2', 'PRKDC', 'NUP85', 'KAT5', 'NPM1', 'TP53', 'KDM1A', 'RNF8']
582	GO:BP	GO:0033045	regulation of sister chromatid segregation	0.0273729997569495	True	"""Any process that modulates the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]"	105	108	4	15719	0.037037037037037	0.0380952380952381	query_1	['GO:0000819', 'GO:0033044', 'GO:0051983']	['CENPE', 'ATM', 'KAT5', 'RMI2']
583	GO:BP	GO:0000028	ribosomal small subunit assembly	0.0273729997569495	True	"""The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."" [GOC:jl, PMID:30467428]"	17	108	2	15719	0.0185185185185185	0.1176470588235294	query_1	['GO:0022618', 'GO:0042255', 'GO:0042274']	['XRCC5', 'PRKDC']
584	GO:BP	GO:0009223	pyrimidine deoxyribonucleotide catabolic process	0.0273729997569495	True	"""The chemical reactions and pathways resulting in the breakdown of a pyrimidine deoxyribonucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	17	108	2	15719	0.0185185185185185	0.1176470588235294	query_1	['GO:0006244', 'GO:0009219', 'GO:0009264', 'GO:0046386']	['OGG1', 'NEIL1']
585	GO:BP	GO:1900034	regulation of cellular response to heat	0.0273729997569495	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	108	2	15719	0.0185185185185185	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['ATR', 'ATM']
586	GO:BP	GO:2000042	negative regulation of double-strand break repair via homologous recombination	0.0273729997569495	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of double-strand break repair via homologous recombination."" [GOC:vw]"	17	108	2	15719	0.0185185185185185	0.1176470588235294	query_1	['GO:0000724', 'GO:0010569', 'GO:0045910', 'GO:2000780']	['TP53BP1', 'RMI2']
