Thanatophoric dysplasia type 1	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1275	GO:BP	GO:0071216	cellular response to biotic stimulus	0.0378914728495416	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:mah]"	237	98	5	17376	0.0510204081632653	0.0210970464135021	query_1	['GO:0009607', 'GO:0051716']	['SRC', 'APAF1', 'PLCG2', 'LYN', 'SYK']
1276	GO:BP	GO:0032672	regulation of interleukin-3 production	0.0378914728495416	True	"""Any process that modulates the frequency, rate, or extent of interleukin-3 production."" [GOC:mah]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0001817', 'GO:0032632']	['SYK']
1277	GO:BP	GO:0070489	T cell aggregation	0.0378914728495416	True	"""The adhesion of one T cell to one or more other T cells via adhesion molecules."" [GOC:sl, PMID:12972508]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0071593']	['ZAP70']
1278	GO:BP	GO:0001802	type III hypersensitivity	0.0378914728495416	True	"""An inflammatory response resulting from recognition of immune complexes via complement or Fc receptors on effector cells leading to activation of neutrophils and other leukocytes and damage to bystander tissue."" [GOC:add, ISBN:0781735149]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0002444', 'GO:0002524', 'GO:0016064']	['FCGR1A']
1279	GO:BP	GO:1990839	response to endothelin	0.0378914728495416	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an endothelin stimulus. Endothelin is any of three secretory vasoconstrictive peptides (endothelin-1, -2, -3)."" [PMID:16365184]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0043434']	['CRK']
1280	GO:BP	GO:0048592	eye morphogenesis	0.0378914728495416	True	"""The process in which the anatomical structures of the eye are generated and organized."" [GOC:jid, GOC:mtg_sensu]"	153	98	4	17376	0.0408163265306122	0.0261437908496732	query_1	['GO:0001654', 'GO:0090596']	['RPGRIP1L', 'AHI1', 'GNAT1', 'RPGRIP1']
1281	GO:BP	GO:1905938	positive regulation of germ cell proliferation	0.0378914728495416	True	"""Any process that activates or increases the frequency, rate or extent of germ cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:15342467]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0008284', 'GO:0036093', 'GO:0051240', 'GO:1905936', 'GO:2000243']	['SRC']
1282	GO:BP	GO:0002625	regulation of T cell antigen processing and presentation	0.0378914728495416	True	"""Any process that modulates the frequency, rate, or extent of T cell antigen processing and presentation."" [GOC:add]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0002457', 'GO:0002577', 'GO:0002709']	['WAS']
1283	GO:BP	GO:0061582	intestinal epithelial cell migration	0.0378914728495416	True	"""The orderly movement of an intestinal epithelial cell from one site to another, often during the development of a multicellular organism."" [GOC:dph]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0010631']	['PTPN11']
1284	GO:BP	GO:0007292	female gamete generation	0.0378914728495416	True	"""Generation of the female gamete; specialised haploid cells produced by meiosis and along with a male gamete takes part in sexual reproduction."" [GOC:dph, ISBN:0198506732]"	154	98	4	17376	0.0408163265306122	0.0259740259740259	query_1	['GO:0007276']	['SRC', 'SOS1', 'SHB', 'PTK2B']
1285	GO:BP	GO:0006722	triterpenoid metabolic process	0.0378914728495416	True	"""The chemical reactions and pathways involving triterpenoid compounds, terpenoids with six isoprene units."" [ISBN:0198547684]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0006721']	['HTRA2']
1286	GO:BP	GO:0060125	negative regulation of growth hormone secretion	0.0378914728495416	True	"""Any process that decreases or stops the frequency, rate or extent of the regulated release of growth hormone from a cell."" [GOC:dph]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0030252', 'GO:0060123', 'GO:0090278']	['PTPN11']
1287	GO:BP	GO:0051666	actin cortical patch localization	0.0378914728495416	True	"""Any process in which actin cortical patches are transported to, or maintained in, a specific location. An actin cortical patch is a discrete actin-containing structure found just beneath the plasma membrane in fungal cells."" [GOC:mah]"	2	98	1	17376	0.010204081632653	0.5	query_1	['GO:0051641']	['FYN']
1288	GO:BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0.0378914728495416	True	"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with a ligand binding to a death domain receptor on the cell surface, and ends when the execution phase of apoptosis is triggered."" [GOC:mah, GOC:mtg_apoptosis]"	82	98	3	17376	0.0306122448979591	0.0365853658536585	query_1	['GO:0097191']	['PIK3R1', 'HGF', 'DIABLO']
1289	GO:BP	GO:0045787	positive regulation of cell cycle	0.0383882042915213	True	"""Any process that activates or increases the rate or extent of progression through the cell cycle."" [GOC:go_curators]"	333	98	6	17376	0.0612244897959183	0.018018018018018	query_1	['GO:0007049', 'GO:0048522', 'GO:0051726']	['SRC', 'PLCG2', 'SHB', 'EGFR', 'PKD1', 'PTPN11']
1290	GO:BP	GO:0090314	positive regulation of protein targeting to membrane	0.0387007067522017	True	"""Any process that increases the frequency, rate or extent of the process of directing proteins towards a membrane, usually using signals contained within the protein."" [GOC:tb]"	29	98	2	17376	0.0204081632653061	0.0689655172413793	query_1	['GO:0006612', 'GO:0090313', 'GO:0090316', 'GO:1905477']	['FYN', 'ERBB2']
1291	GO:BP	GO:0048041	focal adhesion assembly	0.0387007067522017	True	"""The aggregation and bonding together of a set of components to form a focal adhesion, a complex of intracellular signaling and structural proteins that provides a structural link between the internal actin cytoskeleton and the ECM, and also function as a locus of signal transduction activity."" [GOC:jid, GOC:mah]"	83	98	3	17376	0.0306122448979591	0.036144578313253	query_1	['GO:0007044', 'GO:0007160']	['SRC', 'PTK2B', 'PTK2']
1292	GO:BP	GO:0090322	regulation of superoxide metabolic process	0.0387007067522017	True	"""Any process that modulates the rate, frequency, or extent of superoxide metabolism, the chemical reactions and pathways involving superoxide, the superoxide anion O2- (superoxide free radical), or any compound containing this species."" [GOC:tb]"	29	98	2	17376	0.0204081632653061	0.0689655172413793	query_1	['GO:0006801', 'GO:2000377']	['SHC1', 'SYK']
1293	GO:BP	GO:0007202	activation of phospholipase C activity	0.0387007067522017	True	"""The initiation of the activity of the inactive enzyme phospolipase C as the result of The series of molecular signals generated as a consequence of a G protein-coupled receptor binding to its physiological ligand."" [GOC:dph, GOC:mah, GOC:tb, PMID:8280098]"	29	98	2	17376	0.0204081632653061	0.0689655172413793	query_1	['GO:0010863']	['ITK', 'EGFR']
1294	GO:BP	GO:0051491	positive regulation of filopodium assembly	0.0387007067522017	True	"""Any process that activates or increases the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone."" [GOC:ai, GOC:dph, GOC:tb]"	29	98	2	17376	0.0204081632653061	0.0689655172413793	query_1	['GO:0046847', 'GO:0051489', 'GO:0120034']	['PIK3R1', 'WASL']
1295	GO:CC	GO:0099572	postsynaptic specialization	0.0387149474877735	True	"""A network of proteins within and adjacent to the postsynaptic membrane. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [PMID:22046028]"	343	98	6	17376	0.0612244897959183	0.0174927113702623	query_1	['GO:0043226', 'GO:0098794']	['SRC', 'SOS1', 'FYN', 'LYN', 'PTK2B', 'NCK2']
1296	GO:CC	GO:0030426	growth cone	0.0392270661027223	True	"""The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."" [GOC:aruk, GOC:bc, ISBN:0815316194, PMID:10082468]"	162	98	4	17376	0.0408163265306122	0.0246913580246913	query_1	['GO:0030427', 'GO:0150034']	['SRC', 'PTK2B', 'HAP1', 'CBL']
1297	GO:BP	GO:0060325	face morphogenesis	0.0411719451339841	True	"""The process in which the anatomical structures of the face are generated and organized. The face is the ventral division of the head."" [GOC:dph]"	30	98	2	17376	0.0204081632653061	0.0666666666666666	query_1	['GO:0009653', 'GO:0060323', 'GO:0060324']	['PTPN11', 'PDGFRA']
1298	GO:BP	GO:0001945	lymph vessel development	0.0411719451339841	True	"""The process whose specific outcome is the progression of a lymph vessel over time, from its formation to the mature structure."" [GOC:dph, UBERON:0001473]"	30	98	2	17376	0.0204081632653061	0.0666666666666666	query_1	['GO:0001944', 'GO:0048856']	['SYK', 'PKD1']
1299	GO:BP	GO:0051402	neuron apoptotic process	0.0411719451339841	True	"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]"	244	98	5	17376	0.0510204081632653	0.0204918032786885	query_1	['GO:0006915', 'GO:0070997']	['APAF1', 'CASP9', 'PTK2B', 'XIAP', 'DIABLO']
1300	GO:BP	GO:0090330	regulation of platelet aggregation	0.0411719451339841	True	"""Any process that modulates the rate, frequency or extent of platelet aggregation. Platelet aggregation is the adhesion of one platelet to one or more other platelets via adhesion molecules."" [GOC:dph, GOC:tb]"	30	98	2	17376	0.0204081632653061	0.0666666666666666	query_1	['GO:0010543', 'GO:0034110', 'GO:0070527']	['LYN', 'SYK']
1301	GO:BP	GO:0030178	negative regulation of Wnt signaling pathway	0.0417042655996014	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the Wnt signaling pathway."" [GOC:dph, GOC:go_curators, GOC:tb]"	159	98	4	17376	0.0408163265306122	0.0251572327044025	query_1	['GO:0009968', 'GO:0016055', 'GO:0030111']	['RAPGEF1', 'LATS1', 'NPHP4', 'INVS']
1302	GO:BP	GO:0032640	tumor necrosis factor production	0.0425007578724185	True	"""The appearance of tumor necrosis factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Tumor necrosis factor is an inflammatory cytokine produced by macrophages/monocytes during acute inflammation and which is responsible for a diverse range of signaling events within cells, leading to necrosis or apoptosis."" [GOC:mah, PMID:10891884, PMID:15560120]"	160	98	4	17376	0.0408163265306122	0.025	query_1	['GO:0071706']	['PIK3R1', 'PLCG2', 'SYK', 'PTPN11']
1303	GO:BP	GO:0032680	regulation of tumor necrosis factor production	0.0425007578724185	True	"""Any process that modulates the frequency, rate or extent of tumor necrosis factor production."" [GOC:mah, PMID:10891884, PMID:15560120]"	160	98	4	17376	0.0408163265306122	0.025	query_1	['GO:0032640', 'GO:1903555']	['PIK3R1', 'PLCG2', 'SYK', 'PTPN11']
1304	REAC	REAC:R-HSA-9665737	Drug resistance in ERBB2 TMD/JMD mutants	0.0430102447799678	True	Drug resistance in ERBB2 TMD/JMD mutants	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-1227990']	['ERBB2']
1305	REAC	REAC:R-HSA-9665230	Drug resistance in ERBB2 KD mutants	0.0430102447799678	True	Drug resistance in ERBB2 KD mutants	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-1227990']	['ERBB2']
1306	REAC	REAC:R-HSA-9665233	Resistance of ERBB2 KD mutants to trastuzumab	0.0430102447799678	True	Resistance of ERBB2 KD mutants to trastuzumab	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1307	REAC	REAC:R-HSA-9652282	Drug-mediated inhibition of ERBB2 signaling	0.0430102447799678	True	Drug-mediated inhibition of ERBB2 signaling	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-1227986']	['ERBB2']
1308	REAC	REAC:R-HSA-9026527	Activated NTRK2 signals through PLCG1	0.0430102447799678	True	Activated NTRK2 signals through PLCG1	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9006115']	['PLCG1']
1309	REAC	REAC:R-HSA-9665247	Resistance of ERBB2 KD mutants to osimertinib	0.0430102447799678	True	Resistance of ERBB2 KD mutants to osimertinib	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1310	REAC	REAC:R-HSA-9665244	Resistance of ERBB2 KD mutants to sapitinib	0.0430102447799678	True	Resistance of ERBB2 KD mutants to sapitinib	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1311	REAC	REAC:R-HSA-9665245	Resistance of ERBB2 KD mutants to tesevatinib	0.0430102447799678	True	Resistance of ERBB2 KD mutants to tesevatinib	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1312	REAC	REAC:R-HSA-9665249	Resistance of ERBB2 KD mutants to afatinib	0.0430102447799678	True	Resistance of ERBB2 KD mutants to afatinib	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1313	REAC	REAC:R-HSA-9665250	Resistance of ERBB2 KD mutants to AEE788	0.0430102447799678	True	Resistance of ERBB2 KD mutants to AEE788	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1314	REAC	REAC:R-HSA-8985801	Regulation of cortical dendrite branching	0.0430102447799678	True	Regulation of cortical dendrite branching	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-376176']	['NCK2']
1315	REAC	REAC:R-HSA-1306955	GRB7 events in ERBB2 signaling	0.0430102447799678	True	GRB7 events in ERBB2 signaling	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-1227986']	['ERBB2']
1316	REAC	REAC:R-HSA-9665251	Resistance of ERBB2 KD mutants to lapatinib	0.0430102447799678	True	Resistance of ERBB2 KD mutants to lapatinib	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1317	REAC	REAC:R-HSA-5368598	Negative regulation of TCF-dependent signaling by DVL-interacting proteins	0.0430102447799678	True	Negative regulation of TCF-dependent signaling by DVL-interacting proteins	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-201681']	['DVL2']
1318	REAC	REAC:R-HSA-9032759	NTRK2 activates RAC1	0.0430102447799678	True	NTRK2 activates RAC1	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9032500']	['DOCK3']
1319	REAC	REAC:R-HSA-446343	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	0.0430102447799678	True	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-446353']	['PXN']
1320	REAC	REAC:R-HSA-9665246	Resistance of ERBB2 KD mutants to neratinib	0.0430102447799678	True	Resistance of ERBB2 KD mutants to neratinib	4	98	1	17376	0.010204081632653	0.25	query_1	['REAC:R-HSA-9665230']	['ERBB2']
1321	GO:CC	GO:0030427	site of polarized growth	0.0430320671209173	True	"""Any part of a cell where non-isotropic growth takes place."" [GOC:mah]"	167	98	4	17376	0.0408163265306122	0.0239520958083832	query_1	['GO:0110165']	['SRC', 'PTK2B', 'HAP1', 'CBL']
1322	GO:BP	GO:0001782	B cell homeostasis	0.043342274209698	True	"""The process of regulating the proliferation and elimination of B cells such that the total number of B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, ISBN:0781735149, PMID:12956429]"	31	98	2	17376	0.0204081632653061	0.064516129032258	query_1	['GO:0002260']	['SOS1', 'LYN']
1323	GO:BP	GO:0002313	mature B cell differentiation involved in immune response	0.043342274209698	True	"""The process in which a naive B cell acquires the specialized features of a mature or memory B cell during an immune response."" [GOC:jal]"	31	98	2	17376	0.0204081632653061	0.064516129032258	query_1	['GO:0002312', 'GO:0002335']	['PLCG2', 'PTK2B']
1324	GO:BP	GO:1901185	negative regulation of ERBB signaling pathway	0.043342274209698	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of ERBB signaling pathway."" [GOC:BHF, GOC:TermGenie]"	31	98	2	17376	0.0204081632653061	0.064516129032258	query_1	['GO:0009968', 'GO:0038127', 'GO:1901184']	['EGFR', 'CBL']
1325	GO:BP	GO:0021915	neural tube development	0.043342274209698	True	"""The process whose specific outcome is the progression of the neural tube over time, from its formation to the mature structure. The mature structure of the neural tube exists when the tube has been segmented into the forebrain, midbrain, hindbrain and spinal cord regions. In addition neural crest has budded away from the epithelium."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	161	98	4	17376	0.0408163265306122	0.0248447204968944	query_1	['GO:0007399', 'GO:0035295', 'GO:0043009', 'GO:0060429']	['APAF1', 'RPGRIP1L', 'DVL2', 'PKD1']
1326	GO:BP	GO:0048873	homeostasis of number of cells within a tissue	0.043342274209698	True	"""Any biological process involved in the maintenance of the steady-state number of cells within a population of cells in a tissue."" [GOC:isa_complete]"	31	98	2	17376	0.0204081632653061	0.064516129032258	query_1	['GO:0001894', 'GO:0048872']	['XIAP', 'PTPN11']
