Cerebrotendinous xanthomatosis	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
741	GO:BP	GO:0023061	signal release	0.0296457959161019	True	"""The process in which a signal is secreted or discharged into the extracellular medium from a cellular source."" [GOC:mtg_signal]"	459	98	8	15719	0.0816326530612244	0.0174291938997821	query_1	['GO:0007267', 'GO:0032940']	['INHA', 'SPP1', 'FGA', 'HFE', 'F2', 'TFR2', 'FGB', 'FGG']
120	GO:CC	GO:0034665	integrin alpha1-beta1 complex	0.0303045949106439	True	"""An integrin complex that comprises one alpha1 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
119	GO:CC	GO:0034686	integrin alphav-beta8 complex	0.0303045949106439	True	"""An integrin complex that comprises one alphav subunit and one beta8 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGAV']
118	GO:CC	GO:0034667	integrin alpha3-beta1 complex	0.0303045949106439	True	"""An integrin complex that comprises one alpha3 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
117	GO:CC	GO:0030054	cell junction	0.0303045949106439	True	"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, http://www.vivo.colostate.edu/hbooks/cmb/cells/pmemb/junctions_a.html, ISBN:0198506732, PMID:26820516, PMID:28096264]"	2080	99	21	16420	0.2121212121212121	0.0100961538461538	query_1	['GO:0110165']	['ITGB1', 'ITGB5', 'ITGAV', 'SRC', 'ITGB3', 'FLNA', 'APOE', 'ITGA2B', 'ITGA5', 'C4A', 'CD46', 'LRP1', 'TFR2', 'FGB', 'C4B_2', 'APOA4', 'SLC40A1', 'TLN1', 'PLAUR', 'PTK2', 'ITGB6']
111	GO:CC	GO:0071133	alpha9-beta1 integrin-ADAM8 complex	0.0303045949106439	True	"""A protein complex that consists of an alpha9-beta1 integrin complex bound to the transmembrane metallopeptidase ADAM8."" [PMID:16995821]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0098797']	['ITGB3']
115	GO:CC	GO:0034680	integrin alpha10-beta1 complex	0.0303045949106439	True	"""An integrin complex that comprises one alpha10 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
113	GO:CC	GO:0043511	inhibin complex	0.0303045949106439	True	"""Heterodimeric hormone composed of an inhibin alpha subunit complexed with either an inhibin beta-A subunit, to form inhibin A, or an inhibin beta-B subunit, to form inhibin B."" [GOC:jl]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0005615', 'GO:0032991']	['INHA']
112	GO:CC	GO:0043512	inhibin A complex	0.0303045949106439	True	"""Heterodimeric hormone composed of an inhibin alpha subunit complexed with an inhibin beta-A subunit."" [GOC:jl]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0043511']	['INHA']
110	GO:CC	GO:0034365	discoidal high-density lipoprotein particle	0.0303045949106439	True	"""A newly formed high-density lipoprotein particle; consists of a phospholipid bilayer surrounded by two or more APOA1 molecules. The discoidal HDL particle is formed when lipid-free or lipid-poor APOA1 acquires phospholipids and unesterified cholesterol from either cell membranes or triglyceride-rich lipoproteins (undergoing lipolysis by lipoprotein lipase)."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0034364']	['APOE']
116	GO:CC	GO:0034681	integrin alpha11-beta1 complex	0.0303045949106439	True	"""An integrin complex that comprises one alpha11 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
114	GO:CC	GO:0034678	integrin alpha8-beta1 complex	0.0303045949106439	True	"""An integrin complex that comprises one alpha8 subunit and one beta1 subunit."" [PMID:12297042]"	2	99	1	16420	0.0101010101010101	0.5	query_1	['GO:0008305']	['ITGB1']
746	GO:BP	GO:0045056	transcytosis	0.0304949448480632	True	"""The directed movement of endocytosed material through the cell and its exocytosis from the plasma membrane at the opposite side."" [ISBN:0716731363]"	22	98	2	15719	0.0204081632653061	0.0909090909090909	query_1	['GO:0016192', 'GO:0032501']	['SRC', 'LRP1']
742	GO:BP	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	0.0304949448480632	True	"""Any process that activates or increases the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]"	22	98	2	15719	0.0204081632653061	0.0909090909090909	query_1	['GO:0061756', 'GO:1903039', 'GO:1904994']	['ELANE', 'GP1BA']
744	GO:BP	GO:0015669	gas transport	0.0304949448480632	True	"""The directed movement of substances that are gaseous in normal living conditions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	22	98	2	15719	0.0204081632653061	0.0909090909090909	query_1	['GO:0006810']	['HBB', 'HBD']
745	GO:BP	GO:0036120	cellular response to platelet-derived growth factor stimulus	0.0304949448480632	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus."" [GOC:yaf]"	22	98	2	15719	0.0204081632653061	0.0909090909090909	query_1	['GO:0036119', 'GO:0071363']	['SRC', 'ITGB3']
743	GO:BP	GO:0010565	regulation of cellular ketone metabolic process	0.0304949448480632	True	"""Any process that modulates the chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:dph, GOC:tb]"	127	98	4	15719	0.0408163265306122	0.0314960629921259	query_1	['GO:0031323', 'GO:0042180', 'GO:0062012']	['APOC3', 'APOA1', 'APOA4', 'APOC2']
121	GO:CC	GO:0031528	microvillus membrane	0.0307087987418472	True	"""The portion of the plasma membrane surrounding a microvillus."" [GOC:mah]"	28	99	2	16420	0.0202020202020202	0.0714285714285714	query_1	['GO:0005902', 'GO:0031253']	['ITGAV', 'ITGB3']
747	GO:BP	GO:0046470	phosphatidylcholine metabolic process	0.0312323816912449	True	"""The chemical reactions and pathways involving phosphatidylcholines, any of a class of glycerophospholipids in which the phosphatidyl group is esterified to the hydroxyl group of choline. They are important constituents of cell membranes."" [ISBN:0198506732]"	67	98	3	15719	0.0306122448979591	0.044776119402985	query_1	['GO:0006650', 'GO:1901564']	['APOA1', 'APOA2', 'APOA4']
749	GO:BP	GO:0034394	protein localization to cell surface	0.0312323816912449	True	"""A process in which a protein is transported to, or maintained in, a location within the external part of the cell wall and/or plasma membrane."" [GOC:mah]"	67	98	3	15719	0.0306122448979591	0.044776119402985	query_1	['GO:0008104']	['FLNA', 'HFE', 'FCN1']
750	GO:BP	GO:0043410	positive regulation of MAPK cascade	0.0312323816912449	True	"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade."" [GOC:go_curators]"	464	98	8	15719	0.0816326530612244	0.0172413793103448	query_1	['GO:0000165', 'GO:0043408', 'GO:1902533']	['SRC', 'FGA', 'ITGB3', 'TGFB3', 'ELANE', 'APOE', 'FGB', 'FGG']
748	GO:BP	GO:0150116	regulation of cell-substrate junction organization	0.0312323816912449	True	"""Any process that modulates the frequency, rate or extent of cell-substrate junction organization."" [GOC:aruk]"	67	98	3	15719	0.0306122448979591	0.044776119402985	query_1	['GO:0051128', 'GO:0150115']	['SRC', 'TLN1', 'PTK2']
751	GO:BP	GO:0033002	muscle cell proliferation	0.0312860794832434	True	"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]"	201	98	5	15719	0.0510204081632653	0.0248756218905472	query_1	['GO:0008283']	['SRC', 'ITGB3', 'TGFB3', 'ELANE', 'APOE']
752	GO:BP	GO:0046165	alcohol biosynthetic process	0.0318883056940922	True	"""The chemical reactions and pathways resulting in the formation of alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."" [GOC:ai]"	129	98	4	15719	0.0408163265306122	0.0310077519379844	query_1	['GO:0006066', 'GO:0044283', 'GO:1901617']	['APOE', 'CYP27A1', 'APOA1', 'APOA4']
106	REAC	REAC:R-HSA-9673218	Defective F9 secretion	0.0323829630886814	True	Defective F9 secretion	1	97	1	10022	0.0103092783505154	1.0	query_1	['REAC:R-HSA-9668250']	['F9']
105	REAC	REAC:R-HSA-8941413	Events associated with phagocytolytic activity of PMN cells	0.0323829630886814	True	Events associated with phagocytolytic activity of PMN cells	1	97	1	10022	0.0103092783505154	1.0	query_1	['REAC:R-HSA-1222556']	['MPO']
104	REAC	REAC:R-HSA-5578996	Defective CYP27A1 causes CTX	0.0323829630886814	True	Defective CYP27A1 causes CTX	1	97	1	10022	0.0103092783505154	1.0	query_1	['REAC:R-HSA-5579029']	['CYP27A1']
753	GO:BP	GO:0045591	positive regulation of regulatory T cell differentiation	0.0329120255741531	True	"""Any process that activates or increases the frequency, rate or extent of differentiation of regulatory T cells."" [ISBN:0781735149]"	23	98	2	15719	0.0204081632653061	0.0869565217391304	query_1	['GO:0045066', 'GO:0045582', 'GO:0045589']	['CR1', 'CD46']
754	GO:BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.0329120255741531	True	"""Any process that modulates the frequency, rate or extent of the platelet-derived growth factor receptor signaling pathway."" [GOC:dph, GOC:hjd, GOC:tb]"	23	98	2	15719	0.0204081632653061	0.0869565217391304	query_1	['GO:0009966', 'GO:0048008']	['SRC', 'LRP1']
756	GO:BP	GO:0048646	anatomical structure formation involved in morphogenesis	0.0329761250283106	True	"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]"	1113	98	14	15719	0.1428571428571428	0.0125786163522012	query_1	['GO:0009653', 'GO:0032502']	['C3', 'ITGB1', 'ITGB5', 'ITGAV', 'FN1', 'ITGB3', 'FLNA', 'ITGA2B', 'ITGA5', 'VTN', 'SLC40A1', 'PTK2', 'ITGB6', 'C5']
755	GO:BP	GO:0044093	positive regulation of molecular function	0.0329761250283106	True	"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	1469	98	17	15719	0.173469387755102	0.011572498298162	query_1	['GO:0065009']	['ITGB1', 'CR1', 'SRC', 'ITGB3', 'ELANE', 'TFRC', 'APOE', 'HFE', 'APOA1', 'LRP1', 'F2', 'APOA2', 'APOA4', 'VTN', 'APOC2', 'PLAUR', 'PTK2']
107	REAC	REAC:R-HSA-2980736	Peptide hormone metabolism	0.0329850386190069	True	Peptide hormone metabolism	87	97	4	10022	0.0412371134020618	0.0459770114942528	query_1	['REAC:R-HSA-392499']	['INHA', 'INHBE', 'INHBC', 'CTSG']
757	GO:BP	GO:0072330	monocarboxylic acid biosynthetic process	0.0342534538575004	True	"""The chemical reactions and pathways resulting in the formation of monocarboxylic acids, any organic acid containing one carboxyl (-COOH) group."" [GOC:mah]"	206	98	5	15719	0.0510204081632653	0.0242718446601941	query_1	['GO:0032787', 'GO:0046394']	['APOC3', 'CYP27A1', 'APOA1', 'APOA4', 'APOC2']
758	GO:BP	GO:0007586	digestion	0.0342534538575004	True	"""The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:isa_complete, ISBN:0198506732]"	132	98	4	15719	0.0408163265306122	0.0303030303030303	query_1	['GO:0032501']	['SERPINA3', 'APOA1', 'APOA2', 'APOA4']
122	GO:CC	GO:0019897	extrinsic component of plasma membrane	0.0349137557409303	True	"""The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region."" [GOC:curators, GOC:dos]"	154	99	4	16420	0.0404040404040404	0.0259740259740259	query_1	['GO:0005886', 'GO:0019898']	['SRC', 'TF', 'FCN1', 'PTK2']
759	GO:BP	GO:0036119	response to platelet-derived growth factor	0.0353843315730816	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a platelet-derived growth factor stimulus."" [GOC:yaf]"	24	98	2	15719	0.0204081632653061	0.0833333333333333	query_1	['GO:0070848']	['SRC', 'ITGB3']
760	GO:BP	GO:0000303	response to superoxide	0.0353843315730816	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a superoxide stimulus. Superoxide is the anion, oxygen-, formed by addition of one electron to dioxygen (O2) or any compound containing the superoxide anion."" [GOC:krc, ISBN:0198506732]"	24	98	2	15719	0.0204081632653061	0.0833333333333333	query_1	['GO:0000305']	['MPO', 'APOA4']
761	GO:BP	GO:0048679	regulation of axon regeneration	0.0353843315730816	True	"""Any process that modulates the frequency, rate or extent of axon regeneration."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	24	98	2	15719	0.0204081632653061	0.0833333333333333	query_1	['GO:0031103', 'GO:0032101', 'GO:0070570', 'GO:1903034']	['SPP1', 'FLNA']
762	GO:BP	GO:0062009	secondary palate development	0.0353843315730816	True	"""The biological process whose specific outcome is the progression of the secondary palate from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure. The secondary palate is the part of the palate formed from the fusion of the two palatine shelves, extensions of the maxillary prominences."" [PMID:28784960]"	24	98	2	15719	0.0204081632653061	0.0833333333333333	query_1	['GO:0060021']	['TGFB3', 'ITGB6']
123	GO:CC	GO:0031253	cell projection membrane	0.0354573709560347	True	"""The portion of the plasma membrane surrounding a plasma membrane bounded cell surface projection."" [GOC:krc, GOC:mah]"	328	99	6	16420	0.0606060606060606	0.0182926829268292	query_1	['GO:0098590', 'GO:0120025']	['ITGB1', 'ITGAV', 'SRC', 'ITGB3', 'ITGA5', 'TLN1']
763	GO:BP	GO:0030032	lamellipodium assembly	0.0359806387438623	True	"""Formation of a lamellipodium, a thin sheetlike extension of the surface of a migrating cell."" [GOC:mah, ISBN:0815316194]"	71	98	3	15719	0.0306122448979591	0.0422535211267605	query_1	['GO:0097581', 'GO:0120031']	['RHOD', 'ITGB1', 'WHAMM']
108	REAC	REAC:R-HSA-5653656	Vesicle-mediated transport	0.0359976208681599	True	Vesicle-mediated transport	661	97	13	10022	0.134020618556701	0.0196671709531013	query_1	['REAC:0000000']	['MASP1', 'HBB', 'TFRC', 'COLEC11', 'APOE', 'APOA1', 'LRP1', 'TF', 'HP', 'SERPINA1', 'ALB', 'HPX', 'HPR']
764	GO:BP	GO:0061564	axon development	0.0362287371418276	True	"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]"	478	98	8	15719	0.0816326530612244	0.0167364016736401	query_1	['GO:0031175']	['ITGB1', 'FN1', 'SPP1', 'FLNA', 'APOE', 'ROBO3', 'APOA4', 'PTK2']
765	GO:BP	GO:0032970	regulation of actin filament-based process	0.036384245504343	True	"""Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton."" [GOC:mah]"	383	98	7	15719	0.0714285714285714	0.0182767624020887	query_1	['GO:0030029', 'GO:0050794']	['RHOD', 'ITGB3', 'TGFB3', 'FLNA', 'WHAMM', 'APOA1', 'LRP1']
