ALG8-CDG	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1028	GO:BP	GO:0051051	negative regulation of transport	0.0358044314397966	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	425	97	7	17376	0.0721649484536082	0.0164705882352941	query_1	['GO:0006810', 'GO:0048519', 'GO:0051049']	['APOC3', 'ITGAV', 'ITGB3', 'GJA1', 'APOE', 'APOA2', 'APOC2']
1029	GO:BP	GO:0031348	negative regulation of defense response	0.0358044314397966	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a defense response."" [GOC:mah]"	232	97	5	17376	0.0515463917525773	0.021551724137931	query_1	['GO:0006952', 'GO:0031347', 'GO:0048585']	['SRC', 'APOE', 'A2M', 'APOA1', 'C1QBP']
1030	GO:BP	GO:0150104	transport across blood-brain barrier	0.0360745819934326	True	"""The directed movement of substances (e.g. macromolecules, small molecules, ions) through the blood-brain barrier."" [GOC:aruk, GOC:bc, PMID:29377008]"	79	97	3	17376	0.0309278350515463	0.0379746835443038	query_1	['GO:0010232']	['TFRC', 'APOE', 'LRP1']
1031	GO:BP	GO:0010232	vascular transport	0.0360745819934326	True	"""The directed movement of substances, into, out of or within a cell, either in a vascular tissue or in the vascular membrane."" [GOC:sm]"	79	97	3	17376	0.0309278350515463	0.0379746835443038	query_1	['GO:0003018', 'GO:0006810']	['TFRC', 'APOE', 'LRP1']
1032	GO:BP	GO:0043408	regulation of MAPK cascade	0.0361150394924123	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the MAP kinase (MAPK) cascade."" [GOC:go_curators]"	644	97	9	17376	0.0927835051546391	0.0139751552795031	query_1	['GO:0000165', 'GO:1902531']	['FN1', 'SRC', 'FGA', 'ITGB3', 'TGFB3', 'APOE', 'YWHAZ', 'FGB', 'FGG']
1033	GO:BP	GO:0002438	acute inflammatory response to antigenic stimulus	0.0361392347051923	True	"""An acute inflammatory response to an antigenic stimulus. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	27	97	2	17376	0.0206185567010309	0.074074074074074	query_1	['GO:0002437', 'GO:0002526']	['C3', 'A2M']
1034	GO:BP	GO:0042744	hydrogen peroxide catabolic process	0.0361392347051923	True	"""The chemical reactions and pathways resulting in the breakdown of hydrogen peroxide (H2O2)."" [GOC:jl]"	27	97	2	17376	0.0206185567010309	0.074074074074074	query_1	['GO:0042743', 'GO:0044248', 'GO:1901575']	['HBB', 'HP']
1035	GO:BP	GO:0070570	regulation of neuron projection regeneration	0.0361392347051923	True	"""Any process that modulates the rate, frequency or extent of neuron projection regeneration, the regrowth of neuronal processes such as axons or dendrites following their loss or damage."" [GOC:mah]"	27	97	2	17376	0.0206185567010309	0.074074074074074	query_1	['GO:0010975', 'GO:0031102', 'GO:0050793', 'GO:0080135']	['SPP1', 'FLNA']
1036	GO:BP	GO:0007265	Ras protein signal transduction	0.0376231875540838	True	"""The series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state."" [GOC:bf]"	329	97	6	17376	0.0618556701030927	0.0182370820668693	query_1	['GO:0007264']	['RHOD', 'ITGB1', 'APOC3', 'SRC', 'APOE', 'APOA1']
1037	GO:BP	GO:0010902	positive regulation of very-low-density lipoprotein particle remodeling	0.038160283748619	True	"""Any process that increases the rate, frequency or extent of very-low-density lipoprotein particle remodeling. Very-low-density lipoprotein particle remodeling is the acquisition, loss or modification of a protein or lipid within a very-low-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase or lipoprotein lipase and the subsequent loss of free fatty acid."" [GOC:tb]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0010901', 'GO:0034372', 'GO:0051130', 'GO:0051240']	['APOC2']
1038	GO:BP	GO:0002589	regulation of antigen processing and presentation of peptide antigen via MHC class I	0.038160283748619	True	"""Any process that modulates the frequency, rate, or extent of antigen processing and presentation of peptide antigen via MHC class I."" [GOC:add]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0002474', 'GO:0002583']	['HFE']
1039	GO:BP	GO:0033688	regulation of osteoblast proliferation	0.038160283748619	True	"""Any process that modulates the frequency, rate or extent of osteoblast proliferation."" [GOC:mah]"	28	97	2	17376	0.0206185567010309	0.0714285714285714	query_1	['GO:0033687', 'GO:0042127']	['ITGAV', 'ITGB3']
1040	GO:BP	GO:0010037	response to carbon dioxide	0.038160283748619	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carbon dioxide (CO2) stimulus."" [GOC:sm]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0010033', 'GO:1901700']	['A2M']
1041	GO:BP	GO:0060694	regulation of cholesterol transporter activity	0.038160283748619	True	"""Any process that modulates the rate, frequency, or extent of cholesterol transporter activity."" [GOC:BHF, GOC:dph, GOC:tb]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0110112']	['APOA2']
1042	GO:BP	GO:0060055	angiogenesis involved in wound healing	0.038160283748619	True	"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels and contribute to the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:dph, PMID:15039218]"	28	97	2	17376	0.0206185567010309	0.0714285714285714	query_1	['GO:0001525', 'GO:0042060']	['ITGB3', 'PRCP']
1043	GO:BP	GO:0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse	0.038160283748619	True	"""Any process that activates, maintains or increases the frequency, rate or extent of the directed movement of L-glutamate into a neuron or glial cell."" [GOC:ai]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0002038', 'GO:0051935', 'GO:0051943', 'GO:0051946']	['ITGB1']
1044	GO:BP	GO:0051943	positive regulation of amino acid uptake involved in synaptic transmission	0.038160283748619	True	"""Any process that activates, maintains or increases the frequency, rate or extent of the directed movement of amino acid neurotransmitters into a neuron or glial cell."" [GOC:ai]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0051582', 'GO:0051933', 'GO:0051941', 'GO:0051957']	['ITGB1']
1045	GO:BP	GO:0002590	negative regulation of antigen processing and presentation of peptide antigen via MHC class I	0.038160283748619	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of antigen processing and presentation of peptide antigen via MHC class I."" [GOC:add]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0002474', 'GO:0002584', 'GO:0002589']	['HFE']
1046	GO:BP	GO:0050792	regulation of viral process	0.038160283748619	True	"""Any process that modulates the rate or extent of the viral life cycle, the set of processes by which a virus reproduces and spreads among hosts."" [GOC:go_curators, GOC:tb]"	153	97	4	17376	0.0412371134020618	0.0261437908496732	query_1	['GO:0016032', 'GO:0050789']	['PTX3', 'FCN3', 'MBL2', 'FCN1']
1047	GO:BP	GO:0051659	maintenance of mitochondrion location	0.038160283748619	True	"""Any process in which a mitochondrion is maintained in a specific location within a cell and prevented from moving elsewhere."" [GOC:ai, GOC:dph, GOC:tb]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0051646', 'GO:0051657']	['ALB']
1048	GO:BP	GO:0070483	detection of hypoxia	0.038160283748619	True	"""The series of events in which a stimulus indicating lowered oxygen tension is received by a cell and converted into a molecular signal. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:BHF, GOC:mah]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0001666', 'GO:0003032']	['TGFB3']
1049	GO:BP	GO:0044866	modulation by host of viral exo-alpha-sialidase activity	0.038160283748619	True	"""The process in which a host organism effects a change in viral exo-alpha-sialidase activity, the catalysis of the hydrolysis of peptide bonds in a protein."" [GOC:jl]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0044867']	['PTX3']
1050	GO:BP	GO:0002625	regulation of T cell antigen processing and presentation	0.038160283748619	True	"""Any process that modulates the frequency, rate, or extent of T cell antigen processing and presentation."" [GOC:add]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0002457', 'GO:0002577', 'GO:0002709']	['HFE']
1051	GO:BP	GO:0010877	lipid transport involved in lipid storage	0.038160283748619	True	"""The directed movement of lipids into cells that is part of their accumulation and maintenance."" [GOC:BHF, GOC:dph, GOC:tb]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0006869', 'GO:0019915']	['APOE']
1052	GO:BP	GO:0051279	regulation of release of sequestered calcium ion into cytosol	0.038160283748619	True	"""Any process that modulates the frequency, rate or extent of the release into the cytosolic compartment of calcium ions sequestered in the endoplasmic reticulum or mitochondria."" [GOC:ai, GOC:tb]"	82	97	3	17376	0.0309278350515463	0.0365853658536585	query_1	['GO:0051209', 'GO:0051282', 'GO:1903169']	['ITGB3', 'BDKRB1', 'F2']
1053	GO:BP	GO:0072377	blood coagulation, common pathway	0.038160283748619	True	"""A protein activation cascade that contributes to blood coagulation and consists of events leading from the formation of activated factor X to the formation of active thrombin, the cleavage of fibrinogen by thrombin, and the formation of cleaved fibrin into a stable multimeric, cross-linked complex."" [GOC:add, GOC:mah, GOC:pde, PMID:1931959]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0072376', 'GO:0072378']	['FGA']
1054	GO:BP	GO:1904437	positive regulation of transferrin receptor binding	0.038160283748619	True	"""Any process that activates or increases the frequency, rate or extent of transferrin receptor binding."" [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:1900122', 'GO:1904435']	['HFE']
1055	GO:BP	GO:1903016	negative regulation of exo-alpha-sialidase activity	0.038160283748619	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of exo-alpha-sialidase activity."" [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:23544079]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0051346', 'GO:1903015']	['PTX3']
1056	GO:BP	GO:0001545	primary ovarian follicle growth	0.038160283748619	True	"""Increase in size of primary follicles including oocyte growth and granulosa and/or theca cell proliferation until more than one layer of granulosa cells is present (preantral follicle)."" [GOC:mtg_mpo, https://www.ncbi.nlm.nih.gov/books/NBK279054/]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0001541', 'GO:0022602', 'GO:0048589']	['SRC']
1057	GO:BP	GO:0001868	regulation of complement activation, lectin pathway	0.038160283748619	True	"""Any process that modulates the frequency, rate or extent of the lectin pathway of complement activation."" [GOC:add, ISBN:0781735149]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0001867', 'GO:0030449', 'GO:0045088']	['A2M']
1058	GO:BP	GO:0001869	negative regulation of complement activation, lectin pathway	0.038160283748619	True	"""Any process that stops, prevents, or reduces the rate of complement activation by the lectin pathway."" [GOC:add, ISBN:0781735149]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0001867', 'GO:0001868', 'GO:0045824', 'GO:0045916']	['A2M']
1059	GO:BP	GO:0150102	negative regulation of monocyte activation	0.038160283748619	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of monocyte activation."" [GOC:aruk, PMID:15597323]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0002695', 'GO:0042117']	['FN1']
1060	GO:BP	GO:2000256	positive regulation of male germ cell proliferation	0.038160283748619	True	"""Any process that activates or increases the frequency, rate or extent of male germ cell proliferation."" [GOC:obol]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0002176', 'GO:1905938', 'GO:2000254']	['SRC']
1061	GO:BP	GO:2000257	regulation of protein activation cascade	0.038160283748619	True	"""Any process that modulates the frequency, rate or extent of protein activation cascade."" [GOC:mah]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0072376', 'GO:1903317']	['SERPINC1']
1062	GO:BP	GO:0008039	synaptic target recognition	0.038160283748619	True	"""The process in which a neuronal cell in a multicellular organism interprets signals produced by potential target cells, with which it may form synapses."" [GOC:mah, ISBN:0878932437]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0008038']	['YWHAZ']
1063	GO:BP	GO:2000296	negative regulation of hydrogen peroxide catabolic process	0.038160283748619	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of hydrogen peroxide catabolic process."" [GOC:BHF]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0010727', 'GO:0031330', 'GO:0042744', 'GO:2000295']	['HP']
1064	GO:BP	GO:0001970	positive regulation of activation of membrane attack complex	0.038160283748619	True	"""Any process that activates, maintains or increases the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade."" [GOC:hjd]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0001905', 'GO:0001969', 'GO:0045917']	['C3']
1065	GO:BP	GO:0042704	uterine wall breakdown	0.038160283748619	True	"""The sloughing of the endometrium and blood vessels during menstruation that results from a drop in progesterone levels."" [GOC:dph]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0022602']	['TGFB3']
1066	GO:BP	GO:2000386	positive regulation of ovarian follicle development	0.038160283748619	True	"""Any process that activates or increases the frequency, rate or extent of ovarian follicle development."" [GOC:obol]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0001541', 'GO:0051094', 'GO:2000243', 'GO:2000354']	['SRC']
1067	GO:BP	GO:1903015	regulation of exo-alpha-sialidase activity	0.038160283748619	True	"""Any process that modulates the frequency, rate or extent of exo-alpha-sialidase activity."" [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:23544079]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0051336']	['PTX3']
1068	GO:BP	GO:2000536	negative regulation of entry of bacterium into host cell	0.038160283748619	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of entry of bacterium into host cell."" [GOC:obol]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0035635', 'GO:0048519', 'GO:2000535']	['ITGAV']
1069	GO:BP	GO:0046889	positive regulation of lipid biosynthetic process	0.038160283748619	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids."" [GOC:ai]"	82	97	3	17376	0.0309278350515463	0.0365853658536585	query_1	['GO:0008610', 'GO:0009891', 'GO:0045834', 'GO:0046890']	['APOE', 'APOA1', 'APOC2']
1070	GO:BP	GO:0048661	positive regulation of smooth muscle cell proliferation	0.038160283748619	True	"""Any process that activates or increases the rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]"	82	97	3	17376	0.0309278350515463	0.0365853658536585	query_1	['GO:0008284', 'GO:0048659', 'GO:0048660']	['SRC', 'ITGB3', 'GJA1']
1071	GO:BP	GO:2000866	positive regulation of estradiol secretion	0.038160283748619	True	"""Any process that activates or increases the frequency, rate or extent of estradiol secretion."" [GOC:sl]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0035938', 'GO:2000833', 'GO:2000864']	['SPP1']
1072	GO:BP	GO:1990646	cellular response to prolactin	0.038160283748619	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prolactin stimulus."" [PMID:7760850]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0071375', 'GO:1990637']	['SRC']
1073	GO:BP	GO:0044871	negative regulation by host of viral glycoprotein metabolic process	0.038160283748619	True	"""A process in which a host organism stops, prevents or reduces the frequency, rate or extent of viral glycoprotein metabolic process."" [GOC:jl]"	2	97	1	17376	0.0103092783505154	0.5	query_1	['GO:0044793', 'GO:0044870', 'GO:0048525', 'GO:1903019']	['PTX3']
