Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1090	GO:BP	GO:0002922	positive regulation of humoral immune response	0.0238710436099852	True	"""Any process that activates or increases the frequency, rate, or extent of a humoral immune response."" [GOC:add]"	21	100	2	15719	0.02	0.0952380952380952	query_1	['GO:0002920', 'GO:0006959', 'GO:0050778']	['TNF', 'LTA']
1094	GO:BP	GO:0070727	cellular macromolecule localization	0.0239107664902884	True	"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]"	2409	100	25	15719	0.25	0.0103777501037775	query_1	['GO:0033036', 'GO:0051641']	['BAX', 'GSK3B', 'AKT1', 'NFKBIE', 'NFKBIB', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'IKBKB', 'MCL1', 'FYB1', 'TNF', 'RNF31', 'BID', 'BBC3', 'SKP1', 'HSP90AA1', 'SNX33', 'TNFAIP3', 'BCL2L1', 'SFN', 'NFKBIA', 'FBXW7', 'BAD', 'CDC37']
214	REAC	REAC:R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	0.0241390446905651	True	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	17	93	2	10022	0.021505376344086	0.1176470588235294	query_1	['REAC:R-HSA-5637815']	['HSP90AA1', 'CDC37']
215	REAC	REAC:R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	0.0241390446905651	True	Signaling by ERBB2 TMD/JMD mutants	17	93	2	10022	0.021505376344086	0.1176470588235294	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'CDC37']
216	REAC	REAC:R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	0.0241390446905651	True	Signaling by Ligand-Responsive EGFR Variants in Cancer	17	93	2	10022	0.021505376344086	0.1176470588235294	query_1	['REAC:R-HSA-1643713']	['HSP90AA1', 'CDC37']
1095	GO:BP	GO:1901653	cellular response to peptide	0.0244247244352672	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]"	359	100	7	15719	0.07	0.0194986072423398	query_1	['GO:0071417', 'GO:1901652', 'GO:1901701']	['BCL2L11', 'GSK3B', 'AKT1', 'RELA', 'TNF', 'NFKB1', 'CFLAR']
72	GO:CC	GO:0097144	BAX complex	0.0245273889176235	True	"""An oligomeric protein complex consisting of BAX, a member of the Bcl-2 family of anti- and proapoptotic regulators."" [GOC:so, PMID:14634621]"	1	100	1	16420	0.01	1.0	query_1	['GO:0097136']	['BAX']
69	GO:CC	GO:0097141	BIM-BCL-2 complex	0.0245273889176235	True	"""A heterodimeric protein complex consisting of BIM and BCL-2, members of the Bcl-2 family of anti- and proapoptotic regulators."" [GOC:so, PMID:14634621]"	1	100	1	16420	0.01	1.0	query_1	['GO:0097136']	['BCL2L11']
70	GO:CC	GO:0097140	BIM-BCL-xl complex	0.0245273889176235	True	"""A heterodimeric protein complex consisting of BIM and BCL-xl, members of the Bcl-2 family of anti- and proapoptotic regulators."" [GOC:so, PMID:14634621]"	1	100	1	16420	0.01	1.0	query_1	['GO:0097136']	['BCL2L11']
71	GO:CC	GO:0035525	NF-kappaB p50/p65 complex	0.0245273889176235	True	"""A heterodimer of NF-kappa B p50 and p65 subunits."" [GO:add, PMID:20393192, PMID:9299584]"	1	100	1	16420	0.01	1.0	query_1	['GO:0071159']	['RELA']
1096	GO:BP	GO:1903047	mitotic cell cycle process	0.0246815912933653	True	"""A process that is part of the mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]"	750	100	11	15719	0.11	0.0146666666666666	query_1	['GO:0000278', 'GO:0022402']	['HSPA1A', 'AKT1', 'BABAM2', 'BCL2', 'BRCC3', 'TNF', 'BID', 'ABRAXAS2', 'FBXW11', 'SNX33', 'CUL1']
1097	GO:BP	GO:0035303	regulation of dephosphorylation	0.0247170236008737	True	"""Any process that modulates the frequency, rate or extent of removal of phosphate groups from a molecule."" [GOC:bf]"	124	100	4	15719	0.04	0.032258064516129	query_1	['GO:0016311', 'GO:0019220']	['GSK3B', 'HSP90AB1', 'IKBKB', 'TNF']
1098	GO:BP	GO:0045670	regulation of osteoclast differentiation	0.0250681984922302	True	"""Any process that modulates the frequency, rate or extent of osteoclast differentiation."" [GOC:go_curators]"	65	100	3	15719	0.03	0.0461538461538461	query_1	['GO:0002761', 'GO:0030316']	['TNF', 'TRAF6', 'FBXW7']
217	REAC	REAC:R-HSA-69473	G2/M DNA damage checkpoint	0.02549650401683	True	G2/M DNA damage checkpoint	94	93	4	10022	0.043010752688172	0.0425531914893617	query_1	['REAC:R-HSA-69481']	['BABAM2', 'BRCC3', 'SFN', 'UBE2N']
1099	GO:BP	GO:0072359	circulatory system development	0.0259475614477976	True	"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]"	1083	100	14	15719	0.14	0.012927054478301	query_1	['GO:0048731']	['BAX', 'GSK3B', 'AKT1', 'TNFRSF1B', 'TNFRSF1A', 'TAB2', 'FASLG', 'TNF', 'CFLAR', 'TAB1', 'TNFAIP3', 'BAK1', 'CASP8', 'FBXW7']
1100	GO:BP	GO:0006907	pinocytosis	0.0259601535052654	True	"""An endocytosis process that results in the uptake of liquid material by cells from their external environment; literally 'cell drinking'. Liquid is enclosed in vesicles, called pinosomes, formed by invagination of the plasma membrane."" [ISBN:0198506732]"	22	100	2	15719	0.02	0.0909090909090909	query_1	['GO:0006897']	['SNX33', 'PYCARD']
1101	GO:BP	GO:0006760	folic acid-containing compound metabolic process	0.0259601535052654	True	"""The chemical reactions and pathways involving a folic acid-containing compound, i.e. any of a group of heterocyclic compounds based on the pteroic acid skeleton conjugated with one or more L-glutamic acid or L-glutamate units."" [GOC:ai, GOC:mah]"	22	100	2	15719	0.02	0.0909090909090909	query_1	['GO:0006575', 'GO:0042558']	['SHMT1', 'SHMT2']
1102	GO:BP	GO:0001885	endothelial cell development	0.0260475948749473	True	"""The progression of an endothelial cell over time, from its formation to the mature structure."" [GOC:dph]"	66	100	3	15719	0.03	0.0454545454545454	query_1	['GO:0002064', 'GO:0045446']	['TNFRSF1A', 'IKBKB', 'TNF']
1103	GO:BP	GO:0006886	intracellular protein transport	0.0265066563293715	True	"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]"	865	100	12	15719	0.12	0.0138728323699421	query_1	['GO:0008104', 'GO:0015031', 'GO:0046907']	['BAX', 'GSK3B', 'AKT1', 'RNF31', 'BID', 'BBC3', 'HSP90AA1', 'SNX33', 'SFN', 'NFKBIA', 'FBXW7', 'CDC37']
218	REAC	REAC:R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	0.0267472013024699	True	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	18	93	2	10022	0.021505376344086	0.1111111111111111	query_1	['REAC:R-HSA-6791312']	['BAX', 'SFN']
1106	GO:BP	GO:0001960	negative regulation of cytokine-mediated signaling pathway	0.0270464244829201	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the cytokine mediated signaling pathway."" [GOC:hjd]"	67	100	3	15719	0.03	0.044776119402985	query_1	['GO:0001959', 'GO:0009968', 'GO:0019221', 'GO:0060761']	['PYDC2', 'CARD8', 'NLRP2']
1105	GO:BP	GO:0009620	response to fungus	0.0270464244829201	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a fungus."" [GOC:hb]"	67	100	3	15719	0.03	0.044776119402985	query_1	['GO:0051707']	['MALT1', 'BAK1', 'BCL10']
1104	GO:BP	GO:0051205	protein insertion into membrane	0.0270464244829201	True	"""The process that results in the incorporation of a protein into a biological membrane. Incorporation in this context means having some part or covalently attached group that is inserted into the the hydrophobic region of one or both bilayers."" [GOC:ai]"	67	100	3	15719	0.03	0.044776119402985	query_1	['GO:0008104', 'GO:0061024', 'GO:0090150']	['BAX', 'BBC3', 'HSP90AA1']
1107	GO:BP	GO:0072659	protein localization to plasma membrane	0.0270937425552188	True	"""A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane."" [GOC:mah]"	280	100	6	15719	0.06	0.0214285714285714	query_1	['GO:0072657', 'GO:1990778']	['AKT1', 'TNFRSF1A', 'IKBKB', 'FYB1', 'TNF', 'BCL2L1']
1108	GO:BP	GO:0001101	response to acid chemical	0.0272993992841098	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of a dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:go_curators, GOC:rn]"	128	100	4	15719	0.04	0.03125	query_1	['GO:0042221']	['BCL2', 'TNF', 'BCL2L1', 'BAD']
219	REAC	REAC:R-HSA-5358351	Signaling by Hedgehog	0.0278836344679537	True	Signaling by Hedgehog	149	93	5	10022	0.053763440860215	0.0335570469798657	query_1	['REAC:R-HSA-162582']	['GSK3B', 'RBX1', 'BTRC', 'SKP1', 'CUL1']
1112	GO:BP	GO:0003177	pulmonary valve development	0.0280104777779593	True	"""The progression of the pulmonary valve over time, from its formation to the mature structure."" [GOC:mtg_heart]"	23	100	2	15719	0.02	0.0869565217391304	query_1	['GO:1905314']	['TNFRSF1B', 'TNFRSF1A']
1111	GO:BP	GO:0042093	T-helper cell differentiation	0.0280104777779593	True	"""The process in which a relatively unspecialized thymocyte acquires specialized features of a T-helper cell."" [GOC:ebc]"	68	100	3	15719	0.03	0.0441176470588235	query_1	['GO:0002294']	['NLRP3', 'MALT1', 'RELB']
1110	GO:BP	GO:1902993	positive regulation of amyloid precursor protein catabolic process	0.0280104777779593	True	"""Any process that activates or increases the frequency, rate or extent of amyloid precursor protein catabolic process."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:24499793]"	23	100	2	15719	0.02	0.0869565217391304	query_1	['GO:0042987', 'GO:0051247', 'GO:1902991']	['RELA', 'TNF']
1109	GO:BP	GO:0032891	negative regulation of organic acid transport	0.0280104777779593	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of organic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	23	100	2	15719	0.02	0.0869565217391304	query_1	['GO:0015849', 'GO:0032890', 'GO:0051051']	['AKT1', 'TNF']
1113	GO:BP	GO:0072678	T cell migration	0.0280104777779593	True	"""The movement of a T cell within or between different tissues and organs of the body."" [CL:0000084, GOC:BHF, GOC:mah]"	68	100	3	15719	0.03	0.0441176470588235	query_1	['GO:0072676']	['FADD', 'TNFSF14', 'PYCARD']
1114	GO:BP	GO:0050679	positive regulation of epithelial cell proliferation	0.0282498539335075	True	"""Any process that activates or increases the rate or extent of epithelial cell proliferation."" [GOC:ai]"	202	100	5	15719	0.05	0.0247524752475247	query_1	['GO:0008284', 'GO:0050673', 'GO:0050678']	['AKT1', 'TNF', 'CFLAR', 'TNFAIP3', 'BAD']
1115	GO:BP	GO:0051668	localization within membrane	0.0283100825614258	True	"""Any process in which a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a membrane."" [GOC:ai]"	662	100	10	15719	0.1	0.0151057401812688	query_1	['GO:0051641']	['BAX', 'AKT1', 'TNFRSF1A', 'IKBKB', 'FYB1', 'TNF', 'BID', 'BBC3', 'HSP90AA1', 'BCL2L1']
1116	GO:BP	GO:0033036	macromolecule localization	0.0283771061558285	True	"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]"	2841	100	28	15719	0.28	0.0098556846180922	query_1	['GO:0051179']	['BAX', 'GSK3B', 'AKT1', 'NFKBIE', 'NFKBIB', 'BCL2', 'HSP90AB1', 'TNFRSF1A', 'IKBKB', 'FASLG', 'MCL1', 'IKBKE', 'FYB1', 'TNF', 'RNF31', 'NFKB1', 'BID', 'BBC3', 'SKP1', 'HSP90AA1', 'SNX33', 'TNFAIP3', 'BCL2L1', 'SFN', 'NFKBIA', 'FBXW7', 'BAD', 'CDC37']
221	REAC	REAC:R-HSA-9700206	Signaling by ALK in cancer	0.0289155421454937	True	Signaling by ALK in cancer	53	93	3	10022	0.032258064516129	0.0566037735849056	query_1	['REAC:R-HSA-5663202']	['RBX1', 'SKP1', 'CUL1']
220	REAC	REAC:R-HSA-9725370	Signaling by ALK fusions and activated point mutants	0.0289155421454937	True	Signaling by ALK fusions and activated point mutants	53	93	3	10022	0.032258064516129	0.0566037735849056	query_1	['REAC:R-HSA-9700206']	['RBX1', 'SKP1', 'CUL1']
1117	GO:BP	GO:0046635	positive regulation of alpha-beta T cell activation	0.0290239911922182	True	"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]"	69	100	3	15719	0.03	0.0434782608695652	query_1	['GO:0046631', 'GO:0046634', 'GO:0050870']	['CARD11', 'NLRP3', 'MALT1']
222	REAC	REAC:R-HSA-8978934	Metabolism of cofactors	0.0291819471713291	True	Metabolism of cofactors	19	93	2	10022	0.021505376344086	0.1052631578947368	query_1	['REAC:R-HSA-196854']	['AKT1', 'HSP90AA1']
1118	GO:BP	GO:0051701	biological process involved in interaction with host	0.029293883268985	True	"""An interaction between two organisms living together in more or less intimate association. The term host is used for the larger (macro) of the two members of a symbiosis; the various forms of symbiosis include parasitism, commensalism and mutualism."" [GOC:cc]"	204	100	5	15719	0.05	0.0245098039215686	query_1	['GO:0044403']	['BCL2L11', 'HSPA1A', 'HSP90AB1', 'BCL2L1', 'BAD']
1119	GO:BP	GO:0070848	response to growth factor	0.0296460544913952	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]"	667	100	10	15719	0.1	0.0149925037481259	query_1	['GO:0009719']	['HSPA1A', 'AKT1', 'TNFRSF1B', 'HSP90AB1', 'RELA', 'FASLG', 'RIPK1', 'CFLAR', 'TAB1', 'MAP3K7']
1120	GO:BP	GO:0061180	mammary gland epithelium development	0.030078110696407	True	"""The process whose specific outcome is the progression of the mammary gland epithelium over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph, GOC:yaf]"	70	100	3	15719	0.03	0.0428571428571428	query_1	['GO:0030879', 'GO:0060429']	['BAX', 'AKT1', 'BTRC']
1121	GO:BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	0.030078110696407	True	"""The process in which an antigenically naive CD4-positive, alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells."" [GOC:add, ISBN:0781735149]"	70	100	3	15719	0.03	0.0428571428571428	query_1	['GO:0002293', 'GO:0043367']	['NLRP3', 'MALT1', 'RELB']
1122	GO:BP	GO:0010884	positive regulation of lipid storage	0.0301335945671995	True	"""Any process that increases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]"	24	100	2	15719	0.02	0.0833333333333333	query_1	['GO:0010883', 'GO:0019915', 'GO:1905954']	['IKBKE', 'NFKB1']
1123	GO:BP	GO:1900016	negative regulation of cytokine production involved in inflammatory response	0.0301335945671995	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of cytokine production involved in inflammatory response."" [GOC:TermGenie]"	24	100	2	15719	0.02	0.0833333333333333	query_1	['GO:0001818', 'GO:0002534', 'GO:1900015']	['MEFV', 'PYCARD']
1124	GO:BP	GO:0070233	negative regulation of T cell apoptotic process	0.0301335945671995	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell death by apoptotic process."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]"	24	100	2	15719	0.02	0.0833333333333333	query_1	['GO:0070229', 'GO:0070231', 'GO:0070232']	['BCL2', 'FADD']
1125	GO:BP	GO:0032368	regulation of lipid transport	0.0306535651458632	True	"""Any process that modulates the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	133	100	4	15719	0.04	0.0300751879699248	query_1	['GO:0006869', 'GO:0051049', 'GO:1905952']	['AKT1', 'FASLG', 'NFKB1', 'NFKBIA']
227	REAC	REAC:R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	0.0308450069086718	True	SCF-beta-TrCP mediated degradation of Emi1	55	93	3	10022	0.032258064516129	0.0545454545454545	query_1	['REAC:R-HSA-176408']	['BTRC', 'SKP1', 'CUL1']
