Acral peeling skin syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1345	CORUM	CORUM:3048	mSin3A complex	0.0090521856744028	True	mSin3A complex	5	65	3	3383	0.0461538461538461	0.6	query_1	['CORUM:0000000']	['HDAC1', 'SIN3A', 'HDAC2']
1346	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.0090764003224908	True	"""The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane."" [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]"	1203	101	17	22122	0.1683168316831683	0.0141313383208645	query_1	['GO:0012505', 'GO:0016020']	['NOTCH3', 'IHH', 'SYVN1', 'DHH', 'PSEN1', 'DERL2', 'VCP', 'OS9', 'UBE2J1', 'PSENEN', 'SEL1L', 'EGFR', 'NOTCH1', 'SHH', 'NOTCH2', 'APH1A', 'NOTCH4']
1347	HP	HP:0002686	Prenatal maternal abnormality	0.0092543608089427	True	Prenatal maternal abnormality	158	54	10	4851	0.1851851851851851	0.0632911392405063	query_1	['HP:0001197']	['PTCH1', 'TGIF1', 'CDON', 'DLL1', 'SMAD2', 'SMAD4', 'SHH', 'EP300', 'FOXH1', 'SMAD3']
1348	GO:BP	GO:0030155	regulation of cell adhesion	0.0093105114872126	True	"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]"	778	101	15	21110	0.1485148514851485	0.0192802056555269	query_1	['GO:0007155', 'GO:0050794']	['IHH', 'AKT1', 'ADAM10', 'SRC', 'FOXO3', 'ABL1', 'DLL1', 'NOTCH1', 'SHH', 'CDH1', 'RARA', 'JAG1', 'SMAD3', 'NOTCH4', 'JUP']
1349	HPA	HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	0.0094105354253529	True	smooth muscle; smooth muscle cells[≥Low]	5446	76	55	11006	0.7236842105263158	0.0100991553433712	query_1	['HPA:0490000']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'NOTCH3', 'NCOA3', 'AKT1', 'SYVN1', 'CREBBP', 'SRC', 'PSEN1', 'VCP', 'FOXO3', 'HDAC1', 'ADAM17', 'ABL1', 'OS9', 'TBL1X', 'NCOR2', 'SIN3A', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'MAML3', 'PDE8A', 'JAG1', 'CTNND1', 'TBL1XR1', 'HDAC2', 'KDM1A', 'NCOA1']
1350	HPA	HPA:0490000	smooth muscle	0.0094105354253529	True	smooth muscle	5446	76	55	11006	0.7236842105263158	0.0100991553433712	query_1	['HPA:0000000']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'NOTCH3', 'NCOA3', 'AKT1', 'SYVN1', 'CREBBP', 'SRC', 'PSEN1', 'VCP', 'FOXO3', 'HDAC1', 'ADAM17', 'ABL1', 'OS9', 'TBL1X', 'NCOR2', 'SIN3A', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'FOXO1', 'MAML3', 'PDE8A', 'JAG1', 'CTNND1', 'TBL1XR1', 'HDAC2', 'KDM1A', 'NCOA1']
1351	WP	WP:WP4191	Caloric restriction and aging	0.0094234033741328	True	Caloric restriction and aging	8	87	3	8133	0.0344827586206896	0.375	query_1	['WP:000000']	['AKT1', 'SIRT1', 'TP53']
1352	GO:BP	GO:2000243	positive regulation of reproductive process	0.0094620898703933	True	"""Any process that activates or increases the frequency, rate or extent of reproductive process."" [GOC:mah]"	89	101	6	21110	0.0594059405940594	0.0674157303370786	query_1	['GO:0022414', 'GO:0048518', 'GO:2000241']	['SMURF2', 'SRC', 'CTNNB1', 'AR', 'SHH', 'HDAC2']
1353	GO:BP	GO:0048145	regulation of fibroblast proliferation	0.0094620898703933	True	"""Any process that modulates the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]"	89	101	6	21110	0.0594059405940594	0.0674157303370786	query_1	['GO:0042127', 'GO:0048144']	['CTNNB1', 'ABL1', 'EGFR', 'SKI', 'ESR1', 'TP53']
1354	HPA	HPA:0381201	placenta; hofbauer cells[≥Low]	0.0094759108750539	True	placenta; hofbauer cells[≥Low]	436	76	12	11006	0.1578947368421052	0.0275229357798165	query_1	['HPA:0380000']	['RXRA', 'CREBBP', 'DERL2', 'FOXO3', 'ABL1', 'UBE2J1', 'SIN3A', 'EGFR', 'MECP2', 'SNW1', 'KDM1A', 'JUP']
1355	HP	HP:0011024	Abnormality of the gastrointestinal tract	0.0095769032822249	True	An abnormality of the gastrointestinal tract.	1701	54	35	4851	0.6481481481481481	0.0205761316872428	query_1	['HP:0025031']	['PTCH1', 'NOTCH3', 'TGIF1', 'AKT1', 'CDK8', 'CREBBP', 'CDON', 'SRC', 'PSEN1', 'VCP', 'CTNNB1', 'ADAM17', 'ABL1', 'FOXG1', 'SIN3A', 'DLL1', 'AR', 'PSENEN', 'SMAD2', 'EGFR', 'SMAD4', 'NOTCH1', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'CDH1', 'SKI', 'APP', 'FOXH1', 'JAG1', 'CTNND1', 'TP53', 'SMAD3']
1356	HPA	HPA:0350471	pancreas; exocrine glandular cells[≥Low]	0.0095940859254342	True	pancreas; exocrine glandular cells[≥Low]	6935	76	64	11006	0.8421052631578947	0.0092285508291276	query_1	['HPA:0350000']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'NOTCH3', 'NCOA3', 'CCDC51', 'AKT1', 'SYVN1', 'CREBBP', 'SMURF2', 'PSEN1', 'DERL2', 'VCP', 'FOXO3', 'CTNNB1', 'HDAC1', 'ADAM17', 'ITGB3BP', 'NCSTN', 'ABL1', 'OS9', 'UBE2J1', 'TBL1X', 'NCOR2', 'SIN3A', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'ERLEC1', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'FOXO1', 'MAML3', 'PDE8A', 'JAG1', 'CTNND1', 'TBL1XR1', 'SMAD3', 'HDAC2', 'KDM1A', 'NCOA1', 'JUP']
1357	HP	HP:0002247	Duodenal atresia	0.0096153408598429	True	A developmental defect resulting in complete obliteration of the duodenal lumen, that is, an abnormal closure of the duodenum.	44	54	6	4851	0.1111111111111111	0.1363636363636363	query_1	['HP:0002246', 'HP:0011100']	['PTCH1', 'TGIF1', 'CDON', 'DLL1', 'SHH', 'FOXH1']
1358	HPA	HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	0.0096637489518904	True	pancreas; exocrine glandular cells[≥Medium]	5297	76	54	11006	0.7105263157894737	0.0101944496885029	query_1	['HPA:0350471']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'NOTCH3', 'NCOA3', 'CCDC51', 'AKT1', 'SYVN1', 'CREBBP', 'SMURF2', 'PSEN1', 'DERL2', 'FOXO3', 'CTNNB1', 'HDAC1', 'NCSTN', 'OS9', 'UBE2J1', 'TBL1X', 'NCOR2', 'PLK2', 'RXRB', 'NR1H3', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SMAD4', 'NOTCH1', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'ERLEC1', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'MAML3', 'PDE8A', 'CTNND1', 'TBL1XR1', 'SMAD3', 'HDAC2', 'KDM1A', 'NCOA1', 'JUP']
1359	GO:BP	GO:0002066	columnar/cuboidal epithelial cell development	0.0097298055252883	True	"""The process whose specific outcome is the progression of a columnar/cuboidal epithelial cell over time, from its formation to the mature structure. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."" [GOC:dph]"	51	101	5	21110	0.0495049504950495	0.0980392156862745	query_1	['GO:0002064', 'GO:0002065']	['AKT1', 'SRC', 'DLL1', 'CDH2', 'RARA']
1360	GO:BP	GO:0034332	adherens junction organization	0.0097298055252883	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an adherens junction. An adherens junction is a cell-cell junction composed of the epithelial cadherin-catenin complex at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GOC:aruk, GOC:bc, GOC:dph, GOC:jl, GOC:mah]"	51	101	5	21110	0.0495049504950495	0.0980392156862745	query_1	['GO:0045216']	['ADAM10', 'SRC', 'CTNNB1', 'CDH1', 'CDH10']
1361	GO:BP	GO:0043392	negative regulation of DNA binding	0.0097298055252883	True	"""Any process that stops or reduces the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb]"	51	101	5	21110	0.0495049504950495	0.0980392156862745	query_1	['GO:0051100', 'GO:0051101']	['PSEN1', 'SIN3A', 'SUMO1', 'HDAC2', 'KDM1A']
1362	REAC	REAC:R-HSA-8876384	Listeria monocytogenes entry into host cells	0.0097969174023259	True	Listeria monocytogenes entry into host cells	19	98	4	10790	0.0408163265306122	0.2105263157894736	query_1	['REAC:R-HSA-5663205']	['SRC', 'CTNNB1', 'CDH1', 'CTNND1']
1363	GO:BP	GO:1903706	regulation of hemopoiesis	0.0098050316456597	True	"""Any process that modulates the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]"	412	101	11	21110	0.1089108910891089	0.0266990291262135	query_1	['GO:0002682', 'GO:0030097', 'GO:0060284', 'GO:2000026']	['IHH', 'KAT2A', 'FOXO3', 'CTNNB1', 'ABL1', 'DLL1', 'SHH', 'NOTCH2', 'RCOR1', 'RARA', 'JAG1']
1364	GO:BP	GO:0050790	regulation of catalytic activity	0.0098600857423838	True	"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]"	1840	101	24	21110	0.2376237623762376	0.0130434782608695	query_1	['GO:0065009']	['UBE2I', 'AKT1', 'SRC', 'PSEN1', 'VCP', 'APH1B', 'NR1H2', 'CTNNB1', 'HDAC1', 'ADAM17', 'NCSTN', 'ABL1', 'NR1H3', 'PSENEN', 'EGFR', 'SIRT1', 'NOTCH1', 'CSTA', 'APH1A', 'KAT2B', 'ESR1', 'APP', 'TP53', 'SMAD3']
1365	GO:BP	GO:0042327	positive regulation of phosphorylation	0.0099059622717399	True	"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule."" [GOC:jl]"	782	101	15	21110	0.1485148514851485	0.0191815856777493	query_1	['GO:0016310', 'GO:0042325', 'GO:0045937']	['AKT1', 'CDON', 'SRC', 'PSEN1', 'ADAM17', 'ABL1', 'AR', 'EGFR', 'SIRT1', 'SMAD4', 'HDAC3', 'PDE8A', 'APP', 'TP53', 'HDAC2']
1366	HPA	HPA:0091011	cerebellum; molecular layer cells - nucleus[≥Low]	0.0100083121483315	True	cerebellum; molecular layer cells - nucleus[≥Low]	187	76	8	11006	0.1052631578947368	0.0427807486631016	query_1	['HPA:0090000']	['CTNNB1', 'UBE2J1', 'SUMO1', 'EP300', 'MECP2', 'RCOR1', 'SP1', 'TBL1XR1']
1367	REAC	REAC:R-HSA-8953897	Cellular responses to stimuli	0.0101921580348179	True	Cellular responses to stimuli	792	98	20	10790	0.2040816326530612	0.0252525252525252	query_1	['REAC:0000000']	['NRIP1', 'RXRA', 'AKT1', 'SYVN1', 'CREBBP', 'VCP', 'NCOA2', 'TBL1X', 'NCOR2', 'SIN3A', 'AR', 'SIRT1', 'NOTCH1', 'EP300', 'NCOR1', 'HDAC3', 'SP1', 'TBL1XR1', 'TP53', 'NCOA1']
1368	GO:BP	GO:0031668	cellular response to extracellular stimulus	0.0102265046320654	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an extracellular stimulus."" [GOC:mah]"	262	101	9	21110	0.0891089108910891	0.0343511450381679	query_1	['GO:0007154', 'GO:0009991', 'GO:0051716', 'GO:0071496']	['RXRA', 'FOXO3', 'RXRB', 'SIRT1', 'SNW1', 'SP1', 'FOXO1', 'TP53', 'NCOA1']
1369	GO:BP	GO:0006886	intracellular protein transport	0.0102933572131135	True	"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]"	1108	101	18	21110	0.1782178217821782	0.0162454873646209	query_1	['GO:0008104', 'GO:0015031', 'GO:0046907']	['AKT1', 'SYVN1', 'YOD1', 'PSEN1', 'DERL2', 'VCP', 'OS9', 'UBE2J1', 'SUMO1', 'SEL1L', 'NOTCH1', 'SHH', 'HDAC3', 'ERLEC1', 'CDH1', 'TP53', 'SMAD3', 'JUP']
1370	GO:BP	GO:0030879	mammary gland development	0.0102961813076039	True	"""The process whose specific outcome is the progression of the mammary gland over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk. Its development starts with the formation of the mammary line and ends as the mature gland cycles between nursing and weaning stages."" [PMID:9576833]"	139	101	7	21110	0.0693069306930693	0.0503597122302158	query_1	['GO:0048732']	['PTCH1', 'AKT1', 'SRC', 'NCOR2', 'AR', 'ESR1', 'NOTCH4']
1371	GO:CC	GO:0005622	intracellular anatomical structure	0.0103154712225239	True	"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]"	17883	101	96	22122	0.9504950495049505	0.0053682268075826	query_1	['GO:0110165']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'CCDC51', 'TGIF1', 'IHH', 'AKT1', 'SYVN1', 'CDK8', 'CREBBP', 'SMURF2', 'ADAM10', 'DHH', 'YOD1', 'SRC', 'PSEN1', 'DERL2', 'KAT2A', 'VCP', 'APH1B', 'FOXO3', 'TACC3', 'NR1H2', 'NCOA2', 'CTNNB1', 'HDAC1', 'ADAM17', 'ITGB3BP', 'NCSTN', 'CENPJ', 'ABL1', 'OS9', 'FOXG1', 'UBE2J1', 'TBL1X', 'NCOR2', 'SIN3A', 'DLL1', 'PLK2', 'RXRB', 'NR1H3', 'TGM5', 'AR', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'SHH', 'EP300', 'RBPJ', 'CSTA', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'ERLEC1', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'CTNNA2', 'FOXO1', 'MAML3', 'PDE8A', 'DRAP1', 'RARA', 'HHIP', 'APP', 'FOXH1', 'CTNND1', 'TBL1XR1', 'TP53', 'SMAD3', 'NOTCH4', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'CCNC', 'JUP']
1372	HPA	HPA:0471423	skin 2; eccrine glands[High]	0.0104157106036982	True	skin 2; eccrine glands[High]	29	76	4	11006	0.0526315789473684	0.1379310344827586	query_1	['HPA:0471422']	['CTNNB1', 'CDH1', 'SNW1', 'JAG1']
1373	TF	TF:M00469	Factor: AP-2alpha; motif: GCCNNNRGS	0.0105527740308941	True	Factor: AP-2alpha; motif: GCCNNNRGS	5279	101	48	20011	0.4752475247524752	0.0090926311801477	query_1	['TF:M00000']	['MAML1', 'NRIP1', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'TGIF1', 'IHH', 'AKT1', 'CREBBP', 'BOC', 'ADAM10', 'VCP', 'FOXO3', 'NCOA2', 'ADAM17', 'ABL1', 'FOXG1', 'UBE2J1', 'NCOR2', 'DLL1', 'PLK2', 'AMIGO1', 'RXRB', 'CTNNA1', 'SMAD2', 'SEL1L', 'SMAD4', 'NOTCH1', 'CDH2', 'EP300', 'RBPJ', 'NOTCH2', 'HDAC3', 'SKI', 'RCOR1', 'SP1', 'KAT2B', 'FOXO1', 'DRAP1', 'HHIP', 'APP', 'FOXH1', 'JAG1', 'SMAD3', 'SKIL', 'NCOA1', 'JUP']
1374	GO:BP	GO:0060688	regulation of morphogenesis of a branching structure	0.0107242184018767	True	"""Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."" [GOC:dph]"	52	101	5	21110	0.0495049504950495	0.0961538461538461	query_1	['GO:0001763', 'GO:0022603', 'GO:0051239']	['CTNNB1', 'ABL1', 'AR', 'SHH', 'ESR1']
1375	GO:BP	GO:0003197	endocardial cushion development	0.0107242184018767	True	"""The progression of a cardiac cushion over time, from its initial formation to the mature structure. The endocardial cushion is a specialized region of mesenchymal cells that will give rise to the heart septa and valves."" [GOC:mtg_heart]"	52	101	5	21110	0.0495049504950495	0.0961538461538461	query_1	['GO:0007507', 'GO:0060485']	['SMAD2', 'SMAD4', 'NOTCH1', 'RBPJ', 'JAG1']
1376	GO:BP	GO:0002244	hematopoietic progenitor cell differentiation	0.010795975037291	True	"""The process in which precursor cell type acquires the specialized features of a hematopoietic progenitor cell, a class of cell types including myeloid progenitor cells and lymphoid progenitor cells."" [GOC:add, GOC:rl, ISBN:0781735149, PMID:16551251]"	140	101	7	21110	0.0693069306930693	0.05	query_1	['GO:0030097', 'GO:0030154']	['PSEN1', 'ABL1', 'SIN3A', 'NOTCH1', 'SHH', 'RARA', 'TP53']
1377	REAC	REAC:R-HSA-9022702	MECP2 regulates transcription of neuronal ligands	0.0108630717656787	True	MECP2 regulates transcription of neuronal ligands	7	98	3	10790	0.0306122448979591	0.4285714285714285	query_1	['REAC:R-HSA-8986944']	['HDAC1', 'SIN3A', 'DLL1']
1378	HPA	HPA:0380513	placenta; decidual cells[High]	0.0108695937197449	True	placenta; decidual cells[High]	1208	76	21	11006	0.2763157894736842	0.0173841059602649	query_1	['HPA:0380512']	['AKT1', 'CREBBP', 'VCP', 'HDAC1', 'OS9', 'TBL1X', 'NCOR2', 'RXRB', 'SUMO1', 'SMAD2', 'SMAD4', 'EP300', 'ERLEC1', 'SKI', 'RCOR1', 'SP1', 'KAT2B', 'TBL1XR1', 'HDAC2', 'KDM1A', 'NCOA1']
1379	HPA	HPA:0220052	gallbladder; glandular cells[≥Medium]	0.0109744112004112	True	gallbladder; glandular cells[≥Medium]	6606	76	62	11006	0.8157894736842105	0.0093854072055706	query_1	['HPA:0220051']	['MAML1', 'MAML2', 'NRIP1', 'RXRA', 'UBE2I', 'NOTCH3', 'NCOA3', 'CCDC51', 'AKT1', 'SYVN1', 'CREBBP', 'SRC', 'PSEN1', 'DERL2', 'VCP', 'FOXO3', 'CTNNB1', 'HDAC1', 'ADAM17', 'ITGB3BP', 'NCSTN', 'ABL1', 'OS9', 'TBL1X', 'NCOR2', 'SIN3A', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SMAD4', 'NOTCH1', 'EP300', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'NCOR1', 'HDAC3', 'ERLEC1', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'MAML3', 'PDE8A', 'JAG1', 'CTNND1', 'TBL1XR1', 'SMAD3', 'HDAC2', 'KDM1A', 'NCOA1', 'JUP']
1380	HP	HP:0011119	Abnormal nasal dorsum morphology	0.0110556730064493	True	An abnormality of the nasal dorsum, also known as the nasal ridge.	239	54	12	4851	0.2222222222222222	0.0502092050209205	query_1	['HP:0010938']	['PTCH1', 'TGIF1', 'CREBBP', 'CDON', 'CENPJ', 'DLL1', 'SHH', 'EP300', 'SKI', 'FOXH1', 'JAG1', 'TBL1XR1']
1381	GO:BP	GO:0043085	positive regulation of catalytic activity	0.0113707975860377	True	"""Any process that activates or increases the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	1116	101	18	21110	0.1782178217821782	0.0161290322580645	query_1	['GO:0044093', 'GO:0050790']	['UBE2I', 'AKT1', 'SRC', 'PSEN1', 'VCP', 'APH1B', 'NR1H2', 'CTNNB1', 'ADAM17', 'NCSTN', 'ABL1', 'NR1H3', 'PSENEN', 'EGFR', 'SIRT1', 'APH1A', 'ESR1', 'SMAD3']
1382	GO:BP	GO:0070828	heterochromatin organization	0.0114773930880205	True	"""Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic heterochromatin, a compact and highly condensed form of chromatin."" [GOC:mah]"	92	101	6	21110	0.0594059405940594	0.0652173913043478	query_1	['GO:0006338']	['HDAC1', 'SIN3A', 'SIRT1', 'MECP2', 'HDAC2', 'KDM1A']
1383	GO:MF	GO:0008270	zinc ion binding	0.0116730255996882	True	"""Binding to a zinc ion (Zn)."" [GOC:ai]"	838	101	15	20195	0.1485148514851485	0.0178997613365155	query_1	['GO:0046914']	['RXRA', 'CREBBP', 'DHH', 'NR1H2', 'RXRB', 'NR1H3', 'AR', 'SHH', 'EP300', 'SKI', 'ESR1', 'RARA', 'HHIP', 'TP53', 'SMAD3']
1384	WP	WP:WP4540	Hippo signaling regulation pathways	0.0116983016270479	True	Hippo signaling regulation pathways	98	87	7	8133	0.0804597701149425	0.0714285714285714	query_1	['WP:000000']	['CTNNB1', 'SMAD2', 'EGFR', 'CDH2', 'CDH1', 'SMAD3', 'CDH10']
1385	TF	TF:M09894_1	Factor: E2F-4; motif: SNGGGCGGGAANN; match class: 1	0.011828873044763	True	Factor: E2F-4; motif: SNGGGCGGGAANN; match class: 1	14291	101	91	20011	0.900990099009901	0.0063676439717304	query_1	['TF:M09894']	['MAML1', 'MAML2', 'NRIP1', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'CCDC51', 'TGIF1', 'IHH', 'AKT1', 'SYVN1', 'CDK8', 'CREBBP', 'SMURF2', 'BOC', 'ADAM10', 'DHH', 'YOD1', 'CDON', 'SRC', 'PSEN1', 'DERL2', 'KAT2A', 'VCP', 'APH1B', 'FOXO3', 'TACC3', 'NR1H2', 'NCOA2', 'HDAC1', 'ADAM17', 'NCSTN', 'CENPJ', 'ABL1', 'FOXG1', 'UBE2J1', 'NCOR2', 'SIN3A', 'DLL1', 'PLK2', 'AMIGO1', 'RXRB', 'NR1H3', 'TGM5', 'AR', 'PSENEN', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'SIRT1', 'SMAD4', 'NOTCH1', 'CDH2', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'NOTCH2', 'APH1A', 'GPS2', 'HDAC3', 'ERLEC1', 'CDH1', 'SKI', 'SNW1', 'RCOR1', 'SP1', 'KAT2B', 'ESR1', 'CTNNA2', 'FOXO1', 'MAML3', 'PDE8A', 'DRAP1', 'RARA', 'HHIP', 'APP', 'FOXH1', 'JAG1', 'CTNND1', 'TBL1XR1', 'TP53', 'SMAD3', 'HDAC2', 'KDM1A', 'SKIL', 'NCOA1', 'JUP']
1386	GO:BP	GO:0034614	cellular response to reactive oxygen species	0.0118563085316807	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:mah]"	142	101	7	21110	0.0693069306930693	0.0492957746478873	query_1	['GO:0000302', 'GO:0034599', 'GO:1901701']	['AKT1', 'SRC', 'ABL1', 'EGFR', 'SIRT1', 'PDE8A', 'HDAC2']
1387	KEGG	KEGG:05212	Pancreatic cancer	0.0119368194391396	True	Pancreatic cancer	76	86	6	8161	0.0697674418604651	0.0789473684210526	query_1	['KEGG:00000']	['AKT1', 'SMAD2', 'EGFR', 'SMAD4', 'TP53', 'SMAD3']
1388	GO:CC	GO:0005901	caveola	0.0119849047862907	True	"""A membrane raft that forms small pit, depression, or invagination that communicates with the outside of a cell and extends inward, indenting the cytoplasm and the cell membrane. Examples include flask-shaped invaginations of the plasma membrane in adipocytes associated with caveolin proteins, and minute pits or incuppings of the cell membrane formed during pinocytosis. Caveolae may be pinched off to form free vesicles within the cytoplasm."" [GOC:mah, ISBN:0721662544, PMID:16645198]"	83	101	5	22122	0.0495049504950495	0.0602409638554216	query_1	['GO:0044853']	['PTCH1', 'SRC', 'CTNNB1', 'CTNNA1', 'CDH1']
1389	WP	WP:WP3303	RAC1/PAK1/p38/MMP2 pathway	0.0119875844364931	True	RAC1/PAK1/p38/MMP2 pathway	68	87	6	8133	0.0689655172413793	0.088235294117647	query_1	['WP:000000']	['AKT1', 'SRC', 'CTNNB1', 'EGFR', 'FOXO1', 'TP53']
1390	GO:BP	GO:0045995	regulation of embryonic development	0.012221771103535	True	"""Any process that modulates the frequency, rate or extent of embryonic development."" [GOC:go_curators]"	93	101	6	21110	0.0594059405940594	0.064516129032258	query_1	['GO:0009790', 'GO:2000026']	['KAT2A', 'CTNNB1', 'DLL1', 'NOTCH1', 'KAT2B', 'JAG1']
1391	TF	TF:M12313	Factor: ZNF460; motif: NNACNCCCCCCNN	0.0122528635904392	True	Factor: ZNF460; motif: NNACNCCCCCCNN	5993	101	52	20011	0.5148514851485149	0.0086767895878524	query_1	['TF:M00000']	['MAML2', 'UBE2I', 'PTCH1', 'NOTCH3', 'NCOA3', 'TGIF1', 'IHH', 'SYVN1', 'CREBBP', 'SMURF2', 'ADAM10', 'DHH', 'SRC', 'DERL2', 'KAT2A', 'APH1B', 'TACC3', 'NR1H2', 'NCOA2', 'ADAM17', 'ABL1', 'FOXG1', 'NCOR2', 'SIN3A', 'DLL1', 'AR', 'CTNNA1', 'SUMO1', 'SMAD2', 'SEL1L', 'EGFR', 'CDH2', 'SHH', 'EP300', 'RBPJ', 'MECP2', 'HDAC3', 'CDH1', 'SKI', 'RCOR1', 'SP1', 'CTNNA2', 'FOXO1', 'DRAP1', 'APP', 'CTNND1', 'TBL1XR1', 'TP53', 'NOTCH4', 'KDM1A', 'SKIL', 'NCOA1']
1392	GO:CC	GO:0090571	RNA polymerase II transcription repressor complex	0.0123126428657999	True	"""A protein complex, located in the nucleus, that possesses activity that prevents or downregulates transcription from a RNA polymerase II promoter."" [GOC:tb]"	15	101	3	22122	0.0297029702970297	0.2	query_1	['GO:0017053', 'GO:0140513']	['FOXO3', 'CTNNB1', 'DRAP1']
1393	GO:BP	GO:0019216	regulation of lipid metabolic process	0.0123673105678641	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]"	342	101	10	21110	0.099009900990099	0.0292397660818713	query_1	['GO:0006629', 'GO:0080090']	['AKT1', 'DHH', 'SRC', 'NR1H2', 'NCOA2', 'NR1H3', 'SIRT1', 'GPS2', 'NCOR1', 'TBL1XR1']
