Neuroectodermal melanolysosomal disease	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1741	GO:BP	GO:0003007	heart morphogenesis	0.0466139318102054	True	"""The developmental process in which the heart is generated and organized. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:dph, GOC:isa_complete]"	254	101	5	17376	0.0495049504950495	0.0196850393700787	query_1	['GO:0007507', 'GO:0009887']	['CTNNB1', 'SMAD2', 'SMAD4', 'TP53', 'SMAD3']
1742	GO:CC	GO:0033186	CAF-1 complex	0.0466978232917598	True	"""A conserved heterotrimeric protein complex that promotes histone H3 and H4 deposition onto newly synthesized DNA during replication or DNA repair; specifically facilitates replication-dependent nucleosome assembly with the major histone H3 (H3.1). In many species the CAF-1 subunits are designated p150, p60, and p48."" [PMID:17065558, PMID:17083276]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0032991']	['RBBP4']
1743	GO:CC	GO:0035985	senescence-associated heterochromatin focus	0.0466978232917598	True	"""A transcriptionally-silent heterochromatin structure present in senescent cells. Contains the condensed chromatin of one chromosome and is enriched for histone modifications. Thought to repress expression of proliferation-promoting genes."" [GOC:yaf, PMID:15621527, PMID:21248468]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0000792']	['CDKN2A']
1744	GO:CC	GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex	0.0466978232917598	True	"""A ubiquitin ligase complex containing Parkin (PARK2), the F-box protein FBXW7 (also called SEL-10) and a cullin from the Cul1 subfamily; substrate specificity is conferred by the F-box protein."" [GOC:bf, GOC:PARL, PMID:12628165]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0000151']	['CUL1']
1745	GO:CC	GO:0070369	beta-catenin-TCF7L2 complex	0.0466978232917598	True	"""A protein complex that contains beta-catenin and TCF7L2 (TCF4), binds to the TCF DNA motif within a promoter element, and is involved in the regulation of WNT target gene transcription."" [GOC:BHF, GOC:rl, PMID:9065401, PMID:9065402]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0071664', 'GO:1990907']	['CTNNB1']
1746	GO:BP	GO:0010639	negative regulation of organelle organization	0.0467478796706535	True	"""Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]"	350	101	6	17376	0.0594059405940594	0.0171428571428571	query_1	['GO:0006996', 'GO:0033043', 'GO:0051129']	['AKT1', 'EHMT2', 'CCNB1', 'SMAD4', 'MNAT1', 'TP53']
1747	GO:BP	GO:0032091	negative regulation of protein binding	0.0469644610708752	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein binding."" [GOC:mah]"	92	101	3	17376	0.0297029702970297	0.0326086956521739	query_1	['GO:0043393', 'GO:0051100']	['AKT1', 'CDKN1A', 'KDM1A']
1748	GO:BP	GO:0051973	positive regulation of telomerase activity	0.0471877206627328	True	"""Any process that activates or increases the frequency, rate or extent of telomerase activity, the catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1)."" [GOC:ai]"	34	101	2	17376	0.0198019801980198	0.0588235294117647	query_1	['GO:0051347', 'GO:0051972', 'GO:2000573']	['MYC', 'CTNNB1']
1749	GO:BP	GO:0030513	positive regulation of BMP signaling pathway	0.0471877206627328	True	"""Any process that activates or increases the frequency, rate or extent of BMP signaling pathway activity."" [GOC:go_curators]"	34	101	2	17376	0.0198019801980198	0.0588235294117647	query_1	['GO:0030509', 'GO:0030510', 'GO:0090100']	['SMAD2', 'SMAD4']
1750	GO:BP	GO:0035883	enteroendocrine cell differentiation	0.0471877206627328	True	"""The process in which a relatively unspecialized cell acquires specialized structural and/or functional features of an enteroendocrine cell. Enteroendocrine cells are hormonally active epithelial cells in the gut that constitute the diffuse neuroendocrine system."" [CL:0000164, GOC:bf]"	34	101	2	17376	0.0198019801980198	0.0588235294117647	query_1	['GO:0002067']	['AKT1', 'CDK6']
1751	GO:BP	GO:0002068	glandular epithelial cell development	0.0471877206627328	True	"""The process whose specific outcome is the progression of a glandular epithelial cell over time, from its formation to the mature structure. A glandular epithelial cell is a columnar/cuboidal epithelial cell is a cell found in a two dimensional sheet with a free surface exposed to the lumen of a gland."" [GOC:dph]"	34	101	2	17376	0.0198019801980198	0.0588235294117647	query_1	['GO:0002066', 'GO:0002067']	['AKT1', 'CDK6']
1752	GO:BP	GO:0030224	monocyte differentiation	0.0471877206627328	True	"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of a monocyte."" [GOC:mah]"	34	101	2	17376	0.0198019801980198	0.0588235294117647	query_1	['GO:0002573', 'GO:1903131']	['MYC', 'CDK6']
1753	GO:BP	GO:0002262	myeloid cell homeostasis	0.0472332758525008	True	"""The process of regulating the proliferation and elimination of myeloid cells such that the total number of myeloid cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [CL:0000763, GOC:add]"	168	101	4	17376	0.0396039603960396	0.0238095238095238	query_1	['GO:0002376', 'GO:0048872']	['STAT3', 'RB1', 'RCOR1', 'CDK6']
1754	GO:BP	GO:0046661	male sex differentiation	0.0472332758525008	True	"""The establishment of the sex of a male organism by physical differentiation."" [GOC:bf]"	168	101	4	17376	0.0396039603960396	0.0238095238095238	query_1	['GO:0007275', 'GO:0007548']	['CTNNB1', 'SMAD4', 'ESR1', 'CCND1']
1755	GO:BP	GO:0060424	lung field specification	0.0475432620005511	True	"""The process that results in the delineation of a specific region of the foregut into the area in which the lung will develop."" [GOC:dph, GOC:mtg_lung]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0010092', 'GO:0060423', 'GO:0060431']	['CTNNB1']
1756	GO:BP	GO:0060423	foregut regionalization	0.0475432620005511	True	"""The pattern specification process that results in the spatial subdivision of an axis or axes along the foregut to define an area or volume in which specific patterns of cell differentiation will take place."" [GOC:dph, GOC:mtg_lung]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0009952']	['CTNNB1']
1757	GO:BP	GO:2000634	regulation of primary miRNA processing	0.0475432620005511	True	"""Any process that modulates the frequency, rate or extent of primary microRNA processing."" [GOC:dph, GOC:sl]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0031053', 'GO:1903798']	['STAT3']
1758	GO:BP	GO:1902499	positive regulation of protein autoubiquitination	0.0475432620005511	True	"""Any process that activates or increases the frequency, rate or extent of protein autoubiquitination."" [GOC:rb, GOC:TermGenie, PMID:24069405]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0031398', 'GO:0051865', 'GO:1902498']	['RBX1']
1759	GO:BP	GO:2000111	positive regulation of macrophage apoptotic process	0.0475432620005511	True	"""Any process that activates or increases the frequency, rate or extent of macrophage apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0033034', 'GO:0071888', 'GO:2000108', 'GO:2000109']	['CDKN2A']
1760	GO:BP	GO:1902659	regulation of glucose mediated signaling pathway	0.0475432620005511	True	"""Any process that modulates the frequency, rate or extent of glucose mediated signaling pathway."" [GO_REF:0000058, GOC:di, GOC:TermGenie, PMID:24277933]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0009966', 'GO:0010255']	['SMARCA4']
1761	GO:BP	GO:0031134	sister chromatid biorientation	0.0475432620005511	True	"""The cell cycle process in which sister chromatids establish stable attachments to microtubules emanating from opposite spindle poles."" [PMID:15309047]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0000819', 'GO:0008608']	['RB1']
1762	GO:BP	GO:2000697	negative regulation of epithelial cell differentiation involved in kidney development	0.0475432620005511	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of epithelial cell differentiation involved in kidney development."" [GOC:mtg_kidney_jan10, GOC:yaf]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0030857', 'GO:0035850', 'GO:2000696']	['CTNNB1']
1763	GO:BP	GO:0002309	T cell proliferation involved in immune response	0.0475432620005511	True	"""The expansion of a T cell population by cell division as part of an immune response."" [GOC:add, ISBN:0781735149]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0002286', 'GO:0042098']	['TP53']
1764	GO:BP	GO:0090679	cell differentiation involved in phenotypic switching	0.0475432620005511	True	"""A cell differentiation process that is a part of a reversible switch of a cell from one cell type or form to another, at a frequency above the expected frequency for somatic mutations."" [GOC:curators]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0030154', 'GO:0090677']	['DNMT1']
1765	GO:BP	GO:0007568	aging	0.0475432620005511	True	"""A developmental process that is a deterioration and loss of function over time. Aging includes loss of functions such as resistance to disease, homeostasis, and fertility, as well as wear and tear. Aging includes cellular senescence, but is more inclusive. May precede death and may succeed developmental maturation (GO:0021700)."" [GOC:PO_curators]"	169	101	4	17376	0.0396039603960396	0.0236686390532544	query_1	['GO:0032502']	['CDKN2B', 'SIN3A', 'SMAD4', 'NQO1']
1766	GO:BP	GO:0036520	astrocyte-dopaminergic neuron signaling	0.0475432620005511	True	"""Cell-cell signaling that mediates the transfer of information from an astrocyte to a dopaminergic neuron."" [GOC:bf, GOC:PARL, PMID:12794311, PMID:21752258]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0150098']	['CTNNB1']
1767	GO:BP	GO:0044338	canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	0.0475432620005511	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes involved in mesenchymal stem cell differentiation."" [GOC:BHF, GOC:jl]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0060070', 'GO:0072497']	['CTNNB1']
1768	GO:BP	GO:0002051	osteoblast fate commitment	0.0475432620005511	True	"""The commitment of mesenchymal cells to the specific cell fate of an osteoblast. An osteoblast is a bone-forming cell which secretes an extracellular matrix. Hydroxyapatite crystals are then deposited into the matrix to form bone."" [GOC:dph]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0001649', 'GO:0045165']	['SMAD1']
1769	GO:BP	GO:0140495	migracytosis	0.0475432620005511	True	"""A cell migration-dependent mechanism for releasing cellular contents."" [PMID:25342562]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0140352']	['KIF5B']
1770	GO:BP	GO:0160040	mitocytosis	0.0475432620005511	True	"""A migrasome-mediated selective removal of damaged mitochondria process that maintains mitochondrion homeostasis in migrating cells."" [PMID:34108688]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0048311', 'GO:0051654', 'GO:0140495']	['KIF5B']
1771	GO:BP	GO:1900239	regulation of phenotypic switching	0.0475432620005511	True	"""Any process that modulates the frequency, rate or extent of phenotypic switching."" [GOC:di, GOC:TermGenie]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0036166', 'GO:0050794']	['DNMT1']
1772	GO:BP	GO:2000635	negative regulation of primary miRNA processing	0.0475432620005511	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of primary microRNA processing."" [GOC:dph, GOC:sl]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0031053', 'GO:1903799', 'GO:2000634']	['STAT3']
1773	GO:BP	GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.0475432620005511	True	"""Any process that initiates the activity of an inactive cysteine-type endopeptidase involved in the apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:2001269']	['SMAD3']
1774	GO:BP	GO:0060523	prostate epithelial cord elongation	0.0475432620005511	True	"""The developmental growth process in which solid chords of prostate epithelium increase in length."" [GOC:dph, PMID:18977204]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0060442', 'GO:0060602', 'GO:0060737', 'GO:0060740']	['ESR1']
1775	GO:BP	GO:0060492	lung induction	0.0475432620005511	True	"""The close range interaction of two or more cells or tissues that causes the cells of the foregut to change their fates and specify the development of the lung."" [GOC:dph]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0001759', 'GO:0045995', 'GO:0060424', 'GO:0061046']	['CTNNB1']
1776	GO:BP	GO:1904024	negative regulation of glucose catabolic process to lactate via pyruvate	0.0475432620005511	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of glucose catabolic process to lactate via pyruvate."" [GO_REF:0000058, GOC:dph, GOC:TermGenie, PMID:20935145]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0009895', 'GO:0019661', 'GO:0045912', 'GO:0062014', 'GO:1901003', 'GO:1904023']	['TP53']
1777	GO:BP	GO:1905930	regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	0.0475432620005511	True	"""Any process that modulates the frequency, rate or extent of vascular smooth muscle cell differentiation involved in phenotypic switching."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:25089138]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:1905063', 'GO:1905420', 'GO:1905915']	['DNMT1']
1778	GO:BP	GO:1905460	negative regulation of vascular associated smooth muscle cell apoptotic process	0.0475432620005511	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of vascular associated smooth muscle cell apoptotic process."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:26493107]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0034392', 'GO:1905288', 'GO:1905459']	['DNMT1']
1779	GO:BP	GO:0014916	regulation of lung blood pressure	0.0475432620005511	True	"""The process that modulates the force with which blood travels through the lungs. The process is controlled by a balance of processes that increase pressure and decrease pressure."" [GOC:mtg_cardio]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0008217']	['SMAD3']
1780	GO:BP	GO:0003249	cell proliferation involved in heart valve morphogenesis	0.0475432620005511	True	"""The multiplication or reproduction of cells that contributes to the shaping of a heart valve."" [GOC:mtg_heart]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0003179', 'GO:0061323', 'GO:2000793']	['SMAD4']
1781	GO:BP	GO:0031914	negative regulation of synaptic plasticity	0.0475432620005511	True	"""A process that decreases synaptic plasticity, the ability of synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers."" [GOC:mah]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0048167']	['CDK5']
1782	GO:BP	GO:0030997	regulation of centriole-centriole cohesion	0.0475432620005511	True	"""Any process that modulates the extent to which the two centrioles within a centrosome remain tightly paired; may be mediated by the assembly and disassembly of a proteinaceous linker."" [PMID:11076968]"	3	101	1	17376	0.0099009900990099	0.3333333333333333	query_1	['GO:0007098', 'GO:0010457', 'GO:0010564']	['CTNNB1']
