Cockayne syndrome type 2	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
825	GO:BP	GO:0051128	regulation of cellular component organization	0.0211918644479647	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	2347	103	24	17376	0.233009708737864	0.0102258201959948	query_1	['GO:0016043', 'GO:0050794']	['CUL3', 'AKT1', 'NBN', 'RAD50', 'RAD51AP1', 'LIG4', 'FEN1', 'RAD1', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'ATM', 'MRE11', 'CAND1', 'BRCA1', 'CDK2', 'XRCC1', 'KAT5', 'RMI2', 'TP53', 'PNKP']
826	GO:BP	GO:0002708	positive regulation of lymphocyte mediated immunity	0.0211918644479647	True	"""Any process that activates or increases the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]"	114	103	4	17376	0.0388349514563106	0.0350877192982456	query_1	['GO:0002449', 'GO:0002705', 'GO:0002706']	['MSH2', 'TP53BP1', 'PAXIP1', 'MLH1']
827	GO:BP	GO:0060135	maternal process involved in female pregnancy	0.0220754290324777	True	"""A reproductive process occurring in the mother that allows an embryo or fetus to develop within it."" [GOC:dph]"	58	103	3	17376	0.029126213592233	0.0517241379310344	query_1	['GO:0007565', 'GO:0048609']	['AKT1', 'AR', 'PARP1']
828	GO:BP	GO:0035092	sperm DNA condensation	0.0222590361170483	True	"""The progressive compaction of the spermatid chromatin so that it reaches a level of condensation that is not compatible with nuclear activities such as transcription or DNA replication."" [GOC:bf, PMID:11735001]"	18	103	2	17376	0.0194174757281553	0.1111111111111111	query_1	['GO:0006325', 'GO:0007289', 'GO:0022412']	['KAT5', 'RNF8']
829	GO:BP	GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	0.0222590361170483	True	"""Any process that activates, maintains or increases the rate of the cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage."" [GOC:jl]"	18	103	2	17376	0.0194174757281553	0.1111111111111111	query_1	['GO:0030330', 'GO:0043516', 'GO:1901798']	['ATR', 'ATM']
830	GO:BP	GO:0035234	ectopic germ cell programmed cell death	0.0222590361170483	True	"""Programmed cell death of an errant germ line cell that is outside the normal migratory path or ectopic to the gonad. This is an important mechanism of regulating germ cell survival within the embryo."" [PMID:12814944]"	18	103	2	17376	0.0194174757281553	0.1111111111111111	query_1	['GO:0003006', 'GO:0010623']	['DDB1', 'PRKDC']
831	GO:BP	GO:0016070	RNA metabolic process	0.0222590361170483	True	"""The cellular chemical reactions and pathways involving RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [ISBN:0198506732]"	4204	103	37	17376	0.3592233009708738	0.0088011417697431	query_1	['GO:0090304']	['RBBP8', 'CUL3', 'BRIP1', 'AKT1', 'TP53BP1', 'XRCC6', 'HLTF', 'PAXIP1', 'MLH1', 'FEN1', 'OGG1', 'BRCA2', 'POLA1', 'PRIM1', 'PCNA', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'ERCC6', 'APEX1', 'PRIM2', 'EXO1', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'POLA2', 'KAT5', 'COPS5', 'POLB', 'BARD1', 'TP53', 'RNF8']
832	GO:BP	GO:0010556	regulation of macromolecule biosynthetic process	0.0223554483114482	True	"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	3619	103	33	17376	0.3203883495145631	0.0091185410334346	query_1	['GO:0009059', 'GO:0009889', 'GO:0060255']	['RBBP8', 'CUL3', 'BRIP1', 'AKT1', 'USP1', 'TP53BP1', 'XRCC6', 'HLTF', 'PAXIP1', 'MLH1', 'OGG1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'FANCD2', 'BLM', 'ATM', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'KAT5', 'COPS5', 'TP53', 'PNKP', 'RNF8']
833	GO:BP	GO:0070997	neuron death	0.0226751788372881	True	"""The process of cell death in a neuron."" [GOC:BHF, GOC:mah]"	354	103	7	17376	0.0679611650485436	0.019774011299435	query_1	['GO:0008219']	['AKT1', 'MSH2', 'LIG4', 'PARP1', 'ATM', 'POLB', 'TP53']
834	GO:BP	GO:0019439	aromatic compound catabolic process	0.0228341803716744	True	"""The chemical reactions and pathways resulting in the breakdown of aromatic compounds, any substance containing an aromatic carbon ring."" [GOC:ai]"	448	103	8	17376	0.0776699029126213	0.0178571428571428	query_1	['GO:0006725', 'GO:0044248']	['AKT1', 'MLH1', 'FEN1', 'OGG1', 'ATM', 'APEX1', 'POLB', 'NEIL1']
835	GO:BP	GO:0002819	regulation of adaptive immune response	0.0236414723203039	True	"""Any process that modulates the frequency, rate, or extent of an adaptive immune response."" [GOC:add]"	189	103	5	17376	0.0485436893203883	0.0264550264550264	query_1	['GO:0002250', 'GO:0050776']	['MSH2', 'TP53BP1', 'PAXIP1', 'APLF', 'MLH1']
836	REAC	REAC:R-HSA-68949	Orc1 removal from chromatin	0.0237125194644275	True	Orc1 removal from chromatin	71	103	3	17376	0.029126213592233	0.0422535211267605	query_1	['REAC:R-HSA-69052']	['RBX1', 'CDK2', 'CUL1']
837	GO:BP	GO:0043967	histone H4 acetylation	0.0238908959381691	True	"""The modification of histone H4 by the addition of an acetyl group."" [GOC:jl]"	60	103	3	17376	0.029126213592233	0.05	query_1	['GO:0016573']	['BRCA2', 'BRCA1', 'KAT5']
838	GO:BP	GO:0045945	positive regulation of transcription by RNA polymerase III	0.02452161465485	True	"""Any process that activates or increases the frequency, rate or extent of transcription mediated by RNA polymerase III."" [GOC:go_curators, GOC:txnOH]"	19	103	2	17376	0.0194174757281553	0.1052631578947368	query_1	['GO:0006359', 'GO:0006383', 'GO:0045893']	['AR', 'ERCC6']
839	GO:BP	GO:0097698	telomere maintenance via base-excision repair	0.0246628332601562	True	"""A telomere maintenance process that occurs by base-excision repair of telomeric DNA in response to DNA damage. Telomeric sequences are particularly susceptible to oxidative DNA damage, due to their G-rich nature."" [GOC:BHF, GOC:BHF_telomere, GOC:jbu, PMID:24703901]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006284', 'GO:0043247']	['APEX1']
840	GO:BP	GO:0075713	establishment of integrated proviral latency	0.0246628332601562	True	"""A process by which the virus integrates into the host genome and establishes as a stable provirus or prophage."" [GOC:jl]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0019043']	['LIG4']
841	GO:BP	GO:0090262	regulation of transcription-coupled nucleotide-excision repair	0.0246628332601562	True	"""Any process that modulates the frequency, rate, or extent of the nucleotide-excision repair process that carries out preferential repair of DNA lesions on the actively transcribed strand of the DNA duplex. In addition, the transcription-coupled nucleotide-excision repair pathway is required for the recognition and repair of a small subset of lesions that are not recognized by the global genome nucleotide excision repair pathway."" [GOC:tb]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006283', 'GO:2000819']	['ERCC8']
842	GO:BP	GO:0090298	negative regulation of mitochondrial DNA replication	0.0246628332601562	True	"""Any process that decreases the rate, frequency or extent of the process in which new strands of DNA are synthesized in the mitochondrion."" [GOC:tb]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006264', 'GO:0090296', 'GO:1901859', 'GO:2000104']	['LIG3']
843	GO:BP	GO:0097552	mitochondrial double-strand break repair via homologous recombination	0.0246628332601562	True	"""The repair of a double-strand break in mitochondrial DNA in which the broken DNA molecule is repaired using homologous sequences."" [GOC:di, PMID:22214610]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0000725', 'GO:0097551']	['MRE11']
844	GO:BP	GO:0097551	mitochondrial double-strand break repair	0.0246628332601562	True	"""The repair of double-strand breaks in mitochondrial DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:di, PMID:22214610]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006302']	['MRE11']
845	GO:BP	GO:1905843	regulation of cellular response to gamma radiation	0.0246628332601562	True	"""Any process that modulates the frequency, rate or extent of cellular response to gamma radiation."" [GO_REF:0000058, GOC:TermGenie, PMID:23505386]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0050794', 'GO:0071480', 'GO:2001228']	['ATM']
846	GO:BP	GO:0070512	positive regulation of histone H4-K20 methylation	0.0246628332601562	True	"""Any process that activates or increases the frequency, rate or extent of the covalent addition of a methyl group to the lysine at position 20 of histone H4."" [GOC:mah]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0031062']	['BRCA1']
847	GO:BP	GO:0043060	meiotic metaphase I plate congression	0.0246628332601562	True	"""The alignment of chromosomes at the metaphase plate, a plane halfway between the poles of the meiotic spindle, during meiosis I."" [GOC:cab1, PMID:10809666]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0045143', 'GO:0051311']	['MLH1']
848	GO:BP	GO:0060709	glycogen cell differentiation involved in embryonic placenta development	0.0246628332601562	True	"""The process in which a relatively unspecialized cell acquires specialized features of a glycogen cell of the placenta. A glycogen cell is a vacuolated glycogen-rich cell that appears in compact cell islets of the spongiotrophoblast layer."" [GOC:dph, PMID:16269175]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0060706', 'GO:0060712']	['AKT1']
849	GO:BP	GO:0060542	regulation of strand invasion	0.0246628332601562	True	"""Any process that modulates the rate, frequency or extent of strand invasion. Strand invasion is the process in which the nucleoprotein complex (composed of the broken single-strand DNA and the recombinase) searches and identifies a region of homology in intact duplex DNA. The broken single-strand DNA displaces the like strand and forms Watson-Crick base pairs with its complement, forming a duplex in which each strand is from one of the two recombining DNA molecules."" [GOC:dph, GOC:tb]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0042148', 'GO:0051052']	['WRN']
850	GO:BP	GO:0060520	activation of prostate induction by androgen receptor signaling pathway	0.0246628332601562	True	"""The series of molecular signals initiated by androgen binding to its receptor in the urogenital sinus mesenchyme that initiates prostate induction. Prostate induction is the close range interaction of the urogenital sinus mesenchyme and the urogenital sinus epithelium that causes the cells of the urogenital sinus epithelium to change their fates and specify the development of the prostate gland."" [GOC:dph, GOC:tb, PMID:18977204]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0010647', 'GO:0023056', 'GO:0030521', 'GO:0042659', 'GO:0060514', 'GO:0060685', 'GO:0110110', 'GO:1905332', 'GO:2000243']	['AR']
851	GO:BP	GO:0098530	positive regulation of strand invasion	0.0246628332601562	True	"""Any process that increases the rate, frequency or extent of strand invasion. Strand invasion is the process in which the nucleoprotein complex (composed of the broken single-strand DNA and the recombinase) searches and identifies a region of homology in intact duplex DNA. The broken single-strand DNA displaces the like strand and forms Watson-Crick base pairs with its complement, forming a duplex in which each strand is from one of the two recombining DNA molecules."" [GOC:dos, GOC:dph, GOC:elh, GOC:tb]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0042148', 'GO:0051054', 'GO:0060542']	['WRN']
852	GO:BP	GO:0060514	prostate induction	0.0246628332601562	True	"""The close range interaction of the urogenital sinus mesenchyme and the urogenital sinus epithelium that causes the cells of the urogenital sinus epithelium to change their fates and specify the development of the prostate gland."" [GOC:dph, PMID:18977204]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0001759', 'GO:0060515', 'GO:0060685', 'GO:1905332', 'GO:2000243']	['AR']
853	GO:BP	GO:0000715	nucleotide-excision repair, DNA damage recognition	0.0246628332601562	True	"""The identification of lesions in DNA, such as pyrimidine-dimers, intrastrand cross-links, and bulky adducts. The wide range of substrate specificity suggests the repair complex recognizes distortions in the DNA helix."" [GOC:elh, PMID:10197977]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006289', 'GO:0051276']	['XPA']
854	GO:BP	GO:0000718	nucleotide-excision repair, DNA damage removal	0.0246628332601562	True	"""The removal of the oligonucleotide that contains the DNA damage. The oligonucleotide is formed by dual incisions that flank the site of DNA damage."" [GOC:elh, PMID:10197977]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006289', 'GO:0044349']	['PNKP']
855	GO:BP	GO:0051102	DNA ligation involved in DNA recombination	0.0246628332601562	True	"""The re-formation of a broken phosphodiester bond in the DNA backbone, carried out by DNA ligase, that contributes to DNA recombination."" [GOC:ai]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006266', 'GO:0006310']	['LIG4']
856	GO:BP	GO:0044349	DNA excision	0.0246628332601562	True	"""The removal of a section of DNA from a larger DNA molecule by the making of dual incisions that flank the section to be excised."" [GOC:jl]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006259']	['PNKP']
857	GO:BP	GO:0006288	base-excision repair, DNA ligation	0.0246628332601562	True	"""The ligation by DNA ligase of DNA strands. Ligation occurs after polymerase action to fill the gap left by the action of endonucleases during base-excision repair."" [ISBN:1550091131]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006284', 'GO:0051103']	['LIG3']
858	GO:BP	GO:1905856	negative regulation of pentose-phosphate shunt	0.0246628332601562	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of pentose-phosphate shunt."" [GO_REF:0000058, GOC:TermGenie, PMID:19015259]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006098', 'GO:0043456', 'GO:1900543']	['TP53']
859	GO:BP	GO:0060515	prostate field specification	0.0246628332601562	True	"""The process that results in the delineation of a specific region of the urogenital sinus epithelium into the area in which the prostate gland will develop."" [GOC:dph, PMID:18977204]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0003006', 'GO:0010092', 'GO:0060513']	['AR']
860	GO:BP	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	0.0246628332601562	True	"""Any DNA replication, Okazaki fragment processing that is involved in mitotic cell cycle DNA replication."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie, PMID:1234]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0033567', 'GO:1902969', 'GO:1903047']	['LIG1']
861	GO:BP	GO:0019102	male somatic sex determination	0.0246628332601562	True	"""The determination of sex and sexual phenotypes in a male organism's soma."" [GOC:mah]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0018993', 'GO:0030238']	['AR']
862	GO:BP	GO:1904331	regulation of error-prone translesion synthesis	0.0246628332601562	True	"""Any process that modulates the frequency, rate or extent of error-prone translesion synthesis."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:22761594]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0006282', 'GO:0042276', 'GO:2000278']	['USP1']
863	GO:BP	GO:1904333	positive regulation of error-prone translesion synthesis	0.0246628332601562	True	"""Any process that activates or increases the frequency, rate or extent of error-prone translesion synthesis."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:22761594]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0042276', 'GO:0045739', 'GO:1904331', 'GO:2000573']	['USP1']
864	GO:BP	GO:2001228	regulation of response to gamma radiation	0.0246628332601562	True	"""Any process that modulates the frequency, rate or extent of response to gamma radiation."" [GOC:obol]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0010332', 'GO:0048583']	['ATM']
865	GO:BP	GO:1904631	response to glucoside	0.0246628332601562	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucoside stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:16842873]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:1903416']	['RAD51']
866	GO:BP	GO:1904762	positive regulation of myofibroblast differentiation	0.0246628332601562	True	"""Any process that activates or increases the frequency, rate or extent of myofibroblast differentiation."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20533548]"	1	103	1	17376	0.0097087378640776	1.0	query_1	['GO:0036446', 'GO:0045597', 'GO:1904760']	['PARP1']
