Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1460	GO:BP	GO:2000981	negative regulation of inner ear receptor cell differentiation	0.0455735227158538	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of inner ear receptor cell differentiation."" [GOC:obol]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0045632', 'GO:0060113', 'GO:2000980']	['NOTCH1']
1483	GO:BP	GO:0061110	dense core granule biogenesis	0.0455735227158538	True	"""A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a dense core granule. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the dense core granule."" [GOC:dph]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0044085']	['REST']
1486	GO:BP	GO:0060927	cardiac pacemaker cell fate commitment	0.0455735227158538	True	"""The commitment of cells to pacemaker cell fates and their capacity to differentiate into pacemaker cells. Pacemaker cells are specialized cardiomyocytes that are responsible for regulating the timing of heart contractions."" [GOC:mtg_cardiac_conduct_nov11, GOC:mtg_heart]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0060920', 'GO:0060923']	['TBX5']
1485	GO:BP	GO:0060948	cardiac vascular smooth muscle cell development	0.0455735227158538	True	"""The process whose specific outcome is the progression of a cardiac vascular smooth muscle cell over time, from its formation to the mature state."" [GOC:mtg_heart]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0055006', 'GO:0060947', 'GO:0097084']	['NOTCH1']
1511	GO:BP	GO:0033273	response to vitamin	0.0455735227158538	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus."" [GOC:sl]"	88	100	3	15719	0.03	0.034090909090909	query_1	['GO:0007584']	['CDKN2D', 'SNW1', 'CCND1']
1512	GO:BP	GO:0002309	T cell proliferation involved in immune response	0.0455735227158538	True	"""The expansion of a T cell population by cell division as part of an immune response."" [GOC:add, ISBN:0781735149]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0002286', 'GO:0042098']	['TP53']
1513	GO:BP	GO:1902499	positive regulation of protein autoubiquitination	0.0455735227158538	True	"""Any process that activates or increases the frequency, rate or extent of protein autoubiquitination."" [GOC:rb, GOC:TermGenie, PMID:24069405]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0031398', 'GO:0051865', 'GO:1902498']	['RBX1']
1514	GO:BP	GO:0036520	astrocyte-dopaminergic neuron signaling	0.0455735227158538	True	"""Cell-cell signaling that mediates the transfer of information from an astrocyte to a dopaminergic neuron."" [GOC:bf, GOC:PARL, PMID:12794311, PMID:21752258]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0150098']	['CTNNB1']
1515	GO:BP	GO:1902882	regulation of response to oxidative stress	0.0455735227158538	True	"""Any process that modulates the frequency, rate or extent of response to oxidative stress."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:16899554]"	88	100	3	15719	0.03	0.034090909090909	query_1	['GO:0006979', 'GO:0080134']	['REST', 'AKT1', 'CTNNB1']
1516	GO:BP	GO:0036475	neuron death in response to oxidative stress	0.0455735227158538	True	"""Any biological process that results in permanent cessation of all vital functions of a neuron upon exposure to an oxidative stress stimulus."" [GOC:bf, GOC:PARL]"	33	100	2	15719	0.02	0.0606060606060606	query_1	['GO:0036473', 'GO:0070997']	['REST', 'CTNNB1']
1517	GO:BP	GO:1902948	negative regulation of tau-protein kinase activity	0.0455735227158538	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of tau-protein kinase activity."" [GO_REF:0000059, GOC:sjp, GOC:TermGenie, PMID:15897157, PMID:22986780]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0006469', 'GO:1902947']	['RB1']
1518	GO:BP	GO:0001892	embryonic placenta development	0.0455735227158538	True	"""The embryonically driven process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin."" [GOC:add, ISBN:068340007X]"	88	100	3	15719	0.03	0.034090909090909	query_1	['GO:0001701', 'GO:0001890', 'GO:0048568']	['AKT1', 'SNAI1', 'RBPJ']
1519	GO:BP	GO:0003167	atrioventricular bundle cell differentiation	0.0455735227158538	True	"""The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cell of the atrioventricular bundle. These cells are specialized cardiomyocytes that transmit signals from the AV node to the cardiac Purkinje fibers."" [GOC:mtg_heart]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0003166', 'GO:0060932']	['TBX5']
1510	GO:BP	GO:1902263	apoptotic process involved in embryonic digit morphogenesis	0.0455735227158538	True	"""Any apoptotic process that is involved in embryonic digit morphogenesis."" [GOC:dph, GOC:mtg_apoptosis, GOC:TermGenie, PMID:15967824]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0042733', 'GO:0060561']	['NOTCH1']
1520	GO:BP	GO:1900113	negative regulation of histone H3-K9 trimethylation	0.0455735227158538	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of histone H3-K9 trimethylation."" [GOC:TermGenie]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0036124', 'GO:0051573', 'GO:1900112']	['SMARCB1']
1522	GO:BP	GO:0098758	response to interleukin-8	0.0455735227158538	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-8 stimulus."" [GOC:BHF, GOC:mah]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0034097']	['EGR1']
1523	GO:BP	GO:0097101	blood vessel endothelial cell fate specification	0.0455735227158538	True	"""The process involved in the specification of identity of a blood vessel endothelial cell. Once specification has taken place, a cell will be committed to differentiate down a specific pathway if left in its normal environment. A blood vessel endothelial cell is an endothelial cell of the vascular tree, which includes blood vessels and lymphatic vessels."" [CL:0002139, GOC:dgh, PMID:21521739]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0060846', 'GO:0060847']	['RBPJ']
1484	GO:BP	GO:0061073	ciliary body morphogenesis	0.0455735227158538	True	"""The process in which the ciliary body generated and organized. The ciliary body is the circumferential tissue inside the eye composed of the ciliary muscle and ciliary processes."" [GOC:dph]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0009653', 'GO:0048593']	['NOTCH2']
1525	GO:BP	GO:0003192	mitral valve formation	0.0455735227158538	True	"""The developmental process pertaining to the initial formation of the mitral valve from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable."" [GOC:mtg_heart]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0003183', 'GO:0003190']	['NOTCH1']
1526	GO:BP	GO:0120036	plasma membrane bounded cell projection organization	0.0455735227158538	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon."" [GOC:krc]"	1435	100	16	15719	0.16	0.0111498257839721	query_1	['GO:0030030']	['AKT1', 'CDK5', 'E2F4', 'CTNNB1', 'RB1', 'SIN3A', 'EGR2', 'WWTR1', 'SMAD4', 'NOTCH1', 'EP300', 'NOTCH2', 'POU3F2', 'HDAC2', 'YAP1', 'KDM1A']
1527	GO:BP	GO:0021591	ventricular system development	0.0455735227158538	True	"""The process whose specific outcome is the progression of the brain ventricular system over time, from its formation to the mature structure. The brain ventricular system consists of four communicating cavities within the brain that are continuous with the central canal of the spinal cord. These cavities include two lateral ventricles, the third ventricle and the fourth ventricle. Cerebrospinal fluid fills the ventricles and is produced by the choroid plexus."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	33	100	2	15719	0.02	0.0606060606060606	query_1	['GO:0007420', 'GO:0048731']	['MNAT1', 'CDK6']
1528	GO:BP	GO:0098759	cellular response to interleukin-8	0.0455735227158538	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-8 stimulus."" [GOC:BHF, GOC:mah]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0071345', 'GO:0098758']	['EGR1']
1529	GO:BP	GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.0455735227158538	True	"""Any process that initiates the activity of an inactive cysteine-type endopeptidase involved in the apoptotic signaling pathway."" [GOC:mtg_apoptosis]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:2001269']	['SMAD3']
1530	GO:BP	GO:1900109	regulation of histone H3-K9 dimethylation	0.0455735227158538	True	"""Any process that modulates the frequency, rate or extent of histone H3-K9 dimethylation."" [GOC:TermGenie, GOC:vw]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0036123', 'GO:0051570']	['SMARCB1']
1521	GO:BP	GO:0035054	embryonic heart tube anterior/posterior pattern specification	0.0455735227158538	True	"""The establishment, maintenance and elaboration of cell differentiation that results in the anterior/posterior subdivision of the embryonic heart tube. In Drosophila this results in subdivision of the dorsal vessel into to the posterior heart proper and the anterior aorta."" [GOC:bf, PMID:12435360]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0007507', 'GO:0009952']	['FOXH1']
1509	GO:BP	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	0.0455735227158538	True	"""Any process that modulates the frequency, rate or extent of intrinsic apoptotic signaling pathway by p53 class mediator."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:15705871]"	33	100	2	15719	0.02	0.0606060606060606	query_1	['GO:0072332', 'GO:1901796', 'GO:2001242']	['TP53', 'KDM1A']
1524	GO:BP	GO:0021571	rhombomere 5 development	0.0455735227158538	True	"""The process whose specific outcome is the progression of rhombomere 5 over time, from its formation to the mature structure. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates. Rhombomeres are numbered in anterior to posterior order."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0021546']	['EGR2']
1507	GO:BP	GO:0021896	forebrain astrocyte differentiation	0.0455735227158538	True	"""The process in which a relatively unspecialized cell acquires the specialized features of an astrocyte residing in the forebrain. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:16226447]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0030900', 'GO:0048708']	['POU3F2']
1487	GO:BP	GO:0010650	positive regulation of cell communication by electrical coupling	0.0455735227158538	True	"""Any process that increases the frequency, rate or extent of cell communication via electrical coupling. Cell communication via electrical coupling is the process that mediates signaling interactions between one cell and another cell by transfer of current between their adjacent cytoplasms via intercellular protein channels."" [GOC:dph, GOC:kmv, GOC:tb]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0010644', 'GO:0010647', 'GO:0010649']	['TBX5']
1488	GO:BP	GO:0060846	blood vessel endothelial cell fate commitment	0.0455735227158538	True	"""The commitment of a cell to a blood vessel endothelial cell fate and its capacity to differentiate into a blood vessel endothelial cell."" [GOC:dph, GOC:sdb_2009, GOC:tb]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0060837', 'GO:0060839']	['RBPJ']
1489	GO:BP	GO:0060769	positive regulation of epithelial cell proliferation involved in prostate gland development	0.0455735227158538	True	"""Any process that increases the rate, frequency or extent of epithelial cell proliferation that contributes to the progression of the prostate gland over time."" [GOC:dph]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0050679', 'GO:0051094', 'GO:0060767', 'GO:0060768', 'GO:2000243']	['CTNNB1']
1490	GO:BP	GO:0060563	neuroepithelial cell differentiation	0.0455735227158538	True	"""The process in which epiblast cells acquire specialized features of neuroepithelial cells."" [GOC:dph, GOC:tb]"	33	100	2	15719	0.02	0.0606060606060606	query_1	['GO:0002065']	['NOTCH1', 'POU3F2']
1491	GO:BP	GO:0031914	negative regulation of synaptic plasticity	0.0455735227158538	True	"""A process that decreases synaptic plasticity, the ability of synapses to change as circumstances require. They may alter function, such as increasing or decreasing their sensitivity, or they may increase or decrease in actual numbers."" [GOC:mah]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0048167']	['CDK5']
1492	GO:BP	GO:0060523	prostate epithelial cord elongation	0.0455735227158538	True	"""The developmental growth process in which solid chords of prostate epithelium increase in length."" [GOC:dph, PMID:18977204]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0060442', 'GO:0060602', 'GO:0060737', 'GO:0060740']	['ESR1']
1508	GO:BP	GO:0021897	forebrain astrocyte development	0.0455735227158538	True	"""The process aimed at the progression of an astrocyte that resides in the forebrain, from initial commitment of the cell to its fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0014002', 'GO:0021896']	['POU3F2']
1494	GO:BP	GO:0060424	lung field specification	0.0455735227158538	True	"""The process that results in the delineation of a specific region of the foregut into the area in which the lung will develop."" [GOC:dph, GOC:mtg_lung]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0010092', 'GO:0060423', 'GO:0060431']	['CTNNB1']
1495	GO:BP	GO:0060423	foregut regionalization	0.0455735227158538	True	"""The pattern specification process that results in the spatial subdivision of an axis or axes along the foregut to define an area or volume in which specific patterns of cell differentiation will take place."" [GOC:dph, GOC:mtg_lung]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0009952']	['CTNNB1']
1496	GO:BP	GO:0031134	sister chromatid biorientation	0.0455735227158538	True	"""The cell cycle process in which sister chromatids establish stable attachments to microtubules emanating from opposite spindle poles."" [PMID:15309047]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0000819', 'GO:0008608']	['RB1']
1493	GO:BP	GO:0060492	lung induction	0.0455735227158538	True	"""The close range interaction of two or more cells or tissues that causes the cells of the foregut to change their fates and specify the development of the lung."" [GOC:dph]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0001759', 'GO:0045995', 'GO:0060424', 'GO:0061046']	['CTNNB1']
1498	GO:BP	GO:0044338	canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	0.0455735227158538	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes involved in mesenchymal stem cell differentiation."" [GOC:BHF, GOC:jl]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0060070', 'GO:0072497']	['CTNNB1']
1497	GO:BP	GO:0060086	circadian temperature homeostasis	0.0455735227158538	True	"""Any homeostatic process in which an organism modulates its internal body temperature at different values with a regularity of approximately 24 hours."" [GOC:dph, GOC:tb]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0001659', 'GO:0007623']	['EGR1']
1505	GO:BP	GO:0021569	rhombomere 3 development	0.0455735227158538	True	"""The process whose specific outcome is the progression of rhombomere 3 over time, from its formation to the mature structure. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates. Rhombomeres are numbered in anterior to posterior order."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]"	3	100	1	15719	0.01	0.3333333333333333	query_1	['GO:0021546']	['EGR2']
