Acquired partial lipodystrophy	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1353	GO:BP	GO:0071478	cellular response to radiation	0.0167774228044446	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."" [GOC:mah]"	181	100	5	15719	0.05	0.0276243093922651	query_1	['GO:0009314', 'GO:0071214']	['PIK3R1', 'GRB2', 'TGFB1', 'ITGB6', 'MFAP4']
1354	GO:BP	GO:0051145	smooth muscle cell differentiation	0.0167856868641187	True	"""The process in which a relatively unspecialized cell acquires specialized features of a smooth muscle cell; smooth muscle lacks transverse striations in its constituent fibers and are almost always involuntary."" [CL:0000192, GOC:ai]"	58	100	3	15719	0.03	0.0517241379310344	query_1	['GO:0042692']	['CTNNB1', 'TGFB1', 'VEGFA']
1356	GO:BP	GO:0002718	regulation of cytokine production involved in immune response	0.0168949135119027	True	"""Any process that modulates the frequency, rate, or extent of cytokine production that contributes to an immune response."" [GOC:add]"	114	100	4	15719	0.04	0.0350877192982456	query_1	['GO:0001817', 'GO:0002367', 'GO:0002700']	['SMAD7', 'TGFB3', 'PLCG2', 'SYK']
1355	GO:BP	GO:0002367	cytokine production involved in immune response	0.0168949135119027	True	"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus contributing to an immune response, resulting in an increase in its intracellular or extracellular levels."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	114	100	4	15719	0.04	0.0350877192982456	query_1	['GO:0001816', 'GO:0002440', 'GO:0006955']	['SMAD7', 'TGFB3', 'PLCG2', 'SYK']
1396	GO:BP	GO:1905317	inferior endocardial cushion morphogenesis	0.0170915769016728	True	"""The developmental process by which an inferior endocardial cushion is generated and organized."" [GO_REF:0000083, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:17050629]"	1	100	1	15719	0.01	1.0	query_1	['GO:0003203']	['TGFBR2']
1394	GO:BP	GO:0035906	descending aorta development	0.0170915769016728	True	"""The progression of the descending aorta over time, from its initial formation to the mature structure. The descending aorta is the portion of the aorta in a two-pass circulatory system from the arch of aorta to the point where it divides into the common iliac arteries. In a two-pass circulatory system blood passes twice through the heart to supply the body once."" [GOC:bf, GOC:dgh, MA:0002571, UBERON:0001514, Wikipedia:Descending_aorta]"	1	100	1	15719	0.01	1.0	query_1	['GO:0035904', 'GO:0048856']	['LOX']
1393	GO:BP	GO:0060301	positive regulation of cytokine activity	0.0170915769016728	True	"""Any process that increases the rate, frequency or extent of the activity of a molecule that controls the survival, growth, differentiation and effector function of tissues and cells."" [GOC:BHF, GOC:dph, GOC:tb]"	1	100	1	15719	0.01	1.0	query_1	['GO:0009967', 'GO:0060300', 'GO:1900122', 'GO:2000273']	['NRP1']
1397	GO:BP	GO:1903041	regulation of chondrocyte hypertrophy	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of chondrocyte hypertrophy."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:23928032]"	1	100	1	15719	0.01	1.0	query_1	['GO:0001558', 'GO:0003415', 'GO:0048638', 'GO:0061181']	['SMAD7']
1398	GO:BP	GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	0.0170915769016728	True	"""The canonical Wnt signaling pathway that contributes to the modulation of the expansion of a population of cardiac outflow tract cells."" [GOC:dph, GOC:mtg_heart]"	1	100	1	15719	0.01	1.0	query_1	['GO:0044340', 'GO:0061316', 'GO:1901963']	['CTNNB1']
1395	GO:BP	GO:0055008	cardiac muscle tissue morphogenesis	0.0170915769016728	True	"""The process in which the anatomical structures of cardiac muscle tissue are generated and organized."" [GOC:devbiol]"	59	100	3	15719	0.03	0.0508474576271186	query_1	['GO:0003007', 'GO:0048738', 'GO:0060415']	['SMAD7', 'TGFB1', 'TGFBR1']
1408	GO:BP	GO:1901631	positive regulation of presynaptic membrane organization	0.0170915769016728	True	"""Any process that activates or increases the frequency, rate or extent of presynaptic membrane organization."" [GOC:TermGenie, PMID:22426000]"	1	100	1	15719	0.01	1.0	query_1	['GO:0051130', 'GO:0097090', 'GO:1901629']	['LRP4']
1390	GO:BP	GO:0051656	establishment of organelle localization	0.0170915769016728	True	"""The directed movement of an organelle to a specific location."" [GOC:ai]"	431	100	8	15719	0.08	0.0185614849187935	query_1	['GO:0051234', 'GO:0051640']	['ITGB1', 'CTNNB1', 'ITGA4', 'LAT', 'LYN', 'LMNB2', 'SYK', 'CBL']
1391	GO:BP	GO:1990859	cellular response to endothelin	0.0170915769016728	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an endothelin stimulus. Endothelin is any of three secretory vasoconstrictive peptides (endothelin-1, -2, -3)."" [PMID:16365184]"	1	100	1	15719	0.01	1.0	query_1	['GO:0071375', 'GO:1990839']	['CRK']
1399	GO:BP	GO:0014006	regulation of microglia differentiation	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of microglia differentiation, the process in which a relatively unspecialized cell acquires specialized features of a microglial cell."" [GOC:ef]"	1	100	1	15719	0.01	1.0	query_1	['GO:0014004', 'GO:0045649', 'GO:0045685']	['TGFB1']
1389	GO:BP	GO:1990771	clathrin-dependent extracellular exosome endocytosis	0.0170915769016728	True	"""The clathrin-mediated endocytosis of an extracellular exosome."" [PMID:24951588]"	1	100	1	15719	0.01	1.0	query_1	['GO:0051650', 'GO:0072583']	['ITGA4']
1388	GO:BP	GO:0060391	positive regulation of SMAD protein signal transduction	0.0170915769016728	True	"""Any process that increases the rate, frequency or extent of SMAD protein signal transduction. Pathway-restricted SMAD proteins and common-partner SMAD proteins are involved in the transforming growth factor beta receptor signaling pathways."" [GOC:BHF, GOC:dph, GOC:tb]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0060390', 'GO:0060395', 'GO:0090100', 'GO:1902533']	['TGFB3', 'TGFBR1']
1387	GO:BP	GO:0007403	glial cell fate determination	0.0170915769016728	True	"""The cell fate determination process in which a cell becomes capable of differentiating autonomously into a glial cell regardless of its environment; upon determination, the cell fate cannot be reversed."" [GOC:go_curators, GOC:mtg_sensu]"	1	100	1	15719	0.01	1.0	query_1	['GO:0001709', 'GO:0021781']	['CTNNB1']
1386	GO:BP	GO:0036323	vascular endothelial growth factor receptor-1 signaling pathway	0.0170915769016728	True	"""The series of molecular signals initiated by a ligand binding to a vascular endothelial growth factor receptor-1 (VEGFR-1) on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, Wikipedia:FLT1, Wikipedia:VEGF_receptors]"	1	100	1	15719	0.01	1.0	query_1	['GO:0048010']	['FLT1']
1392	GO:BP	GO:0051463	negative regulation of cortisol secretion	0.0170915769016728	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the regulated release of cortisol from a cell."" [GOC:ai]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043400', 'GO:0051462', 'GO:2000850']	['PTPN11']
1400	GO:BP	GO:0048683	regulation of collateral sprouting of intact axon in response to injury	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	100	1	15719	0.01	1.0	query_1	['GO:0048670', 'GO:0048673', 'GO:0048679']	['SPP1']
1417	GO:BP	GO:0006837	serotonin transport	0.0170915769016728	True	"""The directed movement of serotonin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Serotonin (5-hydroxytryptamine) is a monoamine neurotransmitter occurring in the peripheral and central nervous systems."" [GOC:ai]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0015844', 'GO:0015850']	['ITGB3', 'SYK']
1402	GO:BP	GO:0044336	canonical Wnt signaling pathway involved in negative regulation of apoptotic process	0.0170915769016728	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes involved in the negative regulation of apoptotic process."" [GOC:BHF, GOC:jl, GOC:mtg_apoptosis]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043066', 'GO:0060070']	['CTNNB1']
1409	GO:BP	GO:0032752	positive regulation of interleukin-3 production	0.0170915769016728	True	"""Any process that activates or increases the frequency, rate, or extent of interleukin-3 production."" [GOC:mah]"	1	100	1	15719	0.01	1.0	query_1	['GO:0001819', 'GO:0032632', 'GO:0032672']	['SYK']
1410	GO:BP	GO:0070201	regulation of establishment of protein localization	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location."" [GOC:BHF, GOC:mah]"	526	100	9	15719	0.09	0.0171102661596958	query_1	['GO:0032880', 'GO:0045184']	['SRC', 'TGFB3', 'PIK3R1', 'VEGFC', 'FYN', 'TGFB1', 'ERBB2', 'CDH1', 'PTPN11']
1411	GO:BP	GO:0070166	enamel mineralization	0.0170915769016728	True	"""The process in which calcium salts, mainly carbonated hydroxyapatite, are deposited in tooth enamel."" [GOC:BHF, GOC:mah, GOC:sl, PMID:10206335, PMID:16931858, PMID:21196346]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0034505', 'GO:0097186']	['TGFB1', 'ITGB6']
1385	GO:BP	GO:2000476	positive regulation of opioid receptor signaling pathway	0.0170915769016728	True	"""Any process that activates or increases the frequency, rate or extent of opioid receptor signaling pathway."" [GOC:obol]"	1	100	1	15719	0.01	1.0	query_1	['GO:0038003', 'GO:0045745', 'GO:2000474']	['ITGB3']
1414	GO:BP	GO:0014008	positive regulation of microglia differentiation	0.0170915769016728	True	"""Any process that activates, maintains or increases the frequency, rate or extent of microglia differentiation, the process in which a relatively unspecialized cell acquires specialized features of a microglial cell."" [GOC:ef]"	1	100	1	15719	0.01	1.0	query_1	['GO:0014004', 'GO:0014006', 'GO:0045651', 'GO:0045687']	['TGFB1']
1413	GO:BP	GO:0051580	regulation of neurotransmitter uptake	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a neurotransmitter into a neuron or glial cell."" [GOC:ai]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0001504', 'GO:0001505', 'GO:0051588']	['ITGB1', 'ITGB3']
1401	GO:BP	GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury	0.0170915769016728	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	100	1	15719	0.01	1.0	query_1	['GO:0048671', 'GO:0048673', 'GO:0048681', 'GO:0048683']	['SPP1']
1412	GO:BP	GO:0043496	regulation of protein homodimerization activity	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of protein homodimerization, interacting selectively with an identical protein to form a homodimer."" [GOC:jl, GOC:tb]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043393']	['ITGA4']
1416	GO:BP	GO:1902378	VEGF-activated neuropilin signaling pathway involved in axon guidance	0.0170915769016728	True	"""Any VEGF-activated neuropilin signaling pathway that is involved in axon guidance."" [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21658587]"	1	100	1	15719	0.01	1.0	query_1	['GO:0007411', 'GO:0038190']	['NRP1']
1407	GO:BP	GO:1901629	regulation of presynaptic membrane organization	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of presynaptic membrane organization."" [GOC:TermGenie, PMID:22426000]"	1	100	1	15719	0.01	1.0	query_1	['GO:0050807', 'GO:0097090']	['LRP4']
1418	GO:BP	GO:0043157	response to cation stress	0.0170915769016728	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of cation stress, an increase or decrease in the concentration of positively charged ions in the environment."" [GOC:jl, PMID:14762213]"	1	100	1	15719	0.01	1.0	query_1	['GO:0009651']	['PTK2B']
1419	GO:BP	GO:0061847	response to cholecystokinin	0.0170915769016728	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cholecystokinin stimulus."" [PMID:14622258]"	1	100	1	15719	0.01	1.0	query_1	['GO:0043434']	['CRK']
1404	GO:BP	GO:1900729	regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of adenylate cyclase-inhibiting opioid receptor signaling pathway."" [GOC:sjw, GOC:TermGenie, PMID:17157995]"	1	100	1	15719	0.01	1.0	query_1	['GO:0031635', 'GO:2000474']	['ITGB3']
1403	GO:BP	GO:0051900	regulation of mitochondrial depolarization	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of the change in the membrane potential of the mitochondria from negative to positive."" [GOC:ai]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0003254', 'GO:0051881', 'GO:0051882']	['SRC', 'KDR']
1415	GO:BP	GO:0043116	negative regulation of vascular permeability	0.0170915769016728	True	"""Any process that reduces the extent to which blood vessels can be pervaded by fluid."" [GOC:jl]"	19	100	2	15719	0.02	0.1052631578947368	query_1	['GO:0043114']	['VEGFA', 'SH3GL2']
1384	GO:BP	GO:0033343	positive regulation of collagen binding	0.0170915769016728	True	"""Any process that activates or increases the frequency, rate or extent of collagen binding."" [GOC:mah]"	1	100	1	15719	0.01	1.0	query_1	['GO:0033341', 'GO:0051099']	['ITGA2']
1382	GO:BP	GO:1905313	transforming growth factor beta receptor signaling pathway involved in heart development	0.0170915769016728	True	"""Any transforming growth factor beta receptor signaling pathway that is involved in heart development."" [GO_REF:0000060, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16140292]"	1	100	1	15719	0.01	1.0	query_1	['GO:0007179', 'GO:0061311']	['TGFB1']
1405	GO:BP	GO:1900731	positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0170915769016728	True	"""Any process that activates or increases the frequency, rate or extent of adenylate cyclase-inhibiting opioid receptor signaling pathway."" [GOC:sjw, GOC:TermGenie, PMID:17157995]"	1	100	1	15719	0.01	1.0	query_1	['GO:0031635', 'GO:1900729', 'GO:2000476']	['ITGB3']
1406	GO:BP	GO:0000304	response to singlet oxygen	0.0170915769016728	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a singlet oxygen stimulus. Singlet oxygen is a dioxygen (O2) molecule in which two 2p electrons have similar spin. Singlet oxygen is more highly reactive than the form in which these electrons are of opposite spin, and it is produced in mutant chloroplasts lacking carotenoids and by leukocytes during metabolic burst."" [GOC:krc, ISBN:0124325653, ISBN:0198506732]"	1	100	1	15719	0.01	1.0	query_1	['GO:0000302', 'GO:0010035']	['FYN']
1357	GO:BP	GO:0150054	regulation of postsynaptic neurotransmitter receptor diffusion trapping	0.0170915769016728	True	"""Any process that modulates the frequency, rate or extent of postsynaptic neurotransmitter receptor diffusion trapping."" [GOC:aruk, GOC:bc, PMID:20935643]"	1	100	1	15719	0.01	1.0	query_1	['GO:0060341', 'GO:0065008', 'GO:0098970', 'GO:1902683']	['ITGB3']
1358	GO:BP	GO:0090074	negative regulation of protein homodimerization activity	0.0170915769016728	True	"""Any process that decreases the frequency, rate or extent of protein homodimerization, interacting selectively with an identical protein to form a homodimer."" [GOC:dph, GOC:tb]"	1	100	1	15719	0.01	1.0	query_1	['GO:0032091', 'GO:0043496']	['ITGA4']
1359	GO:BP	GO:0045887	positive regulation of synaptic assembly at neuromuscular junction	0.0170915769016728	True	"""Any process that activates or increases the frequency, rate or extent of synaptic assembly at neuromuscular junction."" [GOC:go_curators]"	1	100	1	15719	0.01	1.0	query_1	['GO:0008582', 'GO:0048639', 'GO:0051124', 'GO:0051965', 'GO:1904398']	['AGRN']
