SHORT syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
2339	GO:BP	GO:0001843	neural tube closure	0.0354657943557865	True	"""The last step in the formation of the neural tube, where the paired neural folds are brought together and fuse at the dorsal midline."" [GOC:dph, ISBN:0878932437]"	94	99	3	17376	0.0303030303030303	0.0319148936170212	query_1	['GO:0014020', 'GO:0060606']	['DVL2', 'TGFB1', 'TRAF6']
2340	GO:BP	GO:0001798	positive regulation of type IIa hypersensitivity	0.0354657943557865	True	"""Any process that activates or increases the frequency, rate or extent of type IIa hypersensitivity, a type of inflammatory response."" [GOC:add, ISBN:0781735149]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0001794', 'GO:0001796', 'GO:0002894']	['FCGR1A']
2341	GO:BP	GO:0046627	negative regulation of insulin receptor signaling pathway	0.0354657943557865	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of insulin receptor signaling."" [GOC:bf]"	35	99	2	17376	0.0202020202020202	0.0571428571428571	query_1	['GO:0008286', 'GO:0009968', 'GO:0046626', 'GO:1900077']	['NCK1', 'PRKCZ']
2342	GO:BP	GO:0044338	canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	0.0354657943557865	True	"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes involved in mesenchymal stem cell differentiation."" [GOC:BHF, GOC:jl]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0060070', 'GO:0072497']	['CTNNB1']
2343	GO:BP	GO:0021943	formation of radial glial scaffolds	0.0354657943557865	True	"""The formation of scaffolds from a radial glial cell. The scaffolds are used as a substrate for the radial migration of cells."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:15157725]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0000904', 'GO:0021932']	['ITGB1']
2344	GO:BP	GO:0044029	positive regulation of gene expression via CpG island demethylation	0.0354657943557865	True	"""An epigenetic gene regulation mechanism that positively regulates gene expression by demethylation of cytosine residues in chromosomal CpG islands. CpG islands are genomic regions that contain a high frequency of the CG dinucleotide and are often associated with the transcription start site of genes."" [GOC:jl, Wikipedia:Cpg_island]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0045815']	['PIK3CA']
2345	GO:BP	GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	0.0354657943557865	True	"""Any process that increases the rate, frequency or extent of heparan sulfate proteoglycan biosynthesis. Heparan sulfate proteoglycan biosynthetic processes are the chemical reactions and pathways resulting in the formation of the heparan sulfate proteoglycan, a glycosaminoglycan with repeat unit consisting of alternating alpha-(1->4)-linked hexuronic acid and glucosamine residues."" [GOC:dph, GOC:tb]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0010908', 'GO:0015012', 'GO:0031328', 'GO:0051176', 'GO:1902730']	['CTNNB1']
2346	GO:BP	GO:0014916	regulation of lung blood pressure	0.0354657943557865	True	"""The process that modulates the force with which blood travels through the lungs. The process is controlled by a balance of processes that increase pressure and decrease pressure."" [GOC:mtg_cardio]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0008217']	['SMAD3']
2347	GO:BP	GO:0070494	regulation of thrombin-activated receptor signaling pathway	0.0354657943557865	True	"""Any process that modulates the frequency, rate or extent of a thrombin-activated receptor signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0008277', 'GO:0070493']	['MET']
2348	GO:BP	GO:1990637	response to prolactin	0.0354657943557865	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prolactin stimulus. The anterior pituitary hormone prolactin has a number of roles including being essential for lactation."" [PMID:7760850]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0043434']	['SRC']
2349	GO:BP	GO:2000588	positive regulation of platelet-derived growth factor receptor-beta signaling pathway	0.0354657943557865	True	"""Any process that activates or increases the frequency, rate or extent of platelet-derived growth factor receptor-beta signaling pathway."" [GOC:obol]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0010641', 'GO:0035791', 'GO:2000586']	['SRC']
2350	GO:BP	GO:1904880	response to hydrogen sulfide	0.0354657943557865	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen sulfide stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:24012591]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0010035']	['KDR']
2351	GO:BP	GO:0070447	positive regulation of oligodendrocyte progenitor proliferation	0.0354657943557865	True	"""Any process that activates or increases the rate or extent of oligodendrocyte progenitor proliferation."" [GOC:mah, GOC:sl]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0014015', 'GO:0070444', 'GO:0070445', 'GO:2000179']	['LYN']
2352	GO:BP	GO:2000697	negative regulation of epithelial cell differentiation involved in kidney development	0.0354657943557865	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of epithelial cell differentiation involved in kidney development."" [GOC:mtg_kidney_jan10, GOC:yaf]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0030857', 'GO:0035850', 'GO:2000696']	['CTNNB1']
2353	GO:BP	GO:2000758	positive regulation of peptidyl-lysine acetylation	0.0354657943557865	True	"""Any process that activates or increases the frequency, rate or extent of peptidyl-lysine acetylation."" [GOC:obol]"	35	99	2	17376	0.0202020202020202	0.0571428571428571	query_1	['GO:0018394', 'GO:1901985', 'GO:2000756']	['DIP2A', 'TGFB1']
2354	GO:BP	GO:0090313	regulation of protein targeting to membrane	0.0354657943557865	True	"""Any process that modulates the frequency, rate or extent of the process of directing proteins towards a membrane, usually using signals contained within the protein."" [GOC:tb]"	35	99	2	17376	0.0202020202020202	0.0571428571428571	query_1	['GO:0006612', 'GO:1903533', 'GO:1905475']	['FYN', 'ERBB2']
2355	GO:BP	GO:0034620	cellular response to unfolded protein	0.0354657943557865	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus."" [GOC:mah]"	95	99	3	17376	0.0303030303030303	0.031578947368421	query_1	['GO:0006986', 'GO:0035967']	['NCK1', 'PIK3R1', 'NCK2']
2356	GO:BP	GO:1904693	midbrain morphogenesis	0.0354657943557865	True	"""The developmental process by which a midbrain is generated and organized."" [GO_REF:0000083, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:21347250]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0009653', 'GO:0030901', 'GO:0048854']	['SOS1']
2357	GO:BP	GO:2000864	regulation of estradiol secretion	0.0354657943557865	True	"""Any process that modulates the frequency, rate or extent of estradiol secretion."" [GOC:sl]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0035938', 'GO:2000831']	['SPP1']
2358	GO:BP	GO:0070167	regulation of biomineral tissue development	0.0354657943557865	True	"""Any process that modulates the frequency, rate or extent of biomineral tissue development, the formation of hard tissues that consist mainly of inorganic compounds."" [GOC:mah]"	95	99	3	17376	0.0303030303030303	0.031578947368421	query_1	['GO:0031214', 'GO:2000026']	['TGFB1', 'PTK2B', 'SMAD3']
2359	GO:BP	GO:0061753	substrate localization to autophagosome	0.0354657943557865	True	"""The localization process by which an autophagic substrate is delivered to a forming autophagosome."" [GOC:dph, GOC:pad, GOC:PARL, PMID:23545414]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0000045', 'GO:0051649']	['SMURF1']
2360	GO:BP	GO:0061326	renal tubule development	0.0354657943557865	True	"""The progression of the renal tubule over time from its formation to the mature form. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]"	94	99	3	17376	0.0303030303030303	0.0319148936170212	query_1	['GO:0035295', 'GO:0060429', 'GO:0072001']	['CTNNB1', 'TGFB1', 'VEGFA']
2361	GO:BP	GO:0061198	fungiform papilla formation	0.0354657943557865	True	"""The developmental process pertaining to the initial formation of a spongiform papilla from unspecified parts. The fungiform papilla is a mushroom-shaped papilla of the tongue."" [GOC:dph]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0048646', 'GO:0061197']	['CTNNB1']
2362	GO:BP	GO:1904237	positive regulation of substrate-dependent cell migration, cell attachment to substrate	0.0354657943557865	True	"""Any process that activates or increases the frequency, rate or extent of substrate-dependent cell migration, cell attachment to substrate."" [GO_REF:0000058, GOC:TermGenie, PMID:25834989]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0006931', 'GO:0010811', 'GO:0030335', 'GO:1904235']	['FN1']
2363	GO:BP	GO:0090504	epiboly	0.0354657943557865	True	"""The expansion of one cell sheet over other cells or yolk."" [GOC:dph, GOC:tb]"	35	99	2	17376	0.0202020202020202	0.0571428571428571	query_1	['GO:0002011']	['ITGB1', 'ITGA5']
2364	GO:BP	GO:0060948	cardiac vascular smooth muscle cell development	0.0354657943557865	True	"""The process whose specific outcome is the progression of a cardiac vascular smooth muscle cell over time, from its formation to the mature state."" [GOC:mtg_heart]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0055006', 'GO:0060947', 'GO:0097084']	['VEGFA']
2365	GO:BP	GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	0.0354657943557865	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of thrombin-activated receptor protein signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0045744', 'GO:0070493', 'GO:0070494']	['MET']
2366	GO:BP	GO:0036520	astrocyte-dopaminergic neuron signaling	0.0354657943557865	True	"""Cell-cell signaling that mediates the transfer of information from an astrocyte to a dopaminergic neuron."" [GOC:bf, GOC:PARL, PMID:12794311, PMID:21752258]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0150098']	['CTNNB1']
2367	GO:BP	GO:0072277	metanephric glomerular capillary formation	0.0354657943557865	True	"""The process that gives rise to a metanephric glomerular capillary. This process pertains to the initial formation of a structure from unspecified parts."" [GOC:mtg_kidney_jan10]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0072104', 'GO:0072276']	['PDGFRA']
2368	GO:BP	GO:0031646	positive regulation of nervous system process	0.0354657943557865	True	"""Any process that activates or increases the frequency, rate or extent of a neurophysiological process."" [GOC:dph, GOC:mah, GOC:tb]"	35	99	2	17376	0.0202020202020202	0.0571428571428571	query_1	['GO:0031644', 'GO:0050877', 'GO:0051240']	['HGF', 'PARD3']
2369	GO:BP	GO:1990402	embryonic liver development	0.0354657943557865	True	"""The process occurring during the embryonic phase whose specific outcome is the progression of the liver over time, from its formation to the mature structure."" [PMID:15918910]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0048568']	['TGFB1']
2370	GO:BP	GO:1905451	positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	0.0354657943557865	True	"""Any process that activates or increases the frequency, rate or extent of Fc-gamma receptor signaling pathway involved in phagocytosis."" [GO_REF:0000058, GOC:TermGenie, PMID:18832707]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0002699', 'GO:0038096', 'GO:0050766', 'GO:0060369', 'GO:1905449']	['RAPGEF1']
2371	GO:BP	GO:1990428	miRNA transport	0.0354657943557865	True	"""The directed movement of microRNA (miRNA) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore."" [GO:jl, PMID:24356509]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0050658']	['TGFBR2']
2372	GO:BP	GO:1905430	cellular response to glycine	0.0354657943557865	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glycine stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:18984164]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0071230', 'GO:1905429']	['FYN']
2373	GO:BP	GO:2000474	regulation of opioid receptor signaling pathway	0.0354657943557865	True	"""Any process that modulates the frequency, rate or extent of opioid receptor signaling pathway."" [GOC:obol]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0008277', 'GO:0038003']	['ITGB3']
2374	GO:BP	GO:0008037	cell recognition	0.0354657943557865	True	"""The process in which a cell in an organism interprets its surroundings."" [GOC:go_curators]"	172	99	4	17376	0.0404040404040404	0.0232558139534883	query_1	['GO:0009987']	['DOCK8', 'FCGR1A', 'DOCK2', 'NCK2']
2375	GO:BP	GO:2000015	regulation of determination of dorsal identity	0.0354657943557865	True	"""Any process that modulates the frequency, rate or extent of determination of dorsal identity."" [GOC:obol]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0048263', 'GO:0051239']	['CTNNB1']
2376	GO:BP	GO:0035938	estradiol secretion	0.0354657943557865	True	"""The regulated release of estradiol into the circulatory system."" [GOC:sl, PMID:21632818]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0015850', 'GO:0035929']	['SPP1']
2377	GO:BP	GO:0071464	cellular response to hydrostatic pressure	0.0354657943557865	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrostatic pressure stimulus. Hydrostatic pressure is the force acting on an object in a system where the fluid is at rest (as opposed to moving). The weight of the fluid above the object creates pressure on it."" [GOC:mah]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0051599', 'GO:0062197', 'GO:0071462']	['PIK3CA']
2378	GO:BP	GO:0031635	adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0354657943557865	True	"""An adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway initiated by an opioid binding to its receptor, and ending with the regulation of a downstream cellular process."" [GOC:dph, GOC:mah, GOC:signaling, GOC:tb]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0007193', 'GO:0038003']	['ITGB3']
2379	GO:BP	GO:0002514	B cell tolerance induction	0.0354657943557865	True	"""A process involving any mechanism for tolerance induction in B cells."" [GOC:jal, ISBN:0781735149, PMID:16460922]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0002507']	['TGFBR2']
2380	GO:BP	GO:0086098	angiotensin-activated signaling pathway involved in heart process	0.0354657943557865	True	"""An angiotensin receptor signaling pathway which contributes to a circulatory system process carried out by the heart."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, PMID:17376402]"	3	99	1	17376	0.0101010101010101	0.3333333333333333	query_1	['GO:0038166', 'GO:0086103']	['SRC']
