Waardenburg syndrome type 2	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1636	GO:BP	GO:0090183	regulation of kidney development	0.0456329255961979	True	"""Any process that modulates the rate, frequency or extent of kidney development. Kidney development is the process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:tb, GOC:yaf]"	32	106	2	15719	0.0188679245283018	0.0625	query_1	['GO:0001822', 'GO:0050793']	['TGFB1', 'VEGFA']
1635	GO:BP	GO:0006869	lipid transport	0.0456329255961979	True	"""The directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Lipids are compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [ISBN:0198506732]"	404	106	7	15719	0.0660377358490566	0.0173267326732673	query_1	['GO:0010876', 'GO:0071702']	['ITGAV', 'SPP1', 'ITGB3', 'SYK', 'EDN1', 'THBS1', 'PTPN11']
1634	GO:BP	GO:0070494	regulation of thrombin-activated receptor signaling pathway	0.0456329255961979	True	"""Any process that modulates the frequency, rate or extent of a thrombin-activated receptor signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0008277', 'GO:0070493']	['MET']
1651	GO:BP	GO:0002514	B cell tolerance induction	0.0456329255961979	True	"""A process involving any mechanism for tolerance induction in B cells."" [GOC:jal, ISBN:0781735149, PMID:16460922]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0002507']	['TGFBR2']
1652	GO:BP	GO:0097324	melanocyte migration	0.0456329255961979	True	"""The orderly movement of melanocytes from one site to another, often during the development of a multicellular organism. A melanocyte is a pigment cell derived from the neural crest. It contains melanin-filled pigment granules, which give a brown to black appearance."" [CL:0000148, GOC:uh, PMID:22637532]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0010631']	['KITLG']
1644	GO:BP	GO:2000474	regulation of opioid receptor signaling pathway	0.0456329255961979	True	"""Any process that modulates the frequency, rate or extent of opioid receptor signaling pathway."" [GOC:obol]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0008277', 'GO:0038003']	['ITGB3']
1654	GO:BP	GO:0002774	Fc receptor mediated inhibitory signaling pathway	0.0456329255961979	True	"""The series of molecular signals generated as a consequence of the binding of the Fc portion of an immunoglobulin by an Fc receptor capable of inhibiting an immune effector process contributing to an immune response. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:add, ISBN:0781735149]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0002767']	['LYN']
1673	GO:BP	GO:0035938	estradiol secretion	0.0456329255961979	True	"""The regulated release of estradiol into the circulatory system."" [GOC:sl, PMID:21632818]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0015850', 'GO:0035929']	['SPP1']
1672	GO:BP	GO:0036486	ventral trunk neural crest cell migration	0.0456329255961979	True	"""The movement of trunk neural crest cells from the neural tube, travelling ventrally through the anterior half of each sclerotome. Trunk neural crest cells that remain in the sclerotome form the dorsal root ganglia containing the sensory neurons. Trunk neural crest cells that continue more ventrally form the sympathetic ganglia, the adrenal medulla, and the nerve clusters surrounding the aorta."" [GOC:bf, GOC:mat, GOC:PARL, PMID:16319111, PMID:19386662]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0036484']	['NRP2']
1671	GO:BP	GO:1903392	negative regulation of adherens junction organization	0.0456329255961979	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of adherens junction organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:21724833]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0034332', 'GO:0051129', 'GO:1903391']	['VEGFA']
1670	GO:BP	GO:0042305	specification of segmental identity, mandibular segment	0.0456329255961979	True	"""The specification of the characteristic structures of the mandibular segment following establishment of segment boundaries. Identity is considered to be the aggregate of characteristics by which a structure is recognized."" [ISBN:0878932437]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0007380', 'GO:0035289']	['EDNRA']
1669	GO:BP	GO:0021943	formation of radial glial scaffolds	0.0456329255961979	True	"""The formation of scaffolds from a radial glial cell. The scaffolds are used as a substrate for the radial migration of cells."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:15157725]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0000904', 'GO:0021932']	['ITGB1']
1668	GO:BP	GO:0021896	forebrain astrocyte differentiation	0.0456329255961979	True	"""The process in which a relatively unspecialized cell acquires the specialized features of an astrocyte residing in the forebrain. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:16226447]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0030900', 'GO:0048708']	['POU3F2']
1653	GO:BP	GO:0097374	sensory neuron axon guidance	0.0456329255961979	True	"""The process in which the migration of an axon growth cone of a sensory neuron is directed to a specific target site in response to a combination of attractive and repulsive cues. A sensory neuron is an afferent neuron conveying sensory impulses."" [CL:0000101, GOC:pr]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0007411']	['NRP2']
1667	GO:BP	GO:0061384	heart trabecula morphogenesis	0.0456329255961979	True	"""The process of shaping a trabecula in the heart. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]"	32	106	2	15719	0.0188679245283018	0.0625	query_1	['GO:0061383']	['SOS1', 'TGFBR1']
1666	GO:BP	GO:0043267	negative regulation of potassium ion transport	0.0456329255961979	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	32	106	2	15719	0.0188679245283018	0.0625	query_1	['GO:0006813', 'GO:0043266', 'GO:0043271']	['KEL', 'PTK2B']
1656	GO:BP	GO:0051771	negative regulation of nitric-oxide synthase biosynthetic process	0.0456329255961979	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of a nitric-oxide synthase enzyme."" [GOC:ai]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0010558', 'GO:0051767', 'GO:0051769']	['EDN1']
1663	GO:BP	GO:0002581	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	0.0456329255961979	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of antigen processing and presentation of antigen (peptide or polysaccharide) via MHC class II."" [GOC:add]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0002504', 'GO:0002578', 'GO:0002580']	['THBS1']
1662	GO:BP	GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	0.0456329255961979	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of thrombin-activated receptor protein signaling pathway activity. A thrombin receptor signaling pathway is the series of molecular signals generated as a consequence of a thrombin-activated receptor binding to one of its physiological ligands."" [GOC:mah]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0045744', 'GO:0070493', 'GO:0070494']	['MET']
1655	GO:BP	GO:0002894	positive regulation of type II hypersensitivity	0.0456329255961979	True	"""Any process that activates or increases the frequency, rate, or extent of type II hypersensitivity."" [GOC:add]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0002445', 'GO:0002885', 'GO:0002888', 'GO:0002891', 'GO:0002892']	['FCGR1A']
1657	GO:BP	GO:0003099	positive regulation of the force of heart contraction by chemical signal	0.0456329255961979	True	"""Any process which increases the force of heart muscle contraction mediated by chemical signaling, hormonal, autocrine or paracrine."" [GOC:mtg_cardio]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0003057', 'GO:0045823']	['EDN2']
1658	GO:BP	GO:0050672	negative regulation of lymphocyte proliferation	0.0456329255961979	True	"""Any process that stops, prevents or reduces the rate or extent of lymphocyte proliferation."" [GOC:ai]"	85	106	3	15719	0.0283018867924528	0.0352941176470588	query_1	['GO:0032945', 'GO:0046651', 'GO:0050670', 'GO:0051250']	['LYN', 'TGFB1', 'ERBB2']
1659	GO:BP	GO:1990637	response to prolactin	0.0456329255961979	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prolactin stimulus. The anterior pituitary hormone prolactin has a number of roles including being essential for lactation."" [PMID:7760850]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0043434']	['SRC']
1665	GO:BP	GO:0021897	forebrain astrocyte development	0.0456329255961979	True	"""The process aimed at the progression of an astrocyte that resides in the forebrain, from initial commitment of the cell to its fate, to the fully functional differentiated cell. An astrocyte is the most abundant type of glial cell. Astrocytes provide support for neurons and regulate the environment in which they function."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0014002', 'GO:0021896']	['POU3F2']
1660	GO:BP	GO:1990428	miRNA transport	0.0456329255961979	True	"""The directed movement of microRNA (miRNA) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or pore."" [GO:jl, PMID:24356509]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0050658']	['TGFBR2']
1661	GO:BP	GO:1990402	embryonic liver development	0.0456329255961979	True	"""The process occurring during the embryonic phase whose specific outcome is the progression of the liver over time, from its formation to the mature structure."" [PMID:15918910]"	3	106	1	15719	0.0094339622641509	0.3333333333333333	query_1	['GO:0048568']	['TGFB1']
1706	GO:BP	GO:0046903	secretion	0.0458743319669951	True	"""The controlled release of a substance by a cell or a tissue."" [GOC:ai]"	915	106	12	15719	0.1132075471698113	0.0131147540983606	query_1	['GO:0006810']	['CD2AP', 'SPP1', 'TGFB3', 'EDN3', 'LAT', 'LYN', 'SYK', 'EDN1', 'VEGFA', 'EDNRB', 'CBL', 'PTPN11']
1707	GO:BP	GO:2000243	positive regulation of reproductive process	0.0461284978337565	True	"""Any process that activates or increases the frequency, rate or extent of reproductive process."" [GOC:mah]"	86	106	3	15719	0.0283018867924528	0.0348837209302325	query_1	['GO:0022414', 'GO:0048518', 'GO:2000241']	['SRC', 'VEGFA', 'EDNRB']
1708	GO:BP	GO:0007281	germ cell development	0.0461284978337565	True	"""The process whose specific outcome is the progression of an immature germ cell over time, from its formation to the mature structure (gamete). A germ cell is any reproductive cell in a multicellular organism."" [GOC:go_curators]"	317	106	6	15719	0.0566037735849056	0.0189274447949526	query_1	['GO:0003006', 'GO:0007276', 'GO:0022412', 'GO:0048468']	['SRC', 'EDNRA', 'JAM3', 'EDN1', 'PTK2B', 'JAM2']
1709	GO:BP	GO:0032945	negative regulation of mononuclear cell proliferation	0.0461284978337565	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]"	86	106	3	15719	0.0283018867924528	0.0348837209302325	query_1	['GO:0032943', 'GO:0032944', 'GO:0070664']	['LYN', 'TGFB1', 'ERBB2']
1710	GO:BP	GO:0090316	positive regulation of intracellular protein transport	0.0461284978337565	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells."" [GOC:tb]"	154	106	4	15719	0.0377358490566037	0.0259740259740259	query_1	['GO:0006886', 'GO:0032388', 'GO:0033157', 'GO:0051222']	['PIK3R1', 'FYN', 'ERBB2', 'CDH1']
1711	GO:BP	GO:0070507	regulation of microtubule cytoskeleton organization	0.0461284978337565	True	"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]"	154	106	4	15719	0.0377358490566037	0.0259740259740259	query_1	['GO:0000226', 'GO:0032886', 'GO:0051493']	['MET', 'EML3', 'PLK1', 'EML2']
1712	GO:BP	GO:0098657	import into cell	0.0461763857202635	True	"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]"	232	106	5	15719	0.0471698113207547	0.021551724137931	query_1	['GO:0006810']	['ITGB1', 'ITGB3', 'FYN', 'ITGA4', 'THBS1']
1718	GO:BP	GO:0090022	regulation of neutrophil chemotaxis	0.046787168924218	True	"""Any process that modulates the frequency, rate, or extent of neutrophil chemotaxis. Neutrophil chemotaxis is the directed movement of a neutrophil cell, the most numerous polymorphonuclear leukocyte found in the blood, in response to an external stimulus, usually an infection or wounding."" [GOC:dph, GOC:tb]"	33	106	2	15719	0.0188679245283018	0.0606060606060606	query_1	['GO:0030593', 'GO:0071622', 'GO:1902622']	['JAM3', 'EDN1']
1717	GO:BP	GO:0033006	regulation of mast cell activation involved in immune response	0.046787168924218	True	"""Any process that modulates the frequency, rate, or extent of mast cell activation as part of an immune response."" [GOC:mah]"	33	106	2	15719	0.0188679245283018	0.0606060606060606	query_1	['GO:0002279', 'GO:0002699', 'GO:0033003', 'GO:0050776']	['LYN', 'SYK']
1716	GO:BP	GO:0033687	osteoblast proliferation	0.046787168924218	True	"""The multiplication or reproduction of osteoblasts, resulting in the expansion of an osteoblast cell population. An osteoblast is a bone-forming cell which secretes an extracellular matrix. Hydroxyapatite crystals are then deposited into the matrix to form bone."" [GOC:mah]"	33	106	2	15719	0.0188679245283018	0.0606060606060606	query_1	['GO:0008283']	['ITGAV', 'ITGB3']
1715	GO:BP	GO:0060251	regulation of glial cell proliferation	0.046787168924218	True	"""Any process that modulates the frequency, rate or extent of glial cell proliferation."" [GOC:dph, GOC:tb]"	33	106	2	15719	0.0188679245283018	0.0606060606060606	query_1	['GO:0014009', 'GO:0042127']	['SOX10', 'LYN']
1714	GO:BP	GO:0090169	regulation of spindle assembly	0.046787168924218	True	"""Any process that modulates the rate, frequency or extent of spindle assembly. Spindle assembly is the aggregation, arrangement and bonding together of a set of components to form the spindle, the array of microtubules and associated molecules that serves to move duplicated chromosomes apart."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	33	106	2	15719	0.0188679245283018	0.0606060606060606	query_1	['GO:0051225', 'GO:0090224', 'GO:1902115']	['EML3', 'PLK1']
