ALG8-CDG	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
98	GO:CC	GO:0044291	cell-cell contact zone	0.0254876637014085	True	"""Extended zone of intimate apposition between two cells containing one or more types of intercellular junctions, e.g., the intercalated disk of muscle."" [NIF_Subcellular:sao1299635018]"	70	97	3	16420	0.0309278350515463	0.0428571428571428	query_1	['GO:0005911']	['ITGB1', 'TJP1', 'GJA1']
644	GO:BP	GO:0051580	regulation of neurotransmitter uptake	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a neurotransmitter into a neuron or glial cell."" [GOC:ai]"	19	96	2	15719	0.0208333333333333	0.1052631578947368	query_1	['GO:0001504', 'GO:0001505', 'GO:0051588']	['ITGB1', 'ITGB3']
645	GO:BP	GO:0071831	intermediate-density lipoprotein particle clearance	0.0257551309872244	True	"""The process in which a intermediate-density lipoprotein particle is removed from the blood via receptor-mediated endocytosis and its constituent parts degraded."" [GOC:BHF]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0071830']	['APOE']
646	GO:BP	GO:0002626	negative regulation of T cell antigen processing and presentation	0.0257551309872244	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of T cell antigen processing and presentation."" [GOC:add]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0002457', 'GO:0002578', 'GO:0002625', 'GO:0002710']	['HFE']
647	GO:BP	GO:0010987	negative regulation of high-density lipoprotein particle clearance	0.0257551309872244	True	"""Any process that decreases the rate, frequency or extent of high-density lipoprotein particle clearance. High-density lipoprotein particle clearance is the process in which a high-density lipoprotein particle is removed from the blood via receptor-mediated endocytosis and its constituent parts degraded."" [GOC:BHF, GOC:dph, GOC:tb]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0010982', 'GO:0010985', 'GO:0034384']	['APOC3']
648	GO:BP	GO:1900729	regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of adenylate cyclase-inhibiting opioid receptor signaling pathway."" [GOC:sjw, GOC:TermGenie, PMID:17157995]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0031635', 'GO:2000474']	['ITGB3']
658	GO:BP	GO:0010866	regulation of triglyceride biosynthetic process	0.0257551309872244	True	"""Any process that modulates the rate, frequency, or extent of triglyceride biosynthesis. Triglyceride biosynthesis is the collection of chemical reactions and pathways resulting in the formation of triglyceride, any triester of glycerol."" [GOC:BHF, GOC:tb]"	19	96	2	15719	0.0208333333333333	0.1052631578947368	query_1	['GO:0019432', 'GO:0031326', 'GO:0046890', 'GO:0090207']	['C3', 'FITM2']
650	GO:BP	GO:1903000	regulation of lipid transport across blood-brain barrier	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of lipid transport across blood-brain barrier."" [GO_REF:0000058, GOC:sjp, GOC:TermGenie, PMID:24345162]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0032368', 'GO:0150200', 'GO:1990379']	['APOE']
651	GO:BP	GO:1903002	positive regulation of lipid transport across blood-brain barrier	0.0257551309872244	True	"""Any process that activates or increases the frequency, rate or extent of lipid transport across blood-brain barrier."" [GO_REF:0000058, GOC:sjp, GOC:TermGenie, PMID:24345162]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0032370', 'GO:0150201', 'GO:1903000', 'GO:1990379']	['APOE']
652	GO:BP	GO:0085017	entry into host cell by a symbiont-containing vacuole	0.0257551309872244	True	"""The invasion by a symbiont of a cell of a host organism, forming a vacuole in which the symbiont resides. The vacuole membrane is formed from lipids and proteins derived from both host and symbiont. Begins when the symbiont attaches on to the host cell membrane which invaginates and deepens as the symbiont enters, and ends when the host cell membrane closes behind the newly-formed vacuole."" [GOC:jl, PMID:18665841, PMID:8690024, PMID:9580555]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0044409']	['ITGAV']
653	GO:BP	GO:1900731	positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	0.0257551309872244	True	"""Any process that activates or increases the frequency, rate or extent of adenylate cyclase-inhibiting opioid receptor signaling pathway."" [GOC:sjw, GOC:TermGenie, PMID:17157995]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0031635', 'GO:1900729', 'GO:2000476']	['ITGB3']
654	GO:BP	GO:2000250	negative regulation of actin cytoskeleton reorganization	0.0257551309872244	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of actin cytoskeleton reorganization."" [GOC:BHF]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0031532', 'GO:0051494', 'GO:2000249']	['TJP1']
655	GO:BP	GO:2000476	positive regulation of opioid receptor signaling pathway	0.0257551309872244	True	"""Any process that activates or increases the frequency, rate or extent of opioid receptor signaling pathway."" [GOC:obol]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0038003', 'GO:0045745', 'GO:2000474']	['ITGB3']
656	GO:BP	GO:0150200	regulation of transport across blood-brain barrier	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of transport across the blood-brain barrier."" [GOC:aruk, GOC:bc, PMID:29377008, PMID:30280653]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0043114', 'GO:0044057', 'GO:0051049', 'GO:0150104']	['APOE']
657	GO:BP	GO:1905860	positive regulation of heparan sulfate proteoglycan binding	0.0257551309872244	True	"""Any process that activates or increases the frequency, rate or extent of heparan sulfate proteoglycan binding."" [GO_REF:0000059, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:7683668]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0032092', 'GO:1905858']	['APOE']
642	GO:BP	GO:2000266	regulation of blood coagulation, intrinsic pathway	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of blood coagulation, intrinsic pathway."" [GOC:mah]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0007597', 'GO:0030193', 'GO:2000257']	['SERPINC1']
649	GO:BP	GO:0090731	cellular response to very-low-density lipoprotein particle stimulus	0.0257551309872244	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a very-low-density lipoprotein particle stimulus."" [GOC:aruk, GOC:bc]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0055094', 'GO:0071402']	['APOE']
660	GO:BP	GO:0060695	negative regulation of cholesterol transporter activity	0.0257551309872244	True	"""Any process that decreases the rate, frequency, or extent of cholesterol transporter activity."" [GOC:BHF, GOC:dph, GOC:tb]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0060694', 'GO:0110114']	['APOA2']
661	GO:BP	GO:0048626	myoblast fate specification	0.0257551309872244	True	"""The process in which a cell becomes capable of differentiating autonomously into a myoblast in an environment that is neutral with respect to the developmental pathway. Upon specification, the cell fate can be reversed. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:dph, GOC:mtg_muscle]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0001708', 'GO:0048625']	['ITGB1']
659	GO:BP	GO:0009894	regulation of catabolic process	0.0257551309872244	True	"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]"	971	96	13	15719	0.1354166666666666	0.0133882595262615	query_1	['GO:0009056', 'GO:0019222']	['ITGB1', 'APOC3', 'FLNA', 'APOE', 'HFE', 'C4BPB', 'APOA1', 'LRP1', 'HP', 'APOA2', 'C4BPA', 'APOC2', 'PTK2']
676	GO:BP	GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury	0.0257551309872244	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0048671', 'GO:0048673', 'GO:0048681', 'GO:0048683']	['SPP1']
675	GO:BP	GO:0150201	positive regulation of transport across blood-brain barrier	0.0257551309872244	True	"""Any process that activates or increases the frequency, rate or extent of transport across blood-brain barrier."" [GOC:aruk, GOC:bc, PMID:29377008, PMID:30280653]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0043117', 'GO:0051050', 'GO:0051240', 'GO:0150104', 'GO:0150200']	['APOE']
674	GO:BP	GO:1904283	negative regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I	0.0257551309872244	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of antigen processing and presentation of endogenous peptide antigen via MHC class I."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:24643698]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0002590', 'GO:0019885', 'GO:1904282']	['HFE']
673	GO:BP	GO:1905858	regulation of heparan sulfate proteoglycan binding	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of heparan sulfate proteoglycan binding."" [GO_REF:0000059, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:7683668]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0043393']	['APOE']
672	GO:BP	GO:1905855	positive regulation of heparan sulfate binding	0.0257551309872244	True	"""Any process that activates or increases the frequency, rate or extent of heparan sulfate binding."" [GO_REF:0000059, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:7683668]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0051099', 'GO:1905853']	['APOE']
671	GO:BP	GO:1904282	regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of antigen processing and presentation of endogenous peptide antigen via MHC class I."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:24643698]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0002589', 'GO:0019885']	['HFE']
670	GO:BP	GO:1905853	regulation of heparan sulfate binding	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of heparan sulfate binding."" [GO_REF:0000059, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:7683668]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0051098']	['APOE']
643	GO:BP	GO:1902239	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator	0.0257551309872244	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator."" [GOC:krc, GOC:mtg_apoptosis, GOC:TermGenie, PMID:16571598]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:1902219', 'GO:1902238', 'GO:1902254', 'GO:1990127']	['BDKRB2']
668	GO:BP	GO:0150054	regulation of postsynaptic neurotransmitter receptor diffusion trapping	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of postsynaptic neurotransmitter receptor diffusion trapping."" [GOC:aruk, GOC:bc, PMID:20935643]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0060341', 'GO:0065008', 'GO:0098970', 'GO:1902683']	['ITGB3']
667	GO:BP	GO:0110114	negative regulation of lipid transporter activity	0.0257551309872244	True	"""Any process that decreases the frequency, rate, or extent of lipid transporter activity."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:27365390]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0032369', 'GO:0032410', 'GO:0110112']	['APOA2']
666	GO:BP	GO:0140298	endocytic iron import into cell	0.0257551309872244	True	"""Uptake of iron into a cell via binding to an extracellular receptor, which is internalized by endocytosis."" [PMID:23092063]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0006898', 'GO:0033212']	['TFR2']
665	GO:BP	GO:0048683	regulation of collateral sprouting of intact axon in response to injury	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0048670', 'GO:0048673', 'GO:0048679']	['SPP1']
664	GO:BP	GO:0048673	collateral sprouting of intact axon in response to injury	0.0257551309872244	True	"""The process in which outgrowths develop from the axons of intact undamaged neurons as a result of injury to an axon. The collateral sprouts typically appear from undamaged axons in a tissue which has had part of its nerve supply removed, and they can often innervate successfully any cells that have lost some or all of their original synaptic input."" [GOC:dgh, GOC:dph, GOC:jid]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0031103', 'GO:0048668']	['SPP1']
669	GO:BP	GO:0150103	reactive gliosis	0.0257551309872244	True	"""A neuroinflammatory response, occurring over several days, during which glial cells undergo nonspecific reactive changes in response to damage to the central nervous system (CNS); typically involves the proliferation or hypertrophy of different types of glial cells."" [GOC:aruk, GOC:bc, PMID:24462092]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0150076']	['ITGB1']
663	GO:BP	GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of membrane repolarization during atrial cardiac muscle cell action potential."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:mtg_cardiac_conduct_nov11, GOC:rph, GOC:TermGenie, PMID:21098446]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0060372', 'GO:0098914', 'GO:1905031']	['FLNA']
662	GO:BP	GO:1905890	regulation of cellular response to very-low-density lipoprotein particle stimulus	0.0257551309872244	True	"""Any process that modulates the frequency, rate or extent of cellular response to very-low-density lipoprotein particle stimulus."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:7592957]"	1	96	1	15719	0.0104166666666666	1.0	query_1	['GO:0048583', 'GO:0050794', 'GO:0090731']	['APOE']
677	GO:BP	GO:0070613	regulation of protein processing	0.0258593462572088	True	"""Any process that modulates the frequency, rate or extent of protein processing, a protein maturation process achieved by the cleavage of a peptide bond or bonds within a protein."" [GOC:mah]"	61	96	3	15719	0.03125	0.0491803278688524	query_1	['GO:0016485', 'GO:0030162', 'GO:1903317']	['F12', 'SRC', 'KLKB1']
678	GO:BP	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	0.0258593462572088	True	"""Any process that modulates the frequency, rate or extent of vascular smooth muscle cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:23246467]"	61	96	3	15719	0.03125	0.0491803278688524	query_1	['GO:0048660', 'GO:1990874']	['SRC', 'TGFB3', 'GJA1']
679	GO:BP	GO:0007179	transforming growth factor beta receptor signaling pathway	0.0258773002124957	True	"""The series of molecular signals initiated by an extracellular ligand binding to a transforming growth factor beta receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]"	190	96	5	15719	0.0520833333333333	0.0263157894736842	query_1	['GO:0007178', 'GO:0071560']	['ITGB5', 'SRC', 'TGFB3', 'PTK2', 'ITGB6']
680	GO:BP	GO:0007010	cytoskeleton organization	0.0258937122169684	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]"	1444	96	17	15719	0.1770833333333333	0.0117728531855955	query_1	['GO:0006996']	['RHOD', 'ITGB1', 'ITGB5', 'SRC', 'ITGB3', 'TGFB3', 'TJP1', 'GJA1', 'FLNA', 'APOE', 'WHAMM', 'APOA1', 'LRP1', 'TF', 'FITM2', 'TLN1', 'PTK2']
681	GO:BP	GO:0000302	response to reactive oxygen species	0.0263695179667208	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]"	191	96	5	15719	0.0520833333333333	0.0261780104712041	query_1	['GO:0006979', 'GO:1901700']	['SIGMAR1', 'HBB', 'SRC', 'APOE', 'HP']
686	GO:BP	GO:0006796	phosphate-containing compound metabolic process	0.0267601286344505	True	"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]"	2612	96	26	15719	0.2708333333333333	0.0099540581929555	query_1	['GO:0006793']	['C3', 'FN1', 'SRC', 'ITGB3', 'TGFB3', 'BDKRB2', 'TFRC', 'APOE', 'ITGA5', 'HFE', 'INHBE', 'INHBC', 'AGPAT4', 'BDKRB1', 'APOA1', 'LRP1', 'F2', 'TF', 'YWHAZ', 'APOA2', 'FITM2', 'VTN', 'APOC2', 'PTK2', 'HPX', 'AGPAT3']
685	GO:BP	GO:0090109	regulation of cell-substrate junction assembly	0.0267601286344505	True	"""Any process that modulates the rate, frequency, or extent of cell-substrate junction assembly. Cell-substrate junction assembly is the aggregation, arrangement and bonding together of a set of components to form a junction between a cell and its substrate."" [GOC:dph, GOC:tb]"	62	96	3	15719	0.03125	0.0483870967741935	query_1	['GO:0007044', 'GO:0150116', 'GO:1901888']	['SRC', 'TLN1', 'PTK2']
