Williams syndrome	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
1540	GO:BP	GO:0060977	coronary vasculature morphogenesis	0.0212643759161121	True	"""The process in which the anatomical structures of blood vessels of the heart are generated and organized. The blood vessel is the vasculature carrying blood."" [GOC:mtg_heart]"	18	120	2	17376	0.0166666666666666	0.1111111111111111	query_1	['GO:0048514', 'GO:0060976']	['VEGFA', 'NRP1']
1541	GO:BP	GO:0048626	myoblast fate specification	0.0212643759161121	True	"""The process in which a cell becomes capable of differentiating autonomously into a myoblast in an environment that is neutral with respect to the developmental pathway. Upon specification, the cell fate can be reversed. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:dph, GOC:mtg_muscle]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0001708', 'GO:0048625']	['ITGB1']
1542	GO:BP	GO:0150103	reactive gliosis	0.0212643759161121	True	"""A neuroinflammatory response, occurring over several days, during which glial cells undergo nonspecific reactive changes in response to damage to the central nervous system (CNS); typically involves the proliferation or hypertrophy of different types of glial cells."" [GOC:aruk, GOC:bc, PMID:24462092]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0150076']	['ITGB1']
1543	GO:BP	GO:0002544	chronic inflammatory response	0.0212643759161121	True	"""Inflammation of prolonged duration (weeks or months) in which active inflammation, tissue destruction, and attempts at repair are proceeding simultaneously. Although it may follow acute inflammation, chronic inflammation frequently begins insidiously, as a low-grade, smoldering, often asymptomatic response."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]"	18	120	2	17376	0.0166666666666666	0.1111111111111111	query_1	['GO:0006954']	['VCAM1', 'THBS1']
1544	GO:BP	GO:1990771	clathrin-dependent extracellular exosome endocytosis	0.0212643759161121	True	"""The clathrin-mediated endocytosis of an extracellular exosome."" [PMID:24951588]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0051650', 'GO:0072583']	['ITGA4']
1545	GO:BP	GO:0060739	mesenchymal-epithelial cell signaling involved in prostate gland development	0.0212643759161121	True	"""Any process that mediates the transfer of information from a mesenchymal cell to an epithelial cell where it is received and interpreted contributing to the progression of the prostate gland over time."" [GOC:dph]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0022414', 'GO:0030850', 'GO:0060638']	['TNC']
1546	GO:BP	GO:0060945	cardiac neuron differentiation	0.0212643759161121	True	"""The process in which a relatively unspecialized cell acquires specialized features of a neuron of the heart."" [GOC:mtg_heart]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0030182', 'GO:0035051', 'GO:0048483']	['VCAM1']
1547	GO:BP	GO:0061298	retina vasculature development in camera-type eye	0.0212643759161121	True	"""The process whose specific outcome is the progression of the vasculature of the retina over time, from its formation to the mature structure."" [GOC:BHF, GOC:dph]"	18	120	2	17376	0.0166666666666666	0.1111111111111111	query_1	['GO:0001944', 'GO:0060041']	['NRP1', 'PDGFRA']
1548	GO:BP	GO:1902378	VEGF-activated neuropilin signaling pathway involved in axon guidance	0.0212643759161121	True	"""Any VEGF-activated neuropilin signaling pathway that is involved in axon guidance."" [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21658587]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0007411', 'GO:0038190']	['NRP1']
1549	GO:BP	GO:1904062	regulation of monoatomic cation transmembrane transport	0.0212643759161121	True	"""Any process that modulates the frequency, rate or extent of cation transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:15304482]"	320	120	7	17376	0.0583333333333333	0.021875	query_1	['GO:0034765', 'GO:0098655']	['ITGB1', 'ITGB3', 'PLCG2', 'FYN', 'LYN', 'PLCG1', 'PTK2B']
1550	GO:BP	GO:0048683	regulation of collateral sprouting of intact axon in response to injury	0.0212643759161121	True	"""Any process that modulates the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0048670', 'GO:0048673', 'GO:0048679']	['SPP1']
1551	GO:BP	GO:1905040	otic placode development	0.0212643759161121	True	"""The process whose specific outcome is the progression of an otic placode over time, from its formation to the mature structure."" [GO_REF:0000094, GOC:bf, GOC:mat, GOC:PARL, GOC:TermGenie, PMID:18356247]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0071696']	['NRP1']
1552	GO:BP	GO:0061847	response to cholecystokinin	0.0212643759161121	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cholecystokinin stimulus."" [PMID:14622258]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0043434']	['CRK']
1553	GO:BP	GO:1990859	cellular response to endothelin	0.0212643759161121	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an endothelin stimulus. Endothelin is any of three secretory vasoconstrictive peptides (endothelin-1, -2, -3)."" [PMID:16365184]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0071375', 'GO:1990839']	['CRK']
1554	GO:BP	GO:0002575	basophil chemotaxis	0.0212643759161121	True	"""The movement of a basophil in response to an external stimulus."" [GOC:add, PMID:11292027]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0071621']	['VEGFA']
1555	GO:BP	GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury	0.0212643759161121	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of collateral sprouting of an intact axon as a result of injury to an axon."" [GOC:dgh, GOC:dph, GOC:jid, GOC:lm]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0048671', 'GO:0048673', 'GO:0048681', 'GO:0048683']	['SPP1']
1556	GO:BP	GO:1904702	regulation of protein localization to adherens junction	0.0212643759161121	True	"""Any process that modulates the frequency, rate or extent of protein localization to adherens junction. An adherens junction is a cell-cell junction composed of the epithelial cadherin-catenin complex at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:kmv, GOC:TermGenie, PMID:26412237]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0071896', 'GO:0150106']	['VCL']
1557	GO:BP	GO:0018209	peptidyl-serine modification	0.0212894239501905	True	"""The modification of peptidyl-serine."" [GOC:go_curators]"	321	120	7	17376	0.0583333333333333	0.0218068535825545	query_1	['GO:0018193']	['MLXIPL', 'SRC', 'HGF', 'RET', 'EGFR', 'SYK', 'VEGFA']
1558	GO:BP	GO:0048609	multicellular organismal reproductive process	0.021338174860267	True	"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]"	868	120	13	17376	0.1083333333333333	0.0149769585253456	query_1	['GO:0022414', 'GO:0032504']	['FKBP6', 'ITGB1', 'SRC', 'SPP1', 'TGFB3', 'SOS1', 'JAM3', 'PTK2B', 'CRKL', 'ITGA3', 'JAM2', 'PTPN11', 'PDGFRA']
1559	GO:BP	GO:0071396	cellular response to lipid	0.0217338757875021	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:mah]"	582	120	10	17376	0.0833333333333333	0.0171821305841924	query_1	['GO:0033993', 'GO:0071310']	['SRC', 'SPP1', 'RET', 'PLCG2', 'NCF1', 'LYN', 'EGFR', 'SYK', 'PTK2B', 'ADAM15']
1560	GO:BP	GO:0044092	negative regulation of molecular function	0.021752258360581	True	"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	971	120	14	17376	0.1166666666666666	0.0144181256436663	query_1	['GO:0065009']	['LIMK1', 'MET', 'ITGAV', 'SRC', 'ITGB3', 'HGF', 'ITGA4', 'LYN', 'VEGFA', 'VTN', 'THBS1', 'ADAM15', 'CBL', 'SEMA4D']
1561	GO:BP	GO:0090630	activation of GTPase activity	0.0218267643630498	True	"""Any process that initiates the activity of an inactive GTPase through the replacement of GDP by GTP."" [GOC:dph, GOC:mah, GOC:tb]"	110	120	4	17376	0.0333333333333333	0.0363636363636363	query_1	['GO:0043547']	['RAPGEF1', 'CRK', 'PTK2B', 'CRKL']
1562	GO:CC	GO:0060205	cytoplasmic vesicle lumen	0.0218948188009426	True	"""The volume enclosed by a cytoplasmic vesicle."" [GOC:dph, GOC:vesicles]"	316	120	7	17376	0.0583333333333333	0.0221518987341772	query_1	['GO:0031410', 'GO:0031983', 'GO:0070013']	['VEGFB', 'FN1', 'TGFB3', 'HGF', 'VCL', 'VEGFA', 'THBS1']
1563	GO:BP	GO:0032613	interleukin-10 production	0.0219169567042637	True	"""The appearance of interleukin-10 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]"	57	120	3	17376	0.025	0.0526315789473684	query_1	['GO:0001816']	['HGF', 'PLCG2', 'SYK']
1564	GO:BP	GO:0032653	regulation of interleukin-10 production	0.0219169567042637	True	"""Any process that modulates the frequency, rate, or extent of interleukin-10 production."" [GOC:mah]"	57	120	3	17376	0.025	0.0526315789473684	query_1	['GO:0001817', 'GO:0032613']	['HGF', 'PLCG2', 'SYK']
1565	GO:BP	GO:0002011	morphogenesis of an epithelial sheet	0.0219169567042637	True	"""The process in which the anatomical structures of an epithelial sheet are generated and organized. An epithelial sheet is a flat surface consisting of closely packed epithelial cells."" [GOC:jl]"	57	120	3	17376	0.025	0.0526315789473684	query_1	['GO:0002009']	['ITGB1', 'SOS1', 'ITGA5']
1566	GO:CC	GO:1990150	VEGF-A complex	0.0219738824711198	True	"""A homodimeric, extracellular protein complex containing two VEGF-A monomers. Binds to and activates a receptor tyrosine kinase."" [GOC:bf, GOC:bhm, PMID:12207021, PMID:19658168]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0036454']	['VEGFA']
1567	GO:CC	GO:0061826	podosome ring	0.0219738824711198	True	"""The ring structure surrounding the podosome core, containing proteins such as vinculin and talin."" [PMID:23158496]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0002102', 'GO:0110165']	['VCL']
1568	GO:CC	GO:0030141	secretory granule	0.0219738824711198	True	"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]"	865	120	13	17376	0.1083333333333333	0.015028901734104	query_1	['GO:0012505', 'GO:0099503']	['VEGFB', 'FN1', 'ITGAV', 'ITGB3', 'TGFB3', 'HGF', 'STX1A', 'ITGA2B', 'LOXL1', 'VCL', 'VEGFA', 'THBS1', 'ADAM15']
1569	GO:CC	GO:0014069	postsynaptic density	0.0219738824711198	True	"""An electron dense network of proteins within and adjacent to the postsynaptic membrane of an asymmetric, neuron-neuron synapse. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [GOC:BHF, GOC:dos, GOC:ef, GOC:jid, GOC:pr, GOC:sjp, http://molneuro.kaist.ac.kr/psd, PMID:14532281, Wikipedia:Postsynaptic_density]"	320	120	7	17376	0.0583333333333333	0.021875	query_1	['GO:0032279', 'GO:0099572']	['SRC', 'LRP4', 'SOS1', 'STX1A', 'FYN', 'LYN', 'PTK2B']
1570	GO:CC	GO:0090637	inner dense plaque of desmosome	0.0219738824711198	True	"""The desmosomal part containing the C-termini of desmoplakins which interact with the keratin intermediate filaments, serving to tether the intermediate filaments to the plasma membrane."" [PMID:20066089]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0030057', 'GO:0110165']	['VCL']
1571	GO:CC	GO:0097489	multivesicular body, internal vesicle lumen	0.0219738824711198	True	"""The volume enclosed by the membrane of the multivesicular body internal vesicle."" [GOC:pde, PMID:21183070]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0031983', 'GO:0070013', 'GO:0097487']	['EGFR']
1572	GO:CC	GO:0034677	integrin alpha7-beta1 complex	0.0219738824711198	True	"""An integrin complex that comprises one alpha7 subunit and one beta1 subunit."" [PMID:12297042]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0008305']	['ITGB1']
1573	GO:CC	GO:0090636	outer dense plaque of desmosome	0.0219738824711198	True	"""The desmosomal part containing plakoglobins, plakophilins, the N-termini of desmoplakins, as well as the cytoplasmic tails of the desmosomal cadherins, which together attach the plaque to the plasma membrane."" [PMID:20066089]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0030057', 'GO:0110165']	['VCL']
1574	GO:CC	GO:0071065	alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex	0.0219738824711198	True	"""A protein complex that consists of an alpha9-beta1 integrin complex bound to vascular cell adhesion molecule-1."" [PMID:10209034]"	1	120	1	17376	0.0083333333333333	1.0	query_1	['GO:0098797']	['VCAM1']
1575	GO:BP	GO:0010952	positive regulation of peptidase activity	0.0224706003062887	True	"""Any process that increases the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	175	120	5	17376	0.0416666666666666	0.0285714285714285	query_1	['GO:0045862', 'GO:0051345', 'GO:0052547']	['RET', 'FYN', 'LYN', 'SYK', 'LCK']
1576	GO:CC	GO:0099512	supramolecular fiber	0.0225653537788249	True	"""A polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:dos]"	972	120	14	17376	0.1166666666666666	0.0144032921810699	query_1	['GO:0099081']	['SRC', 'LTBP1', 'FYN', 'FBLN5', 'JAM3', 'FBN1', 'VCL', 'FBN2', 'MFAP2', 'MFAP5', 'CLIP2', 'NRP1', 'ELN', 'MFAP4']
1577	GO:BP	GO:0002281	macrophage activation involved in immune response	0.0227530177121822	True	"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]"	19	120	2	17376	0.0166666666666666	0.1052631578947368	query_1	['GO:0002275', 'GO:0042116']	['PLCG2', 'SYK']
1578	GO:BP	GO:0007076	mitotic chromosome condensation	0.0227530177121822	True	"""The cell cycle process in which chromatin structure is compacted prior to and during mitosis in eukaryotic cells."" [GOC:mah, ISBN:0815316194]"	19	120	2	17376	0.0166666666666666	0.1052631578947368	query_1	['GO:0000070', 'GO:0030261', 'GO:1903047']	['SMARCA5', 'BAZ1B']
1579	GO:BP	GO:0051580	regulation of neurotransmitter uptake	0.0227530177121822	True	"""Any process that modulates the frequency, rate or extent of the directed movement of a neurotransmitter into a neuron or glial cell."" [GOC:ai]"	19	120	2	17376	0.0166666666666666	0.1052631578947368	query_1	['GO:0001504', 'GO:0001505', 'GO:0051588']	['ITGB1', 'ITGB3']
1580	GO:BP	GO:0043116	negative regulation of vascular permeability	0.0227530177121822	True	"""Any process that reduces the extent to which blood vessels can be pervaded by fluid."" [GOC:jl]"	19	120	2	17376	0.0166666666666666	0.1052631578947368	query_1	['GO:0043114']	['VEGFA', 'SH3GL2']
