Vogt-Koyanagi-Harada disease	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
211	REAC	REAC:R-HSA-9725370	Signaling by ALK fusions and activated point mutants	0.0326853637814458	True	Signaling by ALK fusions and activated point mutants	53	96	3	10022	0.03125	0.0566037735849056	query_1	['REAC:R-HSA-9700206']	['RBX1', 'SKP1', 'CUL1']
210	REAC	REAC:R-HSA-9604323	Negative regulation of NOTCH4 signaling	0.0326853637814458	True	Negative regulation of NOTCH4 signaling	53	96	3	10022	0.03125	0.0566037735849056	query_1	['REAC:R-HSA-9013694']	['RBX1', 'SKP1', 'CUL1']
212	REAC	REAC:R-HSA-9700206	Signaling by ALK in cancer	0.0326853637814458	True	Signaling by ALK in cancer	53	96	3	10022	0.03125	0.0566037735849056	query_1	['REAC:R-HSA-5663202']	['RBX1', 'SKP1', 'CUL1']
905	GO:BP	GO:0006886	intracellular protein transport	0.0327170289365593	True	"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]"	865	101	12	15719	0.1188118811881188	0.0138728323699421	query_1	['GO:0008104', 'GO:0015031', 'GO:0046907']	['PTPN22', 'GSK3B', 'RAB8A', 'RAB8B', 'RNF31', 'TICAM2', 'HSP90AA1', 'SNX33', 'NFKBIA', 'HSPA8', 'FBXW7', 'CDC37']
906	GO:BP	GO:0003177	pulmonary valve development	0.0328587752046259	True	"""The progression of the pulmonary valve over time, from its formation to the mature structure."" [GOC:mtg_heart]"	23	101	2	15719	0.0198019801980198	0.0869565217391304	query_1	['GO:1905314']	['TNFRSF1B', 'TNFRSF1A']
907	GO:BP	GO:1902993	positive regulation of amyloid precursor protein catabolic process	0.0328587752046259	True	"""Any process that activates or increases the frequency, rate or extent of amyloid precursor protein catabolic process."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:24499793]"	23	101	2	15719	0.0198019801980198	0.0869565217391304	query_1	['GO:0042987', 'GO:0051247', 'GO:1902991']	['RELA', 'TNF']
908	GO:BP	GO:2000144	positive regulation of DNA-templated transcription initiation	0.0330603076930802	True	"""Any process that activates or increases the frequency, rate or extent of DNA-templated transcription initiation."" [GOC:mah, GOC:txnOH]"	68	101	3	15719	0.0297029702970297	0.0441176470588235	query_1	['GO:0006352', 'GO:0045893', 'GO:2000142']	['NFKB1', 'CAND1', 'NFKBIA']
910	GO:BP	GO:1902115	regulation of organelle assembly	0.0331308668301433	True	"""Any process that modulates the frequency, rate or extent of organelle assembly."" [GOC:pr, GOC:TermGenie]"	201	101	5	15719	0.0495049504950495	0.0248756218905472	query_1	['GO:0033043', 'GO:0044087', 'GO:0070925']	['HSPA1A', 'GSK3B', 'HTT', 'TNF', 'LRSAM1']
909	GO:BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	0.0331308668301433	True	"""Any process that modulates the frequency, rate or extent of cellular response to transforming growth factor beta stimulus."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22269326]"	129	101	4	15719	0.0396039603960396	0.0310077519379844	query_1	['GO:0071560', 'GO:0090287']	['HSPA1A', 'CREBBP', 'HSP90AB1', 'CFLAR']
911	GO:BP	GO:0046907	intracellular transport	0.0332252620458511	True	"""The directed movement of substances within a cell."" [GOC:ai]"	1553	101	18	15719	0.1782178217821782	0.0115904700579523	query_1	['GO:0006810', 'GO:0051641', 'GO:0051649']	['CUL3', 'PTPN22', 'HSPA1A', 'GSK3B', 'RAB8A', 'HTT', 'RAB8B', 'RNF31', 'MALT1', 'TICAM2', 'HSP90AA1', 'FBXW11', 'SNX33', 'NFKBIA', 'TBC1D17', 'HSPA8', 'FBXW7', 'CDC37']
913	GO:BP	GO:0043489	RNA stabilization	0.0342160915553749	True	"""Prevention of degradation of RNA molecules."" [GOC:go_curators]"	69	101	3	15719	0.0297029702970297	0.0434782608695652	query_1	['GO:0043487', 'GO:1902369']	['MYD88', 'IKBKE', 'TRAF2']
912	GO:BP	GO:0007004	telomere maintenance via telomerase	0.0342160915553749	True	"""The maintenance of proper telomeric length by the addition of telomeric repeats by telomerase."" [GOC:elh]"	69	101	3	15719	0.0297029702970297	0.0434782608695652	query_1	['GO:0006278', 'GO:0010833']	['HSP90AB1', 'HSP90AA1', 'PTGES3']
914	GO:BP	GO:0002366	leukocyte activation involved in immune response	0.0349902489424443	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]"	285	101	6	15719	0.0594059405940594	0.0210526315789473	query_1	['GO:0002263', 'GO:0045321']	['MYD88', 'TLR4', 'TNF', 'MALT1', 'RELB', 'TICAM1']
73	GO:CC	GO:0071682	endocytic vesicle lumen	0.035204225995848	True	"""The volume enclosed by the membrane of an endocytic vesicle."" [GOC:pde]"	23	101	2	16420	0.0198019801980198	0.0869565217391304	query_1	['GO:0030139', 'GO:0070013']	['HSPH1', 'HSP90AA1']
915	GO:BP	GO:0010884	positive regulation of lipid storage	0.0353851792278724	True	"""Any process that increases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]"	24	101	2	15719	0.0198019801980198	0.0833333333333333	query_1	['GO:0010883', 'GO:0019915', 'GO:1905954']	['IKBKE', 'NFKB1']
916	GO:BP	GO:0006278	RNA-templated DNA biosynthetic process	0.0354289601501447	True	"""A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand."" [GOC:mah, ISBN:0198506732]"	70	101	3	15719	0.0297029702970297	0.0428571428571428	query_1	['GO:0071897']	['HSP90AB1', 'HSP90AA1', 'PTGES3']
917	GO:BP	GO:1902373	negative regulation of mRNA catabolic process	0.0354289601501447	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of mRNA catabolic process."" [GOC:bf, GOC:TermGenie, PMID:22626865]"	70	101	3	15719	0.0297029702970297	0.0428571428571428	query_1	['GO:0006402', 'GO:0010628', 'GO:0061013', 'GO:1902369', 'GO:1903312']	['MYD88', 'IKBKE', 'TRAF2']
213	REAC	REAC:R-HSA-9664565	Signaling by ERBB2 KD Mutants	0.0355281433270536	True	Signaling by ERBB2 KD Mutants	20	96	2	10022	0.0208333333333333	0.1	query_1	['REAC:R-HSA-1227990']	['HSP90AA1', 'CDC37']
214	REAC	REAC:R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	0.0356057521300962	True	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	55	96	3	10022	0.03125	0.0545454545454545	query_1	['REAC:R-HSA-69275']	['RBX1', 'SKP1', 'CUL1']
215	REAC	REAC:R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	0.0356057521300962	True	SCF-beta-TrCP mediated degradation of Emi1	55	96	3	10022	0.03125	0.0545454545454545	query_1	['REAC:R-HSA-176408']	['BTRC', 'SKP1', 'CUL1']
918	GO:BP	GO:0031400	negative regulation of protein modification process	0.0356251493315427	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	467	101	8	15719	0.0792079207920792	0.0171306209850107	query_1	['GO:0031399', 'GO:0036211', 'GO:0051248']	['PTPN22', 'HSPA1A', 'GSK3B', 'IRAK3', 'RELA', 'IKBKB', 'TNF', 'TNFAIP3']
919	GO:BP	GO:0070372	regulation of ERK1 and ERK2 cascade	0.0359371450165816	True	"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade."" [GOC:add, ISBN:0121245462, ISBN:0896039986]"	287	101	6	15719	0.0594059405940594	0.0209059233449477	query_1	['GO:0043408', 'GO:0070371']	['PTPN22', 'TLR4', 'TNF', 'CFLAR', 'TNIP1', 'FBXW7']
920	GO:BP	GO:0050853	B cell receptor signaling pathway	0.0367022541013884	True	"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a B cell."" [GOC:add]"	71	101	3	15719	0.0297029702970297	0.0422535211267605	query_1	['GO:0050851']	['PTPN22', 'NFKB1', 'NFKBIA']
921	GO:BP	GO:0044085	cellular component biogenesis	0.0368507133084209	True	"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]"	3106	101	30	15719	0.297029702970297	0.0096587250482936	query_1	['GO:0071840']	['CUL3', 'PTPN22', 'CARD11', 'HSPA1A', 'GSK3B', 'CREBBP', 'MYD88', 'RAB8A', 'HTT', 'HSP90AB1', 'IKBKB', 'IKBKE', 'TLR4', 'TNF', 'FAS', 'FADD', 'RIPK1', 'CFLAR', 'DNAJA4', 'HSP90AA1', 'IKBKG', 'TRAF2', 'CAND1', 'BIRC2', 'HSPA8', 'TICAM1', 'PTGES3', 'BCL10', 'CUL4A', 'LRSAM1']
922	GO:BP	GO:0002263	cell activation involved in immune response	0.0369798418526324	True	"""A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	289	101	6	15719	0.0594059405940594	0.0207612456747404	query_1	['GO:0001775', 'GO:0002252', 'GO:0006955']	['MYD88', 'TLR4', 'TNF', 'MALT1', 'RELB', 'TICAM1']
923	GO:BP	GO:0033036	macromolecule localization	0.037028050788676	True	"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]"	2841	101	28	15719	0.2772277227722772	0.0098556846180922	query_1	['GO:0051179']	['PTPN22', 'GSK3B', 'NFKBIE', 'NFKBIB', 'OPTN', 'RAB8A', 'HSP90AB1', 'TNFRSF1A', 'RAB8B', 'IKBKB', 'FASLG', 'IKBKE', 'TLR4', 'FYB1', 'TNF', 'RNF31', 'NFKB1', 'SKP1', 'TICAM2', 'HSP90AA1', 'SNX33', 'NFKBIA', 'TBC1D17', 'HSPA8', 'FBXW7', 'LRSAM1', 'TNFAIP3', 'CDC37']
924	GO:BP	GO:1903052	positive regulation of proteolysis involved in protein catabolic process	0.0371469048455143	True	"""Any process that activates or increases the frequency, rate or extent of proteolysis involved in protein catabolic process."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18307834]"	134	101	4	15719	0.0396039603960396	0.0298507462686567	query_1	['GO:0045862', 'GO:0051603', 'GO:1903050']	['HSPA1A', 'GSK3B', 'RBX1', 'FBXW7']
925	GO:BP	GO:0006366	transcription by RNA polymerase II	0.0372385052937236	True	"""The synthesis of RNA from a DNA template by RNA polymerase II (RNAP II), originating at an RNA polymerase II promoter. Includes transcription of messenger RNA (mRNA) and certain small nuclear RNAs (snRNAs)."" [GOC:jl, GOC:txnOH, ISBN:0321000382]"	2450	101	25	15719	0.2475247524752475	0.010204081632653	query_1	['GO:0006351']	['CUL3', 'HSPA1A', 'CREBBP', 'MYD88', 'CHUK', 'TNFRSF1A', 'RELA', 'IKBKB', 'FASLG', 'TLR4', 'TBK1', 'TNF', 'FADD', 'IRF7', 'NFKB1', 'TNIP2', 'RIPK1', 'TNIP1', 'NFKB2', 'IKBKG', 'CAND1', 'RELB', 'REL', 'TRAF6', 'NFKBIA']
926	GO:BP	GO:0036293	response to decreased oxygen levels	0.037407379334667	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]"	290	101	6	15719	0.0594059405940594	0.0206896551724137	query_1	['GO:0070482']	['CREBBP', 'TNF', 'LTA', 'CFLAR', 'IRAK1', 'BIRC2']
929	GO:BP	GO:0045672	positive regulation of osteoclast differentiation	0.0377127783191783	True	"""Any process that activates or increases the frequency, rate or extent of osteoclast differentiation."" [GOC:go_curators]"	25	101	2	15719	0.0198019801980198	0.08	query_1	['GO:0002763', 'GO:0030316', 'GO:0045670']	['TNF', 'TRAF6']
930	GO:BP	GO:0046641	positive regulation of alpha-beta T cell proliferation	0.0377127783191783	True	"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell proliferation."" [GOC:ai]"	25	101	2	15719	0.0198019801980198	0.08	query_1	['GO:0042102', 'GO:0046633', 'GO:0046635', 'GO:0046640']	['PTPN22', 'CARD11']
928	GO:BP	GO:0060260	regulation of transcription initiation by RNA polymerase II	0.0377127783191783	True	"""Any process that modulates the rate, frequency or extent of a process involved in starting transcription from an RNA polymerase II promoter."" [GOC:dph, GOC:tb, GOC:txnOH]"	72	101	3	15719	0.0297029702970297	0.0416666666666666	query_1	['GO:0006357', 'GO:0006367', 'GO:2000142']	['NFKB1', 'CAND1', 'NFKBIA']
927	GO:BP	GO:0070841	inclusion body assembly	0.0377127783191783	True	"""The aggregation, arrangement and bonding together of a set of components to form an inclusion body."" [GOC:BHF, GOC:mah]"	25	101	2	15719	0.0198019801980198	0.08	query_1	['GO:0022607']	['HSPA1A', 'DNAJA4']
74	GO:CC	GO:0044295	axonal growth cone	0.0377417058239107	True	"""The migrating motile tip of a growing nerve cell axon."" [GOC:jl, NIF_Subcellular:sao203987954]"	24	101	2	16420	0.0198019801980198	0.0833333333333333	query_1	['GO:0030426']	['HSP90AB1', 'HSP90AA1']
931	GO:BP	GO:0002064	epithelial cell development	0.0378663418058622	True	"""The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."" [GOC:dph]"	209	101	5	15719	0.0495049504950495	0.0239234449760765	query_1	['GO:0030855', 'GO:0048468']	['GSK3B', 'MYD88', 'TNFRSF1A', 'IKBKB', 'TNF']
217	REAC	REAC:R-HSA-5686938	Regulation of TLR by endogenous ligand	0.0383094891854448	True	Regulation of TLR by endogenous ligand	21	96	2	10022	0.0208333333333333	0.0952380952380952	query_1	['REAC:R-HSA-168898']	['TLR4', 'CD14']
216	REAC	REAC:R-HSA-1227990	Signaling by ERBB2 in Cancer	0.0383094891854448	True	Signaling by ERBB2 in Cancer	21	96	2	10022	0.0208333333333333	0.0952380952380952	query_1	['REAC:R-HSA-5663202']	['HSP90AA1', 'CDC37']
218	REAC	REAC:R-HSA-917937	Iron uptake and transport	0.0386354878522641	True	Iron uptake and transport	57	96	3	10022	0.03125	0.0526315789473684	query_1	['REAC:R-HSA-382551']	['SKP1', 'CAND1', 'CUL1']
932	GO:BP	GO:1903008	organelle disassembly	0.0386849464196368	True	"""The disaggregation of an organelle into its constituent components."" [GO_REF:0000079, GOC:TermGenie]"	136	101	4	15719	0.0396039603960396	0.0294117647058823	query_1	['GO:0006996', 'GO:0022411']	['OPTN', 'HTT', 'FBXW7', 'CDC37']
933	GO:BP	GO:0033135	regulation of peptidyl-serine phosphorylation	0.0386849464196368	True	"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	136	101	4	15719	0.0396039603960396	0.0294117647058823	query_1	['GO:0001932', 'GO:0018105']	['HSP90AB1', 'TBK1', 'TNF', 'HSP90AA1']
934	GO:BP	GO:0051050	positive regulation of transport	0.0388473487030726	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	889	101	12	15719	0.1188118811881188	0.0134983127109111	query_1	['GO:0006810', 'GO:0048518', 'GO:0051049']	['PTPN22', 'GSK3B', 'HTT', 'RAB8B', 'FASLG', 'TLR4', 'TNF', 'RNF31', 'HSP90AA1', 'NFKBIA', 'FBXW7', 'CD14']
935	GO:BP	GO:0003170	heart valve development	0.0389394854229423	True	"""The progression of a heart valve over time, from its formation to the mature structure. A heart valve is a structure that restricts the flow of blood to different regions of the heart and forms from an endocardial cushion."" [GOC:mtg_heart]"	73	101	3	15719	0.0297029702970297	0.0410958904109589	query_1	['GO:0007507', 'GO:0048856']	['GSK3B', 'TNFRSF1B', 'TNFRSF1A']
936	GO:BP	GO:0048193	Golgi vesicle transport	0.0393974006813838	True	"""The directed movement of substances into, out of or within the Golgi apparatus, mediated by vesicles."" [GOC:jid, ISBN:0716731363, PMID:10219233]"	294	101	6	15719	0.0594059405940594	0.0204081632653061	query_1	['GO:0016192']	['CUL3', 'OPTN', 'RAB8A', 'HTT', 'RAB8B', 'TICAM2']
75	GO:CC	GO:0005773	vacuole	0.0395833701577189	True	"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]"	800	101	11	16420	0.1089108910891089	0.01375	query_1	['GO:0005737', 'GO:0043231']	['OPTN', 'HTT', 'TAB2', 'FASLG', 'HSP90AA1', 'TAX1BP1', 'TBC1D17', 'HSPA8', 'TICAM1', 'BCL10', 'TNFAIP3']
939	GO:BP	GO:1904385	cellular response to angiotensin	0.0402241071822933	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an angiotensin stimulus. Angiotensin is any of three physiologically active peptides (angiotensin II, III, or IV) processed from angiotensinogen."" [GO_REF:0000071, GOC:TermGenie, PMID:22982863]"	26	101	2	15719	0.0198019801980198	0.0769230769230769	query_1	['GO:0071375', 'GO:1990776']	['RELA', 'NFKB1']
