Representing term id	Representing term name	Representing term rank	93932 term id	93932 term name	93932 term rank	920 term id	920 term name	920 term rank	909 term id	909 term name	909 term rank	904 term id	904 term name	904 term rank	90348 term id	90348 term name	90348 term rank	90324 term id	90324 term name	90324 term rank	90322 term id	90322 term name	90322 term rank	90321 term id	90321 term name	90321 term rank	902 term id	902 term name	902 term rank	90154 term id	90154 term name	90154 term rank	90153 term id	90153 term name	90153 term rank	897 term id	897 term name	897 term rank	895 term id	895 term name	895 term rank	894 term id	894 term name	894 term rank	808 term id	808 term name	808 term rank	79477 term id	79477 term name	79477 term rank	79476 term id	79476 term name	79476 term rank	79474 term id	79474 term name	79474 term rank	79333 term id	79333 term name	79333 term rank	79325 term id	79325 term name	79325 term rank	79087 term id	79087 term name	79087 term rank	769 term id	769 term name	769 term rank	758 term id	758 term name	758 term rank	75496 term id	75496 term name	75496 term rank	740 term id	740 term name	740 term rank	633 term id	633 term name	633 term rank	500 term id	500 term name	500 term rank	498359 term id	498359 term name	498359 term rank	487825 term id	487825 term name	487825 term rank	477 term id	477 term name	477 term rank	435628 term id	435628 term name	435628 term rank	412057 term id	412057 term name	412057 term rank	363618 term id	363618 term name	363618 term rank	357074 term id	357074 term name	357074 term rank	3455 term id	3455 term name	3455 term rank	3437 term id	3437 term name	3437 term rank	33445 term id	33445 term name	33445 term rank	33364 term id	33364 term name	33364 term rank	3322 term id	3322 term name	3322 term rank	3163 term id	3163 term name	3163 term rank	3051 term id	3051 term name	3051 term rank	2963 term id	2963 term name	2963 term rank	287 term id	287 term name	287 term rank	286 term id	286 term name	286 term rank	2834 term id	2834 term name	2834 term rank	280679 term id	280679 term name	280679 term rank	280365 term id	280365 term name	280365 term rank	2658 term id	2658 term name	2658 term rank	263534 term id	263534 term name	263534 term rank	263487 term id	263487 term name	263487 term rank	2500 term id	2500 term name	2500 term rank	220295 term id	220295 term name	220295 term rank	2078 term id	2078 term name	2078 term rank	2067 term id	2067 term name	2067 term rank	1942 term id	1942 term name	1942 term rank	1901 term id	1901 term name	1901 term rank	1860 term id	1860 term name	1860 term rank	1807 term id	1807 term name	1807 term rank	1775 term id	1775 term name	1775 term rank	163746 term id	163746 term name	163746 term rank	1387 term id	1387 term name	1387 term rank	137608 term id	137608 term name	137608 term rank	1340 term id	1340 term name	1340 term rank	1299 term id	1299 term name	1299 term rank	1297 term id	1297 term name	1297 term rank	101028 term id	101028 term name	101028 term rank	100 term id	100 term name	100 term rank
			REAC:0000000	REACTOME root term	22	REAC:0000000	REACTOME root term	31	REAC:0000000	REACTOME root term	11	REAC:0000000	REACTOME root term	25	REAC:0000000	REACTOME root term	13	REAC:0000000	REACTOME root term	35	REAC:0000000	REACTOME root term	73	REAC:0000000	REACTOME root term	73	REAC:0000000	REACTOME root term	72	REAC:0000000	REACTOME root term	28	REAC:0000000	REACTOME root term	69	REAC:0000000	REACTOME root term	22	REAC:0000000	REACTOME root term	26	REAC:0000000	REACTOME root term	33	REAC:0000000	REACTOME root term	69	REAC:0000000	REACTOME root term	31	REAC:0000000	REACTOME root term	31	REAC:0000000	REACTOME root term	73	REAC:0000000	REACTOME root term	63	REAC:0000000	REACTOME root term	10	REAC:0000000	REACTOME root term	12	REAC:0000000	REACTOME root term	38	REAC:0000000	REACTOME root term	32	REAC:0000000	REACTOME root term	14	REAC:0000000	REACTOME root term	78	REAC:0000000	REACTOME root term	56	REAC:0000000	REACTOME root term	42	REAC:0000000	REACTOME root term	26	REAC:0000000	REACTOME root term	33	REAC:0000000	REACTOME root term	21	REAC:0000000	REACTOME root term	69	REAC:0000000	REACTOME root term	97	REAC:0000000	REACTOME root term	73	REAC:0000000	REACTOME root term	47	REAC:0000000	REACTOME root term	27	REAC:0000000	REACTOME root term	61	REAC:0000000	REACTOME root term	31	REAC:0000000	REACTOME root term	47	REAC:0000000	REACTOME root term	49	REAC:0000000	REACTOME root term	42	REAC:0000000	REACTOME root term	44	REAC:0000000	REACTOME root term	24	REAC:0000000	REACTOME root term	34	REAC:0000000	REACTOME root term	14	REAC:0000000	REACTOME root term	45	REAC:0000000	REACTOME root term	62	REAC:0000000	REACTOME root term	73	REAC:0000000	REACTOME root term	12	REAC:0000000	REACTOME root term	29	REAC:0000000	REACTOME root term	63	REAC:0000000	REACTOME root term	14	REAC:0000000	REACTOME root term	77	REAC:0000000	REACTOME root term	44	REAC:0000000	REACTOME root term	27	REAC:0000000	REACTOME root term	7	REAC:0000000	REACTOME root term	40	REAC:0000000	REACTOME root term	64	REAC:0000000	REACTOME root term	31	REAC:0000000	REACTOME root term	74	REAC:0000000	REACTOME root term	44	REAC:0000000	REACTOME root term	14	REAC:0000000	REACTOME root term	69	REAC:0000000	REACTOME root term	35	REAC:0000000	REACTOME root term	29	REAC:0000000	REACTOME root term	38	REAC:0000000	REACTOME root term	41	REAC:0000000	REACTOME root term	72
REAC:R-HSA-418594	G alpha (i) signalling events	8
			REAC:R-HSA-418594	G alpha (i) signalling events	299																																																																																					REAC:R-HSA-418594	G alpha (i) signalling events	304	REAC:R-HSA-418594	G alpha (i) signalling events	8	REAC:R-HSA-418594	G alpha (i) signalling events	175																																																																																																									
																																																																																																REAC:R-HSA-163615	PKA activation	16																																																																																																									
																																																																																																REAC:R-HSA-111931	PKA-mediated phosphorylation of CREB	17																																																																																																									
																																																																																													REAC:R-HSA-111885	Opioid Signalling	19	REAC:R-HSA-111885	Opioid Signalling	55																																																																																																									
																																																																																																REAC:R-HSA-180024	DARPP-32 events	21																																																																																																									
																																																																																													REAC:R-HSA-202040	G-protein activation	25																																																																																																												
																																																																																													REAC:R-HSA-418217	G beta:gamma signalling through PLC beta	26																																																																																																												
																																																																																													REAC:R-HSA-111933	Calmodulin induced events	113	REAC:R-HSA-111933	Calmodulin induced events	27																																																																																																									
																																																																																													REAC:R-HSA-111997	CaM pathway	114	REAC:R-HSA-111997	CaM pathway	28																																																																																																									
																																																																																													REAC:R-HSA-111996	Ca-dependent events	119	REAC:R-HSA-111996	Ca-dependent events	29																																																																																																									
																																																																																													REAC:R-HSA-112043	PLC beta mediated events	70	REAC:R-HSA-112043	PLC beta mediated events	37																																																																																																									
																																																																																													REAC:R-HSA-112040	G-protein mediated events	61	REAC:R-HSA-112040	G-protein mediated events	42																																																																																																									
REAC:R-HSA-5218859	Regulated Necrosis	8
																																																									REAC:R-HSA-5218859	Regulated Necrosis	39																			REAC:R-HSA-5218859	Regulated Necrosis	82																REAC:R-HSA-5218859	Regulated Necrosis	207				REAC:R-HSA-5218859	Regulated Necrosis	8				REAC:R-HSA-5218859	Regulated Necrosis	69																									REAC:R-HSA-5218859	Regulated Necrosis	9	REAC:R-HSA-5218859	Regulated Necrosis	44										REAC:R-HSA-5218859	Regulated Necrosis	39																																																			
																																																									REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	53																			REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	62																REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	162										REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	50																												REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	49										REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	53																																					REAC:R-HSA-5213460	RIPK1-mediated regulated necrosis	345												
																																																									REAC:R-HSA-5675482	Regulation of necroptotic cell death	52																			REAC:R-HSA-5675482	Regulation of necroptotic cell death	63																REAC:R-HSA-5675482	Regulation of necroptotic cell death	161										REAC:R-HSA-5675482	Regulation of necroptotic cell death	51																												REAC:R-HSA-5675482	Regulation of necroptotic cell death	50										REAC:R-HSA-5675482	Regulation of necroptotic cell death	52																																					REAC:R-HSA-5675482	Regulation of necroptotic cell death	346												
REAC:R-HSA-1980143	Signaling by NOTCH1	8
						REAC:R-HSA-1980143	Signaling by NOTCH1	54										REAC:R-HSA-1980143	Signaling by NOTCH1	106										REAC:R-HSA-1980143	Signaling by NOTCH1	44										REAC:R-HSA-1980143	Signaling by NOTCH1	32				REAC:R-HSA-1980143	Signaling by NOTCH1	98	REAC:R-HSA-1980143	Signaling by NOTCH1	98				REAC:R-HSA-1980143	Signaling by NOTCH1	177													REAC:R-HSA-1980143	Signaling by NOTCH1	34				REAC:R-HSA-1980143	Signaling by NOTCH1	122							REAC:R-HSA-1980143	Signaling by NOTCH1	40																			REAC:R-HSA-1980143	Signaling by NOTCH1	156	REAC:R-HSA-1980143	Signaling by NOTCH1	98	REAC:R-HSA-1980143	Signaling by NOTCH1	95							REAC:R-HSA-1980143	Signaling by NOTCH1	45													REAC:R-HSA-1980143	Signaling by NOTCH1	216							REAC:R-HSA-1980143	Signaling by NOTCH1	8	REAC:R-HSA-1980143	Signaling by NOTCH1	177																						REAC:R-HSA-1980143	Signaling by NOTCH1	54				REAC:R-HSA-1980143	Signaling by NOTCH1	43	REAC:R-HSA-1980143	Signaling by NOTCH1	34							REAC:R-HSA-1980143	Signaling by NOTCH1	9	REAC:R-HSA-1980143	Signaling by NOTCH1	90						
						REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	35										REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	91										REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	31										REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	17				REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	77	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	77				REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	152																			REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	106							REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	21																			REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	140	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	77	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	78							REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	24													REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	172							REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	17	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	152																						REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	35				REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	30										REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	15	REAC:R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	74						
																																																																								REAC:R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	19																																																																									REAC:R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	48																																		REAC:R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	19							REAC:R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	67									
REAC:R-HSA-5683057	MAPK family signaling cascades	8
			REAC:R-HSA-5683057	MAPK family signaling cascades	33				REAC:R-HSA-5683057	MAPK family signaling cascades	62	REAC:R-HSA-5683057	MAPK family signaling cascades	40	REAC:R-HSA-5683057	MAPK family signaling cascades	42	REAC:R-HSA-5683057	MAPK family signaling cascades	288																REAC:R-HSA-5683057	MAPK family signaling cascades	34	REAC:R-HSA-5683057	MAPK family signaling cascades	33							REAC:R-HSA-5683057	MAPK family signaling cascades	305	REAC:R-HSA-5683057	MAPK family signaling cascades	305							REAC:R-HSA-5683057	MAPK family signaling cascades	58	REAC:R-HSA-5683057	MAPK family signaling cascades	42	REAC:R-HSA-5683057	MAPK family signaling cascades	31													REAC:R-HSA-5683057	MAPK family signaling cascades	9	REAC:R-HSA-5683057	MAPK family signaling cascades	27				REAC:R-HSA-5683057	MAPK family signaling cascades	33				REAC:R-HSA-5683057	MAPK family signaling cascades	44							REAC:R-HSA-5683057	MAPK family signaling cascades	22				REAC:R-HSA-5683057	MAPK family signaling cascades	305							REAC:R-HSA-5683057	MAPK family signaling cascades	54	REAC:R-HSA-5683057	MAPK family signaling cascades	346	REAC:R-HSA-5683057	MAPK family signaling cascades	51	REAC:R-HSA-5683057	MAPK family signaling cascades	46	REAC:R-HSA-5683057	MAPK family signaling cascades	41										REAC:R-HSA-5683057	MAPK family signaling cascades	59							REAC:R-HSA-5683057	MAPK family signaling cascades	41				REAC:R-HSA-5683057	MAPK family signaling cascades	48				REAC:R-HSA-5683057	MAPK family signaling cascades	71	REAC:R-HSA-5683057	MAPK family signaling cascades	27	REAC:R-HSA-5683057	MAPK family signaling cascades	95																REAC:R-HSA-5683057	MAPK family signaling cascades	8	REAC:R-HSA-5683057	MAPK family signaling cascades	256	REAC:R-HSA-5683057	MAPK family signaling cascades	274						
						REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	205										REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	216																						REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	205				REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	183	REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	183																																		REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	215							REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	244													REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	183	REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	260							REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	188																			REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	30	REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	248																									REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	205				REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	282										REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	279	REAC:R-HSA-5687128	MAPK6/MAPK4 signaling	179						
REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	9
						REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	9										REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	325										REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	85										REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	9				REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	269	REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	269																									REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	210							REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	11																						REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	269	REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	39							REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	27																						REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	23																									REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	9				REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	149										REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	24	REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	249						
						REAC:R-HSA-1989781	PPARA activates gene expression	12										REAC:R-HSA-1989781	PPARA activates gene expression	324										REAC:R-HSA-1989781	PPARA activates gene expression	84										REAC:R-HSA-1989781	PPARA activates gene expression	14				REAC:R-HSA-1989781	PPARA activates gene expression	344	REAC:R-HSA-1989781	PPARA activates gene expression	344																									REAC:R-HSA-1989781	PPARA activates gene expression	205							REAC:R-HSA-1989781	PPARA activates gene expression	15																						REAC:R-HSA-1989781	PPARA activates gene expression	344	REAC:R-HSA-1989781	PPARA activates gene expression	45							REAC:R-HSA-1989781	PPARA activates gene expression	38																						REAC:R-HSA-1989781	PPARA activates gene expression	26																									REAC:R-HSA-1989781	PPARA activates gene expression	12				REAC:R-HSA-1989781	PPARA activates gene expression	192										REAC:R-HSA-1989781	PPARA activates gene expression	28	REAC:R-HSA-1989781	PPARA activates gene expression	308						
REAC:R-HSA-2262752	Cellular responses to stress	9
						REAC:R-HSA-2262752	Cellular responses to stress	87										REAC:R-HSA-2262752	Cellular responses to stress	22	REAC:R-HSA-2262752	Cellular responses to stress	99	REAC:R-HSA-2262752	Cellular responses to stress	99	REAC:R-HSA-2262752	Cellular responses to stress	105	REAC:R-HSA-2262752	Cellular responses to stress	9	REAC:R-HSA-2262752	Cellular responses to stress	132							REAC:R-HSA-2262752	Cellular responses to stress	44	REAC:R-HSA-2262752	Cellular responses to stress	123	REAC:R-HSA-2262752	Cellular responses to stress	18	REAC:R-HSA-2262752	Cellular responses to stress	18	REAC:R-HSA-2262752	Cellular responses to stress	109	REAC:R-HSA-2262752	Cellular responses to stress	142																REAC:R-HSA-2262752	Cellular responses to stress	109	REAC:R-HSA-2262752	Cellular responses to stress	86							REAC:R-HSA-2262752	Cellular responses to stress	47							REAC:R-HSA-2262752	Cellular responses to stress	61	REAC:R-HSA-2262752	Cellular responses to stress	109							REAC:R-HSA-2262752	Cellular responses to stress	99	REAC:R-HSA-2262752	Cellular responses to stress	18	REAC:R-HSA-2262752	Cellular responses to stress	136	REAC:R-HSA-2262752	Cellular responses to stress	76				REAC:R-HSA-2262752	Cellular responses to stress	35													REAC:R-HSA-2262752	Cellular responses to stress	152	REAC:R-HSA-2262752	Cellular responses to stress	109				REAC:R-HSA-2262752	Cellular responses to stress	94	REAC:R-HSA-2262752	Cellular responses to stress	142				REAC:R-HSA-2262752	Cellular responses to stress	114																REAC:R-HSA-2262752	Cellular responses to stress	87	REAC:R-HSA-2262752	Cellular responses to stress	93	REAC:R-HSA-2262752	Cellular responses to stress	50				REAC:R-HSA-2262752	Cellular responses to stress	110				REAC:R-HSA-2262752	Cellular responses to stress	103	REAC:R-HSA-2262752	Cellular responses to stress	18				REAC:R-HSA-2262752	Cellular responses to stress	105
																		REAC:R-HSA-2559583	Cellular Senescence	17	REAC:R-HSA-2559583	Cellular Senescence	106	REAC:R-HSA-2559583	Cellular Senescence	106	REAC:R-HSA-2559583	Cellular Senescence	98				REAC:R-HSA-2559583	Cellular Senescence	108							REAC:R-HSA-2559583	Cellular Senescence	92	REAC:R-HSA-2559583	Cellular Senescence	109	REAC:R-HSA-2559583	Cellular Senescence	14	REAC:R-HSA-2559583	Cellular Senescence	14	REAC:R-HSA-2559583	Cellular Senescence	102																			REAC:R-HSA-2559583	Cellular Senescence	101										REAC:R-HSA-2559583	Cellular Senescence	83										REAC:R-HSA-2559583	Cellular Senescence	102										REAC:R-HSA-2559583	Cellular Senescence	14				REAC:R-HSA-2559583	Cellular Senescence	62				REAC:R-HSA-2559583	Cellular Senescence	56																REAC:R-HSA-2559583	Cellular Senescence	102	REAC:R-HSA-2559583	Cellular Senescence	55										REAC:R-HSA-2559583	Cellular Senescence	94																			REAC:R-HSA-2559583	Cellular Senescence	100	REAC:R-HSA-2559583	Cellular Senescence	38				REAC:R-HSA-2559583	Cellular Senescence	78							REAC:R-HSA-2559583	Cellular Senescence	11				REAC:R-HSA-2559583	Cellular Senescence	98
