Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
292	GO:BP	GO:0021553	olfactory nerve development	0.0170197922212571	True	"""The process whose specific outcome is the progression of the olfactory nerve over time, from its formation to the mature structure. The olfactory nerve is a collection of sensory nerve rootlets that extend down from the olfactory bulb to the olfactory mucosa of the upper parts of the nasal cavity. This nerve conducts odor information to the brainstem."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0021545']	['NTRK1', 'SALL1']	0	0
291	GO:BP	GO:1903431	positive regulation of cell maturation	0.0170197922212571	True	"""Any process that activates or increases the frequency, rate or extent of cell maturation."" [GO_REF:0000058, GOC:TermGenie, PMID:17459944]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0010720', 'GO:0048469', 'GO:1903429']	['AURKA', 'SIRT2']	0	0
290	GO:BP	GO:0000902	cell morphogenesis	0.0170197922212571	True	"""The developmental process in which the size or shape of a cell is generated and organized."" [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]"	921	142	18	15719	0.1267605633802817	0.019543973941368	query_1	['GO:0009653']	['RAB10', 'RAB8A', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SYT1', 'PSEN1', 'NTRK1', 'RAB3A', 'NGF', 'MOV10', 'RHOH', 'RHOG', 'APP', 'NGFR', 'SHROOM3', 'AGO4']	0	0
294	GO:BP	GO:1900864	mitochondrial RNA modification	0.0170197922212571	True	"""Any RNA modification that takes place in mitochondrion."" [GOC:TermGenie]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0000959', 'GO:0009451']	['HSD17B10', 'TRMT10C']	0	0
295	GO:BP	GO:0061724	lipophagy	0.0170197922212571	True	"""The selective autophagy process in which lipid droplets are delivered to the vacuole and degraded in response to changing cellular conditions."" [GOC:autophagy, PMID:23708524, PMID:26076903]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0061912']	['RAB7A', 'HTT']	0	0
297	GO:BP	GO:0050432	catecholamine secretion	0.01786566520129	True	"""The regulated release of catecholamines by a cell. The catecholamines are a group of physiologically important biogenic amines that possess a catechol (3,4-dihydroxyphenyl) nucleus and are derivatives of 3,4-dihydroxyphenylethylamine."" [GOC:ai, GOC:ef]"	57	142	4	15719	0.028169014084507	0.0701754385964912	query_1	['GO:0032940', 'GO:0051937']	['SYT1', 'RAB3A', 'STX1A', 'MECP2']	0	0
102	REAC	REAC:R-HSA-2682334	EPH-Ephrin signaling	0.0189794802701399	True	EPH-Ephrin signaling	89	124	5	10022	0.0403225806451612	0.0561797752808988	query_1	['REAC:R-HSA-422475']	['APH1A', 'PSEN1', 'NCSTN', 'PSENEN', 'APH1B']	0	0
133	GO:CC	GO:0072687	meiotic spindle	0.0191921732202273	True	"""A spindle that forms as part of meiosis. Several proteins, such as budding yeast Spo21p, fission yeast Spo2 and Spo13, and C. elegans mei-1, localize specifically to the meiotic spindle and are absent from the mitotic spindle."" [GOC:mah, GOC:vw, PMID:11408572, PMID:18367542, PMID:8027178]"	14	141	2	16420	0.0141843971631205	0.1428571428571428	query_1	['GO:0005819']	['AURKA', 'SIRT2']	0	0
106	REAC	REAC:R-HSA-193634	Axonal growth inhibition (RHOA activation)	0.0194526584623004	True	Axonal growth inhibition (RHOA activation)	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-193697']	['NGFR', 'ARHGDIA']	0	0
105	REAC	REAC:R-HSA-8875656	MET receptor recycling	0.0194526584623004	True	MET receptor recycling	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-6806834']	['GGA3', 'RAB4A']	0	0
104	REAC	REAC:R-HSA-198203	PI3K/AKT activation	0.0194526584623004	True	PI3K/AKT activation	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-187037']	['NTRK1', 'NGF']	0	0
103	REAC	REAC:R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	0.0194526584623004	True	Prevention of phagosomal-lysosomal fusion	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-9637687']	['RAB5A', 'RAB7A']	0	0
134	GO:CC	GO:0045334	clathrin-coated endocytic vesicle	0.0196506102235811	True	"""A clathrin-coated, membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance."" [GOC:go_curators]"	86	141	4	16420	0.0283687943262411	0.0465116279069767	query_1	['GO:0030136', 'GO:0030139']	['SYT1', 'RAB5A', 'RAB35', 'VAMP2']	0	0
107	REAC	REAC:R-HSA-8856688	Golgi-to-ER retrograde transport	0.0203176102797317	True	Golgi-to-ER retrograde transport	130	124	6	10022	0.0483870967741935	0.0461538461538461	query_1	['REAC:R-HSA-6811442']	['RAB6A', 'RAB3GAP2', 'RAB1A', 'RAB18', 'RAB1B', 'RAB3GAP1']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
298	GO:BP	GO:0035249	synaptic transmission, glutamatergic	0.0207876896228299	True	"""The vesicular release of glutamate from a presynapse, across a chemical synapse, the subsequent activation of glutamate receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:dos]"	99	142	5	15719	0.0352112676056338	0.0505050505050505	query_1	['GO:0007268']	['STXBP1', 'SYT1', 'PSEN1', 'NTRK1', 'RAB3GAP1']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
299	GO:BP	GO:0030865	cortical cytoskeleton organization	0.021455721927659	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures in the cell cortex, i.e. just beneath the plasma membrane."" [GOC:dph, GOC:jl, GOC:mah]"	60	142	4	15719	0.028169014084507	0.0666666666666666	query_1	['GO:0007010']	['RAB13', 'RHOH', 'RHOG', 'EHD2']	0	0
300	GO:BP	GO:0044782	cilium organization	0.0215823432504094	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]"	374	142	10	15719	0.0704225352112676	0.0267379679144385	query_1	['GO:0006996', 'GO:0120036']	['GDI2', 'RAB8A', 'AURKA', 'EHD1', 'RAB23', 'RAB3IP', 'EHD3', 'EHD2', 'HTT', 'RILP']	0	0
135	GO:CC	GO:0098845	postsynaptic endosome	0.0216969932011762	True	"""An endosomal compartment that is part of the post-synapse. Only early and recycling endosomes are typically present in the postsynapse."" [PMID:20820847]"	15	141	2	16420	0.0141843971631205	0.1333333333333333	query_1	['GO:0005768', 'GO:0098794']	['RAB5A', 'RAB4A']	0	0
136	GO:CC	GO:0045171	intercellular bridge	0.0218302275315287	True	"""A direct connection between the cytoplasm of two cells that is formed following the completion of cleavage furrow ingression during cell division. They are usually present only briefly prior to completion of cytokinesis. However, in some cases, such as the bridges between germ cells during their development, they become stabilised."" [PMID:9635420]"	89	141	4	16420	0.0283687943262411	0.0449438202247191	query_1	['GO:0110165']	['RAB35', 'TMEM9', 'EHD2', 'TPX2']	0	0
301	GO:BP	GO:2001137	positive regulation of endocytic recycling	0.0221852795187816	True	"""Any process that activates or increases the frequency, rate or extent of endocytic recycling."" [GOC:obol]"	8	142	2	15719	0.0140845070422535	0.25	query_1	['GO:0032388', 'GO:0032456', 'GO:2001135']	['EHD1', 'EHD2']	0	0
302	GO:BP	GO:0009062	fatty acid catabolic process	0.0223939749293772	True	"""The chemical reactions and pathways resulting in the breakdown of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."" [GOC:go_curators]"	101	142	5	15719	0.0352112676056338	0.0495049504950495	query_1	['GO:0006631', 'GO:0044242', 'GO:0072329']	['HSD17B10', 'ABCD2', 'ABCD3', 'SLC27A2', 'ABCD1']	0	0
303	GO:BP	GO:0007611	learning or memory	0.0235374496691272	True	"""The acquisition and processing of information and/or the storage and retrieval of this information over time."" [GOC:jid, PMID:8938125]"	257	142	8	15719	0.056338028169014	0.0311284046692607	query_1	['GO:0007610', 'GO:0050890']	['SNAP25', 'PSEN1', 'NTRK1', 'NCSTN', 'NGF', 'MECP2', 'HTT', 'APP']	0	0
108	REAC	REAC:R-HSA-8868766	rRNA processing in the mitochondrion	0.0236772032129871	True	rRNA processing in the mitochondrion	10	124	2	10022	0.0161290322580645	0.2	query_1	['REAC:R-HSA-72312']	['HSD17B10', 'TRMT10C']	0	0
137	GO:CC	GO:0044232	organelle membrane contact site	0.0241984450273056	True	"""A zone of apposition between the membranes of an organelle with another membrane, either another membrane of the same organelle, a membrane of another organelle, or the plasma membrane. Membrane contact sites (MCSs) are structured by bridging complexes. They are specialized for communication, including the efficient traffic of small molecules such as Ca2+ ions and lipids, as well as enzyme-substrate interactions."" [GOC:jl, PMID:16806880]"	48	141	3	16420	0.0212765957446808	0.0625	query_1	['GO:0043226', 'GO:0110165']	['OSBPL1A', 'RAB32', 'RAB38']	0	0
304	GO:BP	GO:0006622	protein targeting to lysosome	0.0245899450450071	True	"""The process of directing proteins towards the lysosome using signals contained within the protein."" [GOC:curators]"	30	142	3	15719	0.0211267605633802	0.1	query_1	['GO:0006623', 'GO:0007041', 'GO:0061462']	['GGA3', 'SORT1', 'RAB7A']	0	0
138	GO:CC	GO:0150034	distal axon	0.0246543071582266	True	"""That part of an axon close to and including the growth cone or the axon terminus."" [GOC:aruk, GOC:bc, PMID:17202468]"	267	141	7	16420	0.0496453900709219	0.0262172284644194	query_1	['GO:0030424', 'GO:0110165']	['SNAP25', 'PSEN1', 'RAB3A', 'RAB5A', 'SIRT2', 'APP', 'NGFR']	0	0
139	GO:CC	GO:1990761	growth cone lamellipodium	0.0248004735824452	True	"""A thin sheetlike process extended by the leading edge of an axonal or dendritic growth cone; contains a dense meshwork of actin filaments."" [GOC:dos, PMID:25598228]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:0030027', 'GO:0030426', 'GO:0043005']	['APP']	0	0
140	GO:CC	GO:0070931	Golgi-associated vesicle lumen	0.0248004735824452	True	"""The volume enclosed by the membrane of a Golgi-associated vesicle."" [GOC:mah]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:0005794', 'GO:0005798', 'GO:0060205']	['BACE1']	0	0
141	GO:CC	GO:0005969	serine-pyruvate aminotransferase complex	0.0248004735824452	True	"""An enzyme complex that catalyzes the formation of hydroxypyruvate and alanine from serine and pyruvate."" [EC:2.6.1.51]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:0005737', 'GO:1990234']	['EEA1']	0	0
142	GO:CC	GO:0098875	epididymosome	0.0248004735824452	True	"""A microvesicle of the epididymal fluid, from which spermatozoa aquire membrane proteins."" [GOC:dos, GOC:mg, PMID:23177142, PMID:26112475]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:1990742']	['PPFIA3']	0	0
305	GO:BP	GO:0015909	long-chain fatty acid transport	0.0251651677478103	True	"""The directed movement of a long-chain fatty acid into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.  A long-chain fatty acid is a fatty acid with an aliphatic tail of 13 to 21 carbons."" [GOC:ai]"	63	142	4	15719	0.028169014084507	0.0634920634920634	query_1	['GO:0015908']	['ABCD2', 'ABCD3', 'SLC27A2', 'ABCD1']	0	0
143	GO:CC	GO:0031201	SNARE complex	0.0259548717737974	True	"""A protein complex involved in membrane fusion; a stable ternary complex consisting of a four-helix bundle, usually formed from one R-SNARE and three Q-SNAREs with an ionic layer sandwiched between hydrophobic layers. One well-characterized example is the neuronal SNARE complex formed of synaptobrevin 2, syntaxin 1a, and SNAP-25."" [GOC:bhm, GOC:pr, PMID:10872468, PMID:19450911]"	50	141	3	16420	0.0212765957446808	0.06	query_1	['GO:0005737', 'GO:0098796']	['SNAP25', 'STX1A', 'VAMP2']	0	0
144	GO:CC	GO:0098831	presynaptic active zone cytoplasmic component	0.026064432130814	True	"""A specialized region below the presynaptic membrane, characterized by electron-dense material, a specialized cytoskeletal matrix and accumulated (associated) synaptic vesicles."" [GOC:dos]"	17	141	2	16420	0.0141843971631205	0.1176470588235294	query_1	['GO:0048786', 'GO:0099738']	['PPFIA3', 'STXBP1']	0	0
306	GO:BP	GO:0048518	positive regulation of biological process	0.0266353579873709	True	"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]"	5899	142	70	15719	0.4929577464788732	0.0118664180369554	query_1	['GO:0008150', 'GO:0050789']	['GGA3', 'AURKA', 'STXBP1', 'DICER1', 'GDI1', 'SNAP25', 'APH1A', 'SYT1', 'AGO2', 'RAB38', 'EHD1', 'TARBP2', 'PSEN1', 'RAB8B', 'BACE1', 'NTRK1', 'NCSTN', 'PAWR', 'RAB3A', 'RAB3GAP2', 'MTDH', 'STX1A', 'SUN2', 'NAT8', 'ANKLE2', 'ABCD2', 'BMX', 'RAB5A', 'PSENEN', 'ZFP36', 'NGF', 'RAB7A', 'RAB1A', 'MOV10', 'APH1B', 'SALL1', 'OPTN', 'PRKRA', 'MECP2', 'AGO1', 'TRMT10C', 'GGA1', 'RAB31', 'GPAM', 'IL24', 'RHOH', 'TNRC6C', 'EHD3', 'TMEM102', 'SALL2', 'TMEM9', 'RAB1B', 'RHOG', 'EHD2', 'SIRT2', 'VAMP2', 'HTT', 'TPX2', 'RABGEF1', 'TNRC6B', 'APP', 'RAB34', 'AGO3', 'HPS4', 'NGFR', 'TNRC6A', 'RAB3GAP1', 'RILP', 'ABCD1', 'YWHAE']	['RAB3GAP2', 'RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome', 'Cataract-intellectual disability-hypogonadism syndrome']
307	GO:BP	GO:0072330	monocarboxylic acid biosynthetic process	0.0266835503362614	True	"""The chemical reactions and pathways resulting in the formation of monocarboxylic acids, any organic acid containing one carboxyl (-COOH) group."" [GOC:mah]"	206	142	7	15719	0.0492957746478873	0.0339805825242718	query_1	['GO:0032787', 'GO:0046394']	['HSD17B10', 'OSBPL1A', 'ELOVL2', 'ABCD2', 'ABCD3', 'SLC27A2', 'ABCD1']	0	0
308	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0269796113436582	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	966	142	18	15719	0.1267605633802817	0.0186335403726708	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['GGA3', 'AGO2', 'TARBP2', 'PSEN1', 'ZFP36', 'NGF', 'MOV10', 'AGO1', 'TNRC6C', 'SIRT2', 'RABGEF1', 'TNRC6B', 'APP', 'AGO3', 'TNRC6A', 'RILP', 'AGO4', 'YWHAE']	0	0
309	GO:BP	GO:0051050	positive regulation of transport	0.0271212256458017	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	889	142	17	15719	0.1197183098591549	0.0191226096737907	query_1	['GO:0006810', 'GO:0048518', 'GO:0051049']	['STXBP1', 'SYT1', 'EHD1', 'PSEN1', 'RAB8B', 'RAB3A', 'STX1A', 'RAB5A', 'RAB7A', 'RAB31', 'EHD3', 'EHD2', 'VAMP2', 'HTT', 'HPS4', 'RAB3GAP1', 'YWHAE']	['RAB3GAP1']	['Cataract-intellectual disability-hypogonadism syndrome']
310	GO:BP	GO:0101024	mitotic nuclear membrane organization	0.027271617979771	True	"""A mitotic cell cycle process which results in the assembly, arrangement, or disassembly of the nuclear inner or outer membrane during mitosis."" [GOC:vw, PMID:15147872]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0071763', 'GO:0140014', 'GO:1903047']	['ANKLE2', 'SIRT2']	0	0
311	GO:BP	GO:2001280	positive regulation of unsaturated fatty acid biosynthetic process	0.027271617979771	True	"""Any process that activates or increases the frequency, rate or extent of unsaturated fatty acid biosynthetic process."" [GO:0006636]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0006636', 'GO:0045723', 'GO:2001279']	['ABCD2', 'ABCD1']	0	0
312	GO:BP	GO:0007084	mitotic nuclear membrane reassembly	0.027271617979771	True	"""The mitotic cell cycle process involving ESCRTIII that results in reformation of the nuclear envelope after mitotic nuclear division. In organisms undergoing closed mitosis this involves resealing or 'repair' of the nuclear envelope in the nuclear bridge."" [PMID:26040712, PMID:28242692, PMID:32109380, PMID:32848252]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0031468', 'GO:0101024']	['ANKLE2', 'SIRT2']	0	0
313	GO:BP	GO:0060478	acrosomal vesicle exocytosis	0.027271617979771	True	"""The calcium ion regulated exocytosis which results in fusion of the acrosomal vesicle with the plasma membrane of the sperm as part of the acrosome reaction."" [GOC:dph]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0007340', 'GO:0017156', 'GO:0022414']	['STXBP1', 'RAB3A']	0	0
314	GO:BP	GO:0019395	fatty acid oxidation	0.0276061658369891	True	"""The removal of one or more electrons from a fatty acid, with or without the concomitant removal of a proton or protons, by reaction with an electron-accepting substance, by addition of oxygen or by removal of hydrogen."" [ISBN:0198506732, MetaCyc:FAO-PWY]"	107	142	5	15719	0.0352112676056338	0.0467289719626168	query_1	['GO:0006631', 'GO:0034440']	['HSD17B10', 'ABCD2', 'ABCD3', 'SLC27A2', 'ABCD1']	0	0
315	GO:BP	GO:0021782	glial cell development	0.0276061658369891	True	"""The process aimed at the progression of a glial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	107	142	5	15719	0.0352112676056338	0.0467289719626168	query_1	['GO:0010001', 'GO:0048468']	['DICER1', 'PSEN1', 'NCSTN', 'SIRT2', 'APP']	0	0
316	GO:BP	GO:0045732	positive regulation of protein catabolic process	0.0280977786226905	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]"	209	142	7	15719	0.0492957746478873	0.0334928229665071	query_1	['GO:0009896', 'GO:0030163', 'GO:0042176', 'GO:0051247']	['GGA3', 'AURKA', 'PSEN1', 'RAB7A', 'GGA1', 'SIRT2', 'RILP']	0	0
