Representing term id	Representing term name	Representing term rank	cluster_1 term id	cluster_1 term name	cluster_1 term rank	cluster_2 term id	cluster_2 term name	cluster_2 term rank	cluster_3 term id	cluster_3 term name	cluster_3 term rank	cluster_4 term id	cluster_4 term name	cluster_4 term rank	cluster_5 term id	cluster_5 term name	cluster_5 term rank	cluster_6 term id	cluster_6 term name	cluster_6 term rank
			GO:0048732	gland development	697	GO:0048732	gland development	297	GO:0048732	gland development	181	GO:0048732	gland development	659	GO:0048732	gland development	312			
						GO:0007423	sensory organ development	385	GO:0007423	sensory organ development	482				GO:0007423	sensory organ development	257			
									GO:0007517	muscle organ development	293				GO:0007517	muscle organ development	1522			
						GO:0048762	mesenchymal cell differentiation	984	GO:0048762	mesenchymal cell differentiation	643				GO:0048762	mesenchymal cell differentiation	300			
						GO:0060485	mesenchyme development	770	GO:0060485	mesenchyme development	336				GO:0060485	mesenchyme development	393			
									GO:0060538	skeletal muscle organ development	383									
									GO:0043588	skin development	407	GO:0043588	skin development	846	GO:0043588	skin development	996			
									GO:0007519	skeletal muscle tissue development	414									
									GO:0014032	neural crest cell development	1846				GO:0014032	neural crest cell development	414			
						GO:0061180	mammary gland epithelium development	419	GO:0061180	mammary gland epithelium development	908									
									GO:0014033	neural crest cell differentiation	1619				GO:0014033	neural crest cell differentiation	456			
									GO:0098773	skin epidermis development	476	GO:0098773	skin epidermis development	975						
									GO:0035914	skeletal muscle cell differentiation	582									
						GO:0031100	animal organ regeneration	591	GO:0031100	animal organ regeneration	880				GO:0031100	animal organ regeneration	1632			
						GO:0001837	epithelial to mesenchymal transition	861	GO:0001837	epithelial to mesenchymal transition	633				GO:0001837	epithelial to mesenchymal transition	694			
						GO:0030879	mammary gland development	745	GO:0030879	mammary gland development	899	GO:0030879	mammary gland development	1034	GO:0030879	mammary gland development	1426			
						GO:0031016	pancreas development	937	GO:0031016	pancreas development	801	GO:0031016	pancreas development	980						
									GO:0060612	adipose tissue development	892									
									GO:0001890	placenta development	1133				GO:0001890	placenta development	961			
									GO:0043583	ear development	1352				GO:0043583	ear development	979			
									GO:0048839	inner ear development	1190									
									GO:0031214	biomineral tissue development	1712				GO:0031214	biomineral tissue development	1247			
									GO:0030216	keratinocyte differentiation	1515									
									GO:0048733	sebaceous gland development	1782									
GO:0044238	primary metabolic process	68
			GO:0044238	primary metabolic process	80	GO:0044238	primary metabolic process	74	GO:0044238	primary metabolic process	68	GO:0044238	primary metabolic process	354						
						GO:0006006	glucose metabolic process	1000	GO:0006006	glucose metabolic process	996									
									GO:0019318	hexose metabolic process	1217									
									GO:0005996	monosaccharide metabolic process	1395									
									GO:0016052	carbohydrate catabolic process	1863									
									GO:0005975	carbohydrate metabolic process	1999									
GO:0048519	negative regulation of biological process	74
			GO:0048519	negative regulation of biological process	192	GO:0048519	negative regulation of biological process	76	GO:0048519	negative regulation of biological process	74	GO:0048519	negative regulation of biological process	216	GO:0048519	negative regulation of biological process	320			
						GO:0045926	negative regulation of growth	245	GO:0045926	negative regulation of growth	262									
									GO:2000242	negative regulation of reproductive process	1370									
GO:0008283	cell population proliferation	77
			GO:0008283	cell population proliferation	415	GO:0008283	cell population proliferation	77	GO:0008283	cell population proliferation	80	GO:0008283	cell population proliferation	299	GO:0008283	cell population proliferation	92			
			GO:0042127	regulation of cell population proliferation	544	GO:0042127	regulation of cell population proliferation	79	GO:0042127	regulation of cell population proliferation	84	GO:0042127	regulation of cell population proliferation	366	GO:0042127	regulation of cell population proliferation	143			
			GO:0048144	fibroblast proliferation	366	GO:0048144	fibroblast proliferation	131	GO:0048144	fibroblast proliferation	252	GO:0048144	fibroblast proliferation	1152	GO:0048144	fibroblast proliferation	796			
			GO:0048145	regulation of fibroblast proliferation	331	GO:0048145	regulation of fibroblast proliferation	155	GO:0048145	regulation of fibroblast proliferation	324				GO:0048145	regulation of fibroblast proliferation	909			
												GO:0070661	leukocyte proliferation	232	GO:0070661	leukocyte proliferation	458			
												GO:0032943	mononuclear cell proliferation	238	GO:0032943	mononuclear cell proliferation	521			
			GO:0033002	muscle cell proliferation	491	GO:0033002	muscle cell proliferation	392	GO:0033002	muscle cell proliferation	239	GO:0033002	muscle cell proliferation	764	GO:0033002	muscle cell proliferation	734			
						GO:0050673	epithelial cell proliferation	328	GO:0050673	epithelial cell proliferation	279	GO:0050673	epithelial cell proliferation	750	GO:0050673	epithelial cell proliferation	330			
						GO:0050678	regulation of epithelial cell proliferation	356	GO:0050678	regulation of epithelial cell proliferation	291	GO:0050678	regulation of epithelial cell proliferation	959	GO:0050678	regulation of epithelial cell proliferation	511			
									GO:0014855	striated muscle cell proliferation	301				GO:0014855	striated muscle cell proliferation	1645			
			GO:0072089	stem cell proliferation	321	GO:0072089	stem cell proliferation	853	GO:0072089	stem cell proliferation	429				GO:0072089	stem cell proliferation	1107			
															GO:0001935	endothelial cell proliferation	350			
			GO:0048660	regulation of smooth muscle cell proliferation	375	GO:0048660	regulation of smooth muscle cell proliferation	579	GO:0048660	regulation of smooth muscle cell proliferation	914	GO:0048660	regulation of smooth muscle cell proliferation	712	GO:0048660	regulation of smooth muscle cell proliferation	691			
												GO:0070663	regulation of leukocyte proliferation	375	GO:0070663	regulation of leukocyte proliferation	672			
			GO:0048659	smooth muscle cell proliferation	381	GO:0048659	smooth muscle cell proliferation	596	GO:0048659	smooth muscle cell proliferation	941	GO:0048659	smooth muscle cell proliferation	731	GO:0048659	smooth muscle cell proliferation	712			
												GO:0032944	regulation of mononuclear cell proliferation	396	GO:0032944	regulation of mononuclear cell proliferation	814			
															GO:0001936	regulation of endothelial cell proliferation	424			
						GO:0072091	regulation of stem cell proliferation	660	GO:0072091	regulation of stem cell proliferation	444				GO:0072091	regulation of stem cell proliferation	1182			
						GO:2000177	regulation of neural precursor cell proliferation	733	GO:2000177	regulation of neural precursor cell proliferation	509				GO:2000177	regulation of neural precursor cell proliferation	939			
						GO:0061351	neural precursor cell proliferation	830	GO:0061351	neural precursor cell proliferation	514				GO:0061351	neural precursor cell proliferation	667			
			GO:0071425	hematopoietic stem cell proliferation	522															
															GO:0033687	osteoblast proliferation	764			
									GO:1904705	regulation of vascular associated smooth muscle cell proliferation	1588									
									GO:1990874	vascular associated smooth muscle cell proliferation	1611									
									GO:0010837	regulation of keratinocyte proliferation	1675									
									GO:0051450	myoblast proliferation	1762									
									GO:0043616	keratinocyte proliferation	1870									
GO:0071704	organic substance metabolic process	79
			GO:0071704	organic substance metabolic process	99	GO:0071704	organic substance metabolic process	89	GO:0071704	organic substance metabolic process	79	GO:0071704	organic substance metabolic process	281						
			GO:1901575	organic substance catabolic process	358	GO:1901575	organic substance catabolic process	296	GO:1901575	organic substance catabolic process	983	GO:1901575	organic substance catabolic process	402						
